Dataset,Fold Accuracy,Training Time,Testing Time,Imputer Strategy_none,Imputer Strategy_simpleimputer,Categorical Strategy_none,Categorical Strategy_onehot,Categorical Strategy_ordinalencoder,Feature Selection_extra_tree,Feature Selection_fastica,Feature Selection_feature_agglomeration,Feature Selection_generic_univariate,Feature Selection_kernel_pca,Feature Selection_linear_svc,Feature Selection_none,Feature Selection_nystroem,Feature Selection_pca,Feature Selection_polynomial_features,Feature Selection_random_trees_embedding,Feature Selection_rbf_sampler,Feature Selection_select_percentile,Feature Selection_truncated_svd,Scaler_minmax,Scaler_none,Scaler_normalizer,Scaler_power,Scaler_quantile,Scaler_robust,Scaler_standard,alpha,l1_ratio,max_iter,tol,eta0,random_state,loss_hinge,loss_log_loss,loss_modified_huber,loss_perceptron,loss_squared_hinge,penalty_elasticnet,penalty_l1,penalty_l2,learning_rate_adaptive,learning_rate_constant,learning_rate_invscaling,learning_rate_optimal
robot-failures-lp4_1519,1.0,0.002495527267456,0.0001285076141357,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.811315955894526e-05,0.0568459241103943,1055.0,0.0048460112853118,0.0306852651187565,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
robot-failures-lp4_1519,1.0,0.0021677017211914,0.000110387802124,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.527028519448339e-05,0.1704759542026019,977.0,0.0001732998118442,0.1231680317568475,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
robot-failures-lp4_1519,1.0,0.0044982433319091,0.0001873970031738,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.02525427427304e-05,0.1497445942279429,985.0,0.0001226634024844,0.0521323423722331,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
robot-failures-lp4_1519,1.0,0.0045788288116455,0.0001988410949707,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003610610754895,0.1876245053562234,832.0,0.001419299203798,0.2290642150912309,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
robot-failures-lp4_1519,1.0,0.0024383068084716,0.0001225471496582,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.57569999119912e-05,0.1573349666449371,640.0,0.005317297123072,0.1705940803803905,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
robot-failures-lp4_1519,1.0,0.0021793842315673,0.0001120567321777,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6019805564570846e-05,0.2494918678477463,1594.0,0.0012494760582574,0.028036810492371,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
robot-failures-lp4_1519,1.0,0.0025169849395751,0.0001251697540283,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001070446314227,0.001377963173842,732.0,0.0004550125591114,0.1935620864231806,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
robot-failures-lp4_1519,1.0,0.0022094249725341,0.0001125335693359,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001179482334217,0.1176276260181698,1434.0,0.0094316918026135,0.1994555446612603,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
robot-failures-lp4_1519,1.0,0.0045912265777587,0.0001471042633056,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0167421765727542e-05,0.2459676422395636,1179.0,0.000100226158371,0.0743546632314999,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
robot-failures-lp4_1519,0.9565217391304348,0.0030477046966552,0.0001616477966308,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.3718479119466228e-05,0.1644981327955719,1093.0,0.0001460149827795,0.0209436024822872,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
robot-failures-lp4_1519,0.9565217391304348,0.002504825592041,0.0001454353332519,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0005697652077761,0.2965765176203821,1461.0,0.0001228325029876,0.0727060158834571,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Sick_numeric_41946,0.9695364238410596,0.0088574886322021,0.0002603530883789,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.7692908349263515e-05,0.2939186272007368,970.0,0.0001535205730478,0.0026093670525967,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
Sick_numeric_41946,0.9695364238410596,0.008676528930664,0.0001828670501708,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0001954523248091,0.2877294549138583,1061.0,0.0011120506723765,0.0012230815731961,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Sick_numeric_41946,0.9695364238410596,0.0090939998626708,0.0002071857452392,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0002719931122783,0.2940480099167463,640.0,0.0003733855973514,0.0703124087306625,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Sick_numeric_41946,0.9695364238410596,0.0086431503295898,0.0001730918884277,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0003795520120448,0.1611073387849977,567.0,0.0082462372790411,0.2465071284538097,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Sick_numeric_41946,0.9695364238410596,0.0090506076812744,0.0001835823059082,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.536754643406258e-05,0.151088955574327,583.0,0.0036925285849148,0.0144332265637263,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
Sick_numeric_41946,0.9695364238410596,0.0090012550354003,0.0002963542938232,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.9554685209534784e-05,0.1546195567785861,1361.0,0.0002564077095684,0.0457801162303428,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
Sick_numeric_41946,0.9682119205298012,0.005258560180664,0.0001606941223144,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.476180374399797e-05,0.001970275015306,719.0,0.0005091797295234,0.0672523330744667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Sick_numeric_41946,0.9682119205298012,0.0054116249084472,0.0002026557922363,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.2461875186442452e-05,0.0646161662687554,830.0,0.0054897121521553,0.0757849475783338,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
Sick_numeric_41946,0.9682119205298012,0.005035400390625,0.0001659393310546,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0001772606668854,0.0556061795284107,1393.0,0.0002204562663315,0.1709494274319145,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
Sick_numeric_41946,0.9682119205298012,0.0054278373718261,0.0001666545867919,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.999884586970717e-05,0.0396888116237648,714.0,0.0025324644186364,0.0175345250197546,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Sick_numeric_41946,0.9682119205298012,0.0052580833435058,0.0002014636993408,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.3829173994671324e-05,0.0741618219794523,1341.0,0.0013352093366352,0.0023972422354668,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
Sick_numeric_41946,0.9682119205298012,0.0095119476318359,0.0004732608795166,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.295204120693316e-05,0.2965740310602765,724.0,0.0012672972391251,0.1306029670668755,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
Sick_numeric_41946,0.9668874172185432,0.0450809001922607,0.0004160404205322,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.7204423225754047e-05,0.0008372495762469,1497.0,0.0018050120781463,0.1899104956122074,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Sick_numeric_41946,0.9668874172185432,0.0184237957000732,0.0004308223724365,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0001818124308863,0.1433395823972482,813.0,0.0005513940710504,0.051536271880613,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Sick_numeric_41946,0.9668874172185432,0.0374219417572021,0.0003829002380371,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0003631343074205,0.2504437209131944,620.0,0.0017990497234151,0.3134320576302692,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Sick_numeric_41946,0.9668874172185432,0.0160248279571533,0.0003862380981445,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0001634019848119,0.1105538117101682,552.0,0.0032207221905078,0.0750221848922296,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
Sick_numeric_41946,0.9668874172185432,0.0183296203613281,0.0004670619964599,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.005426399387838e-05,0.0920784528985095,1061.0,0.0011193578042191,0.1162104252465394,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
Sick_numeric_41946,0.9668874172185432,0.0132687091827392,0.0004181861877441,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0004585704764296,0.1367167374878319,1828.0,0.0007792068479567,0.0690264936131198,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Sick_numeric_41946,0.9655629139072848,0.0161926746368408,0.00022554397583,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004213849278107,0.2418923737227419,1043.0,0.0001451720789616,0.0238221699905544,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
Sick_numeric_41946,0.9655629139072848,0.0154967308044433,0.0003373622894287,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006595822947993,0.0818540668859024,1232.0,0.0001094255653611,0.0393450321530367,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
steel-plates-fault_40982,0.7628865979381443,0.033729076385498,0.0003628730773925,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0006464570714302,0.2647935012585131,652.0,0.0004105735124142,0.3128891632957722,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
steel-plates-fault_40982,0.7628865979381443,0.033597707748413,0.0003638267517089,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0004155046876602,0.0794425560328526,1409.0,0.0001150042233296,0.07469052041154,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
steel-plates-fault_40982,0.7628865979381443,0.0341198444366455,0.0003643035888671,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.000134999716523,0.1144215742598806,1229.0,0.0082535209627846,0.3014744179290192,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
steel-plates-fault_40982,0.7628865979381443,0.0320422649383544,0.0003728866577148,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0753322910516557e-05,0.1181210731249636,677.0,0.0001081816290577,0.0422502278668776,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
steel-plates-fault_40982,0.7628865979381443,0.0329635143280029,0.0003933906555175,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0002829140350432,0.1978488225903879,953.0,0.0079849526669178,0.4677063600260611,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
steel-plates-fault_40982,0.7628865979381443,0.0340063571929931,0.0004699230194091,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.236010442867494e-05,0.0364918147538176,1059.0,0.0021654003476679,0.1048596849645131,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
steel-plates-fault_40982,0.7603092783505154,0.0609374046325683,0.000385046005249,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.4832253423245672e-05,0.0811939044175451,440.0,0.0001635656483917,0.166028044772349,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
steel-plates-fault_40982,0.7603092783505154,0.0556278228759765,0.0004701614379882,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002878237691211,0.0369787911169732,990.0,0.0003224985172286,0.0120160287908781,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
steel-plates-fault_40982,0.7603092783505154,0.0572874546051025,0.0004231929779052,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.607780550496346e-05,0.0417558063278875,746.0,0.0090337079434586,0.2150665015223249,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
steel-plates-fault_40982,0.7603092783505154,0.0560190677642822,0.0003514289855957,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.2539866415608095e-05,0.1324343344032157,1085.0,0.0001019591407017,0.0020547801200963,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
steel-plates-fault_40982,0.7603092783505154,0.0566315650939941,0.0003738403320312,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0004129347713236,0.1853241401029883,1008.0,0.0001110491685601,0.0067853724921209,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
steel-plates-fault_40982,0.7603092783505154,0.057481050491333,0.0004210472106933,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.842869974651922e-05,0.1784372527761534,1390.0,0.005885358997933,0.0441985049284525,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
steel-plates-fault_40982,0.7603092783505154,0.058072805404663,0.0003771781921386,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.458103087967195e-05,0.2232248674912334,775.0,0.0009766555742459,0.0357556510729641,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
steel-plates-fault_40982,0.7603092783505154,0.0563995838165283,0.0003857612609863,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.9777662034029807e-05,0.1950636341754673,989.0,0.0001374230493309,0.0201481228830209,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
steel-plates-fault_40982,0.7603092783505154,0.0574545860290527,0.0004401206970214,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.2024435682114894e-05,0.2379757906497457,1123.0,0.0041894600827817,0.1513493524984999,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
steel-plates-fault_40982,0.7603092783505154,0.0584540367126464,0.0003890991210937,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0001337691196773,0.2679008264343747,1142.0,0.000659943017523,0.0531960385827386,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
steel-plates-fault_40982,0.7603092783505154,0.055342674255371,0.0003528594970703,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0004204447915493,0.1771684396165709,844.0,0.0007563245949734,0.2202695906939042,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
steel-plates-fault_40982,0.7603092783505154,0.076890230178833,0.0006144046783447,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.000832462053037,0.2893993976269201,1193.0,0.0050556237958384,0.0029793446475318,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
steel-plates-fault_40982,0.7603092783505154,0.0571074485778808,0.0004458427429199,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.039456928368677e-05,0.075793582771739,1380.0,0.000113483374894,0.0417108817214869,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
steel-plates-fault_40982,0.7603092783505154,0.0579838752746582,0.0004413127899169,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.8060204840374032e-05,0.2269062043950978,1064.0,0.005838411873347,0.02022507827486,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
analcatdata_supreme_728,0.9950617283950616,0.0087590217590332,0.0002541542053222,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.54389838562033e-05,0.2040593522495768,1215.0,0.0035281315511304,0.0577729468182335,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
analcatdata_supreme_728,0.9950617283950616,0.0079209804534912,0.000154972076416,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0009496901825881,0.1788596192367389,879.0,0.0002482853935588,0.5585333429288952,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
analcatdata_supreme_728,0.9950617283950616,0.0077800750732421,0.0001642704010009,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005347173735177,0.0360319800073681,704.0,0.0006254606440296,0.2143091155485021,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
analcatdata_supreme_728,0.9950617283950616,0.0077807903289794,0.0001726150512695,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.304728132591425e-05,0.1164006338936698,1585.0,0.0014583962192719,0.1028960794263328,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
analcatdata_supreme_728,0.9950617283950616,0.0081338882446289,0.0001516342163085,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.807600674643636e-05,0.1889720962535369,1385.0,0.0002900623335829,0.0233560820645746,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
analcatdata_supreme_728,0.9950617283950616,0.0081007480621337,0.0001795291900634,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.1330701235879036e-05,0.2384823714620041,861.0,0.000335213817159,0.1028740920230652,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
