Dataset,Fold Accuracy,Training Time,Testing Time,Imputer Strategy_none,Imputer Strategy_simpleimputer,Categorical Strategy_none,Categorical Strategy_onehot,Categorical Strategy_ordinalencoder,Feature Selection_extra_tree,Feature Selection_fastica,Feature Selection_feature_agglomeration,Feature Selection_generic_univariate,Feature Selection_kernel_pca,Feature Selection_linear_svc,Feature Selection_none,Feature Selection_nystroem,Feature Selection_pca,Feature Selection_polynomial_features,Feature Selection_rbf_sampler,Feature Selection_select_percentile,Feature Selection_truncated_svd,Scaler_minmax,Scaler_none,Scaler_normalizer,Scaler_power,Scaler_quantile,Scaler_robust,Scaler_standard,shrinkage,tol,solver_eigen,solver_lsqr,solver_svd
steel-plates-fault_40982,0.7525773195876289,0.3787670135498047,0.0003235340118408,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,8.02809465512542e-05,0.0,1.0,0.0
analcatdata_supreme_728,0.9938347718865598,0.0116899013519287,0.0002474784851074,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0001528027470376,0.0,1.0,0.0
analcatdata_supreme_728,0.9938347718865598,0.0101459026336669,0.0002148151397705,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.1782576789314468e-05,0.0,0.0,1.0
analcatdata_supreme_728,0.9938347718865598,0.0101158618927001,0.0002250671386718,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.14856085954338e-05,0.0,0.0,1.0
analcatdata_supreme_728,0.9938347718865598,0.0847337245941162,0.0002789497375488,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,9.7003363753333e-05,0.0,1.0,0.0
analcatdata_supreme_728,0.9938347718865598,0.011183738708496,0.0002186298370361,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0443768212824117e-05,0.0,0.0,1.0
analcatdata_supreme_728,0.9938347718865598,0.1261525154113769,0.0002858638763427,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0002097554492526,1.0,0.0,0.0
analcatdata_supreme_728,0.9938347718865598,0.0676600933074951,0.0002498626708984,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0004762014923152,0.0,1.0,0.0
analcatdata_supreme_728,0.9938347718865598,0.1552543640136718,0.0002923011779785,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1208823121777954e-05,0.0,0.0,1.0
analcatdata_supreme_728,0.9938347718865598,0.092972993850708,0.0002868175506591,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,9.662092897110374e-05,1.0,0.0,0.0
analcatdata_supreme_728,0.9938347718865598,0.0911223888397216,0.0003232955932617,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1680534754285288e-05,0.0,0.0,1.0
analcatdata_supreme_728,0.9938347718865598,0.0104482173919677,0.0002248287200927,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0005579404379576,0.0,1.0,0.0
analcatdata_supreme_728,0.9938347718865598,0.2480232715606689,0.000291109085083,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,2.0971589627274715e-05,0.0,1.0,0.0
analcatdata_supreme_728,0.9938271604938272,0.1051058769226074,0.0002846717834472,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3093311305371368e-05,0.0,0.0,1.0
analcatdata_supreme_728,0.9938271604938272,0.0969176292419433,0.0003101825714111,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005192730699722,0.0,1.0,0.0
analcatdata_supreme_728,0.9938271604938272,0.1423263549804687,0.0002756118774414,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,7.744892839997404e-05,0.0,1.0,0.0
analcatdata_supreme_728,0.9938271604938272,0.0969364643096923,0.0002758502960205,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.5517366317020856e-05,1.0,0.0,0.0
analcatdata_supreme_728,0.9938271604938272,0.1049971580505371,0.0002851486206054,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001976231931262,0.0,1.0,0.0
analcatdata_supreme_728,0.9938271604938272,0.2201395034790039,0.000324010848999,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002577503117968,0.0,0.0,1.0
analcatdata_supreme_728,0.9926017262638718,0.1030044555664062,0.0002844333648681,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0001369838426295,1.0,0.0,0.0
analcatdata_supreme_728,0.9926017262638718,0.1093449592590332,0.0003190040588378,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6159087811983626e-05,0.0,0.0,1.0
analcatdata_broadwaymult_452,0.5964912280701754,0.0012803077697753,0.0001132488250732,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,7.0627184547082e-05,1.0,0.0,0.0
analcatdata_broadwaymult_452,0.5964912280701754,0.0012648105621337,0.0001134872436523,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4175419222659431,0.0008122349024859,1.0,0.0,0.0
analcatdata_broadwaymult_452,0.5964912280701754,0.0012989044189453,0.0001134872436523,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0001171448895549,0.0,1.0,0.0
analcatdata_broadwaymult_452,0.5964912280701754,0.0013039112091064,0.0001156330108642,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.224699514956438e-05,0.0,0.0,1.0
analcatdata_broadwaymult_452,0.5614035087719298,0.0011200904846191,0.000119924545288,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.000260845824695,0.0,1.0,0.0
analcatdata_broadwaymult_452,0.5614035087719298,0.0010833740234375,0.0001094341278076,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7195116803918427,1.4200860771505312e-05,1.0,0.0,0.0
analcatdata_broadwaymult_452,0.5614035087719298,0.0010988712310791,0.0001187324523925,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.805885498681504e-05,0.0,1.0,0.0
analcatdata_broadwaymult_452,0.5614035087719298,0.0010497570037841,0.0001072883605957,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,2.837562314254497e-05,1.0,0.0,0.0
analcatdata_broadwaymult_452,0.543859649122807,0.0015842914581298,0.0001206398010253,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0002291960288413,0.0,0.0,1.0
analcatdata_broadwaymult_452,0.543859649122807,0.0014588832855224,0.0001094341278076,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001613710230115,0.0,0.0,1.0
analcatdata_broadwaymult_452,0.543859649122807,0.001542329788208,0.0001370906829833,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0003302728590301,0.0,0.0,1.0
analcatdata_broadwaymult_452,0.543859649122807,0.0012950897216796,0.0001325607299804,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.137478441682846e-05,0.0,0.0,1.0
analcatdata_broadwaymult_452,0.543859649122807,0.0014750957489013,0.0001108646392822,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.22785531008099e-05,0.0,0.0,1.0
analcatdata_broadwaymult_452,0.543859649122807,0.0016367435455322,0.0001215934753417,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,2.320893950733976e-05,1.0,0.0,0.0
analcatdata_broadwaymult_452,0.543859649122807,0.0013403892517089,0.0001213550567626,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0006088498604838,0.0,0.0,1.0
analcatdata_broadwaymult_452,0.543859649122807,0.0012860298156738,0.0001180171966552,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.987660219008265,1.4118494417070322e-05,0.0,1.0,0.0
analcatdata_broadwaymult_452,0.543859649122807,0.0013926029205322,0.0001156330108642,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0001542551746003,0.0,0.0,1.0
analcatdata_broadwaymult_452,0.543859649122807,0.0011563301086425,0.0001285076141357,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.9063393835504003e-05,1.0,0.0,0.0
analcatdata_broadwaymult_452,0.543859649122807,0.0014359951019287,0.0001115798950195,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.682597830611571e-05,1.0,0.0,0.0
analcatdata_broadwaymult_452,0.543859649122807,0.001131534576416,0.0001196861267089,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.5733129267769144e-05,0.0,0.0,1.0
students_scores_43097,0.935,0.0944650173187255,0.0001981258392333,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8522291696316676,0.0009089968379929,0.0,1.0,0.0
students_scores_43097,0.935,0.0022401809692382,0.0001111030578613,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.3242495706984036e-05,0.0,1.0,0.0
students_scores_43097,0.935,0.002324104309082,0.0001144409179687,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9747084089625585e-05,0.0,0.0,1.0
students_scores_43097,0.935,0.3739287853240967,0.0002267360687255,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.3744727282118175e-05,0.0,1.0,0.0
students_scores_43097,0.925,0.0018582344055175,0.0001170635223388,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.15821224324964e-05,0.0,0.0,1.0
students_scores_43097,0.925,0.0018985271453857,0.0001184940338134,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0007972574351892,0.0,0.0,1.0
students_scores_43097,0.925,0.0017914772033691,0.0001134872436523,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.044922546627575e-05,0.0,0.0,1.0
students_scores_43097,0.925,0.0025603771209716,0.0001747608184814,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.000276666279235,1.0,0.0,0.0
students_scores_43097,0.925,0.0017647743225097,0.0001134872436523,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0002054836510506,1.0,0.0,0.0
students_scores_43097,0.925,0.0026533603668212,0.0001523494720458,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0001083900891652,1.0,0.0,0.0
students_scores_43097,0.925,0.0025415420532226,0.0001320838928222,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.405033069393628e-05,0.0,0.0,1.0
students_scores_43097,0.925,0.0028676986694335,0.000199556350708,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.057186022123425e-05,1.0,0.0,0.0
students_scores_43097,0.925,0.0019741058349609,0.0001182556152343,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.254453907659353e-05,1.0,0.0,0.0
students_scores_43097,0.925,0.0030229091644287,0.0001578330993652,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.920272139621504e-05,0.0,0.0,1.0
students_scores_43097,0.925,0.0036532878875732,0.0010478496551513,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.880378999226988e-05,0.0,0.0,1.0
students_scores_43097,0.925,0.0025570392608642,0.0001497268676757,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0009934848395268,1.0,0.0,0.0
students_scores_43097,0.925,0.0020501613616943,0.0001473426818847,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.791702090747315e-05,0.0,0.0,1.0
students_scores_43097,0.925,0.0017623901367187,0.0001120567321777,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0001196686592407,0.0,1.0,0.0
students_scores_43097,0.925,0.0017855167388916,0.0001344680786132,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5570153770166664,0.0001709678088426,0.0,1.0,0.0
students_scores_43097,0.925,0.0026118755340576,0.0001378059387207,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.4635881371163112e-05,0.0,1.0,0.0
KungChi3_1441,1.0,0.0009050369262695,0.0001041889190673,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,9.194062195123952e-05,1.0,0.0,0.0
KungChi3_1441,1.0,0.0009670257568359,0.0001046657562255,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3359211087883876e-05,0.0,0.0,1.0
KungChi3_1441,1.0,0.0009560585021972,0.0001056194305419,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0008676291140604,0.0,0.0,1.0
KungChi3_1441,1.0,0.0011050701141357,0.0001094341278076,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.823714490793999e-05,1.0,0.0,0.0
KungChi3_1441,1.0,0.0009474754333496,0.000108003616333,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.1463688399770502e-05,0.0,1.0,0.0
KungChi3_1441,1.0,0.0010063648223876,0.0001065731048583,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0001578149574288,0.0,1.0,0.0
KungChi3_1441,1.0,0.0009472370147705,0.0001068115234375,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.585727746526618e-05,0.0,0.0,1.0
KungChi3_1441,1.0,0.0013065338134765,0.0001063346862792,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0003801553228717,0.0,0.0,1.0
KungChi3_1441,1.0,0.0010762214660644,0.0001084804534912,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0008066984690605,0.0,1.0,0.0
KungChi3_1441,1.0,0.0009150505065917,0.000105857849121,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0006809576124712,0.0,0.0,1.0
KungChi3_1441,1.0,0.001108169555664,0.0001091957092285,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,7.170795042286932e-05,0.0,1.0,0.0
KungChi3_1441,1.0,0.0009906291961669,0.0001027584075927,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0002661752341368,0.0,0.0,1.0
KungChi3_1441,1.0,0.0009009838104248,0.0001049041748046,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3816042260608604,2.0493134435663738e-05,0.0,1.0,0.0
KungChi3_1441,1.0,0.0716135501861572,0.0001928806304931,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.417072875330775e-05,0.0,0.0,1.0
KungChi3_1441,1.0,0.0009160041809082,0.0001044273376464,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0004386334065401,0.0,0.0,1.0
KungChi3_1441,1.0,0.0009369850158691,0.0001037120819091,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.953678148340938,0.0002456609187465,1.0,0.0,0.0
KungChi3_1441,1.0,0.0254356861114501,0.0001623630523681,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0006518112556388,1.0,0.0,0.0
KungChi3_1441,1.0,0.000960350036621,0.0001049041748046,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006748016633302,0.0,0.0,1.0
KungChi3_1441,1.0,0.0010995864868164,0.0001068115234375,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.949492919493507e-05,0.0,0.0,1.0
KungChi3_1441,1.0,0.0011100769042968,0.0001094341278076,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,4.338067837270275e-05,0.0,1.0,0.0
autoUniv-au7-700_1553,0.4857142857142857,0.0115327835083007,0.0002157688140869,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3870415730466569,7.652472311933168e-05,0.0,1.0,0.0
autoUniv-au7-700_1553,0.4857142857142857,0.0015554428100585,0.0001165866851806,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000214468932816,0.0,1.0,0.0
