Dataset,Fold Accuracy,Training Time,Testing Time,Imputer Strategy_none,Imputer Strategy_simpleimputer,Categorical Strategy_none,Categorical Strategy_onehot,Categorical Strategy_ordinalencoder,Feature Selection_extra_tree,Feature Selection_fastica,Feature Selection_feature_agglomeration,Feature Selection_generic_univariate,Feature Selection_kernel_pca,Feature Selection_linear_svc,Feature Selection_none,Feature Selection_nystroem,Feature Selection_pca,Feature Selection_polynomial_features,Feature Selection_rbf_sampler,Feature Selection_select_percentile,Feature Selection_truncated_svd,Scaler_minmax,Scaler_none,Scaler_normalizer,Scaler_power,Scaler_quantile,Scaler_robust,Scaler_standard,reg_param,tol
analcatdata_broadwaymult_452,0.543859649122807,0.0010433197021484,0.0002639293670654,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2396871521366395,1.044808612988542e-05
analcatdata_broadwaymult_452,0.543859649122807,0.0010828971862792,0.0002467632293701,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0346495317860151,0.0001005674305639
analcatdata_broadwaymult_452,0.5263157894736842,0.0062119960784912,0.000739574432373,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1162583394924119,0.0001476461389898
analcatdata_broadwaymult_452,0.5263157894736842,0.0017855167388916,0.0005364418029785,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0142372493404974,0.0002648856432385
analcatdata_broadwaymult_452,0.5263157894736842,0.0009984970092773,0.0002460479736328,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2065831764203281,2.182604141041153e-05
analcatdata_broadwaymult_452,0.5263157894736842,0.0010387897491455,0.0002486705780029,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0710972418214835,1.556331951080558e-05
analcatdata_broadwaymult_452,0.5087719298245614,0.0015463829040527,0.0003654956817626,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0335609095299367,0.0001389694598478
analcatdata_broadwaymult_452,0.5087719298245614,0.0010406970977783,0.0002508163452148,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1914542588462597,0.000482879913986
analcatdata_broadwaymult_452,0.5087719298245614,0.0014264583587646,0.0003387928009033,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015310971091521,0.000191369322965
analcatdata_broadwaymult_452,0.5087719298245614,0.0010097026824951,0.0002715587615966,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0435111801951547,0.0003397681948154
analcatdata_broadwaymult_452,0.5087719298245614,0.001014232635498,0.000260591506958,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0185057640601767,5.238608772682511e-05
analcatdata_broadwaymult_452,0.5087719298245614,0.0012238025665283,0.0002636909484863,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2051113488613758,2.5103525323279424e-05
analcatdata_broadwaymult_452,0.5087719298245614,0.0011754035949707,0.0002861022949218,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0576057151294523,3.3808452212612265e-05
analcatdata_broadwaymult_452,0.5087719298245614,0.0012516975402832,0.0003340244293212,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0347748940774245,2.600924339742317e-05
analcatdata_broadwaymult_452,0.5087719298245614,0.0010430812835693,0.0002539157867431,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1937583116249354,0.000664852900972
analcatdata_broadwaymult_452,0.5087719298245614,0.00124192237854,0.0002613067626953,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2339674434983091,0.0007188483834135
analcatdata_broadwaymult_452,0.5087719298245614,0.0010352134704589,0.0002541542053222,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0102042750452601,0.0001429806397873
analcatdata_broadwaymult_452,0.5087719298245614,0.0016505718231201,0.0003197193145751,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0921425072685778,0.0001930638301804
analcatdata_broadwaymult_452,0.5087719298245614,0.0015234947204589,0.0004124641418457,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0809948777912615,0.0005817878369397
students_scores_43097,0.925,0.0010790824890136,0.0001711845397949,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1794190394993413,4.2940921433174775e-05
students_scores_43097,0.925,0.0011196136474609,0.0001754760742187,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.070279854465315,3.391137856948949e-05
students_scores_43097,0.925,0.0010604858398437,0.0001826286315917,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0096733222955513,0.0006175615351635
students_scores_43097,0.925,0.0011396408081054,0.0001804828643798,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3591899958946092,2.376792850364476e-05
students_scores_43097,0.925,0.0016670227050781,0.0002233982086181,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0792961550730988,0.0009940232671274
students_scores_43097,0.925,0.0010013580322265,0.0001673698425292,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1010537436683455,0.0003930318950088
students_scores_43097,0.925,0.0011534690856933,0.0001833438873291,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0053377276479665,0.0005876283468038
students_scores_43097,0.925,0.003514289855957,0.0030300617218017,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1614788451819573,3.364942584050841e-05
students_scores_43097,0.92,0.0010652542114257,0.0002081394195556,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2342349802966918,0.0005027563118129
students_scores_43097,0.92,0.0014040470123291,0.0001990795135498,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0342282421777815,5.256510759773783e-05
students_scores_43097,0.92,0.0018072128295898,0.0002708435058593,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0338882667632273,7.170913725757878e-05
students_scores_43097,0.92,0.0013771057128906,0.0001978874206542,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.022785087651176,0.00019638595413
students_scores_43097,0.92,0.0010571479797363,0.0001945495605468,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0787938445925319,0.0008210285300078
students_scores_43097,0.92,0.0025038719177246,0.0011751651763916,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.002163835782296,0.0001199279786098
students_scores_43097,0.92,0.001549482345581,0.0002129077911376,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0136994807679428,0.0001630837860851
students_scores_43097,0.92,0.0014569759368896,0.0002355575561523,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0946431207481522,0.0006348956065408
students_scores_43097,0.92,0.0010616779327392,0.000187873840332,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0663814285717083,2.8900109167031617e-05
students_scores_43097,0.92,0.0014891624450683,0.0002415180206298,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1365542500784197,9.139624672325808e-05
students_scores_43097,0.92,0.0011141300201416,0.0001695156097412,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1356542466587178,0.0005705092092084
students_scores_43097,0.92,0.0010216236114501,0.0001692771911621,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.057000721395837,0.0004559062309923
KungChi3_1441,1.0,0.0013327598571777,0.0001852512359619,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1125409558773535,1.3153281388810537e-05
KungChi3_1441,1.0,0.0011787414550781,0.000251293182373,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1965883831019088,1.2974543737527622e-05
KungChi3_1441,1.0,0.0006659030914306,0.0001463890075683,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0908958599692818,0.0005369940198162
KungChi3_1441,1.0,0.0012674331665039,0.0001742839813232,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.345542154455984,3.287572268518349e-05
KungChi3_1441,1.0,0.0012996196746826,0.0001821517944335,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5062036015660971,5.0609436405191386e-05
KungChi3_1441,1.0,0.0012717247009277,0.0001752376556396,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0719933490165571,0.0002270792020032
KungChi3_1441,1.0,0.0005979537963867,0.0001397132873535,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0301667721915589,0.0002117563495998
KungChi3_1441,1.0,0.0013120174407958,0.000178575515747,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1551368315104984,0.000256175475865
KungChi3_1441,1.0,0.0008172988891601,0.0001592636108398,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0191268119543029,1.4957358769678407e-05
KungChi3_1441,1.0,0.001612901687622,0.0002093315124511,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1486869063518822,0.0001584264790259
KungChi3_1441,1.0,0.0007185935974121,0.0001475811004638,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0586416399335176,9.141057082297958e-05
KungChi3_1441,1.0,0.0015859603881835,0.0002386569976806,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.150823737347991,0.0004080203174813
KungChi3_1441,1.0,0.0009703636169433,0.0001664161682128,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0353795399394317,2.031264200164666e-05
KungChi3_1441,1.0,0.003572940826416,0.0003027915954589,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0606230725385855,0.0002550888625605
KungChi3_1441,1.0,0.0669033527374267,0.0003235340118408,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1808301124934428,0.000336268309096
KungChi3_1441,1.0,0.0013120174407958,0.0001759529113769,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0414871688835285,0.0009437612550854
KungChi3_1441,1.0,0.0006425380706787,0.0001442432403564,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0522602230479221,0.0001683757769751
KungChi3_1441,1.0,0.0014295578002929,0.0002145767211914,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0856240161315994,3.288344185253586e-05
KungChi3_1441,1.0,0.0012292861938476,0.0001718997955322,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1026928133360652,0.0004940058036707
KungChi3_1441,1.0,0.0008437633514404,0.0001437664031982,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0209205958209507,0.0003917187733079
autoUniv-au7-700_1553,0.5428571428571428,0.0206692218780517,0.0008082389831542,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0946288384036323,1.1815581487747806e-05
autoUniv-au7-700_1553,0.5428571428571428,0.0161700248718261,0.0007355213165283,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0657076209979053,0.0003270721750777
autoUniv-au7-700_1553,0.5071428571428571,0.0010039806365966,0.000187873840332,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1563868590931165,0.0002402767439186
autoUniv-au7-700_1553,0.5071428571428571,0.0009660720825195,0.0001869201660156,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1056529849099658,3.0247791686336127e-05
autoUniv-au7-700_1553,0.5,0.0011687278747558,0.0001983642578125,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0691945159026208,0.0001511857448403
autoUniv-au7-700_1553,0.5,0.000974416732788,0.0001919269561767,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1963116094759021,0.000112817233559
autoUniv-au7-700_1553,0.5,0.0009427070617675,0.0001838207244873,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0916864803040346,3.4008455917495824e-05
autoUniv-au7-700_1553,0.5,0.001685619354248,0.0002179145812988,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0632573053731364,8.480935922879215e-05
autoUniv-au7-700_1553,0.5,0.0009269714355468,0.0001835823059082,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0217146843523059,2.440992412485825e-05
autoUniv-au7-700_1553,0.5,0.0010361671447753,0.0002257823944091,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0230778758250869,2.0773824770932905e-05
autoUniv-au7-700_1553,0.5,0.0011730194091796,0.0002138614654541,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0160748919134299,0.0007565392975288
autoUniv-au7-700_1553,0.5,0.0010273456573486,0.0001943111419677,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1726514179130149,0.0001405347997892
autoUniv-au7-700_1553,0.4928571428571429,0.0010766983032226,0.0002169609069824,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0036468593633204,0.0004190680574415
autoUniv-au7-700_1553,0.4928571428571429,0.0011477470397949,0.00020432472229,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3460601973913921,4.752882254518356e-05
autoUniv-au7-700_1553,0.4928571428571429,0.0176217555999755,0.0008080005645751,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0893337844669275,4.756191707972956e-05
autoUniv-au7-700_1553,0.4928571428571429,0.0271222591400146,0.0010497570037841,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0119869270453927,0.0001001183008358
autoUniv-au7-700_1553,0.4928571428571429,0.0010230541229248,0.0002045631408691,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1670315019775143,0.0005143847938854
autoUniv-au7-700_1553,0.4928571428571429,0.0009565353393554,0.0001885890960693,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2084683049092478,0.0007909146532892
autoUniv-au7-700_1553,0.4928571428571429,0.0009496212005615,0.0001871585845947,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0458911027432365,1.246012687879121e-05
autoUniv-au7-700_1553,0.4928571428571429,0.0010015964508056,0.0001833438873291,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0451295293676289,8.603847315264546e-05
pm10_750,0.66,0.0164432525634765,0.0005650520324707,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1874582810094402,0.0005638144480702
pm10_750,0.66,0.0099601745605468,0.0004975795745849,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0664054588524417,0.0001244826040884
pm10_750,0.66,0.0291571617126464,0.0006420612335205,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0717741664815587,7.967365945799176e-05
pm10_750,0.66,0.012812852859497,0.0004937648773193,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2216808425441545,2.0065306761821635e-05
pm10_750,0.66,0.0220842361450195,0.0004496574401855,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0138340015362552,7.703871612879745e-05
pm10_750,0.66,0.0104460716247558,0.0010323524475097,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2162089692893216,0.0003015151696153
pm10_750,0.66,0.0113410949707031,0.0004928112030029,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.261265043079708,0.0002276693087201
pm10_750,0.66,0.0677554607391357,0.0006165504455566,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0013612987071835,7.548726355646579e-05
pm10_750,0.66,0.0428669452667236,0.0006461143493652,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1146418144831148,0.000342016247358
pm10_750,0.66,0.0557518005371093,0.0005297660827636,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0331828253324494,0.0001541112805865
