Dataset,Fold Accuracy,Training Time,Testing Time,Imputer Strategy_none,Imputer Strategy_simpleimputer,Categorical Strategy_none,Categorical Strategy_onehot,Categorical Strategy_ordinalencoder,Feature Selection_extra_tree,Feature Selection_fastica,Feature Selection_feature_agglomeration,Feature Selection_generic_univariate,Feature Selection_kernel_pca,Feature Selection_linear_svc,Feature Selection_none,Feature Selection_nystroem,Feature Selection_pca,Feature Selection_polynomial_features,Feature Selection_random_trees_embedding,Feature Selection_rbf_sampler,Feature Selection_select_percentile,Feature Selection_truncated_svd,Scaler_minmax,Scaler_none,Scaler_normalizer,Scaler_power,Scaler_quantile,Scaler_robust,Scaler_standard,C,fit_intercept,max_iter,tol,random_state,loss_hinge,loss_squared_hinge
autoUniv-au7-700_1553,0.5214285714285715,0.0119352340698242,0.000251293182373,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1082706255546129,1.0,965.0,0.0054151928559638,0.0,1.0,0.0
autoUniv-au7-700_1553,0.5214285714285715,0.0116856098175048,0.0001971721649169,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.296686850217589,1.0,626.0,0.0031913102179116,0.0,1.0,0.0
autoUniv-au7-700_1553,0.5142857142857142,0.0161819458007812,0.0002188682556152,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2027472186377881,1.0,1595.0,0.0051305427240491,0.0,0.0,1.0
autoUniv-au7-700_1553,0.5142857142857142,0.0150842666625976,0.0002341270446777,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.3423882494036152,1.0,1024.0,0.0003923237178529,0.0,0.0,1.0
autoUniv-au7-700_1553,0.4928571428571429,0.0030193328857421,0.0001912117004394,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5117212458559681,0.0,493.0,0.0081296362169225,0.0,1.0,0.0
autoUniv-au7-700_1553,0.4928571428571429,0.002838134765625,0.0001249313354492,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.888645671954413,1.0,1278.0,0.0046327081659429,0.0,1.0,0.0
autoUniv-au7-700_1553,0.4928571428571429,0.0157594680786132,0.0002479553222656,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1492936958935873,1.0,884.0,0.0006673760392629,0.0,0.0,1.0
autoUniv-au7-700_1553,0.4928571428571429,0.0153141021728515,0.0002882480621337,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4271612731706666,1.0,1007.0,0.0037747176367198,0.0,1.0,0.0
autoUniv-au7-700_1553,0.4857142857142857,0.0194635391235351,0.0002555847167968,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2631971637144282,0.0,679.0,0.0007113990341384,0.0,0.0,1.0
autoUniv-au7-700_1553,0.4857142857142857,0.0186264514923095,0.0002210140228271,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.219734014769368,0.0,1224.0,0.0004564426200482,0.0,1.0,0.0
autoUniv-au7-700_1553,0.4857142857142857,0.0243902206420898,0.0003783702850341,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3617984201385409,0.0,1157.0,0.000195884177773,0.0,0.0,1.0
autoUniv-au7-700_1553,0.4857142857142857,0.0196125507354736,0.0002319812774658,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3398331552741587,1.0,1234.0,0.0071667434093569,0.0,1.0,0.0
autoUniv-au7-700_1553,0.4714285714285714,0.0141541957855224,0.0002439022064208,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.566767790783528,0.0,857.0,0.0002904755062569,0.0,0.0,1.0
autoUniv-au7-700_1553,0.4714285714285714,0.0090951919555664,0.0001523494720458,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.910134403100947,1.0,727.0,0.0010528184401832,0.0,1.0,0.0
autoUniv-au7-700_1553,0.4714285714285714,0.0138890743255615,0.0002086162567138,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.515172336430826,0.0,1254.0,0.0011399505398839,0.0,0.0,1.0
autoUniv-au7-700_1553,0.4714285714285714,0.0097763538360595,0.0002102851867675,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.652811519194489,0.0,1307.0,0.0001168833466665,0.0,1.0,0.0
autoUniv-au7-700_1553,0.4642857142857143,0.0039472579956054,0.0001425743103027,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0704159343666784,0.0,449.0,0.003919675190592,0.0,1.0,0.0
autoUniv-au7-700_1553,0.4642857142857143,0.0033485889434814,0.000148057937622,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2478973876336604,1.0,1103.0,0.0024376661677399,0.0,1.0,0.0
autoUniv-au7-700_1553,0.4642857142857143,0.0035033226013183,0.0001206398010253,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0839514236222665,1.0,1076.0,0.0003795497698208,0.0,0.0,1.0
autoUniv-au7-700_1553,0.4642857142857143,0.0063831806182861,0.0001513957977294,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.39164042133395,0.0,1003.0,0.0073393566823794,0.0,1.0,0.0
pm10_750,0.69,0.0064382553100585,0.0001425743103027,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4145917214082906,1.0,1190.0,0.0096186607633576,0.0,0.0,1.0
pm10_750,0.69,0.0065076351165771,0.0001568794250488,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.145772610724425,1.0,263.0,0.0022267921395773,0.0,0.0,1.0
pm10_750,0.69,0.0071489810943603,0.0001442432403564,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3292520042130272,1.0,1511.0,0.0031430537872753,0.0,0.0,1.0
pm10_750,0.69,0.0062427520751953,0.0001389980316162,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4639928507222831,1.0,1707.0,0.0001315443607953,0.0,0.0,1.0
pm10_750,0.69,0.006310224533081,0.0001463890075683,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.42728118240214,1.0,1076.0,0.0007426100845889,0.0,0.0,1.0
pm10_750,0.69,0.0064592361450195,0.0001440048217773,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2188174468097338,0.0,1153.0,0.0001120292513907,0.0,1.0,0.0
pm10_750,0.66,0.0056309700012207,0.0001494884490966,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.8375686598669203,1.0,775.0,0.0027426406191011,0.0,0.0,1.0
pm10_750,0.66,0.0054657459259033,0.0001718997955322,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.615481479664995,0.0,1221.0,0.0045883981736813,0.0,0.0,1.0
pm10_750,0.66,0.0054798126220703,0.0001411437988281,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4359630666937825,1.0,992.0,0.0001730059717808,0.0,1.0,0.0
pm10_750,0.66,0.005516767501831,0.0001451969146728,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1845216315869818,0.0,934.0,0.0001540227749048,0.0,1.0,0.0
pm10_750,0.66,0.0064015388488769,0.0001518726348876,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.1616072779475102,0.0,940.0,0.0044330025104138,0.0,1.0,0.0
pm10_750,0.66,0.0054826736450195,0.0001542568206787,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.3797550015995066,0.0,724.0,0.0010332146011113,0.0,1.0,0.0
pm10_750,0.64,0.0065970420837402,0.0001416206359863,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.3759459817286435,1.0,1391.0,0.0049290081966381,0.0,1.0,0.0
pm10_750,0.64,0.0061371326446533,0.0001416206359863,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.766774156821884,0.0,1489.0,0.0006187018654394,0.0,1.0,0.0
pm10_750,0.64,0.0032305717468261,0.00014328956604,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6689899924631262,0.0,757.0,0.000223298760373,0.0,1.0,0.0
pm10_750,0.64,0.0061347484588623,0.0001437664031982,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.1945882614366203,1.0,1128.0,0.0005518598498578,0.0,1.0,0.0
pm10_750,0.64,0.0060901641845703,0.0001473426818847,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1350119886575669,1.0,1241.0,0.0003618353994839,0.0,0.0,1.0
pm10_750,0.64,0.0032300949096679,0.0001473426818847,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6830185386440508,1.0,686.0,0.0010432046972423,0.0,1.0,0.0
pm10_750,0.64,0.0061357021331787,0.0001447200775146,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1836105988251645,1.0,838.0,0.0060479368694283,0.0,1.0,0.0
pm10_750,0.64,0.0060813426971435,0.0001437664031982,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1003343000424908,1.0,820.0,0.0005188660716463,0.0,1.0,0.0
algerian_forest_fires_46279,1.0,0.0011475086212158,0.0001158714294433,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1316731913761657,0.0,1354.0,0.0029538164574459,0.0,0.0,1.0
algerian_forest_fires_46279,1.0,0.0011718273162841,0.0001144409179687,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.112053175173687,1.0,1273.0,0.0018963048847556,0.0,1.0,0.0
algerian_forest_fires_46279,1.0,0.0012893676757812,0.0001506805419921,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6089203840810451,0.0,1209.0,0.0002789019616112,0.0,1.0,0.0
algerian_forest_fires_46279,1.0,0.0013537406921386,0.0001182556152343,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5870568590330375,1.0,883.0,0.0004310860361512,0.0,0.0,1.0
algerian_forest_fires_46279,1.0,0.0011711120605468,0.0001132488250732,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2500192840850072,0.0,1103.0,0.000258804396777,0.0,1.0,0.0
algerian_forest_fires_46279,1.0,0.0012135505676269,0.0001144409179687,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8518991044654871,1.0,1345.0,0.0032849340835412,0.0,0.0,1.0
algerian_forest_fires_46279,1.0,0.0012445449829101,0.0001168251037597,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1442274810300187,1.0,1435.0,0.0001805112652389,0.0,1.0,0.0
algerian_forest_fires_46279,1.0,0.0016860961914062,0.0001461505889892,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3834272135072611,0.0,766.0,0.0014356964367803,0.0,0.0,1.0
algerian_forest_fires_46279,1.0,0.0011696815490722,0.0001163482666015,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1232780015765586,0.0,376.0,0.0002200608605329,0.0,1.0,0.0
algerian_forest_fires_46279,1.0,0.001230239868164,0.0001194477081298,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1031353272051785,0.0,657.0,0.0002482043402091,0.0,0.0,1.0
algerian_forest_fires_46279,1.0,0.0016489028930664,0.0001471042633056,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.4930404938317283,1.0,844.0,0.0001024144128103,0.0,1.0,0.0
algerian_forest_fires_46279,1.0,0.0012648105621337,0.0001187324523925,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.72000275025625,1.0,1079.0,0.0007613849443408,0.0,0.0,1.0
algerian_forest_fires_46279,1.0,0.001171588897705,0.0001196861267089,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3289958441280654,1.0,1158.0,0.0041563200238861,0.0,1.0,0.0
algerian_forest_fires_46279,1.0,0.0011734962463378,0.0001168251037597,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.4293322201007097,0.0,980.0,0.0001500340585139,0.0,0.0,1.0
algerian_forest_fires_46279,1.0,0.0012228488922119,0.0001182556152343,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.8018260694321149,0.0,1111.0,0.0049267040002583,0.0,0.0,1.0
algerian_forest_fires_46279,1.0,0.0012555122375488,0.0001189708709716,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.5564184026412686,0.0,1196.0,0.0048641347890568,0.0,1.0,0.0
algerian_forest_fires_46279,1.0,0.0011336803436279,0.0001149177551269,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2575427094330737,1.0,819.0,0.0002912953196958,0.0,0.0,1.0
algerian_forest_fires_46279,1.0,0.0013494491577148,0.0001204013824462,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.91543683137325,0.0,875.0,0.0055778446454136,0.0,0.0,1.0
algerian_forest_fires_46279,1.0,0.0010907649993896,0.0001099109649658,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2641030701356929,1.0,1166.0,0.0044985710687077,0.0,1.0,0.0
algerian_forest_fires_46279,1.0,0.0011680126190185,0.0001177787780761,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.512125287763163,0.0,1122.0,0.0020359012064297,0.0,0.0,1.0
fri_c3_500_50_937,0.79,0.0029816627502441,0.0001554489135742,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.953946097730578,1.0,606.0,0.0045983625322189,0.0,0.0,1.0
fri_c3_500_50_937,0.79,0.0028319358825683,0.0001437664031982,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.148088036505473,0.0,1230.0,0.0001403840683572,0.0,0.0,1.0
fri_c3_500_50_937,0.79,0.0028722286224365,0.0001482963562011,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5391551410159283,0.0,1037.0,0.0004346755092567,0.0,1.0,0.0
fri_c3_500_50_937,0.79,0.0029175281524658,0.0001473426818847,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1193175272989827,1.0,688.0,0.0003778255879644,0.0,1.0,0.0
fri_c3_500_50_937,0.79,0.0029582977294921,0.0002226829528808,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.322900995907723,1.0,935.0,0.0036580838725157,0.0,1.0,0.0
fri_c3_500_50_937,0.79,0.0028605461120605,0.0001475811004638,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.432314089910685,0.0,932.0,0.0031875693388714,0.0,1.0,0.0
fri_c3_500_50_937,0.74,0.0030434131622314,0.0001437664031982,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5080216401733996,1.0,731.0,0.0060532482501831,0.0,1.0,0.0
fri_c3_500_50_937,0.74,0.0029370784759521,0.0001463890075683,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.587004371815815,1.0,1039.0,0.0003775494360463,0.0,0.0,1.0
fri_c3_500_50_937,0.74,0.002976655960083,0.0001595020294189,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5481855991482212,0.0,1084.0,0.0008864499876077,0.0,1.0,0.0
fri_c3_500_50_937,0.74,0.0030004978179931,0.0001513957977294,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0657238754507774,1.0,1370.0,0.0001090230379649,0.0,0.0,1.0
fri_c3_500_50_937,0.74,0.0030610561370849,0.0001487731933593,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4969512492864276,1.0,509.0,0.0095566585883419,0.0,0.0,1.0
fri_c3_500_50_937,0.74,0.0029528141021728,0.0001521110534667,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2659417391099895,1.0,1038.0,0.0006638545106565,0.0,1.0,0.0
fri_c3_500_50_937,0.74,0.0029335021972656,0.0001513957977294,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3435866369766134,1.0,861.0,0.0013056560336557,0.0,0.0,1.0
fri_c3_500_50_937,0.74,0.002892255783081,0.0001466274261474,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.901178576960403,0.0,897.0,0.0011611184828599,0.0,1.0,0.0
fri_c3_500_50_937,0.74,0.0028889179229736,0.0001437664031982,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1606261073326514,0.0,1613.0,0.000600495053527,0.0,0.0,1.0
fri_c3_500_50_937,0.74,0.0029215812683105,0.0001451969146728,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7247453524459982,0.0,1310.0,0.0002923348030277,0.0,1.0,0.0
fri_c3_500_50_937,0.74,0.0029287338256835,0.0001435279846191,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6188253187556553,1.0,1347.0,0.0031066870782102,0.0,0.0,1.0
