Dataset,Fold Accuracy,Training Time,Testing Time,Imputer Strategy_none,Imputer Strategy_simpleimputer,Categorical Strategy_none,Categorical Strategy_onehot,Categorical Strategy_ordinalencoder,Feature Selection_extra_tree,Feature Selection_fastica,Feature Selection_feature_agglomeration,Feature Selection_generic_univariate,Feature Selection_kernel_pca,Feature Selection_linear_svc,Feature Selection_none,Feature Selection_nystroem,Feature Selection_pca,Feature Selection_polynomial_features,Feature Selection_rbf_sampler,Feature Selection_select_percentile,Feature Selection_truncated_svd,Scaler_minmax,Scaler_none,Scaler_normalizer,Scaler_power,Scaler_quantile,Scaler_robust,Scaler_standard,learning_rate,max_iter,max_depth,min_samples_leaf,l2_regularization,max_bins,random_state
KungChi3_1441,1.0,0.0186827182769775,0.0014607906341552,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2889063940343561,73,27.0,25,0.0430941431107448,241,0.0
KungChi3_1441,1.0,0.0627436637878418,0.0021734237670898,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1522306531224333,51,23.0,26,0.2995394970090241,251,0.0
KungChi3_1441,1.0,0.046858787536621,0.0022239685058593,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4557036923129829,115,15.0,35,0.0964548066360457,247,0.0
KungChi3_1441,1.0,0.0474061965942382,0.002206802368164,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.013084939752458,182,1000.0,30,0.0938325823330431,236,0.0
KungChi3_1441,1.0,0.0401694774627685,0.0014243125915527,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0295010918310577,68,1000.0,31,0.1058635396430652,255,0.0
KungChi3_1441,1.0,0.0203363895416259,0.0024762153625488,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1361380006099148,88,1000.0,19,0.0621268952706094,214,0.0
KungChi3_1441,1.0,0.10886812210083,0.0020492076873779,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5765758725335443,142,3.0,1,0.01830859446905,252,0.0
KungChi3_1441,1.0,0.0435836315155029,0.0023579597473144,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4235096842343129,147,18.0,21,0.0163567846048032,230,0.0
KungChi3_1441,1.0,0.0225887298583984,0.0021383762359619,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2285928687386112,86,25.0,13,0.1162545055324338,255,0.0
autoUniv-au7-700_1553,0.55,1.2462146282196045,0.0075552463531494,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1406514036904335,155,21.0,28,0.2153659340746307,255,0.0
autoUniv-au7-700_1553,0.55,1.666060447692871,0.0070137977600097,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1831970491598963,126,16.0,2,0.035697625597376,255,0.0
autoUniv-au7-700_1553,0.55,1.644225835800171,0.007112979888916,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0267433312857674,101,1000.0,28,0.069997759456871,255,0.0
autoUniv-au7-700_1553,0.55,0.7049379348754883,0.0059795379638671,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1550195154403813,145,1000.0,22,0.4858495092849072,255,0.0
autoUniv-au7-700_1553,0.55,0.7120108604431152,0.0064659118652343,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.097167980932754,138,1000.0,24,0.0297276211161968,255,0.0
autoUniv-au7-700_1553,0.55,1.1920270919799805,0.0068392753601074,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0587312118470318,48,1000.0,26,0.0494647085874979,255,0.0
autoUniv-au7-700_1553,0.5428571428571428,0.6353166103363037,0.0064687728881835,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5962948165984329,174,1000.0,20,0.0451804790953094,228,0.0
autoUniv-au7-700_1553,0.5428571428571428,0.6159176826477051,0.0055506229400634,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4558599615062784,117,26.0,17,0.003312857755881,255,0.0
autoUniv-au7-700_1553,0.5428571428571428,1.1433863639831543,0.007096529006958,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0142387321197145,169,1000.0,31,0.0712364606047668,255,0.0
autoUniv-au7-700_1553,0.5428571428571428,1.175442457199097,0.0070617198944091,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.936394562505053,103,1000.0,26,0.0234050170974145,255,0.0
autoUniv-au7-700_1553,0.5357142857142857,0.869316577911377,0.0057873725891113,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0288382170323525,112,25.0,27,0.0137651407732766,243,0.0
autoUniv-au7-700_1553,0.5357142857142857,0.8325686454772949,0.0057325363159179,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0269574479094214,120,9.0,19,0.1239309866481717,229,0.0
autoUniv-au7-700_1553,0.5285714285714286,0.6222047805786133,0.0067105293273925,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7720270062353185,127,10.0,21,0.1451410942885609,224,0.0
autoUniv-au7-700_1553,0.5285714285714286,0.6274597644805908,0.0064594745635986,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0775541167197932,176,1000.0,20,0.2197248392713768,153,0.0
autoUniv-au7-700_1553,0.5285714285714286,0.8568103313446045,0.0071511268615722,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4080650568803233,123,11.0,3,0.2720108504053608,234,0.0
autoUniv-au7-700_1553,0.5285714285714286,1.1757102012634275,0.006890058517456,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0377054873114007,99,2.0,6,0.2033061595049836,255,0.0
autoUniv-au7-700_1553,0.5285714285714286,0.6396524906158447,0.0070195198059082,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5576249946867933,150,1000.0,19,0.0130672250375213,255,0.0
autoUniv-au7-700_1553,0.5285714285714286,0.826423168182373,0.0056545734405517,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4619654866814168,122,23.0,1,0.0253124566509343,255,0.0
autoUniv-au7-700_1553,0.5285714285714286,0.5994019508361816,0.0053029060363769,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1093848922240776,248,1000.0,19,0.013065016986285,255,0.0
autoUniv-au7-700_1553,0.5285714285714286,0.7008473873138428,0.0070085525512695,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.257105827106228,115,17.0,11,0.0436220025719968,247,0.0
pm10_750,0.72,0.1670660972595214,0.0018403530120849,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8473372950001361,162,16.0,19,0.0132471206955292,243,0.0
pm10_750,0.72,0.1799314022064209,0.0017130374908447,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0801845838969866,144,1000.0,22,0.105922994419631,246,0.0
pm10_750,0.72,0.1677572727203369,0.0018012523651123,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0973665427063184,10,20.0,1,0.1261303559030896,233,0.0
pm10_750,0.72,0.1645638942718505,0.0020830631256103,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2790021206881375,63,1000.0,23,0.0173869805158389,235,0.0
pm10_750,0.72,0.2025763988494873,0.002068281173706,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059272483074015,78,11.0,16,0.097174015200226,255,0.0
pm10_750,0.72,0.1806838512420654,0.0021722316741943,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8364874881886107,25,1000.0,1,0.0023257784220407,255,0.0
pm10_750,0.71,0.1457531452178955,0.0017006397247314,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0120467955477334,80,1000.0,15,0.056981560117844,255,0.0
pm10_750,0.71,0.1639773845672607,0.0017778873443603,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0640849118957301,31,1000.0,24,0.0335947050271486,255,0.0
pm10_750,0.71,0.174626350402832,0.0022480487823486,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2677331416079106,45,1000.0,16,0.6498880635141424,210,0.0
pm10_750,0.71,0.1375458240509033,0.0017468929290771,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0722372578476301,112,12.0,15,0.2561156605825964,246,0.0
pm10_750,0.71,0.1790018081665039,0.0018327236175537,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0329987294535684,196,13.0,22,0.015965885414036,222,0.0
pm10_750,0.71,0.1533915996551513,0.0018198490142822,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0671287121032549,32,1000.0,15,0.2493392045934477,177,0.0
pm10_750,0.71,0.1423184871673584,0.0017576217651367,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5794735203473419,39,1000.0,17,0.0542642861880289,255,0.0
pm10_750,0.71,0.1809327602386474,0.0018830299377441,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1241693778459481,73,14.0,7,0.0859551596042542,255,0.0
pm10_750,0.71,0.1700575351715088,0.0018978118896484,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.046797255686542,93,35.0,15,0.0763064249113617,255,0.0
pm10_750,0.71,0.2019016742706298,0.0023412704467773,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2203159646443458,23,1000.0,39,0.1295198692653393,255,0.0
pm10_750,0.71,0.149085521697998,0.0019049644470214,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1673748195688819,65,19.0,22,0.0407903268553388,245,0.0
pm10_750,0.71,0.1935145854949951,0.0021858215332031,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1320972056583469,60,1000.0,23,0.0072229445934313,224,0.0
pm10_750,0.7,0.274493932723999,0.0022752285003662,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0605779456860451,116,1000.0,14,0.0540644039686863,244,0.0
pm10_750,0.7,0.1700272560119629,0.0024104118347167,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.013944425143039,121,5.0,16,0.0786371747935404,255,0.0
algerian_forest_fires_46279,1.0,0.0909423828125,0.0018343925476074,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1743664759239201,92,8.0,18,0.0809487662429398,255,0.0
algerian_forest_fires_46279,1.0,0.088139533996582,0.0018239021301269,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0691158298515675,81,11.0,29,0.1573094558669684,209,0.0
algerian_forest_fires_46279,1.0,0.0824241638183593,0.0018093585968017,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0720324483515759,65,20.0,32,0.0045233638016267,255,0.0
algerian_forest_fires_46279,1.0,0.1140394210815429,0.0021567344665527,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0293873800348541,103,24.0,15,0.4430743208631338,255,0.0
algerian_forest_fires_46279,1.0,0.0927984714508056,0.0021102428436279,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0315384249681141,51,1000.0,20,0.4663329406656314,255,0.0
algerian_forest_fires_46279,1.0,0.0841283798217773,0.0018146038055419,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3757704375473802,177,3.0,18,0.0104268692031819,255,0.0
algerian_forest_fires_46279,1.0,0.0875606536865234,0.0018391609191894,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0909346900549321,25,20.0,28,0.0421621144911998,210,0.0
algerian_forest_fires_46279,1.0,0.0764613151550293,0.0017547607421875,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.016542297173053,67,21.0,25,0.0892356152110891,255,0.0
algerian_forest_fires_46279,1.0,0.079172134399414,0.0016248226165771,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0123509945416482,143,1.0,19,0.0467328537919136,245,0.0
algerian_forest_fires_46279,1.0,0.0894241333007812,0.0020244121551513,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0281469236166468,80,1000.0,30,0.0668697890849375,255,0.0
algerian_forest_fires_46279,1.0,0.0857448577880859,0.0019760131835937,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0943807820368333,134,1000.0,25,0.0394418878054588,230,0.0
algerian_forest_fires_46279,1.0,0.0902907848358154,0.0016450881958007,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.171593245035592,186,1000.0,12,0.1245257835275291,229,0.0
algerian_forest_fires_46279,1.0,0.0887370109558105,0.0022108554840087,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0193801681773151,142,6.0,20,0.0452583830035903,255,0.0
algerian_forest_fires_46279,1.0,0.0970203876495361,0.0020029544830322,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0737425400650024,40,1000.0,18,0.0561919672064307,227,0.0
algerian_forest_fires_46279,1.0,0.1358001232147216,0.0020709037780761,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0139670396342531,42,12.0,10,0.0857804243559216,255,0.0
algerian_forest_fires_46279,1.0,0.0939981937408447,0.0021140575408935,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0118973921346882,91,12.0,18,0.3480281587660911,194,0.0
algerian_forest_fires_46279,1.0,0.1022965908050537,0.0022089481353759,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5329615502592182,122,12.0,31,0.102667626401067,255,0.0
algerian_forest_fires_46279,1.0,0.1263027191162109,0.002199649810791,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2073330035929845,160,11.0,31,0.010194540864709,171,0.0
algerian_forest_fires_46279,1.0,0.1144444942474365,0.0021967887878417,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3649115173875947,61,32.0,29,0.0384047052135658,255,0.0
algerian_forest_fires_46279,1.0,0.0868470668792724,0.0021708011627197,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0231076006207035,76,1.0,28,0.0544235131454188,238,0.0
fri_c3_500_50_937,0.94,0.1585481166839599,0.0024387836456298,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0440874892154947,87,7.0,22,0.1347742410725064,212,0.0
fri_c3_500_50_937,0.94,0.162980318069458,0.0019478797912597,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0771938330715647,86,1000.0,14,0.0592172260777587,255,0.0
fri_c3_500_50_937,0.94,2.564260244369507,0.0020267963409423,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2070468795543288,175,1000.0,26,0.1076178478647863,255,0.0
fri_c3_500_50_937,0.94,0.1994524002075195,0.0019333362579345,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1174052548313911,95,22.0,4,0.1829428666134519,255,0.0
fri_c3_500_50_937,0.94,0.155642032623291,0.0019400119781494,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1267402314250661,108,24.0,13,0.0110191704543125,255,0.0
fri_c3_500_50_937,0.94,2.6573939323425293,0.0021760463714599,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0206008764518664,146,26.0,31,0.1451321876222029,229,0.0
fri_c3_500_50_937,0.94,0.1620607376098632,0.0024805068969726,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0890377203078487,180,20.0,15,0.1368768039643118,255,0.0
fri_c3_500_50_937,0.94,2.640244245529175,0.0024356842041015,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4442184333480835,98,1.0,26,0.1713201811126343,202,0.0
fri_c3_500_50_937,0.94,0.2175898551940918,0.0019752979278564,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1044531892542324,163,1.0,16,0.312507746159096,255,0.0
fri_c3_500_50_937,0.94,0.17014741897583,0.001939058303833,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.025089015395207,191,26.0,26,0.037048120673191,255,0.0
fri_c3_500_50_937,0.94,0.2017407417297363,0.0019471645355224,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0671111034390881,94,26.0,5,0.0560401959135546,244,0.0
fri_c3_500_50_937,0.94,0.1679329872131347,0.0019989013671875,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3233086095661235,72,21.0,33,0.0304735999631225,200,0.0
fri_c3_500_50_937,0.94,0.1577107906341552,0.0025217533111572,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0186202213378175,209,7.0,9,0.0396166911172476,237,0.0
