Dataset,Fold Accuracy,Training Time,Testing Time,Imputer Strategy_none,Imputer Strategy_simpleimputer,Categorical Strategy_none,Categorical Strategy_onehot,Categorical Strategy_ordinalencoder,Feature Selection_extra_tree,Feature Selection_fastica,Feature Selection_feature_agglomeration,Feature Selection_generic_univariate,Feature Selection_kernel_pca,Feature Selection_linear_svc,Feature Selection_none,Feature Selection_nystroem,Feature Selection_pca,Feature Selection_polynomial_features,Feature Selection_random_trees_embedding,Feature Selection_rbf_sampler,Feature Selection_select_percentile,Feature Selection_truncated_svd,Scaler_minmax,Scaler_none,Scaler_normalizer,Scaler_power,Scaler_quantile,Scaler_robust,Scaler_standard,max_depth,min_samples_split,min_samples_leaf,random_state,criterion_entropy,criterion_gini,criterion_log_loss,splitter_best,splitter_random,max_features_log2,max_features_sqrt
arsenic-female-bladder_949,0.9017857142857144,0.002455711364746,0.0002262592315673,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
arsenic-female-bladder_949,0.9017857142857144,0.0020945072174072,0.0001780986785888,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,33.0,4.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
PizzaCutter3_1444,0.8995215311004785,0.0461719036102294,0.0003454685211181,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
PizzaCutter3_1444,0.8995215311004785,0.047518253326416,0.0003423690795898,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
PizzaCutter3_1444,0.8995215311004785,0.0453717708587646,0.0003566741943359,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
PizzaCutter3_1444,0.8995215311004785,0.047184944152832,0.0003681182861328,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1000.0,3.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
PizzaCutter3_1444,0.8995215311004785,0.047480821609497,0.0003597736358642,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1000.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
PizzaCutter3_1444,0.8995215311004785,0.0463175773620605,0.0003516674041748,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
PizzaCutter3_1444,0.8851674641148325,0.026787519454956,0.0002944469451904,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
PizzaCutter3_1444,0.8851674641148325,0.0222594738006591,0.0001626014709472,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1000.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
PizzaCutter3_1444,0.8851674641148325,0.022036075592041,0.0001602172851562,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,31.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
PizzaCutter3_1444,0.8851674641148325,0.0218112468719482,0.0002121925354003,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,3.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
PizzaCutter3_1444,0.8851674641148325,0.1877815723419189,0.000441551208496,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
PizzaCutter3_1444,0.8851674641148325,0.0237023830413818,0.0003132820129394,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
PizzaCutter3_1444,0.8851674641148325,0.1811335086822509,0.0003957748413085,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
PizzaCutter3_1444,0.8851674641148325,0.1805362701416015,0.0004024505615234,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
PizzaCutter3_1444,0.8851674641148325,0.0255572795867919,0.000272512435913,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1000.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
PizzaCutter3_1444,0.8851674641148325,0.1806983947753906,0.000392198562622,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
PizzaCutter3_1444,0.8851674641148325,0.1828517913818359,0.0003960132598876,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
PizzaCutter3_1444,0.8851674641148325,0.1766703128814697,0.0004010200500488,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
PizzaCutter3_1444,0.8846153846153846,0.0560705661773681,0.0002758502960205,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
PizzaCutter3_1444,0.8846153846153846,0.0624372959136962,0.0002157688140869,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
robot-failures-lp5_1520,0.8484848484848485,0.0011060237884521,0.0001318454742431,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
robot-failures-lp5_1520,0.8484848484848485,0.0013079643249511,0.0001425743103027,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
robot-failures-lp5_1520,0.8484848484848485,0.0010948181152343,0.0001354217529296,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
robot-failures-lp5_1520,0.8484848484848485,0.001094102859497,0.000131607055664,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
robot-failures-lp5_1520,0.8484848484848485,0.0010910034179687,0.0001296997070312,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
robot-failures-lp5_1520,0.8484848484848485,0.0012223720550537,0.0001358985900878,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1000.0,6.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
robot-failures-lp5_1520,0.78125,0.0066049098968505,0.0001521110534667,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1000.0,6.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
robot-failures-lp5_1520,0.78125,0.0073826313018798,0.0001685619354248,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1000.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
robot-failures-lp5_1520,0.78125,0.0075314044952392,0.0001666545867919,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
robot-failures-lp5_1520,0.78125,0.0010714530944824,0.0001287460327148,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
robot-failures-lp5_1520,0.78125,0.006575584411621,0.0001542568206787,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1000.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
robot-failures-lp5_1520,0.78125,0.001101016998291,0.0001928806304931,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,5.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
robot-failures-lp5_1520,0.78125,0.0010530948638916,0.0001358985900878,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1000.0,6.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
robot-failures-lp5_1520,0.78125,0.0010170936584472,0.0001266002655029,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
robot-failures-lp5_1520,0.78125,0.0010502338409423,0.0001289844512939,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,19.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
robot-failures-lp5_1520,0.78125,0.0066673755645751,0.0001478195190429,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
robot-failures-lp5_1520,0.78125,0.0074138641357421,0.0001699924468994,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1000.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
robot-failures-lp5_1520,0.78125,0.0010545253753662,0.0001301765441894,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1000.0,4.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
robot-failures-lp5_1520,0.7575757575757576,0.0016412734985351,0.0001585483551025,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,25.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
robot-failures-lp5_1520,0.7575757575757576,0.007866621017456,0.0001595020294189,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1000.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
satimage_182,0.8748055987558321,3.063065767288208,0.0014317035675048,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
satimage_182,0.8748055987558321,3.037951946258545,0.0013556480407714,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
satimage_182,0.8748055987558321,2.877608299255371,0.0012931823730468,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,4.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
satimage_182,0.8748055987558321,2.995022773742676,0.0012943744659423,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
satimage_182,0.8748055987558321,2.900252103805542,0.0012621879577636,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,4.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
satimage_182,0.8748055987558321,3.006784677505493,0.0012242794036865,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
satimage_182,0.8740279937791602,0.8138337135314941,0.0004703998565673,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
satimage_182,0.8740279937791602,0.8398580551147461,0.0004768371582031,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
satimage_182,0.8740279937791602,0.8004100322723389,0.0005180835723876,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
satimage_182,0.8740279937791602,0.8963158130645752,0.0004808902740478,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
satimage_182,0.8740279937791602,0.8790876865386963,0.0004842281341552,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1000.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
satimage_182,0.8740279937791602,0.8637406826019287,0.0004880428314208,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
satimage_182,0.8732503888024883,0.0363905429840087,0.0003135204315185,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
satimage_182,0.8732503888024883,0.0357446670532226,0.0003304481506347,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
satimage_182,0.8732503888024883,0.038100242614746,0.0004065036773681,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0,4.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
satimage_182,0.8732503888024883,0.0366590023040771,0.0003173351287841,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1000.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
satimage_182,0.8732503888024883,0.036900520324707,0.000356912612915,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
satimage_182,0.8732503888024883,0.0373210906982421,0.0003035068511962,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
satimage_182,0.8701399688958009,0.8924310207366943,0.0005686283111572,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
satimage_182,0.8701399688958009,0.8883652687072754,0.0005247592926025,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
fri_c4_500_50_805,0.93,0.0023002624511718,0.0001227855682373,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1000.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
fri_c4_500_50_805,0.93,0.0022354125976562,0.0001263618469238,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,43.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
fri_c4_500_50_805,0.93,0.0023987293243408,0.0001354217529296,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1000.0,4.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
fri_c4_500_50_805,0.93,0.0025258064270019,0.000140905380249,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19.0,4.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
fri_c4_500_50_805,0.93,0.0024182796478271,0.0001347064971923,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.0,4.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
fri_c4_500_50_805,0.93,0.0024554729461669,0.0001347064971923,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
fri_c4_500_50_805,0.9,0.002371072769165,0.0001356601715087,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
fri_c4_500_50_805,0.9,0.0025606155395507,0.0003104209899902,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
fri_c4_500_50_805,0.9,0.0024075508117675,0.000133991241455,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1000.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
fri_c4_500_50_805,0.9,0.0022647380828857,0.0001258850097656,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1000.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
fri_c4_500_50_805,0.9,0.0024290084838867,0.0001361370086669,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1000.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
