task_id,predictive_accuracy,classifier__algorithm,classifier__base_estimator__max_depth,classifier__learning_rate,classifier__n_estimators,imputation__strategy
9960.0,0.9983504398826979,SAMME,6,0.3749829630403288,330,mean
9960.0,0.9983504398826979,SAMME,5,0.03145807780577617,279,median
9960.0,0.9983504398826979,SAMME,4,0.38128721905251334,459,mean
9960.0,0.9983504398826979,SAMME,4,0.6488141870484078,351,most_frequent
9960.0,0.9981671554252199,SAMME,6,0.053011657293929274,484,median
9960.0,0.9981671554252199,SAMME,6,0.02193462111814264,460,mean
9960.0,0.9981671554252199,SAMME,4,0.41742128100713854,181,mean
9960.0,0.9981671554252199,SAMME,3,0.2749795797470278,456,mean
9960.0,0.9981671554252199,SAMME,6,0.2993514514941934,499,mean
9960.0,0.9981671554252199,SAMME,5,0.013331861541196904,417,mean
9960.0,0.9981671554252199,SAMME,6,0.40983291566315727,465,median
9964.0,0.9529190207156308,SAMME,7,0.9877776860973216,259,most_frequent
9964.0,0.9522912743251726,SAMME,7,0.19568990215475282,438,median
9964.0,0.9522912743251726,SAMME,8,1.0017463475075912,387,mean
9964.0,0.9522912743251726,SAMME,8,0.4696746254637118,448,mean
9964.0,0.9522912743251726,SAMME,9,1.3645762727430244,436,median
9964.0,0.9522912743251726,SAMME,10,0.9468338949329793,210,most_frequent
9964.0,0.9516635279347143,SAMME.R,10,1.0964449770868299,311,most_frequent
9964.0,0.9516635279347143,SAMME.R,9,1.510123072215367,438,median
9964.0,0.951035781544256,SAMME,8,0.8465076726096276,379,mean
9964.0,0.951035781544256,SAMME,7,0.13235726232028633,436,mean
9964.0,0.9504080351537979,SAMME,8,1.3692765990370919,428,median
9964.0,0.9504080351537979,SAMME,8,0.4777100488768835,432,mean
9964.0,0.9497802887633396,SAMME,10,0.40968650409755414,185,median
9964.0,0.9497802887633396,SAMME,6,0.611118289321043,285,mean
9964.0,0.9497802887633396,SAMME,7,0.19340228650693855,400,most_frequent
9964.0,0.9491525423728814,SAMME,9,1.8594052816199522,172,most_frequent
9964.0,0.9491525423728814,SAMME,9,0.1808628315487994,397,median
9964.0,0.9491525423728814,SAMME.R,9,0.7165014789080814,236,median
9964.0,0.9485247959824231,SAMME,10,1.9399897108730386,380,median
9964.0,0.9485247959824231,SAMME,7,0.14172491761522174,273,median
9971.0,0.7221269296740995,SAMME.R,1,0.19543871427390683,416,most_frequent
9971.0,0.7221269296740995,SAMME,7,0.31570068858663963,298,most_frequent
9971.0,0.7221269296740995,SAMME.R,7,0.015695769767661977,175,most_frequent
9971.0,0.7221269296740995,SAMME.R,3,0.22906581774202792,201,median
9971.0,0.7204116638078902,SAMME.R,5,0.20130653174892682,378,median
9971.0,0.7204116638078902,SAMME,6,0.4065035665058834,210,median
9971.0,0.7204116638078902,SAMME.R,1,0.4139693546787974,136,mean
9971.0,0.7204116638078902,SAMME,1,0.3183550982019718,374,mean
9971.0,0.7204116638078902,SAMME.R,1,0.0409789372465526,96,most_frequent
9971.0,0.7204116638078902,SAMME.R,9,1.3305140181925996,68,most_frequent
9971.0,0.7204116638078902,SAMME,8,0.604001726074238,129,most_frequent
9971.0,0.7186963979416809,SAMME.R,1,0.41703484655465467,235,most_frequent
9971.0,0.7186963979416809,SAMME.R,1,0.016168933404569936,320,most_frequent
9971.0,0.7169811320754716,SAMME.R,5,0.6746512510150934,327,most_frequent
9971.0,0.7169811320754716,SAMME,7,0.47899914842290564,352,mean
9971.0,0.7169811320754716,SAMME,2,0.2070979026747429,257,most_frequent
9971.0,0.7169811320754716,SAMME,2,0.06302120033135242,255,most_frequent
9971.0,0.7169811320754716,SAMME,2,0.10607300682854096,318,mean
9971.0,0.7169811320754716,SAMME.R,10,0.3257932627253508,337,median
9971.0,0.7152658662092624,SAMME,7,0.6458266042476347,272,most_frequent
9976.0,0.8492307692307692,SAMME,9,0.09707879790485875,274,mean
9976.0,0.8488461538461539,SAMME,10,0.3711894466323163,490,mean
9976.0,0.8480769230769231,SAMME,10,0.191498831829061,269,mean
9976.0,0.8476923076923077,SAMME,7,0.02966981659559282,326,most_frequent
9976.0,0.8473076923076923,SAMME,7,0.02157098523840171,167,mean
9976.0,0.8473076923076923,SAMME,7,0.09156090994243068,104,mean
9976.0,0.8473076923076923,SAMME,7,0.11846418365866851,375,median
9976.0,0.8469230769230769,SAMME,10,0.13493141756211097,397,mean
9976.0,0.8461538461538461,SAMME,9,0.06608637607227631,232,median
9976.0,0.8461538461538461,SAMME,7,0.2501665596740849,450,mean
9976.0,0.8461538461538461,SAMME,10,0.3951382271779758,474,median
9976.0,0.8461538461538461,SAMME,8,0.034200038184809475,401,median
9976.0,0.8461538461538461,SAMME,7,0.1640376228408635,172,most_frequent
9976.0,0.845,SAMME,6,0.07619413776878581,242,mean
9976.0,0.845,SAMME,7,0.5175215743155721,500,most_frequent
9976.0,0.845,SAMME,7,0.09336870039608401,232,median
9976.0,0.8446153846153847,SAMME,9,0.3114574627953474,318,most_frequent
9976.0,0.8442307692307692,SAMME,7,0.3434871870697601,452,most_frequent
9976.0,0.8430769230769231,SAMME,7,0.1438963409648994,68,mean
9976.0,0.8426923076923077,SAMME,8,0.016521732191737158,429,mean
9977.0,0.9736834469751922,SAMME.R,5,0.1631057254020523,439,mean
9977.0,0.9736834469751922,SAMME,9,0.751719074162251,356,most_frequent
9977.0,0.9736544320324967,SAMME,9,0.5653856355170027,111,most_frequent
9977.0,0.9736254170898013,SAMME,10,0.5001961464970899,114,mean
9977.0,0.9735964021471059,SAMME.R,8,0.14328648691792067,483,median
9977.0,0.9735964021471059,SAMME.R,10,0.23625105898279503,393,median
9977.0,0.9735383722617148,SAMME,9,0.21339819682898917,477,median
9977.0,0.9734513274336283,SAMME.R,8,0.1104421287324216,459,mean
9977.0,0.9733642826055419,SAMME,8,0.7767837355071439,149,mean
9977.0,0.9733352676628464,SAMME,10,0.6188717762336274,230,median
9977.0,0.97324822283476,SAMME.R,6,0.23752909876118722,290,most_frequent
9977.0,0.9731901929493689,SAMME,6,0.8190168888996191,457,mean
9977.0,0.9731611780066735,SAMME.R,9,0.7332921480713158,289,most_frequent
9977.0,0.973074133178587,SAMME.R,6,0.34155163443051917,276,most_frequent
9977.0,0.9730451182358916,SAMME.R,9,0.5737577176730165,489,mean
9977.0,0.973016103293196,SAMME.R,6,0.18893234871904246,328,most_frequent
9977.0,0.973016103293196,SAMME,7,0.5226742011840728,348,most_frequent
9977.0,0.973016103293196,SAMME,9,0.7731677813570943,85,most_frequent
9977.0,0.9729580734078049,SAMME.R,9,0.28946971712556335,355,mean
9977.0,0.9729000435224141,SAMME,10,0.4725345645798414,218,median
9978.0,0.9447513812154696,SAMME.R,4,0.7013834832698719,226,median
9978.0,0.9447513812154696,SAMME,3,1.340677619749416,316,mean
9978.0,0.9443567482241515,SAMME,3,1.0309330311155966,492,most_frequent
9978.0,0.9443567482241515,SAMME,8,0.28510684101138956,60,median
9978.0,0.9443567482241515,SAMME,4,0.7574049726216171,350,most_frequent
9978.0,0.9443567482241515,SAMME,7,0.25305418641573324,93,median
9978.0,0.9443567482241515,SAMME.R,4,0.7501144471127813,178,most_frequent
9978.0,0.9439621152328335,SAMME.R,4,0.8043107710875671,481,most_frequent
9978.0,0.9439621152328335,SAMME.R,4,0.45465078567106576,315,most_frequent
9978.0,0.9439621152328335,SAMME,6,1.4610260941191744,210,mean
9978.0,0.9439621152328335,SAMME,5,0.8517814356213959,362,median
9978.0,0.9439621152328335,SAMME.R,9,1.5945337626012954,407,mean
9978.0,0.9439621152328335,SAMME.R,10,0.6967844667787573,293,most_frequent
9978.0,0.9439621152328335,SAMME,5,0.9687295924434652,396,median
9978.0,0.9439621152328335,SAMME,7,0.11823630937325151,225,mean
9978.0,0.9435674822415154,SAMME,8,0.7071368259765419,172,most_frequent
9978.0,0.9435674822415154,SAMME,9,0.327734098210656,123,mean
9978.0,0.9435674822415154,SAMME.R,3,0.2255509639051602,389,mean
9978.0,0.9435674822415154,SAMME,7,0.2731845151938006,474,median
9978.0,0.9435674822415154,SAMME,6,0.3241001606935479,146,median
9981.0,0.9009259259259259,SAMME.R,6,0.043004669779672516,63,most_frequent
9981.0,0.9009259259259259,SAMME,8,0.13871570113703446,417,median
9981.0,0.9009259259259259,SAMME,8,0.058100737924366874,400,mean
9981.0,0.9009259259259259,SAMME.R,5,0.011691250021474241,60,median
9981.0,0.9009259259259259,SAMME.R,3,0.013247805607807372,111,median
9981.0,0.9009259259259259,SAMME,8,0.1302272782273579,158,median
9981.0,0.9,SAMME,9,0.0531937545389505,252,most_frequent
9981.0,0.9,SAMME,7,0.27712954243300525,195,median
9981.0,0.899074074074074,SAMME,8,0.132830121628033,194,median
9981.0,0.8981481481481481,SAMME.R,7,0.024433042749733618,88,most_frequent
9981.0,0.8981481481481481,SAMME,9,0.11072291432717876,429,mean
9981.0,0.8981481481481481,SAMME.R,10,0.014589673583325297,75,most_frequent
9981.0,0.8981481481481481,SAMME,8,0.11552386206210663,489,most_frequent
9981.0,0.8972222222222223,SAMME,7,0.13437716341409026,277,most_frequent
9981.0,0.8972222222222223,SAMME,8,0.0436407117610283,256,median
9981.0,0.8962962962962964,SAMME,10,0.10961807813123198,471,median
9981.0,0.8962962962962964,SAMME,9,0.07331318253502925,460,most_frequent
9981.0,0.8962962962962964,SAMME.R,3,0.013585322653783925,283,most_frequent
9981.0,0.8962962962962964,SAMME,10,0.2818657022764054,101,mean
9981.0,0.8953703703703704,SAMME,6,0.24850903365504873,273,most_frequent
9985.0,0.625040863027133,SAMME.R,8,0.25429600424937465,456,most_frequent
9985.0,0.625040863027133,SAMME,10,0.07433784862691925,125,median
9985.0,0.6248774109186008,SAMME.R,9,0.797547588228485,423,most_frequent
9985.0,0.6247139588100686,SAMME.R,9,0.49860557236954733,243,most_frequent
9985.0,0.6243870545930043,SAMME.R,10,0.5424106107142117,335,most_frequent
9985.0,0.6243870545930043,SAMME.R,9,0.6129392537452713,423,mean
9985.0,0.6242236024844721,SAMME.R,8,0.34746266621872823,366,most_frequent
9985.0,0.6242236024844721,SAMME.R,9,0.4241955662761005,150,most_frequent
9985.0,0.6240601503759399,SAMME.R,8,0.08695956057898353,397,median
9985.0,0.6240601503759399,SAMME,9,0.08018800235198482,277,most_frequent
9985.0,0.6240601503759399,SAMME.R,9,0.42151520614373367,147,most_frequent
9985.0,0.6235697940503432,SAMME,10,0.7409778146540931,399,mean
9985.0,0.6235697940503432,SAMME.R,8,0.058117201423493615,349,most_frequent
9985.0,0.6235697940503432,SAMME.R,8,0.0198757031619104,196,most_frequent
9985.0,0.6235697940503432,SAMME.R,8,0.9661831345601706,363,most_frequent
9985.0,0.6230794377247466,SAMME.R,9,0.20720142267027866,434,most_frequent
9985.0,0.6229159856162144,SAMME,10,0.10897790112627974,99,mean
9985.0,0.6229159856162144,SAMME,9,0.09896811870888114,155,median
9985.0,0.6229159856162144,SAMME.R,7,0.10912671465062844,278,mean
9985.0,0.6227525335076822,SAMME,10,0.024153186591398625,239,median
10093.0,0.9992711370262392,SAMME,5,1.7359927368486598,346,mean
10093.0,0.9992711370262392,SAMME.R,5,1.4142786827235367,299,mean
10093.0,0.9992711370262392,SAMME,2,1.564267636645832,223,mean
10093.0,0.9992711370262392,SAMME.R,4,1.3323371215924364,80,mean
10093.0,0.9992711370262392,SAMME.R,4,0.6764281043311955,493,mean
10093.0,0.9992711370262392,SAMME.R,3,0.6864665013759239,400,mean
10093.0,0.9992711370262392,SAMME.R,2,1.5967237224484963,335,most_frequent
10093.0,0.9992711370262392,SAMME,5,1.4192145422668418,62,median
10093.0,0.9992711370262392,SAMME,2,1.6059735966243145,387,most_frequent
10093.0,0.9992711370262392,SAMME.R,3,1.29372514868315,384,median
10093.0,0.9992711370262392,SAMME.R,5,1.3049625107164018,170,most_frequent
10093.0,0.9992711370262392,SAMME.R,5,0.984576888679843,396,median
10093.0,0.9992711370262392,SAMME.R,2,1.4033718744650732,176,most_frequent
10093.0,0.9992711370262392,SAMME,3,1.779739825715328,195,median
10093.0,0.9992711370262392,SAMME.R,2,1.2040521139283957,439,most_frequent
10093.0,0.9992711370262392,SAMME.R,1,1.3657826711239442,270,most_frequent
10093.0,0.9992711370262392,SAMME.R,3,1.0997342156492134,91,median
10093.0,0.9992711370262392,SAMME.R,2,0.9693680490149728,289,mean
10093.0,0.9992711370262392,SAMME.R,3,0.8674548349324874,235,median
10093.0,0.9992711370262392,SAMME.R,3,1.1349981822669768,477,median
10101.0,0.7941176470588235,SAMME.R,1,0.45019147352246175,140,mean
10101.0,0.7901069518716578,SAMME,3,0.17670754577394407,81,median
10101.0,0.7887700534759358,SAMME.R,1,0.4208266441602111,492,most_frequent
10101.0,0.7887700534759358,SAMME.R,1,0.25112937161207305,65,most_frequent
10101.0,0.7874331550802139,SAMME,3,0.5060254149664571,58,mean
10101.0,0.7874331550802139,SAMME,2,0.31489971805577344,115,most_frequent
10101.0,0.7874331550802139,SAMME,2,0.4384158137831843,83,median
10101.0,0.786096256684492,SAMME,4,0.043929075895942506,59,median
10101.0,0.786096256684492,SAMME,3,0.05813933477956369,380,most_frequent
10101.0,0.786096256684492,SAMME,3,0.06313922961865362,417,most_frequent
10101.0,0.786096256684492,SAMME,3,0.012485035150866169,437,mean
10101.0,0.786096256684492,SAMME,3,0.1776817063480251,450,most_frequent
10101.0,0.786096256684492,SAMME,4,0.013788412085443794,116,mean
10101.0,0.78475935828877,SAMME,3,0.06294861341926791,131,mean
10101.0,0.78475935828877,SAMME,4,0.18335142438007948,245,median
10101.0,0.78475935828877,SAMME,3,0.262560461801948,267,most_frequent
10101.0,0.78475935828877,SAMME,3,0.038485775219392795,241,median
10101.0,0.78475935828877,SAMME,4,0.016825785548915274,154,median
10101.0,0.78475935828877,SAMME,3,0.04348385878716404,458,median
10101.0,0.78475935828877,SAMME,4,0.011295177824992605,239,median
14952.0,0.9742198100407056,SAMME.R,9,0.21604308925656873,338,mean
14952.0,0.9742198100407056,SAMME.R,5,0.0637092336224174,480,median
14952.0,0.9742198100407056,SAMME.R,5,0.24622387343176952,172,median
14952.0,0.9741293532338308,SAMME.R,7,0.062447843437625924,337,mean
14952.0,0.9741293532338308,SAMME.R,5,0.07836932324076999,363,mean
14952.0,0.9741293532338308,SAMME.R,7,0.09625772983952448,83,most_frequent
14952.0,0.9740388964269562,SAMME.R,5,0.1115063073517235,322,most_frequent
14952.0,0.9740388964269562,SAMME.R,6,0.04991909101373323,335,median
14952.0,0.9740388964269562,SAMME.R,7,0.5069297111000767,335,most_frequent
14952.0,0.9738579828132068,SAMME.R,7,0.6826696780083342,152,mean
14952.0,0.9738579828132068,SAMME.R,4,0.45434369484073645,403,most_frequent
14952.0,0.9738579828132068,SAMME.R,4,0.6256414453724733,152,median
14952.0,0.9738579828132068,SAMME,9,0.5749466776023696,245,mean
14952.0,0.973767526006332,SAMME.R,7,0.049320186708341984,436,mean
14952.0,0.973767526006332,SAMME.R,4,0.4468349667694585,372,median
14952.0,0.9736770691994573,SAMME.R,6,0.1589859298558743,301,mean
14952.0,0.9736770691994573,SAMME.R,4,0.29677893856679066,430,mean
14952.0,0.9736770691994573,SAMME,10,0.6150875798235391,207,most_frequent
14952.0,0.9736770691994573,SAMME.R,7,0.13309938481285083,174,median
14952.0,0.9736770691994573,SAMME.R,4,0.25208115318065316,335,most_frequent
14954.0,0.8481481481481481,SAMME.R,5,1.2019900056432633,476,mean
14954.0,0.8481481481481481,SAMME,6,0.5496225867945346,363,most_frequent
14954.0,0.8481481481481481,SAMME,8,0.7320330558589921,406,median
14954.0,0.8462962962962963,SAMME,9,0.6712072966058517,393,median
14954.0,0.8462962962962963,SAMME,4,0.6898189477036555,449,median
14954.0,0.8462962962962963,SAMME,7,0.6561470997770427,179,median
14954.0,0.8462962962962963,SAMME.R,4,0.5136061063479217,422,mean
14954.0,0.8444444444444444,SAMME,7,0.6174856178173057,494,most_frequent
14954.0,0.8444444444444444,SAMME,3,1.7346354025459647,411,median
14954.0,0.8444444444444444,SAMME,7,0.25139243880897666,201,most_frequent
14954.0,0.8444444444444444,SAMME,6,1.2789062473698092,461,mean
14954.0,0.8425925925925926,SAMME.R,5,0.663448541754949,466,most_frequent
14954.0,0.8425925925925926,SAMME,7,0.5400137602010047,306,median
14954.0,0.8425925925925926,SAMME.R,4,1.691205152524212,472,most_frequent
14954.0,0.8425925925925926,SAMME,7,0.6503459311981614,68,most_frequent
14954.0,0.8425925925925926,SAMME.R,10,0.9429897886414598,401,most_frequent
14954.0,0.8425925925925926,SAMME,9,0.8526794351149796,266,median
14954.0,0.8425925925925926,SAMME,5,0.3471685372861762,498,median
14954.0,0.8407407407407408,SAMME.R,6,1.4946580040082382,143,most_frequent
14954.0,0.8407407407407408,SAMME,8,1.2647888289330855,168,median
14965.0,0.9070580168543054,SAMME.R,4,0.11050494916126954,180,most_frequent
14965.0,0.9069916613213599,SAMME.R,3,0.056471820675775324,497,most_frequent
14965.0,0.9069916613213599,SAMME,7,0.0645458942882868,321,median
14965.0,0.9068810687664507,SAMME.R,3,0.06094726042903206,438,median
14965.0,0.906814713233505,SAMME.R,3,0.0496956875250878,496,most_frequent
14965.0,0.906814713233505,SAMME.R,4,0.04984554519599426,209,median
14965.0,0.9067925947225233,SAMME.R,2,0.5427942921481922,397,median
14965.0,0.9067704762115415,SAMME.R,6,0.01295565521476717,400,mean
14965.0,0.9067704762115415,SAMME.R,4,0.02470744599126947,415,mean
14965.0,0.9067262391895778,SAMME.R,4,0.11701651075475138,273,most_frequent
14965.0,0.9067041206785958,SAMME.R,3,0.16864470103316268,427,median
14965.0,0.9063944615248503,SAMME.R,3,0.18761413383385706,59,median
14965.0,0.9063723430138683,SAMME.R,6,0.011936449857194572,392,mean
14965.0,0.9062838689699411,SAMME.R,5,0.053345678544159204,151,median
14965.0,0.9062175134369954,SAMME,6,0.043229856071948534,446,mean
14965.0,0.9061953949260136,SAMME.R,6,0.10333872010552976,65,median
14965.0,0.9061953949260136,SAMME.R,5,0.09005052124247423,65,most_frequent
14965.0,0.906129039393068,SAMME,7,0.11601536694697867,393,median
14965.0,0.9060848023711044,SAMME.R,3,0.03126819855819183,493,mean
14965.0,0.9060848023711044,SAMME.R,5,0.08236512057428293,197,median
14969.0,0.7044464701711739,SAMME,9,0.1310631205082062,413,mean
14969.0,0.7042438974982275,SAMME,10,0.13317494429762086,318,most_frequent
14969.0,0.7034336068064418,SAMME,8,0.5249244915388414,372,most_frequent
14969.0,0.7014078800769776,SAMME,10,0.5584706224380781,108,median
14969.0,0.7010027347310848,SAMME,8,0.9085673775224181,427,median
14969.0,0.6998885850298795,SAMME,10,1.115848670002365,325,median
14969.0,0.6983692899827812,SAMME,8,0.27471072128754465,495,median
14969.0,0.6976602856274688,SAMME,9,0.9528053494282509,197,most_frequent
14969.0,0.6933049731591209,SAMME,9,0.07499082541534748,337,median
14969.0,0.6913805327661298,SAMME,9,0.062094889958023106,377,mean
14969.0,0.6910766737567102,SAMME,10,0.04493502390382773,281,most_frequent
14969.0,0.6907728147472906,SAMME,8,1.2185461503145498,397,mean
14969.0,0.6893548060366657,SAMME,8,0.17185479680554264,350,most_frequent
14969.0,0.6886458016813531,SAMME,10,1.3981504573356514,422,most_frequent
14969.0,0.6885445153448799,SAMME,10,0.09175021921139298,118,mean
14969.0,0.6875316519801479,SAMME,8,0.16948524628065956,364,most_frequent
14969.0,0.6869239339613087,SAMME,8,0.09676945490850954,483,most_frequent
14969.0,0.6864175022789426,SAMME,10,0.04940673862846564,217,median
14969.0,0.6862149296059961,SAMME,10,1.4812562476838904,395,mean
14969.0,0.6858097842601033,SAMME,9,1.3471029647658386,295,most_frequent
14970.0,0.995145159724245,SAMME,5,0.1408343313714696,462,median
14970.0,0.995145159724245,SAMME,4,0.6512423480128786,360,mean
14970.0,0.9950480629187299,SAMME,4,0.33486580021778023,481,most_frequent
14970.0,0.9950480629187299,SAMME,5,0.13649687483338635,409,median
14970.0,0.9949509661132149,SAMME,8,0.4129913057564713,213,median
14970.0,0.9948538693076998,SAMME,7,0.24216200923799974,399,mean
14970.0,0.9948538693076998,SAMME,6,0.4582999689094082,204,median
14970.0,0.9946596756966696,SAMME,8,0.26087192700620676,477,most_frequent
14970.0,0.9946596756966696,SAMME,5,0.12964106189578242,402,most_frequent
14970.0,0.9945625788911545,SAMME,8,0.9896081284593246,293,median
14970.0,0.9945625788911545,SAMME,4,0.14289425959898328,493,mean
14970.0,0.9945625788911545,SAMME,5,0.17569462118049942,294,median
14970.0,0.9943683852801243,SAMME,7,0.16960715815243926,246,most_frequent
14970.0,0.9943683852801243,SAMME,8,0.22053193496309514,261,median
14970.0,0.9942712884746092,SAMME,6,0.06346755859471655,447,most_frequent
14970.0,0.9941741916690942,SAMME,8,0.25031919641662775,393,median
14970.0,0.9941741916690942,SAMME,7,0.0837370644837279,487,mean
14970.0,0.9941741916690942,SAMME,9,0.8119290674243106,417,most_frequent
14970.0,0.994077094863579,SAMME,9,0.3863031476590509,421,median
14970.0,0.994077094863579,SAMME,9,0.8865118436261856,462,median
125920.0,0.612,SAMME.R,4,0.01608677577557213,60,mean
125920.0,0.612,SAMME.R,1,0.02875842657089691,65,mean
125920.0,0.612,SAMME.R,2,0.018232426588886252,202,most_frequent
125920.0,0.61,SAMME,2,0.3021903588340949,167,median
125920.0,0.61,SAMME.R,3,0.013816871266460369,82,most_frequent
125920.0,0.61,SAMME,1,0.037307698826546845,492,median
125920.0,0.61,SAMME,1,0.13753754847811703,95,mean
125920.0,0.61,SAMME,2,0.2976387202618212,444,mean
125920.0,0.608,SAMME,3,0.34287176148743875,202,mean
125920.0,0.608,SAMME.R,6,0.022663054226462875,169,most_frequent
125920.0,0.608,SAMME,5,0.011906806080546235,319,most_frequent
125920.0,0.608,SAMME,1,0.20615248512780776,326,median
125920.0,0.606,SAMME.R,1,0.015383872152229453,209,most_frequent
125920.0,0.606,SAMME,1,0.12542815885757377,117,median
125920.0,0.606,SAMME,1,0.04892102016541143,239,median
125920.0,0.606,SAMME.R,5,0.12808968509689336,209,most_frequent
125920.0,0.606,SAMME,1,0.028994128601454516,447,most_frequent
125920.0,0.606,SAMME.R,2,0.019302421414185245,161,median
125920.0,0.604,SAMME,2,0.12773418612257076,338,most_frequent
125920.0,0.604,SAMME,1,0.5574180409469714,423,mean
125922.0,0.9894545454545455,SAMME,8,1.1081269284312785,307,median
125922.0,0.9892727272727272,SAMME,8,0.8970033783842626,251,mean
125922.0,0.9892727272727272,SAMME,9,0.2846071426058343,161,most_frequent
125922.0,0.989090909090909,SAMME,5,1.0486236261315434,353,median
125922.0,0.989090909090909,SAMME,8,0.7095084010841213,110,mean
125922.0,0.989090909090909,SAMME,8,0.25312190845900767,272,mean
125922.0,0.989090909090909,SAMME,6,0.3440282391862469,242,most_frequent
125922.0,0.989090909090909,SAMME,9,0.855008384665554,70,mean
125922.0,0.988909090909091,SAMME.R,8,1.115707900489549,310,most_frequent
125922.0,0.988909090909091,SAMME,8,0.19853470603473158,316,mean
125922.0,0.988909090909091,SAMME,7,0.7303048382339938,457,most_frequent
125922.0,0.988909090909091,SAMME,6,1.097808981468802,404,most_frequent
125922.0,0.988909090909091,SAMME,8,0.18527122753524797,471,median
125922.0,0.988909090909091,SAMME,8,1.4874169488662567,322,median
125922.0,0.988909090909091,SAMME,9,1.5266787884857491,455,mean
125922.0,0.9887272727272728,SAMME,8,0.3792000401332399,496,mean
125922.0,0.9887272727272728,SAMME,9,0.5199964001389118,305,most_frequent
125922.0,0.9887272727272728,SAMME,10,0.4759247474806893,351,mean
125922.0,0.9887272727272728,SAMME,8,0.9279347575833437,278,most_frequent
125922.0,0.9887272727272728,SAMME,9,1.7154796886245838,240,median
146195.0,0.8403718341548618,SAMME,9,1.0122019962541835,219,median
146195.0,0.8401053924833844,SAMME,8,0.5156727274580175,445,median
146195.0,0.8383735216187812,SAMME.R,10,0.10589859668069945,283,median
146195.0,0.8380478706869755,SAMME,8,1.0798690686957264,309,most_frequent
146195.0,0.8372337433574611,SAMME.R,8,0.032042320305321524,479,median
146195.0,0.83701170863123,SAMME,10,1.6123305675166721,352,mean
146195.0,0.8369524993709017,SAMME,10,0.36409102258269577,79,median
146195.0,0.8366120461240137,SAMME.R,7,0.02966128409188748,413,mean
146195.0,0.8364492206581109,SAMME.R,7,0.044931556777934055,300,most_frequent
146195.0,0.8363752090827005,SAMME.R,7,0.03920486459058464,440,median
146195.0,0.8363308021374543,SAMME,10,1.593208099673319,258,median
146195.0,0.8361383720413873,SAMME.R,9,0.06635996065681447,413,most_frequent
146195.0,0.8359903488905666,SAMME.R,8,0.021112900956911953,499,mean
146195.0,0.8355610817531861,SAMME.R,7,0.02441366151593953,432,median
146195.0,0.8354722678626938,SAMME.R,9,0.4961382962056812,396,most_frequent
146195.0,0.8354722678626938,SAMME.R,7,0.04153661695643387,404,most_frequent
146195.0,0.8350578030403955,SAMME.R,7,0.051625378392996364,380,median
146195.0,0.8349097798895747,SAMME.R,7,0.04424766894532142,372,median
146195.0,0.8346729428482615,SAMME,9,1.3065493410412967,192,mean
146195.0,0.8342584780259632,SAMME.R,9,0.029252993970484215,376,most_frequent
146800.0,1.0,SAMME,8,0.09415122260210829,178,median
146800.0,1.0,SAMME.R,5,0.28650076820163045,137,most_frequent
146800.0,1.0,SAMME.R,3,0.014974572022073189,471,mean
146800.0,1.0,SAMME,5,0.05052331866652265,263,mean
146800.0,1.0,SAMME.R,9,0.13602690858643554,92,mean
146800.0,1.0,SAMME,8,1.2931489835186039,452,most_frequent
146800.0,1.0,SAMME,5,0.8833695064922421,122,most_frequent
146800.0,1.0,SAMME,7,0.2637172241498631,105,mean
146800.0,1.0,SAMME,7,0.015863314328159656,287,mean
146800.0,1.0,SAMME.R,6,0.01959451123699379,270,most_frequent
146800.0,1.0,SAMME,8,0.017931447364699312,172,mean
146800.0,1.0,SAMME,8,0.48172665948721743,489,median
146800.0,1.0,SAMME,9,0.055620551718643656,483,mean
146800.0,1.0,SAMME,9,0.05135099503103857,126,most_frequent
146800.0,1.0,SAMME,4,0.9244829794427818,152,mean
146800.0,1.0,SAMME.R,6,0.010252702167264113,141,median
146800.0,1.0,SAMME.R,6,0.014419947888401657,489,median
146800.0,1.0,SAMME.R,9,0.09065661818362611,207,mean
146800.0,1.0,SAMME,10,0.10440520802189528,208,mean
146800.0,1.0,SAMME.R,10,1.212587462510056,137,most_frequent
146817.0,1.0,SAMME.R,2,0.389454015320561,478,most_frequent
146817.0,1.0,SAMME.R,1,0.06977261137934888,439,most_frequent
146817.0,1.0,SAMME.R,10,0.15756899177106115,439,mean
146817.0,1.0,SAMME,9,0.519926893738384,335,most_frequent
146817.0,1.0,SAMME,9,0.06142177622430328,118,most_frequent
146817.0,1.0,SAMME,6,0.032011248117342274,285,mean
146817.0,1.0,SAMME.R,8,0.016473740227896595,305,median
146817.0,1.0,SAMME.R,9,0.3520846105641145,448,most_frequent
146817.0,1.0,SAMME,4,0.02929088826526533,113,median
146817.0,1.0,SAMME.R,8,1.0111566421323754,386,mean
146817.0,1.0,SAMME.R,4,0.6357556221502889,402,median
146817.0,1.0,SAMME.R,2,1.0787732665891705,394,most_frequent
146817.0,1.0,SAMME.R,8,0.02647931372313898,333,median
146817.0,1.0,SAMME,6,0.020719656339985352,93,most_frequent
146817.0,1.0,SAMME,10,0.24096826815524527,186,median
146817.0,1.0,SAMME,9,0.08043619909330385,278,median
146817.0,1.0,SAMME.R,4,0.011459103999232398,429,median
146817.0,1.0,SAMME.R,9,0.9355013048075633,144,most_frequent
146817.0,1.0,SAMME,4,1.5095398612225879,139,median
146817.0,1.0,SAMME,6,0.11493229071026774,142,most_frequent
146819.0,0.9166666666666667,SAMME,4,0.31101552341654864,429,most_frequent
