task_id,predictive_accuracy,classifier__C,classifier__coef0,classifier__degree,classifier__gamma,classifier__kernel,classifier__max_iter,classifier__shrinking,classifier__tol,imputation__strategy
29.0,0.8652173913043478,3.3838948898334644,0.8932851583881625,2,0.00013421042474478104,poly,-1,True,0.00014453140758413505,mean
29.0,0.8652173913043478,0.7779613954016444,0.9434479877748965,3,0.003167850202375332,sigmoid,-1,True,1.180382088214378e-05,mean
29.0,0.8637681159420291,0.6355951095367566,0.6957680841416265,2,0.0015358267453664772,rbf,-1,True,2.4828443022208227e-05,most_frequent
29.0,0.8637681159420291,0.21446783356290458,-0.4044903995794511,1,0.001200576836046956,rbf,-1,True,5.040640704851546e-05,mean
29.0,0.8637681159420291,0.3770194995595745,-0.6087195741636209,5,0.0006799053685568281,rbf,-1,True,0.03765977326586746,median
29.0,0.8637681159420291,160.33755407578,-0.3338781495785399,5,0.00012781925624455253,poly,-1,True,3.641574207567505e-05,most_frequent
29.0,0.8637681159420291,2.778800663078422,-0.3976576774422025,3,7.754442484165223e-05,rbf,-1,True,0.018347281382591975,median
29.0,0.8623188405797102,1.3299342303091035,-0.4966136830903509,2,0.03335493404856425,poly,-1,True,8.631004235105745e-05,mean
29.0,0.8623188405797102,0.04694405512952582,-0.9821955583855395,3,0.0013957851823892511,sigmoid,-1,True,0.008091527062111921,median
29.0,0.8623188405797102,0.12516163437864822,-0.9770303548419323,1,0.007398869211490563,rbf,-1,True,3.305972335958817e-05,median
29.0,0.8623188405797102,0.12648313285452906,0.46804676610844687,3,0.00405547746744278,rbf,-1,True,1.0900319063996617e-05,most_frequent
29.0,0.8623188405797102,0.05764804715619181,-0.7771312280899549,3,0.01451278309123471,sigmoid,-1,True,0.002514876564926242,median
29.0,0.8623188405797102,0.056336701478543826,0.339453543054258,1,0.0002764389049396957,sigmoid,-1,True,0.005696109146601878,mean
29.0,0.8608695652173912,744.9112596180631,-0.6951412439153781,3,0.0002703149825559123,rbf,-1,True,3.1418848622722525e-05,mean
29.0,0.8608695652173912,11.169413253496355,0.8120621112494864,4,8.415665555914087e-05,poly,-1,True,0.01917636709549381,most_frequent
29.0,0.8608695652173912,0.05476707986561866,-0.9309708188361081,3,0.008294715298712844,sigmoid,-1,True,0.004566015086619219,median
29.0,0.8608695652173912,2.1179393564521596,0.37026415817638214,2,0.0011428726550769695,poly,-1,True,0.0065334266975956195,mean
29.0,0.8608695652173912,2.961581095408597,-0.5947208048219015,5,0.001160543617370077,poly,-1,True,0.00024914275707051424,median
31.0,0.7659999999999999,17849.14406912603,-0.7712159156653275,5,8.964012936715485e-05,rbf,-1,True,0.0019371278975964185,mean
31.0,0.7659999999999999,2568.3556643547145,-0.8871299412242986,5,0.00021096303224855102,rbf,-1,True,0.04089631472262407,most_frequent
31.0,0.765,150.7870400680168,0.24130097552953989,1,0.0007979216568659661,rbf,-1,True,0.006406490649278361,median
31.0,0.765,742.1337919653953,0.04487896739487929,5,0.00036578885041189393,rbf,-1,True,0.0011369565545215257,most_frequent
31.0,0.765,6.023819834207481,-0.333730596917061,4,0.004572393453120685,rbf,-1,True,0.0006333872518568539,mean
31.0,0.764,1.2300300502395605,0.055516106895519446,3,0.01280227807958951,poly,-1,True,1.8501911380124544e-05,most_frequent
31.0,0.764,9.93401545659487,-0.25212190742172513,1,0.004733753779301134,rbf,-1,True,7.771672987595201e-05,mean
31.0,0.764,132.942437380144,-0.6201694996781273,3,0.002416764145632693,rbf,-1,True,0.0003286734951977428,mean
31.0,0.764,5.75539984461036,-0.36952667588245003,2,0.01330640677089014,rbf,-1,True,0.00040638206542432454,most_frequent
31.0,0.763,132.82060841840908,-0.9140346827440473,2,0.002457163497273883,rbf,-1,True,0.001469557596487534,most_frequent
31.0,0.763,18.175140027866707,-0.2876717997736531,5,0.0017645466891287474,rbf,-1,True,0.04155208666082141,median
31.0,0.762,12881.835394791995,-0.12510277742029352,3,7.164979895628766e-05,rbf,-1,True,2.013425569861682e-05,median
31.0,0.762,28011.288949604364,-0.6338358960707915,3,4.748505619474265e-05,rbf,-1,True,0.0006889262867197757,median
31.0,0.762,0.04413400312303289,-0.5185483487441649,5,0.00027778254808326797,rbf,-1,True,0.089707426963807,median
31.0,0.762,11517.163616544965,0.794779369251897,5,3.747573748988351e-05,poly,-1,True,0.018686071117551675,mean
31.0,0.7609999999999999,15723.131040581738,-0.7609747939035474,1,0.00012458425861302453,sigmoid,-1,True,0.03321094418429792,most_frequent
31.0,0.7609999999999999,3918.912401722333,-0.9440871639684754,4,0.00029809999140018473,sigmoid,-1,True,0.0015361504653938073,mean
31.0,0.7609999999999999,0.6157059094805306,-0.704295099468238,3,0.010149764127328098,rbf,-1,True,0.0724928210994159,median
31.0,0.7609999999999999,1268.5726145120861,0.9020465200259546,4,0.0002014844751344887,rbf,-1,True,0.051279617455314265,most_frequent
31.0,0.7609999999999999,55.116906984717154,0.6268221193528161,3,0.0007320620470117493,rbf,-1,True,0.033095757969730986,mean
32.0,0.99617903930131,1.7427725425881373,0.45113760298506533,2,0.08806454968303158,rbf,-1,True,0.00011365479159193869,mean
32.0,0.9960880640465792,265.87198223612114,0.5015966189940748,1,0.015058463746347749,rbf,-1,True,0.0007436736350533543,most_frequent
32.0,0.9959970887918486,6569.0949086966875,-0.7814498162457693,2,0.18837565420233188,rbf,-1,True,2.8607251220817548e-05,most_frequent
32.0,0.9959061135371179,4297.397059178814,0.013499300518863278,5,0.1820082271280914,rbf,-1,True,0.0009582683616092899,mean
32.0,0.9959061135371179,1394.5669316855567,-0.4310197873842476,4,0.1813929517981782,rbf,-1,True,0.0006394071833864484,mean
32.0,0.9959061135371179,302.0140407422716,-0.5104255174164103,2,0.01658730241359713,rbf,-1,True,8.487485919849477e-05,mean
32.0,0.9958151382823871,30900.166006720734,0.3418296372901024,1,0.21763271561951933,rbf,-1,True,0.0013357921839380732,mean
32.0,0.9958151382823871,2.028149304266589,0.44246380539056074,4,0.06214209599530272,rbf,-1,True,0.0003308343271994205,mean
32.0,0.9958151382823871,24.410681246265174,-0.15280023978671875,3,0.013715177674465596,poly,-1,True,0.012378832498078474,median
32.0,0.9957241630276564,754.5124574236931,0.5878318218396512,2,0.0825999847611636,rbf,-1,True,0.00020617882480997564,mean
32.0,0.9957241630276564,9.627153753049042,0.6590325202570988,5,0.03631846531026572,rbf,-1,True,5.842247546894129e-05,most_frequent
32.0,0.9956331877729258,10.57158950899875,0.01740872420526407,5,0.024080938582345727,rbf,-1,True,0.0004426957247273958,median
32.0,0.9956331877729258,35.99779271484111,-0.45327202516407095,5,0.011859523529899043,rbf,-1,True,0.0012209895504652394,median
32.0,0.9956331877729258,3.380724030835458,-0.3085511883468104,4,0.0455837512201973,rbf,-1,True,0.04063732750439887,median
32.0,0.9954512372634643,214.8886686697732,-0.8690413362817042,4,0.031198616993458203,rbf,-1,True,7.872093408113563e-05,mean
32.0,0.9952692867540028,2.204422314606344,0.24018018962805598,1,0.3827751240414487,rbf,-1,True,0.0001504988183145427,median
32.0,0.9952692867540028,154.1998420598397,-0.5726545860774572,4,0.012577040202113834,rbf,-1,True,0.00019956911427489334,mean
32.0,0.9950873362445415,4.294853941580423,0.8999040482453535,3,0.04487237090936799,poly,-1,True,0.0009250669832367425,mean
32.0,0.9950873362445415,460.3209638486246,0.7869020025177038,5,0.06036630782950458,rbf,-1,True,7.396618991609236e-05,median
32.0,0.9950873362445415,29190.538807098106,0.8588264494133047,1,0.015980774897773917,rbf,-1,True,4.889515627762136e-05,mean
37.0,0.7760416666666667,1947.6941581325432,-0.24215020125892273,5,0.0001528076838812048,rbf,-1,True,1.55173927220194e-05,median
37.0,0.7760416666666667,3.700453786958069,-0.961748357722225,3,0.01624029088610349,rbf,-1,True,0.000720555649716151,median
37.0,0.7760416666666667,4029.956954104056,-0.5436260078667621,3,0.001219460908062892,sigmoid,-1,True,2.0749741204390535e-05,most_frequent
37.0,0.7760416666666667,1458.7845467991463,-0.658885692226177,1,0.00032055815304202396,rbf,-1,True,0.013213782812402135,most_frequent
37.0,0.7760416666666667,295.03755340523014,-0.5108318768079754,5,0.0016740897401672412,sigmoid,-1,True,0.016887123386742413,mean
37.0,0.7760416666666667,16351.012169181553,0.8252855647730706,4,8.333217000961424e-05,poly,-1,True,0.0005274381455354841,median
37.0,0.7760416666666667,32289.06576045198,0.13722378591929063,4,0.0001727719545600898,poly,-1,True,0.0013781723712649504,median
37.0,0.7760416666666667,0.8002116789865572,0.346790741622226,5,0.056654090108587324,rbf,-1,True,0.00011417946179597915,mean
37.0,0.7760416666666667,9608.73704356808,-0.10651484208938289,1,0.000492284021302233,sigmoid,-1,True,1.86155904362028e-05,median
37.0,0.7760416666666667,1468.4973835774867,0.5503840301896625,2,0.0003388626422448754,rbf,-1,True,4.4951325620683354e-05,mean
37.0,0.7760416666666667,30.490436426572852,-0.6445384705066874,2,0.0040293404217252955,sigmoid,-1,True,0.0016732603651352276,median
37.0,0.7760416666666667,19359.664059091047,0.7669004020048262,3,0.00014939143873612842,rbf,-1,True,0.0003107842125271974,most_frequent
37.0,0.7760416666666667,4804.255859732833,-0.8281425468813506,2,0.0004727850929807143,sigmoid,-1,True,0.00026371894898985835,median
37.0,0.7747395833333333,74.92979321892676,0.2767167752538746,4,0.0009621973072995337,rbf,-1,True,0.011900137920130593,mean
37.0,0.7747395833333333,591.9250178231335,0.3187918297362238,2,0.00017830048755596158,rbf,-1,True,6.178015204238567e-05,mean
37.0,0.7747395833333333,1122.6763180261112,0.28638163918587045,5,8.424068894113852e-05,sigmoid,-1,True,0.007275606575844667,mean
37.0,0.7747395833333333,0.26655566224476634,-0.09588736600556658,1,5.0269002764133015,poly,-1,True,0.0004986607537187599,most_frequent
37.0,0.7747395833333333,565.5967872936877,0.49645522294599376,3,0.0006953209413927492,poly,-1,True,0.01327435369240951,most_frequent
37.0,0.7747395833333333,21726.701861355756,0.3452811697884952,3,0.00019109306644738653,poly,-1,True,0.011882662513974653,median
37.0,0.7747395833333333,230.87337978826912,0.867883916254045,5,0.0003724342348916391,poly,-1,True,0.004798659236203502,median
43.0,0.9378396000869377,910.1599341750401,0.33207972113430495,2,0.0007062676290448546,poly,-1,True,1.0093630917657065e-05,most_frequent
43.0,0.9376222560312975,3.3951362408700865,0.8247802748036963,1,0.009211189707435029,rbf,-1,True,7.127506566879005e-05,mean
43.0,0.9374049119756575,1566.7578999084578,0.49892059831035485,5,0.0002459952954872143,rbf,-1,True,0.000118904268182631,mean
43.0,0.9374049119756575,265.2004419218159,0.2390271551342642,2,0.0015058554949218515,poly,-1,True,3.627432845694158e-05,mean
43.0,0.9369702238643773,5612.998241658992,-0.9175577952048359,5,0.0007091220422101944,rbf,-1,True,0.03921113333830008,median
43.0,0.9369702238643773,5.74148399010259,-0.6335373153784345,3,0.00873482050378385,rbf,-1,True,0.0017943280407477689,median
43.0,0.9367528798087372,147.01203163777853,0.9323613435974007,2,0.0009479402395140597,rbf,-1,True,0.034326534715741555,mean
43.0,0.9365355357530971,166.93995960599034,0.6319444096260804,4,0.0008403044713372034,rbf,-1,True,4.816088061027615e-05,most_frequent
43.0,0.9365355357530971,99.02270683545167,-0.41910021237326367,1,0.009161685119454652,rbf,-1,True,0.011250568907918996,mean
43.0,0.9365355357530971,5.707254682449476,-0.8114513888663617,4,0.0038618773812166404,rbf,-1,True,0.007299002636762568,mean
43.0,0.9365355357530971,2.279389017714268,-0.8729251692084277,4,0.01053080750259489,rbf,-1,True,1.7195101898149224e-05,most_frequent
43.0,0.9365355357530971,31.111817850369263,-0.6468680340026229,2,0.0022478142331662032,rbf,-1,True,3.2789171900224856e-05,mean
43.0,0.9361008476418169,656.3467684326212,-0.6693032598321789,4,0.000691746378386575,rbf,-1,True,0.045321732296106684,mean
43.0,0.9358835035861769,30808.47260467759,0.3258813504669906,2,0.0003102191349666482,rbf,-1,True,1.019097048651612e-05,median
43.0,0.9356661595305369,32185.436304187595,0.6189783475549995,1,0.00037410045630804933,rbf,-1,True,0.027601353396820037,median
43.0,0.9354488154748968,1.105870284853896,0.6758757314779442,5,0.02692434732411926,rbf,-1,True,0.007662407654510081,median
43.0,0.9354488154748968,2021.458167279624,-0.7982312579343174,5,0.0003959905162562206,sigmoid,-1,True,0.02875035092020425,most_frequent
43.0,0.9352314714192567,11.982867826891004,0.11773235549755912,3,0.039602250852206936,rbf,-1,True,3.850744235018429e-05,most_frequent
43.0,0.9352314714192567,22813.192546301863,0.5092595178473143,5,0.0004243036989228212,poly,-1,True,0.0003005168264367503,mean
43.0,0.9350141273636166,12.341555491261257,0.46669411992573373,5,0.01790402609150106,rbf,-1,True,0.0005225993187675341,median
45.0,0.9692789968652038,0.054163489946141855,0.6527290623164232,3,0.07469489212300659,poly,-1,True,0.0008484548666972428,median
45.0,0.9692789968652038,0.035866632231884736,-0.8175706991255498,4,1.4322590541546412,poly,-1,True,1.00984973431572e-05,median
45.0,0.9692789968652038,54.38761298157841,-0.2333916279415429,4,1.4359395506773474,poly,-1,True,0.06437315818056102,median
45.0,0.9692789968652038,29.950168773521657,-0.49208013010730656,3,0.09183672900146957,poly,-1,True,3.495161893982772e-05,median
45.0,0.9692789968652038,69.99784481865119,-0.942769984006955,4,0.4149975810773949,poly,-1,True,0.0032086997285150644,most_frequent
45.0,0.9692789968652038,1807.138262567029,-0.726459928502672,4,0.546186325855954,poly,-1,True,0.005327462726690092,mean
45.0,0.9692789968652038,0.12872213409882696,0.5848313254072057,4,0.5711675930740754,poly,-1,True,0.009817467243099365,median
45.0,0.9692789968652038,1.0557683325897254,-0.15674173432369232,4,1.126123015696556,poly,-1,True,0.022275225407915322,most_frequent
45.0,0.9692789968652038,16.89649299313741,0.10644230255680287,4,0.025654192747697892,poly,-1,True,0.0019779296152763006,mean
45.0,0.9692789968652038,0.06803144016789119,0.12676265377547358,4,5.705932460132734,poly,-1,True,0.02681477851670894,mean
45.0,0.9692789968652038,0.19965748737492253,-0.4023705581494901,3,0.14574980505847418,poly,-1,True,1.8819554202235187e-05,median
45.0,0.9689655172413794,0.10735509470646967,-0.13316199877718393,4,7.909266337198756,poly,-1,True,1.2778062528020619e-05,median
45.0,0.9689655172413794,0.16113989351149782,-0.050002903636227725,4,1.1678772186547164,poly,-1,True,0.0005584822262418855,mean
45.0,0.9689655172413794,0.20509233525985132,0.8460092615633934,4,0.02278442558491999,poly,-1,True,5.013800290024209e-05,most_frequent
45.0,0.9689655172413794,0.3589809150111289,-0.12307818571064044,4,5.54170027749262,poly,-1,True,4.923497895986515e-05,median
45.0,0.9689655172413794,18023.686475532635,0.3359046638290719,4,0.09467693525692175,poly,-1,True,0.004652612202289427,most_frequent
45.0,0.9689655172413794,3.179246093743476,-0.1657934328304418,3,0.00660161527743328,poly,-1,True,0.03729589870892227,most_frequent
45.0,0.9689655172413794,13.26755568505215,-0.5144599943666617,2,0.00839693062629596,poly,-1,True,0.013261114117926607,mean
45.0,0.9689655172413794,1.3301029168191694,-0.23929668359082812,3,0.5379815565384587,poly,-1,True,0.0021183230702940463,most_frequent
45.0,0.9689655172413794,23101.779082933434,0.6105841738694768,4,0.09372236307199311,poly,-1,True,0.0003599916046411144,mean
49.0,1.0,14618.514478735231,-0.8184345068515628,3,0.252564518827627,poly,-1,True,5.086833574624545e-05,most_frequent
49.0,1.0,2704.219908927613,0.6983428357036443,3,0.010107830119363042,rbf,-1,True,0.006547838029064382,most_frequent
49.0,1.0,11679.234502793379,-0.2232657824543347,1,0.0017622548510458714,sigmoid,-1,True,0.05635345107753805,most_frequent
49.0,1.0,5594.333835866449,-0.973240656517758,3,0.0007316869781398941,rbf,-1,True,0.00010199142111856026,median
49.0,1.0,1636.7327189934747,-0.3756045746613892,3,0.002866570562888324,rbf,-1,True,7.662164500559396e-05,most_frequent
49.0,1.0,9170.641273227673,-0.02217577235265611,5,0.0016350391041337236,rbf,-1,True,0.00022090965420754774,mean
49.0,1.0,2166.020436076539,-0.7771019943286435,1,0.0064920694017329295,sigmoid,-1,True,0.0006467770342052969,most_frequent
49.0,1.0,25633.366835667926,0.09459856437174885,5,0.005703159742510844,rbf,-1,True,4.0753222129070326e-05,mean
49.0,1.0,0.033828999110758665,0.6856044527612117,3,0.5512377382796311,poly,-1,True,0.00017859040514753212,median
49.0,1.0,11689.866255195928,0.43458163581503273,1,0.001661852537148215,rbf,-1,True,0.00019764563161304082,most_frequent
49.0,1.0,23128.404618350818,0.7363028647802463,4,0.0023795177274758945,poly,-1,True,0.00010238514732099204,median
49.0,1.0,2427.8222572122604,-0.5279023800665843,4,0.005880251567928101,sigmoid,-1,True,1.499068491901271e-05,median
49.0,1.0,3021.3665384014694,-0.9800243360258909,3,2.0098932095141677,poly,-1,True,0.02841777932444154,median
49.0,1.0,2247.5265607374167,0.2184126089688152,3,0.003953466266559292,rbf,-1,True,0.0055181219904261135,mean
49.0,1.0,2752.3406452571926,-0.5743027338513125,3,0.0025473122182983325,sigmoid,-1,True,6.272522542471208e-05,median
49.0,1.0,6552.1583680844715,0.35073353974373656,4,0.0007328691032443689,rbf,-1,True,2.466165063172396e-05,mean
49.0,1.0,3540.9641856337716,-0.546473226185799,2,0.0016180674695973581,rbf,-1,True,5.653849140227559e-05,mean
49.0,1.0,0.06231404403297601,-0.10013295951646772,3,0.4681606621425539,poly,-1,True,0.017753970885850755,mean
49.0,1.0,166.38133092097814,-0.5236673519811972,1,0.012552427882639923,rbf,-1,True,2.7686148928166453e-05,most_frequent
49.0,1.0,5024.445161072412,0.4153170044685286,2,0.0035545532314436865,rbf,-1,True,0.0012073991393326319,most_frequent
53.0,0.8463356973995272,1852.3287893555728,0.5495312722904202,1,0.0031439240687562487,rbf,-1,True,7.077011164831558e-05,mean
53.0,0.8451536643026004,5964.147107143538,0.598781192629203,5,0.02255759326407797,rbf,-1,True,9.356035592271092e-05,median
53.0,0.8451536643026004,498.0164021007896,-0.13421498414712563,5,0.032279401916996554,rbf,-1,True,1.67313376989996e-05,median
53.0,0.8451536643026004,2.5047655545503464,0.28047775489618143,3,0.03273792365921121,poly,-1,True,0.005654402889368667,mean
53.0,0.8427895981087471,18.717377161715426,0.9990149098068071,3,0.15786493147071715,poly,-1,True,1.9484322717222203e-05,mean
53.0,0.8427895981087471,15.593767304049713,-0.9277100178916895,1,0.048452584945498124,rbf,-1,True,0.003697792425883172,median
53.0,0.8416075650118203,818.5189591696854,-0.13648695395680965,1,0.024724534864297064,rbf,-1,True,0.004452618385723362,median
53.0,0.8416075650118203,0.03696281655299916,-0.7567798979999831,2,4.435671405379962,poly,-1,True,0.014211577947775118,median
53.0,0.8416075650118203,111.59642650458854,-0.27051955393649907,2,0.48390680747207904,poly,-1,True,0.0014265551532309834,mean
53.0,0.8404255319148937,41.40337628266538,-0.16619451346321013,3,0.01903496912072673,rbf,-1,True,3.189247507827109e-05,median
53.0,0.8404255319148937,7124.1347715764905,0.6164127787582254,4,0.03841934010369934,poly,-1,True,1.842597534637242e-05,most_frequent
53.0,0.8392434988179669,1088.481872658652,-0.47270287913148357,3,0.001741985403298237,poly,-1,True,0.0016203183663365062,median
53.0,0.8392434988179669,0.06002045527554178,0.05637618503101249,3,0.055706905755136746,poly,-1,True,0.04422408678465889,most_frequent
53.0,0.8392434988179669,360.95945428754624,-0.5134048267812146,5,0.004657743104316145,rbf,-1,True,0.075724661584475,most_frequent
53.0,0.8380614657210401,11.068523745983118,-0.9155373117001044,3,0.021978922810960925,poly,-1,True,0.00040245413013249913,mean
53.0,0.8380614657210401,72.97778754360155,0.0533391165736512,4,0.005981033542663685,poly,-1,True,0.0013754100168588705,most_frequent
53.0,0.8380614657210401,322.7208910383147,-0.36988866629850525,2,0.0184007474044039,poly,-1,True,0.0002866051474095425,mean
53.0,0.8368794326241136,27.68469299285946,0.8779155936439174,4,0.002026669668354861,poly,-1,True,1.665785747640113e-05,median
53.0,0.8368794326241136,1266.4748387776476,0.9346079959024307,1,0.06058516534238691,rbf,-1,True,0.0009653863723604377,most_frequent
53.0,0.8356973995271868,17.34787065405682,-0.3689689429440357,5,0.02328122915241683,rbf,-1,True,0.0011850511140378474,median
219.0,0.8542108050847458,87.65741253146723,-0.2654108694661843,5,0.4961303116379301,rbf,-1,True,0.005241531902195093,mean
219.0,0.8534604519774011,1.225621786145223,-0.9862404112659557,5,7.337044614383494,rbf,-1,True,0.0003371267619836064,mean
219.0,0.8533942443502824,9.677150814321399,-0.809415100057735,2,0.9204199755814009,rbf,-1,True,0.00025851737534862343,most_frequent
219.0,0.8533501059322033,6.177129142659997,-0.8876733051799135,5,1.3820927360338533,rbf,-1,True,0.0019724667727802937,median
219.0,0.8528645833333333,1.1522972296562293,0.6016671931904012,4,4.970664465420108,rbf,-1,True,0.00032992865963762946,most_frequent
219.0,0.8528204449152542,4.4569239661325115,0.6983106577919027,3,1.5432460151272218,rbf,-1,True,0.0012165691107009925,most_frequent
219.0,0.849907309322034,67.51500273717451,-0.06106463265871498,5,2.856068129413469,rbf,-1,True,0.018519876128959292,mean
219.0,0.8495100635593221,108.37349657676687,0.25515839920724237,3,2.249142838488197,rbf,-1,True,4.014016212005952e-05,mean
219.0,0.8492673022598871,69.21208903808187,-0.05934296260456828,5,2.9199018320398045,rbf,-1,True,0.07992696302750323,most_frequent
219.0,0.8491790254237288,1620.2866022130836,-0.1286711447411908,4,0.9794279093060666,rbf,-1,True,0.001694806087162602,most_frequent
219.0,0.8488700564971751,286.38247052716497,0.10281261200306147,3,1.6533521023328956,rbf,-1,True,0.019271365561335674,median
219.0,0.8482521186440678,2.224654264615962,-0.9381333392705158,4,1.4635200962047126,rbf,-1,True,9.551822604156393e-05,median
219.0,0.8461996822033899,977.1817207674732,0.09594873600902143,3,1.4196151158170585,rbf,-1,True,0.0025335282151365377,median
219.0,0.8448093220338982,403.50140993217803,0.4073885526104286,4,2.6111931709222094,rbf,-1,True,0.0023090916408964024,most_frequent
219.0,0.843705861581921,32.406362202572396,0.0710542386540729,1,6.104369289625498,rbf,-1,True,0.0003821692450810247,most_frequent
219.0,0.8435293079096046,54.583483823503,-0.4802107494394918,3,5.356609420909871,rbf,-1,True,0.0020716590177466596,mean
219.0,0.8422934322033899,3.5140361527047133,0.1211249332006199,1,0.6947414264212028,rbf,-1,True,0.0039547536564276155,median
219.0,0.8422051553672317,3336.951253307223,-0.9039961220481216,3,1.486404658821255,rbf,-1,True,0.005327156810236706,mean
219.0,0.8405941031073446,1.2863814671709937,0.053616791264116115,2,1.2314193998695946,rbf,-1,True,0.002173869529812009,mean
219.0,0.8395789194915254,852.0007406972089,0.08186357679800005,1,3.2714608723832552,rbf,-1,True,0.00021134831307090816,median
2074.0,0.9242612752721618,5417.504854559957,-0.4191219401800972,5,0.32816815411984,rbf,-1,True,9.445745952249229e-05,median
2074.0,0.9242612752721618,148.5394465884483,-0.18371044343207088,1,0.4311681623606944,rbf,-1,True,0.006822946814625875,mean
2074.0,0.9237947122861587,47.88330147827005,-0.2984061930816113,3,0.17504954526371513,rbf,-1,True,0.0005586398986819429,median
2074.0,0.9237947122861587,19.51347126363023,-0.3677652259956459,4,0.48663649811492365,rbf,-1,True,0.0435352113328805,mean
2074.0,0.9236391912908243,227.35836510346513,-0.55290729452715,3,0.25560789001090944,rbf,-1,True,0.002802670022093413,median
2074.0,0.92348367029549,12.9768370982552,-0.8022323396435309,5,0.08172725160876103,rbf,-1,True,9.879066390696663e-05,most_frequent
2074.0,0.9231726283048212,137.5393810495375,-0.7999291905198163,2,0.19417230277316408,rbf,-1,True,0.004082492620868248,most_frequent
2074.0,0.9223950233281494,42.479398934245566,0.8192597906987944,4,0.12046853641702437,rbf,-1,True,0.006827061589824555,mean
2074.0,0.9213063763608088,3180.904562371913,0.7587512027847345,2,0.14607283964983153,rbf,-1,True,0.0021079342871800602,mean
2074.0,0.9208398133748057,26732.940615358224,0.031315506361515144,4,0.5457659459207411,rbf,-1,True,0.0005444956697533174,most_frequent
2074.0,0.9206842923794712,0.9816633090073689,-0.9093974980476347,3,0.3294235505980124,rbf,-1,True,8.585914792032945e-05,most_frequent
2074.0,0.9202177293934681,2.419544114901788,-0.9581518925932475,2,0.09600138367062251,rbf,-1,True,1.0862523556671292e-05,most_frequent
2074.0,0.9200622083981338,1139.8384168897833,0.4698597408301213,4,0.11205942827774143,rbf,-1,True,0.04592064472916044,most_frequent
2074.0,0.9200622083981338,56.20400364993232,0.6958703703406106,5,0.11471307822532839,rbf,-1,True,0.004033045923904561,median
2074.0,0.9194401244167963,133.33901389188824,0.01095338984420291,4,0.035593219861489264,rbf,-1,True,0.02268520284461809,median
2074.0,0.9194401244167963,99.35508175840769,0.18977005065772157,2,0.07229723626558783,rbf,-1,True,0.002411722387527779,median
2074.0,0.9192846034214619,5807.5277610932,0.9783916866529754,2,0.11173937934739492,rbf,-1,True,9.879987461300733e-05,most_frequent
2074.0,0.9191290824261276,1771.2983204359634,-0.8477298105957811,4,0.5926338681385586,rbf,-1,True,2.078330773041868e-05,median
2074.0,0.9191290824261276,267.9822374995986,0.6526842220194793,3,0.03438956045273503,rbf,-1,True,0.000491252334339754,median
2074.0,0.9181959564541213,286.3314933286698,-0.8760318261040276,4,0.02677778308230517,rbf,-1,True,0.03763198765875085,mean
2079.0,0.6616847826086957,215.73466887546482,-0.2947065476636386,1,0.008264928287108415,poly,-1,True,0.03543171764662733,most_frequent
2079.0,0.6616847826086957,5027.281990386556,0.026839807486054523,4,0.0009299137520451391,rbf,-1,True,0.00014437560563469208,mean
2079.0,0.6616847826086957,17395.122346486904,-0.5460385143615811,4,4.355400346668299e-05,rbf,-1,True,0.002289882035126229,mean
2079.0,0.6603260869565217,1478.2361756541998,0.3721390558306814,1,0.09704474782210519,poly,-1,True,0.00029066160148763303,mean
2079.0,0.6603260869565217,118.56425233354017,-0.265840004369408,5,0.0007355194797496354,rbf,-1,True,0.03800361637669229,mean
2079.0,0.6603260869565217,13.802998475176334,-0.03428156207281163,1,2.329985693336017,poly,-1,True,0.0001362391965488447,most_frequent
2079.0,0.6603260869565217,1115.024812837277,0.2887823220164032,2,2.6701390746431195,poly,-1,True,0.0495435126273806,mean
2079.0,0.6603260869565217,116.25092311029707,0.8395074651475241,4,0.001263748978199219,rbf,-1,True,0.012423252388742572,median
2079.0,0.6603260869565217,2805.271758953559,-0.854595792652775,2,4.463760189770929e-05,rbf,-1,True,0.009001114767319175,median
2079.0,0.6603260869565217,47.86091907929948,0.6221770878380966,2,0.00017529362934624152,poly,-1,True,0.023181832023886028,mean
2079.0,0.6603260869565217,29.23838348915139,0.15054064805970868,5,0.0013025965636758023,rbf,-1,True,0.004170474636816104,median
2079.0,0.6589673913043478,139.85796160752008,-0.5600577147860231,1,0.0012591843444165287,rbf,-1,True,0.0005005099290202455,mean
2079.0,0.6589673913043478,4532.941368208352,0.3845294688572247,2,0.03628142461101213,poly,-1,True,1.5405662713083574e-05,median
2079.0,0.6589673913043478,796.096166725741,0.08806182243172533,1,0.0002521502700235472,rbf,-1,True,2.2406635557834492e-05,median
2079.0,0.6589673913043478,2.2112309667887056,0.6557546055550132,2,0.0007422221579746208,poly,-1,True,0.00020262914409771443,median
2079.0,0.6589673913043478,1423.1743433702582,-0.8241483902179849,1,7.816007520148826e-05,rbf,-1,True,3.533198583135511e-05,most_frequent
2079.0,0.6589673913043478,1.1485796047001802,-0.2612947611707088,1,0.8962416273032261,poly,-1,True,1.9971591742628258e-05,mean
2079.0,0.657608695652174,1.450274334982585,0.575172750006884,1,1.4571996731078791,poly,-1,True,2.1503814593773187e-05,most_frequent
2079.0,0.657608695652174,0.049711060497708986,-0.9971341774069453,2,1.4546594839386506,poly,-1,True,0.014943127804382124,median
2079.0,0.657608695652174,14.198050973305989,0.7989178016852068,3,3.9402473414820996e-05,poly,-1,True,4.0490290384731364e-05,most_frequent
