task_id,classifier__base_estimator__max_depth,classifier__learning_rate,classifier__n_estimators,classifier__algorithm_0.0,classifier__algorithm_1.0,imputation__strategy_0.0,imputation__strategy_1.0,imputation__strategy_2.0,accuracy
3918,-0.5035669985691166,-1.0290545899503036,-1.5303817583414756,1.0,0.0,1.0,0.0,0.0,0.81122356314507
3918,-1.199920109382672,0.0226795476922024,1.3393065341677348,0.0,1.0,0.0,1.0,0.0,0.7442786462552651
3918,-0.1553904431623386,-1.3587053725993266,1.740445757851818,1.0,0.0,0.0,0.0,1.0,0.647787518947256
3918,-1.199920109382672,-0.6722430448583309,-0.4889626199308751,0.0,1.0,0.0,0.0,1.0,0.8211649398697849
3918,-0.1553904431623386,1.1097005199498151,0.2438878848765844,1.0,0.0,0.0,0.0,1.0,0.7221677453650563
3918,-0.1553904431623386,-1.112506110402673,-0.9518155703355864,1.0,0.0,1.0,0.0,0.0,0.7623850621281301
3918,-0.1553904431623386,0.3495652662990431,-1.6229523484224178,1.0,0.0,1.0,0.0,0.0,0.7598136387138323
3918,-0.1553904431623386,1.179571780371795,1.3084496708074207,0.0,1.0,0.0,1.0,0.0,0.7131393293269603
3918,0.192786112244439,1.505479826369494,0.5755991659999613,1.0,0.0,0.0,0.0,1.0,0.715485542031868
3918,0.8891392230579946,-1.67166622257717,0.6681697560809036,1.0,0.0,0.0,1.0,0.0,0.6554570566707836
3918,-0.8517435539758943,-1.428117867523527,1.6864462469712682,0.0,1.0,0.0,0.0,1.0,0.7687417805418948
3918,-0.8517435539758943,1.2819269096560737,-0.5815332100118175,1.0,0.0,0.0,0.0,1.0,0.8503963328496563
3918,1.58549233387155,0.9028042921354378,-0.3963920298499327,1.0,0.0,0.0,0.0,1.0,0.6949179505786547
3918,-0.5035669985691166,-0.2630317902822951,-0.1572513388074987,1.0,0.0,0.0,1.0,0.0,0.7312663186978932
3918,1.2373157784647724,0.2085872684800866,-1.106099887137157,1.0,0.0,0.0,1.0,0.0,0.7053886663981289
3918,-0.8517435539758943,-1.2032443611387265,1.2390217282467142,0.0,1.0,1.0,0.0,0.0,0.7593837403898142
3918,1.58549233387155,1.550402013502587,-1.021243512896293,1.0,0.0,0.0,1.0,0.0,0.8123160913317958
3918,1.2373157784647724,1.534444934879458,-0.2189650655281269,1.0,0.0,0.0,0.0,1.0,0.7752838048163764
3918,1.58549233387155,0.6766137006854009,-0.2883930080888334,1.0,0.0,0.0,1.0,0.0,0.8003889945953857
3918,0.8891392230579946,-1.199096784076538,-0.9441013544955076,1.0,0.0,0.0,1.0,0.0,0.6996739271137711
3918,-0.1553904431623386,0.1150940051117463,0.7761687778420029,1.0,0.0,0.0,0.0,1.0,0.6832129839243799
3918,0.192786112244439,-0.6644059184509906,0.4753143600789402,1.0,0.0,0.0,0.0,1.0,0.6924322514759996
3918,1.58549233387155,0.1887123524830588,-0.8669591960947227,1.0,0.0,0.0,0.0,1.0,0.7523314090103843
3918,0.5409626676512168,1.6838686593574714,-1.0135292970562146,1.0,0.0,0.0,0.0,1.0,0.7751389233434932
3918,0.5409626676512168,0.9374561249340015,1.061594763924908,1.0,0.0,0.0,0.0,1.0,0.7080030585789372
3918,-0.5035669985691166,-0.5922470353340936,1.6015898727304043,1.0,0.0,1.0,0.0,0.0,0.7338361476364681
3918,0.192786112244439,-0.4549648145376006,0.6373128927205894,1.0,0.0,0.0,1.0,0.0,0.7224490221582477
3918,1.2373157784647724,0.9268944648090666,0.305601611597213,1.0,0.0,1.0,0.0,0.0,0.7259601068245062
3918,1.58549233387155,0.1217946654343723,0.1436030789555638,1.0,0.0,0.0,0.0,1.0,0.752004732099456
3918,0.5409626676512168,-0.3608467356782032,0.7530261303217671,1.0,0.0,0.0,0.0,1.0,0.6974580601849371
3918,-0.8517435539758943,-0.2070422373029748,-1.50723911082124,0.0,1.0,1.0,0.0,0.0,0.8795976074041088
3918,0.8891392230579946,-0.1862967011482935,-1.50723911082124,1.0,0.0,1.0,0.0,0.0,0.7243508086977417
3918,-0.5035669985691166,-0.0405507480534655,-0.0878233962467919,1.0,0.0,0.0,0.0,1.0,0.7812463656703658
3918,-0.1553904431623386,0.1688555986472413,0.6295986768805107,1.0,0.0,0.0,1.0,0.0,0.7380192890302708
3918,-0.5035669985691166,0.4615538134392661,1.2467359440867924,1.0,0.0,0.0,0.0,1.0,0.7201851949705274
3918,-0.1553904431623386,-0.8868805665298348,-1.1755278296978635,1.0,0.0,0.0,0.0,1.0,0.719200871061392
3918,0.8891392230579946,-0.1423971399521442,-1.4455253841006117,1.0,0.0,0.0,1.0,0.0,0.7407942669592288
3918,-0.5035669985691166,-1.5354536083386174,0.2284594531964274,0.0,1.0,1.0,0.0,0.0,0.7771868804458937
3918,1.58549233387155,0.3949461602685472,-0.650961152572524,1.0,0.0,0.0,0.0,1.0,0.7403458986982305
3918,0.8891392230579946,1.5957985090836737,1.1464511381657718,1.0,0.0,1.0,0.0,0.0,0.7185595101142185
3918,1.58549233387155,1.234433440377212,-0.4349631090503254,1.0,0.0,0.0,0.0,1.0,0.7359866449598399
3918,0.5409626676512168,-0.6274914689575027,0.1667457264757992,1.0,0.0,0.0,1.0,0.0,0.6423087815996179
3918,-0.8517435539758943,-0.6064073575031793,-1.0675288079367642,0.0,1.0,0.0,1.0,0.0,0.8258223481385812
3918,1.2373157784647724,-0.4863277733211633,0.7607403461618459,1.0,0.0,0.0,1.0,0.0,0.668167771279183
3918,1.58549233387155,-0.2432608686910685,0.8610251520828666,1.0,0.0,0.0,0.0,1.0,0.6469729175966946
3918,-0.8517435539758943,-0.865502699124708,0.498457007599176,0.0,1.0,0.0,1.0,0.0,0.7945240460666303
3918,0.5409626676512168,-0.1360795880050399,-1.576667053381947,1.0,0.0,1.0,0.0,0.0,0.769973179192311
3918,0.8891392230579946,1.3377138545696083,1.655589383610954,1.0,0.0,0.0,0.0,1.0,0.760039118053514
3918,-0.1553904431623386,-0.4349850044744345,0.6527413244007465,1.0,0.0,0.0,0.0,1.0,0.7233596606427631
3918,0.5409626676512168,-1.6633518411301336,0.3981722016781553,1.0,0.0,0.0,1.0,0.0,0.6581925740823542
3918,-0.5035669985691166,1.0914126786636416,-0.3578209506495401,1.0,0.0,1.0,0.0,0.0,0.7644741110234816
3918,1.58549233387155,-0.3225478831590673,0.1281746472754067,1.0,0.0,0.0,0.0,1.0,0.6928432661069089
3918,-0.5035669985691166,-0.9301888029219596,0.6450271085606678,1.0,0.0,0.0,1.0,0.0,0.7438525687354325
3918,1.58549233387155,0.6456282652622287,-0.5815332100118175,1.0,0.0,0.0,1.0,0.0,0.7268640832371644
7592,-0.8517435539758943,0.2486943399367296,-0.0646807487265563,1.0,0.0,1.0,0.0,0.0,0.6756459159597268
7592,-0.8517435539758943,-0.5156173142563,-0.9672440020157436,1.0,0.0,1.0,0.0,0.0,0.6735693684191874
7592,0.192786112244439,-0.165571811655728,-1.1909562613780205,1.0,0.0,0.0,1.0,0.0,0.6207817017410461
7592,-0.8517435539758943,-0.5662266933255975,0.0510324888746215,1.0,0.0,0.0,0.0,1.0,0.6271084831500212
7592,-0.8517435539758943,-0.7251359195100192,1.1387369223256931,1.0,0.0,1.0,0.0,0.0,0.7353044353236226
7592,-0.8517435539758943,-0.0144862933706744,-0.6355327208923671,1.0,0.0,0.0,0.0,1.0,0.6819824670196057
7592,-0.8517435539758943,-0.4629455151632609,1.4241629084085987,1.0,0.0,0.0,0.0,1.0,0.6728963636133298
7592,-0.5035669985691166,-0.0600074599662546,0.7607403461618459,1.0,0.0,0.0,1.0,0.0,0.7113784262734829
7592,-0.1553904431623386,-1.402514375091552,0.1667457264757992,1.0,0.0,0.0,1.0,0.0,0.6666102342359262
7592,-0.1553904431623386,-1.5815472111113995,0.6758839719209819,1.0,0.0,0.0,1.0,0.0,0.6077244161264878
7592,1.58549233387155,0.0059618019031226,0.1590315106357208,0.0,1.0,0.0,1.0,0.0,0.7542551929188049
7592,-1.199920109382672,0.3683326655951827,1.3470207500078135,1.0,0.0,0.0,1.0,0.0,0.7095226150841932
7592,-0.5035669985691166,-0.5139814284287798,-1.152385182177628,1.0,0.0,1.0,0.0,0.0,0.7078016439141321
7592,-0.1553904431623386,-1.3437750014902028,0.6218844610404324,1.0,0.0,0.0,0.0,1.0,0.7184478548404031
7592,-0.8517435539758943,0.3582399865578214,0.8995962312832589,1.0,0.0,0.0,1.0,0.0,0.6674243667051852
7592,-1.199920109382672,0.2043157150051061,1.4010202608883628,1.0,0.0,0.0,1.0,0.0,0.6617085655963326
7592,1.58549233387155,-0.7870130638106386,0.5678849501598825,0.0,1.0,1.0,0.0,0.0,0.7021060108921927
7592,-0.8517435539758943,-0.6212183367821348,-0.0955376120868704,1.0,0.0,0.0,0.0,1.0,0.701652610023803
7592,-1.199920109382672,-0.1387001436943757,-0.2035366338479698,1.0,0.0,0.0,0.0,1.0,0.6209453945752765
7592,1.58549233387155,-0.5260890827755256,0.5370280867995685,0.0,1.0,0.0,1.0,0.0,0.7254019423973475
7592,-1.199920109382672,1.1053990795940027,0.8995962312832589,1.0,0.0,1.0,0.0,0.0,0.6839196031199981
7592,-1.199920109382672,0.5701998070296895,-0.0492523170463993,1.0,0.0,0.0,0.0,1.0,0.6764382319414659
7592,-0.5035669985691166,-0.6675240858246528,-0.9595297861756648,1.0,0.0,1.0,0.0,0.0,0.7206882915320546
7592,-1.199920109382672,0.8955816201061383,-0.2421077130483624,1.0,0.0,1.0,0.0,0.0,0.6217089752404658
7592,-0.5035669985691166,0.2202539269703277,-0.7512459584935448,1.0,0.0,0.0,0.0,1.0,0.7293193537988513
7592,0.192786112244439,-0.5632634514693029,-1.052100376256607,1.0,0.0,0.0,0.0,1.0,0.6671442590536165
7592,-1.54809666478945,1.3514142097585822,0.3596011224777625,1.0,0.0,0.0,1.0,0.0,0.5633533258897991
7592,-0.1553904431623386,-0.6753655432595661,0.413600633358312,1.0,0.0,0.0,1.0,0.0,0.6546003418804419
7592,-0.8517435539758943,-0.3613935947680846,0.6990266194412177,1.0,0.0,0.0,1.0,0.0,0.7079849795576572
7592,-0.5035669985691166,0.45705807833918,-1.2449557722585702,1.0,0.0,1.0,0.0,0.0,0.6416763637284009
7592,-0.8517435539758943,0.0331104589552408,-0.3423925189693831,1.0,0.0,0.0,0.0,1.0,0.7033924391693074
7592,1.2373157784647724,-0.5049164482958214,0.9227388788034948,0.0,1.0,1.0,0.0,0.0,0.800528888428184
7592,1.2373157784647724,-1.0797134008566835,1.447305555928834,0.0,1.0,1.0,0.0,0.0,0.7058046600694902
7592,0.5409626676512168,-1.6051736036477808,1.4704482034490698,1.0,0.0,1.0,0.0,0.0,0.6554987893105222
7592,-0.8517435539758943,-0.2346976705290117,-1.3066694989791985,1.0,0.0,0.0,0.0,1.0,0.6126066082647508
7592,0.192786112244439,-0.0884122024056364,-1.669237643462889,1.0,0.0,0.0,1.0,0.0,0.6496840221117149
7592,-0.8517435539758943,0.400277393211941,0.7993114253622383,1.0,0.0,1.0,0.0,0.0,0.682495364796772
7592,-1.199920109382672,0.8589633214683657,-0.9903866495359788,1.0,0.0,1.0,0.0,0.0,0.579134260767395
7592,1.58549233387155,-0.4104354950414847,-0.604675857532053,0.0,1.0,0.0,1.0,0.0,0.6305965317371874
7592,-0.1553904431623386,-1.597098020718682,0.8918820154431806,1.0,0.0,0.0,1.0,0.0,0.6533547971090093
7592,0.192786112244439,-0.6193222696048953,-1.1446709663375494,1.0,0.0,1.0,0.0,0.0,0.6886153650726539
9910,0.8891392230579946,-0.3001194140162088,-1.4532395999406904,0.0,1.0,0.0,0.0,1.0,0.8039247445104685
9910,0.5409626676512168,-0.7622491617416091,0.2747447482368989,0.0,1.0,1.0,0.0,0.0,0.763061422367567
9910,1.58549233387155,-0.0410045328696642,-0.6123900733721315,0.0,1.0,0.0,1.0,0.0,0.7532664959464132
9910,0.5409626676512168,0.278398255950294,0.5833133818400396,0.0,1.0,0.0,0.0,1.0,0.7418549460620714
9910,0.5409626676512168,-0.5331814082116996,0.6064560293602753,0.0,1.0,0.0,0.0,1.0,0.6953476569852765
9910,1.2373157784647724,-0.5785925700912372,-0.3346783031293046,0.0,1.0,1.0,0.0,0.0,0.8442256143156391
9910,-0.1553904431623386,0.4786750241194435,0.9613099580038872,0.0,1.0,0.0,1.0,0.0,0.7255278796860442
9910,0.5409626676512168,-0.0105232913065401,-0.0338238853662422,0.0,1.0,1.0,0.0,0.0,0.7911179117288119
9910,0.192786112244439,1.319255945489782,1.7327315420117393,0.0,1.0,0.0,0.0,1.0,0.6389429311868523
9910,0.5409626676512168,-0.1389893081204711,1.2313075124066353,0.0,1.0,0.0,0.0,1.0,0.7433177723753319
9910,1.2373157784647724,0.2468362719774705,1.2853070232871853,0.0,1.0,0.0,0.0,1.0,0.7169173629902302
9910,1.2373157784647724,0.7526273509654235,0.498457007599176,0.0,1.0,1.0,0.0,0.0,0.7654006016029898
9910,0.8891392230579946,1.3011269141554038,0.8147398570423954,0.0,1.0,0.0,0.0,1.0,0.7053287675907456
9910,0.192786112244439,1.4291699428578883,0.4367432808785478,0.0,1.0,0.0,1.0,0.0,0.6788601023174563
9910,0.5409626676512168,-0.4612917244830776,-0.1341086912872631,0.0,1.0,0.0,1.0,0.0,0.6861914779960256
9910,1.2373157784647724,1.5724329261210366,1.7173031103315823,0.0,1.0,0.0,0.0,1.0,0.6883383222312182
9910,1.2373157784647724,0.107826818726756,-0.6972464476129951,0.0,1.0,0.0,1.0,0.0,0.7199158531546985
9910,0.8891392230579946,-0.4098060475386054,0.0664609205547785,0.0,1.0,1.0,0.0,0.0,0.7586571795306155
9910,1.58549233387155,-0.1980515237976318,0.2593163165567419,0.0,1.0,1.0,0.0,0.0,0.8020177618680775
9910,0.8891392230579946,0.1789879518663756,-1.5303817583414756,0.0,1.0,1.0,0.0,0.0,0.7813802745706684
9910,0.8891392230579946,0.712996568450423,0.7375976986416101,0.0,1.0,1.0,0.0,0.0,0.7218477649705559
9910,0.8891392230579946,1.1083216365351496,1.532161930169698,0.0,1.0,0.0,0.0,1.0,0.649784113668079
9910,1.58549233387155,1.398361551041161,-0.8901018436149583,0.0,1.0,0.0,0.0,1.0,0.759675102170872
9910,1.2373157784647724,0.5547782132155679,-0.0723949645666349,0.0,1.0,1.0,0.0,0.0,0.7865318150222788
9910,0.8891392230579946,0.5867482519440338,1.447305555928834,0.0,1.0,1.0,0.0,0.0,0.6363680217977294
9910,1.58549233387155,0.2080936218578324,-1.3683832256998267,0.0,1.0,0.0,0.0,1.0,0.7910758382176606
9910,0.8891392230579946,0.2938790004024256,-0.7743886060137803,0.0,1.0,1.0,0.0,0.0,0.8264107952742993
9910,0.5409626676512168,1.4395365398209368,-0.604675857532053,0.0,1.0,1.0,0.0,0.0,0.7471619441133109
9910,1.2373157784647724,1.3800445243503472,0.3441726907976055,0.0,1.0,1.0,0.0,0.0,0.7649545918240334
9910,0.5409626676512168,0.1790091491791389,0.7298834828015318,0.0,1.0,1.0,0.0,0.0,0.7551155928190095
9910,0.5409626676512168,-0.9860682568866904,0.290173179917056,0.0,1.0,0.0,1.0,0.0,0.7449386925614602
9910,0.8891392230579946,-0.1712656890373818,-1.2449557722585702,0.0,1.0,1.0,0.0,0.0,0.8249785906137739
9910,0.192786112244439,0.2060329042992754,-0.5815332100118175,0.0,1.0,1.0,0.0,0.0,0.8279165622077957
9910,0.5409626676512168,0.678489406771591,1.5090192826494624,0.0,1.0,0.0,1.0,0.0,0.6912328964578182
9910,-0.1553904431623386,0.4767740690348713,1.5398761460097763,0.0,1.0,1.0,0.0,0.0,0.7968656776228308
9910,1.2373157784647724,-0.593226829968815,0.3673153383178412,0.0,1.0,0.0,0.0,1.0,0.6838264280719472
9910,0.8891392230579946,0.8858326321349281,1.4395913400887557,0.0,1.0,1.0,0.0,0.0,0.732613951671147
9910,1.2373157784647724,0.4780338067330972,1.1155942748054577,0.0,1.0,0.0,1.0,0.0,0.670023897865313
9910,1.58549233387155,-0.139636938955742,1.030737900564594,0.0,1.0,0.0,0.0,1.0,0.6893485216287683
9910,1.2373157784647724,0.1465639198626634,1.0538805480848294,0.0,1.0,0.0,1.0,0.0,0.671009792933014
9910,1.2373157784647724,0.7959700283113924,1.5784472252101691,0.0,1.0,0.0,0.0,1.0,0.6640144123340951
9946,-1.199920109382672,1.119379364341888,-1.0829572396169211,1.0,0.0,0.0,0.0,1.0,0.8071977052217904
9946,-1.54809666478945,1.5220307407983067,-0.6818180159328381,1.0,0.0,0.0,0.0,1.0,0.7850401352827148
9946,-1.54809666478945,1.6126718375992053,-0.9132444911351938,1.0,0.0,0.0,0.0,1.0,0.7274439004759768
9946,-1.54809666478945,1.2949342051237318,1.1850222173661646,1.0,0.0,0.0,0.0,1.0,0.6864377295084607
9946,-0.1553904431623386,1.406432073855315,0.6064560293602753,1.0,0.0,1.0,0.0,0.0,0.8239246344199127
9946,-0.8517435539758943,1.216889786138468,-0.4426773248904039,0.0,1.0,0.0,0.0,1.0,0.7738745315961763
9946,-1.54809666478945,1.0349960851018756,0.5293138709594901,1.0,0.0,0.0,1.0,0.0,0.7950939627648996
9946,-0.5035669985691166,1.1789698604953447,1.7327315420117393,0.0,1.0,1.0,0.0,0.0,0.7772614177704252
9946,-1.54809666478945,1.5258905748254548,1.6093040885704832,0.0,1.0,1.0,0.0,0.0,0.6320919133289226
9946,-1.199920109382672,1.6008135427176362,0.2670305323968202,0.0,1.0,0.0,0.0,1.0,0.7336081745641991
9946,-0.1553904431623386,1.1497820081799786,1.67873203113119,0.0,1.0,0.0,0.0,1.0,0.7335660345975386
9946,-0.8517435539758943,1.6718502886686908,-1.106099887137157,0.0,1.0,1.0,0.0,0.0,0.8173759422977849
9946,-1.54809666478945,-0.5091322764204637,0.9304530946435732,1.0,0.0,0.0,0.0,1.0,0.8686375016903878
9946,-0.5035669985691166,0.8355002779102706,-0.7203890951332307,0.0,1.0,1.0,0.0,0.0,0.8548681346132596
9946,-0.1553904431623386,1.4357416927624245,-1.268098419778806,0.0,1.0,0.0,0.0,1.0,0.7616476473013206
9946,-0.5035669985691166,1.2739055206953285,-1.021243512896293,0.0,1.0,0.0,1.0,0.0,0.8038807645549463
9946,-1.54809666478945,-0.2868094011083585,0.205316805676192,1.0,0.0,1.0,0.0,0.0,0.8943734289242382
9946,-0.5035669985691166,1.6486227994745006,-1.167813613857785,0.0,1.0,0.0,0.0,1.0,0.7515267935206642
9946,-0.8517435539758943,0.2495637308316669,-1.522667542501397,0.0,1.0,0.0,0.0,1.0,0.8473208790738789
9946,-0.5035669985691166,1.1341851716646674,-1.0906714554569998,1.0,0.0,0.0,1.0,0.0,0.8624523532766051
9946,-0.8517435539758943,1.372112298946234,0.0973177839150926,1.0,0.0,1.0,0.0,0.0,0.7807794445100538
9946,-0.8517435539758943,1.4008217913994432,-0.8746734119348012,0.0,1.0,1.0,0.0,0.0,0.8268836661377965
9946,-0.5035669985691166,0.6140672591923477,1.1695937856860077,0.0,1.0,1.0,0.0,0.0,0.7879726031506024
9946,-0.5035669985691166,1.312491372873125,0.1898883739960349,0.0,1.0,1.0,0.0,0.0,0.8040329777743548
9946,-0.1553904431623386,1.473636448433872,-1.4995248949811617,1.0,0.0,0.0,0.0,1.0,0.8098904454678889
9946,-0.8517435539758943,1.2152825285248734,1.7481599736918965,1.0,0.0,1.0,0.0,0.0,0.7753727040773175
9946,-1.54809666478945,1.60382258776336,-1.1292425346573924,0.0,1.0,0.0,1.0,0.0,0.7374449159758698
9946,-0.5035669985691166,0.0699003166555934,0.3750295541579196,0.0,1.0,0.0,0.0,1.0,0.8233152022000387
9946,-0.8517435539758943,1.4090441244302705,-1.2835268514589628,1.0,0.0,0.0,1.0,0.0,0.8124404675251312
9946,-0.5035669985691166,-0.6402401824374714,0.9613099580038872,0.0,1.0,1.0,0.0,0.0,0.8930141424514348
9946,-0.5035669985691166,0.186032145662525,1.5938756568903265,0.0,1.0,0.0,0.0,1.0,0.7334600724082044
9946,-1.54809666478945,0.6936679428064157,-0.5043910516110321,1.0,0.0,1.0,0.0,0.0,0.815657658351666
9946,-0.5035669985691166,-0.5268764961321288,1.370163397528049,0.0,1.0,1.0,0.0,0.0,0.8922288742860225
9946,-1.54809666478945,0.6711573349629262,0.807025641202317,1.0,0.0,1.0,0.0,0.0,0.7596957904834102
9946,-1.54809666478945,1.6149700437219336,1.3624491816879705,0.0,1.0,1.0,0.0,0.0,0.6619619309990263
9946,0.192786112244439,1.5691781686555877,1.177308001526086,1.0,0.0,0.0,1.0,0.0,0.8468434671773929
9946,-1.54809666478945,1.4529242903621429,0.9613099580038872,1.0,0.0,1.0,0.0,0.0,0.8292918733936065
9946,-0.8517435539758943,1.4878748504993908,-1.1446709663375494,1.0,0.0,0.0,0.0,1.0,0.7718219435029992
9946,-0.8517435539758943,1.2450323567302204,-0.4195346773701683,1.0,0.0,1.0,0.0,0.0,0.8099722567321161
9946,-0.5035669985691166,-1.044609067810356,0.99988103720428,0.0,1.0,1.0,0.0,0.0,0.9399479349897313
9946,-0.8517435539758943,1.1018172568052815,-1.4300969524204548,0.0,1.0,0.0,1.0,0.0,0.838319947231853
9946,-0.5035669985691166,0.856875341308459,-0.4195346773701683,0.0,1.0,0.0,0.0,1.0,0.8124936417272911
9946,-0.5035669985691166,0.8603905913415967,-0.3732493823296972,0.0,1.0,1.0,0.0,0.0,0.8639531485850235
9946,-1.199920109382672,1.0120327833709322,-0.311535655609069,1.0,0.0,1.0,0.0,0.0,0.8293724874059064
9946,-1.54809666478945,0.0663866263909042,-0.0415381012063207,1.0,0.0,0.0,1.0,0.0,0.8825443905193858
9946,-1.54809666478945,1.61009600525651,-1.1909562613780205,1.0,0.0,0.0,1.0,0.0,0.7187059596919033
9946,-1.54809666478945,0.1114871499751535,0.6141702452003537,1.0,0.0,1.0,0.0,0.0,0.9307566216857625
9946,-1.199920109382672,1.5407029258069185,-0.3501067348094616,1.0,0.0,0.0,1.0,0.0,0.793291576864573
9946,-0.5035669985691166,1.0841003505674378,-0.7898170376939374,1.0,0.0,0.0,0.0,1.0,0.8405503831017792
9946,-1.199920109382672,0.9935278983526992,-0.7589601743336233,1.0,0.0,0.0,0.0,1.0,0.8362271201267404
9952,1.2373157784647724,0.5536919571030985,-0.6123900733721315,1.0,0.0,0.0,1.0,0.0,0.6267789674470791
9952,0.192786112244439,-0.0851501366716562,1.655589383610954,1.0,0.0,0.0,1.0,0.0,0.708196802282673
9952,1.58549233387155,0.6972948855236919,-0.2421077130483624,1.0,0.0,0.0,1.0,0.0,0.6503717190682435
9952,0.5409626676512168,0.919858373272963,0.4830285759190189,1.0,0.0,0.0,1.0,0.0,0.6897945866974714
9952,0.8891392230579946,1.501406193365782,0.6373128927205894,0.0,1.0,1.0,0.0,0.0,0.6970040316312237
9952,1.58549233387155,0.9032212862033036,-1.268098419778806,1.0,0.0,0.0,0.0,1.0,0.6305950019895781
9952,1.2373157784647724,-0.178123079850408,0.105031999755171,1.0,0.0,0.0,1.0,0.0,0.7086078359750918
9952,1.2373157784647724,-0.2555853712583307,0.1898883739960349,1.0,0.0,0.0,1.0,0.0,0.6910379008223335
9952,1.2373157784647724,-0.5916400538923748,1.5861614410502476,1.0,0.0,0.0,1.0,0.0,0.7601885664511919
9952,1.2373157784647724,1.0055517202067636,0.4367432808785478,1.0,0.0,0.0,1.0,0.0,0.6772809746996273
9952,0.192786112244439,0.4473260103547737,1.7481599736918965,1.0,0.0,1.0,0.0,0.0,0.7009187288412336
9952,1.58549233387155,0.0097311358439847,1.462733987608991,1.0,0.0,1.0,0.0,0.0,0.7307873859115069
9952,0.5409626676512168,-0.4318446934842866,1.2853070232871853,1.0,0.0,0.0,0.0,1.0,0.7179726444711753
9952,1.58549233387155,1.1647666176977316,-1.5998097009021823,0.0,1.0,0.0,0.0,1.0,0.6158804777402633
9952,1.2373157784647724,1.2023148789116185,-1.4455253841006117,1.0,0.0,0.0,1.0,0.0,0.6479290104746724
9952,1.2373157784647724,0.2874449169854255,-1.2758126356188844,1.0,0.0,1.0,0.0,0.0,0.6354200027798562
9952,1.58549233387155,1.268956352130808,0.5293138709594901,1.0,0.0,0.0,0.0,1.0,0.7533356749020058
9952,0.8891392230579946,1.3592018871166012,-0.6741038000927595,0.0,1.0,0.0,1.0,0.0,0.7275217159888413
9952,1.58549233387155,-0.1195146751124656,1.4010202608883628,1.0,0.0,0.0,1.0,0.0,0.7133191496232462
9952,1.58549233387155,-0.6793511191872066,0.5910275976801184,1.0,0.0,1.0,0.0,0.0,0.6879386039290961
9952,1.58549233387155,-0.2246994339046508,0.498457007599176,1.0,0.0,0.0,1.0,0.0,0.6593585691174059
9952,0.8891392230579946,0.8975681190239122,0.5293138709594901,1.0,0.0,0.0,1.0,0.0,0.7148360889391807
9952,0.8891392230579946,0.781595909119911,-1.268098419778806,1.0,0.0,1.0,0.0,0.0,0.5769146539078835
9952,1.58549233387155,0.7937832650635221,0.0896035680750139,1.0,0.0,0.0,1.0,0.0,0.7103449707530866
9952,1.58549233387155,1.191053024750134,0.1744599423158779,1.0,0.0,1.0,0.0,0.0,0.6853290585667897
9952,1.2373157784647724,1.260161325046561,0.0896035680750139,0.0,1.0,1.0,0.0,0.0,0.7094162037429153
9952,1.2373157784647724,0.1212356741888513,0.4521717125587048,1.0,0.0,1.0,0.0,0.0,0.686908693377362
9952,1.58549233387155,1.2938215298259284,-0.0646807487265563,0.0,1.0,1.0,0.0,0.0,0.7531303094089495
9952,1.2373157784647724,1.273114278838236,0.0201756255143074,1.0,0.0,0.0,0.0,1.0,0.7030746506561358
9952,1.2373157784647724,0.232473821554951,-1.3375263623395126,1.0,0.0,1.0,0.0,0.0,0.5559389594788244
9952,1.58549233387155,1.064439396004622,0.3441726907976055,0.0,1.0,0.0,0.0,1.0,0.7160190692696531
9952,1.58549233387155,0.228626723873559,-0.8515307644145657,1.0,0.0,1.0,0.0,0.0,0.6479433469194207
9952,1.58549233387155,1.1678801600098057,1.725017326171661,0.0,1.0,1.0,0.0,0.0,0.7858657394030985
9952,0.5409626676512168,0.3944045058652246,-0.6278185050522885,1.0,0.0,0.0,1.0,0.0,0.6622232701087384
9952,1.2373157784647724,1.0679573620466567,-0.9518155703355864,1.0,0.0,0.0,1.0,0.0,0.6507155716719693
9952,0.5409626676512168,1.5652834126723567,-0.3886778140098542,0.0,1.0,0.0,0.0,1.0,0.6650442530002988
9952,0.5409626676512168,0.5577719722254227,1.6478751677708758,1.0,0.0,0.0,0.0,1.0,0.7080086264682582
9952,0.8891392230579946,1.1400395505100758,-1.1292425346573924,1.0,0.0,0.0,0.0,1.0,0.615704207016024
9952,0.5409626676512168,0.8366763329069394,0.0818893522349356,1.0,0.0,0.0,0.0,1.0,0.6632150898109259
9952,1.2373157784647724,0.0455968319238841,1.709588894491504,1.0,0.0,1.0,0.0,0.0,0.735417046000716
9952,1.58549233387155,1.223116460695866,-1.4995248949811617,1.0,0.0,1.0,0.0,0.0,0.6879717774016396
9952,0.8891392230579946,1.1027660493321452,0.0124614096742288,0.0,1.0,0.0,0.0,1.0,0.6425750557831712
9952,0.8891392230579946,1.2962026412303689,0.6295986768805107,0.0,1.0,1.0,0.0,0.0,0.7133877191227279
9957,-0.1553904431623386,-0.7388161810752051,1.447305555928834,0.0,1.0,0.0,1.0,0.0,0.8687146352097475
9957,-0.5035669985691166,0.033844746319667,0.8995962312832589,1.0,0.0,0.0,1.0,0.0,0.8827338786911747
9957,0.8891392230579946,0.9531202543913876,1.3393065341677348,0.0,1.0,0.0,1.0,0.0,0.871165542945174
9957,-0.5035669985691166,0.1138603083943099,-1.291241067299041,0.0,1.0,1.0,0.0,0.0,0.7381854216864301
