task_id,classifier__max_features,classifier__min_samples_leaf,classifier__min_samples_split,classifier__bootstrap_0.0,classifier__bootstrap_1.0,classifier__criterion_0.0,classifier__criterion_1.0,imputation__strategy_0.0,imputation__strategy_1.0,imputation__strategy_2.0,accuracy
49,1.2572245618277724,-1.12796239090796,-0.0008151983790039,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.6025244990870912
49,-0.1510227140204703,-1.4750618817707568,-1.0937543525983144,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.7123061398398048
49,0.3991241049719484,-0.9544126454765618,-0.3651282497854408,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6706416278838494
49,-0.93812275152154,-1.6486116272021551,-1.6402239297079697,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.7170948247453396
49,1.4422319652047424,-0.9544126454765618,0.7278109044338698,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.6936952225602452
49,1.1023731179752585,-1.4750618817707568,-1.0937543525983144,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6174991430947757
49,0.1133141609848878,-1.3015121363393587,0.1813413273242144,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.6111749855460723
49,-0.6097988639101634,-1.12796239090796,0.1813413273242144,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.7836600632372663
49,-0.3332580811635587,-0.7808629000451635,-1.6402239297079697,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.7531562329794005
49,-0.5432016039409767,-1.12796239090796,-0.0008151983790039,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.7026876019180244
49,-0.318220636615646,-1.6486116272021551,-0.911597826895096,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.6977646172018962
49,-0.7871636108397019,-1.3015121363393587,0.1813413273242144,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.858178403848951
49,-0.8136730852078985,-0.9544126454765618,-1.2759108783015327,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.7129706211370421
49,0.7683891080793837,-1.6486116272021551,-0.7294413011918774,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.6016082469375508
49,-0.2766978949757109,-1.4750618817707568,-1.6402239297079697,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.6983907727637162
49,-0.582909650548904,-1.12796239090796,0.1813413273242144,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.7463265834205314
49,-1.4517869891659532,-1.6486116272021551,-0.5472847754886591,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.7966359409780942
49,-0.1286788270586259,-1.6486116272021551,-0.1829717240822224,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.6814957292897635
49,-0.9669393829578948,-1.3015121363393587,-1.6402239297079697,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.7590951153445149
49,1.3373698038683188,-1.6486116272021551,-1.2759108783015327,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5614127059795562
49,0.069024473909661,-1.12796239090796,-0.5472847754886591,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.7706672065594226
49,1.3409026355173432,-1.3015121363393587,0.5456543787306513,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6253530500083551
49,-1.0170518910137183,-1.3015121363393587,-1.6402239297079697,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.7345408593942622
49,1.5762346767175646,-0.7808629000451635,-1.6402239297079697,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.6438119880148973
49,-0.4562449658751902,-1.12796239090796,-0.0008151983790039,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.7353226582219977
49,1.0596363338357218,-1.12796239090796,-0.1829717240822224,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.6366510634945076
49,-0.8263226294798833,-1.3015121363393587,-1.6402239297079697,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.7600158145344457
49,0.9802759547945372,-1.12796239090796,-1.4580674040047512,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.6421358097984597
49,1.2416907017947725,-0.9544126454765618,0.3634978530274328,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.6933873268484744
49,-0.6454729196670552,-1.4750618817707568,-0.0008151983790039,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.7308447052952209
49,-1.100979824796657,-1.12796239090796,-0.1829717240822224,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.8091706069942264
49,1.2116223359432117,-1.4750618817707568,1.0921239558403062,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.6538804287508383
49,0.7820174674150517,-1.3015121363393587,-0.0008151983790039,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6793959199853047
49,0.3668004465777844,-0.9544126454765618,-1.2759108783015327,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.7126595884406532
49,1.1038969133007928,-1.3015121363393587,-1.4580674040047512,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5787874289911727
49,1.1420347291275998,-1.3015121363393587,-1.6402239297079697,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.6342421442597694
49,1.4634860220124566,-0.6073131546137652,-1.6402239297079697,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.6314433542274481
49,1.3763556342331238,-1.3015121363393587,-1.0937543525983144,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.6473156078256603
49,1.4078298606501627,-1.12796239090796,-1.0937543525983144,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.6180780883393091
49,1.4234018613908912,-1.3015121363393587,0.3634978530274328,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5995401227160991
49,-1.1643000097458576,-1.4750618817707568,-0.5472847754886591,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.7617279257662599
49,0.172340481086457,-1.3015121363393587,-0.7294413011918774,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.7152484135886389
49,-0.4879210492262673,-1.4750618817707568,-1.4580674040047512,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.6559989455771291
49,-0.5457446089258602,-1.6486116272021551,0.1813413273242144,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.7019699239078931
49,0.6550342283102769,-1.3015121363393587,-0.911597826895096,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.6670840978439987
49,1.49062049581201,-1.6486116272021551,-0.7294413011918774,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5716832775773982
49,0.4859089358241409,-1.3015121363393587,-0.7294413011918774,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.6786537881877106
49,0.1189320447385712,-1.3015121363393587,-1.4580674040047512,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.6666216367922401
49,1.1855266079110245,-1.12796239090796,0.3634978530274328,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.6067412226687686
49,-0.2173879098301976,-1.6486116272021551,-1.6402239297079697,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.7194590373091103
49,0.5972301366039058,-1.3015121363393587,-1.0937543525983144,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.6450615623042294
49,-0.2130500626849004,-1.4750618817707568,-1.4580674040047512,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.6549256426178058
49,0.5435049049594137,-1.12796239090796,-0.7294413011918774,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.6681495653080964
49,-0.3470089634646803,-1.6486116272021551,-0.5472847754886591,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6648385179983172
49,1.2876255121603175,-0.6073131546137652,0.3634978530274328,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.6591486120239352
49,0.7330476212958316,-0.6073131546137652,-0.1829717240822224,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.6424582612644251
49,-0.0324779193002114,-1.3015121363393587,-1.2759108783015327,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.6892354044363657
49,0.6423659578796278,-1.12796239090796,-0.7294413011918774,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.6740371588272572
49,0.6499743088688074,-1.6486116272021551,-0.1829717240822224,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.6662900479823473
49,-0.452788375688773,-1.4750618817707568,-1.2759108783015327,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.7531331694815093
49,0.6668000800627322,-1.6486116272021551,0.5456543787306513,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.6256992344904034
49,0.0146770595214358,-1.12796239090796,-1.2759108783015327,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.6885483572079608
49,-0.9327073708259964,-1.6486116272021551,-1.6402239297079697,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.7296287272702593
49,0.9329303042494916,-0.6073131546137652,-0.3651282497854408,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.625336008346737
49,-0.7728118182626675,-1.4750618817707568,-1.2759108783015327,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.7312151232248568
49,-0.464229195430943,-1.3015121363393587,-0.911597826895096,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.7329997112760644
49,1.0657659539708455,-1.6486116272021551,-0.3651282497854408,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.6264840116583769
49,0.9114778464711544,-1.4750618817707568,0.1813413273242144,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.6231051335831495
49,-0.6265631435634844,-1.3015121363393587,-1.6402239297079697,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.7450458173541479
49,1.0250345090734885,-1.6486116272021551,-0.7294413011918774,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6187599666729183
49,-1.113190805967215,-0.9544126454765618,-0.7294413011918774,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.8163649092745572
49,0.0260752441521959,-1.12796239090796,-0.3651282497854408,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.7153759414929051
49,-0.2589361817618933,-1.3015121363393587,-1.2759108783015327,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.7981954896370917
49,0.3771905274414558,-1.3015121363393587,0.5456543787306513,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.7317519014736529
49,1.0021704541374945,-1.4750618817707568,-1.4580674040047512,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.6231313810490218
49,-0.8601140445478368,-1.3015121363393587,-0.5472847754886591,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.7384639045634648
49,0.2207771014309145,-1.12796239090796,-0.7294413011918774,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.6960168226832112
49,-0.6832593298461979,-1.4750618817707568,-1.2759108783015327,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.6972126242595167
49,-1.0048076177516,-0.6073131546137652,0.7278109044338698,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.7554985308302486
49,0.2276940238185839,-0.9544126454765618,-0.7294413011918774,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.6368045473281821
49,1.3427017405586148,-1.3015121363393587,0.3634978530274328,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.561798507555949
49,0.2541752343414571,-1.12796239090796,-0.1829717240822224,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.7043807563445478
49,-0.0076397655864534,-1.6486116272021551,0.909967430137088,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.6853606650309255
49,0.3878056292242049,-0.9544126454765618,-0.0008151983790039,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.6612376374092107
49,-0.1995745665150174,-1.4750618817707568,-1.4580674040047512,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.6826423298174686
49,-0.8609150828929674,-0.9544126454765618,0.3634978530274328,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.8348094007744581
49,-0.353356492926229,-1.3015121363393587,-1.6402239297079697,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.7687474411187704
49,0.6088631711660439,-1.3015121363393587,0.3634978530274328,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6385239830883365
49,-1.2607213360096272,-1.3015121363393587,-0.7294413011918774,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.8014022741851615
49,-1.3250496103190434,-1.6486116272021551,-1.2759108783015327,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.7112765254385603
49,-0.9012167995161042,-1.6486116272021551,0.3634978530274328,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.8126465029259182
49,-0.8275784816612397,-1.4750618817707568,-1.0937543525983144,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.7703621691736736
49,1.327354712206056,-0.9544126454765618,-1.6402239297079697,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.6353647954731304
49,1.0836113463334665,-1.3015121363393587,-0.911597826895096,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.6491694713522274
49,0.9739390068085576,-1.4750618817707568,-0.911597826895096,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6319640391452601
49,1.431558416323352,-1.12796239090796,0.909967430137088,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.6187840298477422
49,-0.0426089618810072,-1.12796239090796,-1.2759108783015327,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.6578561871101196
49,-0.6399777767854326,-1.4750618817707568,0.1813413273242144,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.7726927808802706
49,0.2472360713546519,-0.9544126454765618,0.7278109044338698,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6715997920577174
49,0.1848046246699561,-1.12796239090796,-0.5472847754886591,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.6122103963977807
49,0.4773920211452591,-1.3015121363393587,-1.0937543525983144,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.6444145542120305
49,-0.7294972985676054,-0.9544126454765618,0.3634978530274328,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.7624453832042467
49,-1.1854772895614998,-1.6486116272021551,-0.0008151983790039,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.82314923208744
49,-0.0475776345016305,-0.7808629000451635,0.5456543787306513,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6825642150680531
49,0.0401046651305856,-1.12796239090796,-0.5472847754886591,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6464688207304419
49,-0.6869885454009739,-1.3015121363393587,0.1813413273242144,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.7769005802195077
49,-0.0610024461564746,-1.3015121363393587,1.0921239558403062,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.7614076001602712
49,-0.5902609924819614,-1.12796239090796,-1.4580674040047512,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.7869157199240224
49,-0.9432932427978956,-1.6486116272021551,-0.911597826895096,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.7689734087396786
49,-0.6447443825392167,-1.4750618817707568,-1.2759108783015327,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.8005975253311977
49,0.7774951651143185,-1.6486116272021551,0.1813413273242144,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5995429588289479
49,-0.3109325210399798,-0.9544126454765618,-0.911597826895096,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.6743163260976078
49,0.8103538973157401,-1.12796239090796,-0.911597826895096,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.611347286021978
49,-0.1034882148782979,-1.6486116272021551,-0.911597826895096,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.6488143177891864
49,1.0015471345745752,-0.7808629000451635,0.3634978530274328,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.6873442362926265
49,-0.8698569526715553,-1.6486116272021551,-1.2759108783015327,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.674519030458988
49,1.0226013269731098,-1.4750618817707568,-0.1829717240822224,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.6386380439709743
49,-1.1923290695741555,-1.3015121363393587,-1.0937543525983144,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.7548559383706298
49,-0.6603744181628763,-1.3015121363393587,-0.1829717240822224,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.7429516057699849
49,-0.1694760659110493,-1.4750618817707568,0.1813413273242144,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.6869221266140558
49,-0.7709951417009108,-1.3015121363393587,-0.7294413011918774,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.8255107527271529
49,-0.523078286153407,-1.3015121363393587,0.3634978530274328,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.7777111261364388
49,1.619300802913081,-1.6486116272021551,-0.1829717240822224,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5944593454862878
49,-1.0502527613092962,-1.6486116272021551,-0.5472847754886591,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.740524644755763
49,-0.0668959321875068,-1.4750618817707568,-1.2759108783015327,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.7048685845740664
49,-1.3485731641085124,-1.3015121363393587,-0.911597826895096,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.7500198832135955
49,-1.4174146387790116,-1.4750618817707568,-1.4580674040047512,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.8086369896027149
49,1.2320996462217424,-1.6486116272021551,-0.7294413011918774,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5986178933257088
49,-1.001130272430386,-1.12796239090796,-1.2759108783015327,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.7657856611069828
49,-0.0557640235085228,-0.7808629000451635,-0.5472847754886591,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6724574395759908
49,-0.8480806287867932,-1.12796239090796,-0.3651282497854408,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.7058570672652372
49,-0.3267168883623121,-1.12796239090796,-0.5472847754886591,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.7841793517218223
49,0.9847338783661854,-1.4750618817707568,-0.1829717240822224,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.6408977997996694
49,-0.0511969148953168,-0.7808629000451635,-1.4580674040047512,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.7488170079655053
49,0.23002942878733,-1.4750618817707568,-1.2759108783015327,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.6360669593824418
49,1.240615175912609,-1.4750618817707568,0.5456543787306513,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6126849764070201
49,-0.960672824650156,-1.3015121363393587,0.7278109044338698,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.7267361866651072
49,-0.0250305860426493,-0.7808629000451635,-0.1829717240822224,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.7356602434082857
49,0.9858212217196144,-1.3015121363393587,0.7278109044338698,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.6624308013929701
49,1.638828647969937,-0.9544126454765618,-0.5472847754886591,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.6530417782885998
49,1.012271782602017,-1.12796239090796,-0.1829717240822224,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.6466278752727852
49,0.2733685719040482,-1.3015121363393587,-1.2759108783015327,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.6531543229716813
49,1.5078283437781166,-0.9544126454765618,-0.7294413011918774,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.626798080997915
49,-0.9170030693856124,-1.6486116272021551,-1.6402239297079697,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.6813404153070868
49,-0.9123572614314408,-0.9544126454765618,-1.0937543525983144,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.794182015446335
49,1.080273687407868,-1.12796239090796,0.3634978530274328,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.6724942196451377
49,0.9469520374158648,-1.4750618817707568,-0.3651282497854408,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5972108026657165
53,0.9580052743004184,-1.12796239090796,0.1813413273242144,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6465425891067176
53,0.4599302645156664,-1.12796239090796,-0.911597826895096,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.6044653758412587
53,0.0266585447243018,-1.6486116272021551,-1.2759108783015327,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.6963814074746253
53,-0.6115763026349476,-1.6486116272021551,-0.0008151983790039,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.7086150706712611
53,-1.2610372185825995,-0.9544126454765618,-0.911597826895096,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.7495487442207175
53,-1.5283200442476883,-1.6486116272021551,-0.911597826895096,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.7459834504991787
53,-0.7141439148964344,-1.3015121363393587,-0.5472847754886591,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.7170478599048644
53,-0.8077782790103556,-1.12796239090796,0.5456543787306513,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.7036344800075295
53,-0.3608964213124951,-0.9544126454765618,0.7278109044338698,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.7381430115805989
53,0.0225931529754008,-1.12796239090796,-1.2759108783015327,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.6286161736456113
53,-0.879341354264846,-1.6486116272021551,-0.1829717240822224,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.8940317160014986
53,-0.5542896767871285,-1.4750618817707568,0.3634978530274328,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.7492561579945916
53,-0.6592195415061769,-1.6486116272021551,0.909967430137088,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.8047826959068584
53,-0.0304926183665894,-1.3015121363393587,-0.1829717240822224,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.648420095847997
53,0.6301855740548143,-1.6486116272021551,-1.6402239297079697,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.6108599546809627
53,0.1201270186089158,-0.7808629000451635,0.1813413273242144,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6419960769163581
53,-1.3406185691505643,-1.4750618817707568,-0.3651282497854408,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.7446620694100383
53,1.0677762616368616,-1.4750618817707568,-1.2759108783015327,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.7355958154256719
53,-1.418744769420324,-1.3015121363393587,-0.7294413011918774,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.7465623821838119
53,-1.6187924841064834,-1.6486116272021551,1.0921239558403062,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.7394541542180642
53,-1.6470886316628426,-1.3015121363393587,-0.0008151983790039,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.7392293509794414
53,-0.950063090119086,-0.7808629000451635,-0.0008151983790039,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.7060540161862915
53,-0.9827314337306732,-1.4750618817707568,-0.3651282497854408,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.7673841750067689
53,-1.4704272871817428,-1.4750618817707568,1.6385935329499617,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.7565255768135568
53,-1.0985266889370788,-1.6486116272021551,-1.0937543525983144,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6742261215143829
53,0.9663173717902948,-1.4750618817707568,-1.4580674040047512,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.5792993492826755
53,-0.7877124007102856,-1.12796239090796,-1.6402239297079697,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6948861418787836
53,-1.348132336457634,-1.3015121363393587,-1.6402239297079697,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.6893269261033478
53,-1.1902670543296616,-1.3015121363393587,1.456437007246743,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.8346310922845063
53,-1.0530526502304314,-1.6486116272021551,0.5456543787306513,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.7415957313361967
53,0.4728803003752833,-1.12796239090796,-0.1829717240822224,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.6444360764967582
53,-0.1408070180518989,-1.4750618817707568,-1.0937543525983144,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.6961249483606822
53,-1.3943972969773002,-1.12796239090796,-0.911597826895096,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.6804777174602558
53,0.8833596712540306,-1.4750618817707568,-1.6402239297079697,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6157445939738931
53,0.2956550211864485,-1.4750618817707568,1.456437007246743,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6915620272084791
53,1.698222811302007,-0.7808629000451635,0.5456543787306513,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6587947371007573
53,-0.1866200713960147,-1.3015121363393587,-1.2759108783015327,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6660500708198908
53,-0.7782996363993632,-1.4750618817707568,-0.1829717240822224,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.727430564969716
53,-0.7647390193812413,-1.4750618817707568,0.5456543787306513,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.7362181262253806
53,0.7707539269240494,-1.3015121363393587,0.7278109044338698,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.621675424120308
53,-0.4543287723100179,-1.3015121363393587,-0.3651282497854408,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.7615638397268444
53,-0.3564931853850245,-1.6486116272021551,-0.911597826895096,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6505003926558364
53,-1.3557210904965655,-1.4750618817707568,-0.7294413011918774,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.762951865875752
53,-0.3677557609872085,-1.12796239090796,0.7278109044338698,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.7063371424729251
53,-0.8436960860106825,-1.3015121363393587,0.5456543787306513,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.7870100249369854
53,1.6354319268765891,-1.6486116272021551,-0.7294413011918774,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.6421539720747301
53,0.1962007747364552,-1.4750618817707568,0.909967430137088,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.6984330104932303
53,0.2329178472396619,-1.12796239090796,0.7278109044338698,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.6455054107512807
53,-0.078943924328972,-1.12796239090796,1.6385935329499617,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.7189264180902042
53,-1.1582724166470566,-1.6486116272021551,-0.3651282497854408,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.7593046174640129
53,0.1644395365663876,-1.6486116272021551,-0.911597826895096,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.6714114159247593
53,-0.1188671767321499,-0.6073131546137652,-0.911597826895096,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.6870703076908459
53,0.6654960403392612,-1.3015121363393587,0.1813413273242144,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.7035353912337843
53,0.2345291765798332,-1.4750618817707568,0.7278109044338698,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.6683711314966817
53,-1.0948712617143637,-1.6486116272021551,1.0921239558403062,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.775278364388249
53,-1.5010606357038312,-1.6486116272021551,1.456437007246743,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.8483930191575749
53,-0.7870769711004989,-1.6486116272021551,-0.911597826895096,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.665739651893624
