task_id,classifier__C,classifier__coef0,classifier__degree,classifier__gamma,classifier__tol,classifier__kernel_0.0,classifier__kernel_1.0,classifier__kernel_2.0,classifier__shrinking_0.0,imputation__strategy_0.0,imputation__strategy_1.0,imputation__strategy_2.0,accuracy
23,0.3943711106629383,1.4161256720500754,1.4329031380017934,-0.2326926521706584,-0.6566968228349966,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.6374416026742994
23,1.4570822968174744,-1.2173683160014614,0.7244296587537228,-0.5528801052249198,0.7041902456292682,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.715632984238862
23,-0.7883046268229236,-0.4793943474101196,-0.6925172997424176,0.2749604413009153,0.771593631301801,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.7368160262786618
23,0.3482609342256445,-0.1355750993847635,-1.400990778990488,-0.5382698923446044,-0.8229353499724034,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.6595117323593467
23,1.2481893531460422,-1.1642531893803651,0.7244296587537228,-1.3155070880964368,1.683104170603007,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.7175256944907553
23,1.3475518408471592,0.1094634912525941,1.4329031380017934,-1.229450350743658,-0.5895021323076444,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.7183375713273589
23,0.8546948067099528,-1.4788884076470612,1.4329031380017934,-0.8770883288062337,-0.3682708165557664,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.6835674389272505
28,-1.3109679877137266,1.4826425505689251,0.7244296587537228,0.98894812704169,0.058156925592823,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.9015194338486364
28,1.7098682054914842,0.6027266055577821,0.0159561795056526,0.8032513550340382,-1.0832949514998698,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.8254703241933538
28,0.7757953698330813,-0.8895327470001959,0.0159561795056526,1.427745799098523,-1.233428660793792,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.78034975098177
28,1.5734775247713997,0.0239934780236605,0.7244296587537228,0.6652191406492516,-0.5250210979401013,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.7552223821703747
28,0.0114070311146335,0.3134075928385459,0.0159561795056526,1.6621647508321256,-0.3610761595228862,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.8605584264108739
28,0.160593901638454,1.1351368224003848,1.4329031380017934,-0.2769425939872476,-1.5680575944196404,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.886119714343967
28,1.0588934970583976,0.1780848392894575,0.0159561795056526,1.4243691969376906,1.5264991311758012,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.7720185243438954
28,-0.7691607580669159,0.3688744816265522,0.0159561795056526,1.0169790618660517,1.6234582556273969,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.8877916176021646
28,0.2319200464535501,1.327042948613358,1.4329031380017934,0.2202784459339113,-0.796423119038639,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.7587425744557303
28,1.1431808101686671,1.2508265083907275,0.7244296587537228,0.9640458035316158,1.667257776727486,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.8672501015907889
28,0.9645213315262824,0.0012452653527957,-0.6925172997424176,-0.8797641710720795,1.694836356959197,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.7347142817736342
28,0.0372965407419662,0.1472647677354978,0.7244296587537228,0.7748318531066464,-0.1255198855856551,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.8596566206682873
28,-0.4522704588970036,-0.1618995019196671,0.0159561795056526,0.2660731587723922,0.4452238879633474,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.8118101833454605
28,-1.1788041460283694,0.712476799860235,0.7244296587537228,1.2798664161508209,-1.3248165228013258,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.8548854720658721
28,0.5135630309887995,0.3588177137258111,-0.6925172997424176,1.7636507407606763,-0.4307488591090898,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.8644738142123349
28,-0.259822726493881,1.243578714801021,0.7244296587537228,0.8237341816940323,1.656601315091912,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.912233296538406
28,1.279740368258497,-1.3619570155839242,0.0159561795056526,1.0537624840891209,-1.2525924029599362,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.7563312585964426
28,-1.4596988706966223,1.4364073430768465,0.7244296587537228,-0.0126637348368151,0.1252580495747668,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.819975433637604
28,-1.47537634014743,0.831890239819447,0.7244296587537228,1.4827788845343317,0.7636168569139954,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.9263118977430113
28,-0.432226713080902,1.6318545536530007,0.7244296587537228,-0.2731509996292804,0.8639596309363672,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.8753600182912517
28,0.8774949293268297,-1.4607910837623637,0.7244296587537228,0.8962196229988507,-0.5300307486191639,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.7082039363303019
28,-0.0898527869979471,-0.0091118592879237,0.7244296587537228,0.69959496853736,1.5533079804777608,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.8117274258432172
28,-0.2538413926350661,1.1604804562237336,0.0159561795056526,1.1438115794819053,0.3241856789482035,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.9693379661763143
28,-1.626267753259668,-0.432027375811553,-0.6925172997424176,0.4939199695719754,0.8224644636941,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.8429218820886072
28,0.2465369281715576,1.2710852416822762,0.7244296587537228,0.6340339576074335,-1.1719664309196824,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.8105823313768605
28,-1.6697211475301157,-0.9935081111581532,0.0159561795056526,1.6126681285063538,-1.0387857794149753,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.9157588664873877
28,0.544310250290959,0.0064524747962976,0.0159561795056526,0.3362941141717642,0.9431980074422934,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.7722435938587848
28,-1.6588409660725585,-0.1730643536348201,0.7244296587537228,0.8954629093164386,-1.664770768648607,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.7988360487501186
28,1.2156868998813586,-0.2964796108510016,0.7244296587537228,1.0809527776407517,-1.6275438299837424,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.758918014143662
28,0.7212023168614471,-1.179538040138998,0.0159561795056526,0.9667573977168898,1.116570384909304,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.8123769111090473
28,0.1209045045355931,-1.6935996688006674,0.0159561795056526,0.7554207150187936,-1.355764340213601,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.7220361102861769
28,0.4152935185394997,0.0533245303343018,0.0159561795056526,1.6788244771282486,0.8642856671113693,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.8664799792690228
28,0.8902768936106461,0.8942018575985643,0.7244296587537228,0.6111274501212681,0.3009049848429241,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.853121501246927
28,-1.5297987492787732,-0.7081320553513186,0.7244296587537228,0.2098772568601006,0.7011931142004219,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.8150082741975786
28,-1.112629559965632,-1.5860732496097507,0.0159561795056526,1.5820043182077843,0.0956524780401489,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.8654671449763007
28,-0.3747094132281834,-0.6113181022640942,0.0159561795056526,-0.2253650054829101,0.1870593834005418,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.8241927968915196
28,-1.0851981774509132,1.4271710998707603,1.4329031380017934,0.6612492161728019,1.3326798579567944,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.8278910334341498
28,1.693805106326861,-0.0671806589434312,0.7244296587537228,1.1838871385676943,-0.7195945866903337,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.7391327447295052
28,-0.0751822641680465,-0.8588560241191424,-0.6925172997424176,-0.306085316783576,1.174231695237073,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.8458079759945331
28,-1.2111876595576578,-0.2253042390394813,0.0159561795056526,0.4779428215308813,-0.6501554301567922,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.8272592326206165
28,-0.1842993832166008,-0.8581084968751497,-0.6925172997424176,-0.2725877312364868,0.6074607775737462,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.8172619243259902
28,-0.5928759583308386,0.2646514279685032,-0.6925172997424176,1.1956176816384714,1.1178127286608508,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.8829588102555306
28,-1.4996954028332357,-0.1348562700605911,0.7244296587537228,1.156973430247149,0.2437752665041014,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.9437263652164638
28,0.5433632288925513,-1.4628223599655026,-0.6925172997424176,0.990763543423248,0.69790791154731,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.8218233796855582
28,1.449166855192845,0.5224320735388638,0.0159561795056526,1.2961491684229702,-0.4135818672937978,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.911921624848449
28,0.5223711353982302,-0.7663775295011089,0.7244296587537228,1.1348960990612298,0.6362514544844553,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.7734406939493358
28,0.6528039391491132,0.1842929933931909,0.0159561795056526,-0.2826154796009447,1.292423027183917,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.8245733363921053
28,0.2531072516504442,0.5429317346287268,1.4329031380017934,-0.1517411954077959,1.0775431820628214,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.8763691300861275
28,1.2635098589439813,-1.564506722444313,-0.6925172997424176,0.2022541826767884,-0.0321739129099317,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.7108199742681687
28,-1.604764403006246,0.7643397654223302,0.0159561795056526,0.9366963089760896,1.2742717394867351,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.8926101233250416
28,-0.0038962057996164,-0.1857581974171739,0.0159561795056526,-0.2613303528467351,0.0348505546172332,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.8491481823542429
28,0.8521721806110298,-0.099913270246326,0.7244296587537228,0.9889980384523774,0.7445243524306295,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.811839873654854
28,-0.7392974125469055,1.252034374824016,0.7244296587537228,-0.0294615273997069,-1.6969494342208522,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.8281815585374697
28,0.8335789429962323,1.1262025663203532,0.0159561795056526,0.4695787264747837,0.5413609582910015,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.8626868290336109
28,1.6889805202389312,1.4641560978438932,0.7244296587537228,0.8740421870326649,-0.9930449623684728,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.9369728507968691
28,0.1241918673128423,0.5197955600103823,0.0159561795056526,0.5895735675185695,-1.367037342841815,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.8246196438456121
28,1.281309932374013,0.6846935146398196,1.4329031380017934,-0.0191807479915608,-1.1978301065780737,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.7795862140059701
28,1.2816007470365622,0.1811137363883863,0.0159561795056526,0.3357406782608313,-1.3501952859803352,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.7956246571479677
29,-0.7804098184780739,-0.5392449378197696,1.4329031380017934,-1.0622581465601737,0.7650245630883624,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.7361470427152198
29,-0.5246640457699343,0.971084971486032,1.4329031380017934,-0.5853691330151458,-1.257917767065903,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.5977872381717936
29,1.2405699159135002,1.1724465901992165,-0.6925172997424176,-1.2331307737029649,-1.307005530477106,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.733253445968357
29,-1.060468404158365,0.0795710892424425,-0.6925172997424176,-0.4461114823876043,1.347912854221897,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.6940093866481478
29,-1.5150492967228373,-1.264759853690056,0.0159561795056526,-0.1988709477685357,0.3017518655357638,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.6771870424425707
29,1.4159847601443676,-0.0230288831281377,-1.400990778990488,-1.1983114951298568,-0.2110361961304058,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.7120425302140979
29,-0.5939890698176419,-1.1525942056368004,0.7244296587537228,-0.9829401889505476,0.9464656334592008,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.7634015164556183
29,-1.0968392263241882,-1.2785629991098713,0.0159561795056526,-1.3923279886023492,0.3620244368748672,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.6563323349835231
29,-1.006108774293595,-0.5340377567514215,0.7244296587537228,0.1667853650886077,0.1772473879714478,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.7161122433200242
29,-1.170799405973715,-0.192246755292632,1.4329031380017934,-0.514148791119192,-0.4756747642278791,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.6581927496356414
29,0.4256490309726046,-0.5706765468260055,1.4329031380017934,-1.2887245526714688,-1.2493619627499153,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.6728812375830305
29,-0.5139530510028992,0.2624892618728719,0.7244296587537228,-1.007456120290792,-1.593271826574291,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.7225562827210869
29,-1.2330845304770108,-0.6930635448802822,-1.400990778990488,-0.6660462049668838,-1.1273128451065562,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.6587996729095666
29,-1.0790814689091983,-1.441359191056878,-0.6925172997424176,-1.0333739426092623,0.953055282368529,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.6835735843494235
29,-1.4007420448950287,-1.132322420055665,-1.400990778990488,-1.5589490968240212,0.3564303107221506,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.65279399104129
29,-0.6590123722182155,0.6497613127241928,-0.6925172997424176,-0.6797391484160388,0.6988483615888345,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.7419018654836208
29,-0.9486367992553753,1.6017113779590932,0.7244296587537228,-0.8928868211445427,-0.4830149955698667,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.6121883613690337
29,-1.5067992034958688,-0.6009730496572933,0.7244296587537228,-0.177764232967645,-1.0653343606326615,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.6312080157513831
29,-0.1685503197259929,-0.9923565853896248,-1.400990778990488,-1.101700603826106,1.2169732080242484,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.7737757889284739
29,-1.190160227731833,1.608415808439576,1.4329031380017934,-1.4435478092647578,0.0107981427119167,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.5628129487894218
29,-1.0916653630178614,-1.0470388904065442,1.4329031380017934,-0.8241117051597926,1.356422658165192,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.7557896868474316
29,-0.5909331388853737,-0.6812208922115729,0.0159561795056526,-1.4276539740866054,1.0864680330760887,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.7526814833360609
29,-0.2421941056060219,1.415497077020667,0.7244296587537228,-1.40490642284006,1.1030596931090475,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.6990335277291365
29,-1.4444664213672855,0.6003707885490459,1.4329031380017934,-1.112203536560725,0.8990585249699727,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.7178925890685166
29,-1.011437695143178,-0.9996668737782048,0.7244296587537228,-0.8072184093662291,-1.3911744808766306,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.6309083577401474
29,-0.840145024142121,-1.4457604693867312,0.7244296587537228,-1.19580324326778,0.561062550610382,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.7026714932023966
29,-0.6328498466414253,-0.8596881375549091,-0.6925172997424176,-0.1876643103527606,-1.2397156486779604,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.611716885738147
29,-0.9607428405797448,1.2139332284081388,-0.6925172997424176,-0.5975868159358831,-1.3931445620661067,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5526401481650495
29,1.1576405295414594,0.4199528717961728,1.4329031380017934,-0.720418395749175,0.6164356014432341,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.7994173214510039
29,-1.3750349816990342,0.2083563118115293,-0.6925172997424176,-0.9540057876811888,1.160103164773315,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.6925922534446756
29,-0.5911953225137629,-0.169566544226003,1.4329031380017934,-1.2012581875511084,-0.8667757364773699,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.7479184957115363
29,-1.562431720169396,-1.3389343725804417,0.0159561795056526,0.0267652495616109,0.3404506104947346,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.6664045372178358
29,-0.44540248939683,0.3863117745510937,0.0159561795056526,-0.9312635432434672,0.271540024171678,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.650710412054154
29,-0.2083391200425715,0.6804065493824214,0.7244296587537228,-1.4590305397146486,-0.5563949156170723,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.6844383690355541
29,0.9643648441856594,0.6616197205955718,1.4329031380017934,-0.7547399964685442,1.3734305543903131,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.8090939402539126
29,-1.1829918531717456,-0.053689205137605,-1.400990778990488,-0.1864373869579884,-1.423497275529816,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.5218789121851507
29,1.141666337728016,0.8765505726847734,0.0159561795056526,-1.0068084735983485,0.9518190616579238,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.7671780602440832
29,-0.2822046983641342,1.1178656907497009,0.7244296587537228,-1.4807675350247027,-0.1999713171213499,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.7115570327403831
29,0.7937086424379692,0.3181464728976526,1.4329031380017934,-0.9124979001529144,-1.457287820890879,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.7416080402793139
29,-0.5864300472263018,1.2090962710109154,0.7244296587537228,-0.7296703286758005,1.6431399859690687,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.7253446651689042
29,-1.3014797693543718,1.2680703761619316,1.4329031380017934,-0.1459388557163612,1.6977224995611164,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.6953283236369215
29,-1.36545749378382,0.8192406855889476,0.0159561795056526,-0.3276597790469507,-1.7021733952907836,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.6119579480477111
29,-0.8508762171876716,-0.5019977072307759,0.0159561795056526,0.0399289028779989,-0.2345140334967139,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.6863278996088106
29,0.9704359824673248,-1.463068559914566,-1.400990778990488,-0.5759311977043264,1.3672991131748922,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.6892700511404042
29,-1.5681999583195916,0.5963595489657257,-1.400990778990488,-1.0742915808515368,0.647362854088374,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.6834208516556319
29,-1.1507254791030954,1.3360438088638449,1.4329031380017934,-1.0264509569863074,1.5626951451561624,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.6592603770452962
29,-1.0316155573029615,0.7906534370769461,0.7244296587537228,-1.464294914479551,0.9754806645019708,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.6719495096432602
29,-1.4782484519007728,0.4222108702111278,-0.6925172997424176,-1.0106221451502393,0.9834808992307636,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.643525181679462
29,-0.6883420396655221,0.414962184766557,0.7244296587537228,-0.8964052933100294,1.5573690103028757,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.7580122631640711
29,-0.6328478830339674,0.8578200277306293,-1.400990778990488,-1.1831607636440618,0.4765792640739883,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.6632319259457239
29,-0.5415467399480599,1.5562749861227745,-0.6925172997424176,-1.275161006217544,-0.7318740686894576,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.6566752410563305
29,-0.2803586834755908,0.6896662554893893,-1.400990778990488,-1.562869629291259,0.2208952599211664,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.7096632889275681
29,-1.613921802875962,-1.694357231823185,0.0159561795056526,-0.624165805836018,0.7791412256089392,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.7370810524901302
29,0.2959940092496468,0.0467245097892327,0.0159561795056526,-0.5983769914904163,1.3183841378118548,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.8043027046209406
29,-0.5879399596366413,0.0901758445433009,0.7244296587537228,-0.13442333348887,-0.3208226361298756,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.6754174781675992
29,-1.694102436212234,-0.7743979782954723,-1.400990778990488,-1.1763280409143333,0.4134038693156796,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.7544678110628281
29,-0.3583627168773707,1.6101345297609777,-0.6925172997424176,-1.5745655329510784,-0.7764133270390253,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5971720997992425
29,-1.3680904057162395,-1.6854047659828637,-1.400990778990488,-0.1605165653273327,-1.2856577167791816,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.6622903723054625
29,-0.7756583633207278,-0.8527340286795747,-0.6925172997424176,0.2581008378675801,-0.9254120993080546,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.7210113505457392
29,-0.0270884928823559,-1.1859122495238348,1.4329031380017934,-1.3003653024211943,-1.3682006861603526,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.6642999769610235
29,-0.7859888530775359,1.3829750984993907,1.4329031380017934,-0.2889268636596568,-0.1748610524028864,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.662896287348998
29,-1.028971444751145,0.7279850540027195,0.0159561795056526,-0.692927365014689,0.7829985555755208,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.7250093511840613
29,1.5010443178322483,-1.13299975917958,-1.400990778990488,-0.901822423636048,-1.5803504295580582,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.5880549790805174
29,-1.3845556120320868,-0.1965148755226968,-1.400990778990488,-0.6168075909023939,1.4849820935674138,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.7744666038658414
29,-1.296667283653998,-0.450296278829387,-0.6925172997424176,0.4832725676084885,-0.8450938575549003,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6516353666332669
29,0.1026515508579097,-0.0852882302432287,-0.6925172997424176,-0.4331036047493667,-0.4557004820105161,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.6939550366213089
29,-1.3943761395887937,0.7045856202372685,0.0159561795056526,-1.5562793468428155,0.2316009122126414,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.6654886684551924
29,-1.5752834698224991,-1.6055731738235293,0.0159561795056526,-0.1287448272782014,0.5643458670320695,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.6962955369741696
29,-0.5749637117146309,-1.0227758573469097,1.4329031380017934,-0.6754738087304477,-0.5274575578996364,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.7386727750239506
29,0.8106929019363132,-1.1968271881540196,0.0159561795056526,-1.080519074506425,-1.304768504003554,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.7240635671537576
29,-0.9995866460530292,1.096719014879305,-0.6925172997424176,0.2099727185441149,-0.5078264512191224,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.5927012318562117
29,-0.9100761571670406,1.6432185136618631,0.0159561795056526,-0.3963272554613159,-1.672279799055363,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.6132928460542633
31,0.1579643099288443,1.0944342794531134,0.0159561795056526,-0.80356509256867,1.3079256556238306,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.7661877903120776
31,-0.3969797405297128,-0.5704208046949576,0.7244296587537228,-0.2943099125770225,-0.1771879365341175,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.8533484193598341
31,-0.27869590749059,-0.9369762370180736,1.4329031380017934,-0.1353372179368367,0.1712234119980101,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.8821652990098033
31,-0.0047283930669078,1.5516615034203427,1.4329031380017934,-0.3165586516787677,-1.2333205718528957,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.8737426349487813
31,-0.6035873114467463,-0.9059960072209394,1.4329031380017934,-0.5334829003541639,-0.5583280117893217,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.7670242981210948
31,1.2162085667545344,-0.4016632826355902,-0.6925172997424176,-1.394664670355332,-0.5454081494199091,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.7894181866979502
31,-0.1216834837234547,0.7202754464087833,-0.6925172997424176,-0.6404161344945607,-1.657839440529653,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.8498684727632013
31,0.565413868548527,0.6535976830487736,0.7244296587537228,-0.9325279009574376,-0.7478170748103622,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.7853464651715693
31,1.3145664377084936,0.3003304810948221,-1.400990778990488,-1.4736746295086098,1.4194932283076558,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.7144886688308814
31,-1.019025504127373,-0.3005109100011948,0.7244296587537228,-0.0758066584945084,-0.3982299600673321,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.8512123674499673
31,0.0375027113568958,0.5345879357870817,0.7244296587537228,-0.7612012738860103,0.1892433863702816,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.8510542185781169
31,-1.1397860439084853,-0.8784225796915172,-1.400990778990488,-0.0556400395261311,-1.491166399073825,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.7973469531910271
31,-1.404368614069446,0.8139167901318148,1.4329031380017934,-0.2041442237191321,1.2404613833174738,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.7443122554891332
31,1.1153136677291613,-1.280874171418932,0.0159561795056526,-1.1645635566368646,-0.2397594865530085,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.7563318495854943
31,1.1209763739369571,-1.529587018405665,1.4329031380017934,-1.1494338846282457,1.3873734683451555,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.7098671927826276
31,-0.1201430240049895,-0.4905904931512828,1.4329031380017934,-0.558995019608352,1.3933452583495605,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.7292176261586327
31,-0.345969917909658,1.1726026312116982,-0.6925172997424176,-0.1041146683134933,1.3497121920575232,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.7639961461114804
31,-0.1298343396471544,-1.570907006185501,-0.6925172997424176,0.1157953099793433,-1.5367075048341463,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.818361532147696
31,-0.7952343632303644,0.1042317602853278,0.0159561795056526,-0.0080964181619776,-1.5035557824484806,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.8525042881946535
31,1.4175018294525263,0.1815828642610371,1.4329031380017934,-1.5009228887941768,0.7204871088927031,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.7756473183058238
31,1.4971432719864752,1.385542176685325,1.4329031380017934,-1.6297955699547164,1.093336726145209,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.8067356446538431
31,-0.4000648326865419,1.3078193366429074,-0.6925172997424176,-0.6489057185929027,-1.0106320169883851,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.8463951050880907
31,0.9441517506123208,1.5714604072034433,0.7244296587537228,-1.1622131931449613,1.4723090950159234,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.7854646685081511
31,-1.2809544783153377,-0.4687863680425028,1.4329031380017934,0.1127308430987531,0.0078560698265457,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.7974089089533839
31,0.4190573628507107,-0.428496259640776,-1.400990778990488,-0.7174583884535742,-0.4278202456732696,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.8020116030415702
