Dataset,Fold,Fold Accuracy,Training Time,Testing Time,Imputer Strategy_none,Imputer Strategy_simpleimputer,Categorical Strategy_none,Categorical Strategy_onehot,Categorical Strategy_ordinalencoder,Feature Selection_extra_tree,Feature Selection_fastica,Feature Selection_feature_agglomeration,Feature Selection_generic_univariate,Feature Selection_kernel_pca,Feature Selection_linear_svc,Feature Selection_none,Feature Selection_nystroem,Feature Selection_pca,Feature Selection_polynomial_features,Feature Selection_random_trees_embedding,Feature Selection_rbf_sampler,Feature Selection_select_percentile,Feature Selection_truncated_svd,Scaler_minmax,Scaler_none,Scaler_normalizer,Scaler_power,Scaler_quantile,Scaler_robust,Scaler_standard,n_estimators,learning_rate,base_estimator__max_depth,random_state
wilt_40983,4,0.9906928645294726,0.2224304676055908,0.0077769756317138,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,34,1.3542570983596625,1,0
wilt_40983,4,0.9906928645294726,0.2226450443267822,0.0076017379760742,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,30,6.546920855413236,2,0
wilt_40983,4,0.9906928645294726,0.2226290702819824,0.0079383850097656,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,38,0.6203335227143175,1,0
wilt_40983,4,0.9906928645294726,0.2275474071502685,0.0079181194305419,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,0.3914277431310731,2,0
wilt_40983,4,0.9906928645294726,0.2497386932373047,0.0083527565002441,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,53,0.1936149614449507,1,0
wilt_40983,4,0.9906928645294726,0.2055895328521728,0.007617712020874,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,91,0.2008588833100857,1,0
wilt_40983,4,0.9906928645294726,0.2002193927764892,0.0075364112854003,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,58,0.7337413064953161,1,0
wilt_40983,4,0.9906928645294726,0.2179031372070312,0.0079007148742675,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,44,1.5536731064834903,1,0
wilt_40983,4,0.9906928645294726,0.2332015037536621,0.008096694946289,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,43,0.1449542023119924,2,0
wilt_40983,4,0.9906928645294726,0.2236940860748291,0.007692813873291,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,7.570719891464175,1,0
wilt_40983,4,0.9896587383660806,0.2218332290649414,0.0078685283660888,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,72,3.2379283543646977,1,0
wilt_40983,4,0.9896587383660806,0.2251777648925781,0.0079209804534912,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,48,1.4902112461882775,1,0
wilt_40983,4,0.9896587383660806,0.2306852340698242,0.0078880786895751,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,45,4.538134276760291,1,0
wilt_40983,4,0.9896587383660806,0.2276761531829834,0.0079469680786132,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,130,0.1446683451479704,3,0
wilt_40983,4,0.9896587383660806,0.2163739204406738,0.0074830055236816,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,57,0.898830405959748,1,0
wilt_40983,4,0.9896587383660806,0.2597060203552246,0.0082368850708007,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,31,1.820481432072333,3,0
wilt_40983,2,0.9886363636363636,0.2420029640197754,0.008223533630371,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,39,4.542613761550949,1,0
wilt_40983,2,0.9886363636363636,0.5345432758331299,0.020369529724121,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,79,3.689258784899145,1,0
boston_853,0,0.931372549019608,0.319460391998291,0.0067842006683349,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,53,0.3582106546726448,1,0
boston_853,0,0.931372549019608,0.0989055633544921,0.0060725212097167,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,14,7.616585806851224,2,0
boston_853,0,0.931372549019608,0.119030475616455,0.0063514709472656,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,73,0.177293038384266,1,0
boston_853,0,0.931372549019608,0.1337189674377441,0.0064992904663085,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,33,5.6268746081182925,2,0
boston_853,0,0.931372549019608,0.1024761199951171,0.0063045024871826,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,97,8.747430471658461,1,0
boston_853,0,0.931372549019608,0.1226470470428466,0.0063481330871582,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,77,0.2261033757415552,1,0
boston_853,0,0.931372549019608,0.3174288272857666,0.0067195892333984,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,39,2.780559087769608,1,0
boston_853,0,0.931372549019608,0.1049425601959228,0.0061967372894287,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,82,0.1203846286845732,1,0
boston_853,0,0.931372549019608,0.3083062171936035,0.0064318180084228,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,52,0.6469126599491477,1,0
boston_853,0,0.931372549019608,0.1014719009399414,0.0062885284423828,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,71,1.077870530820789,1,0
boston_853,0,0.931372549019608,0.3105874061584472,0.0064318180084228,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,62,1.4497411017907686,2,0
boston_853,0,0.931372549019608,0.1509444713592529,0.0065293312072753,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,29,7.44516790495791,1,0
boston_853,0,0.931372549019608,0.307262659072876,0.0067479610443115,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,34,2.21055525293165,1,0
boston_853,0,0.931372549019608,0.3218252658843994,0.0067605972290039,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,76,0.917394014859064,2,0
boston_853,0,0.931372549019608,0.1218495368957519,0.0065035820007324,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,42,4.162459994612424,2,0
boston_853,0,0.931372549019608,0.1030163764953613,0.0059669017791748,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,40,7.962796958774064,1,0
boston_853,0,0.931372549019608,0.1013662815093994,0.0061838626861572,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,26,0.1106960941638442,1,0
boston_853,0,0.931372549019608,0.1234261989593505,0.0062344074249267,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,61,9.226618088553185,1,0
boston_853,0,0.9215686274509804,0.2177708148956298,0.0062596797943115,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,102,0.148684014329516,1,0
boston_853,0,0.9215686274509804,0.0900735855102539,0.0062603950500488,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,4.253765636491903,1,0
seeds_1499,4,0.9761904761904762,0.0655195713043212,0.0060782432556152,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,51,0.3636382048157697,1,0
seeds_1499,4,0.9761904761904762,0.0655622482299804,0.0059568881988525,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,85,0.1838058440412449,1,0
seeds_1499,4,0.9761904761904762,0.0658812522888183,0.0059518814086914,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,48,0.7580734374560985,2,0
seeds_1499,4,0.9761904761904762,0.0800478458404541,0.0078451633453369,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,61,1.9404978187281627,1,0
seeds_1499,4,0.9761904761904762,0.0619919300079345,0.0057778358459472,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,23,0.5779678619635618,1,0
seeds_1499,4,0.9761904761904762,0.0656313896179199,0.0060138702392578,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,61,0.128567386751526,3,0
seeds_1499,1,0.9761904761904762,0.0712442398071289,0.0059995651245117,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,45,1.5809650868358402,2,0
seeds_1499,4,0.9761904761904762,0.0891661643981933,0.0057461261749267,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,75,6.379792478129994,1,0
seeds_1499,4,0.9761904761904762,0.0626027584075927,0.0056633949279785,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,80,0.5840240503350838,1,0
seeds_1499,4,0.9761904761904762,0.0643503665924072,0.005850076675415,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,115,0.2708105350689291,1,0
seeds_1499,4,0.9761904761904762,0.0651342868804931,0.0059504508972167,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,64,0.7676348654433093,1,0
seeds_1499,3,0.9761904761904762,0.1508843898773193,0.0059454441070556,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,58,0.1249468817545395,1,0
seeds_1499,3,0.9761904761904762,0.1485178470611572,0.0058252811431884,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,55,4.374970902926926,2,0
seeds_1499,4,0.9761904761904762,0.08799409866333,0.0058531761169433,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,41,4.494502454121987,1,0
seeds_1499,1,0.9761904761904762,0.0692927837371826,0.0058619976043701,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,58,1.4996880360916365,1,0
seeds_1499,4,0.9761904761904762,0.0920939445495605,0.005960464477539,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,43,0.5084002762636834,4,0
seeds_1499,1,0.9761904761904762,0.072636604309082,0.0061964988708496,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,54,3.9771019953519295,1,0
seeds_1499,4,0.9761904761904762,0.0634496212005615,0.0059039592742919,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,83,1.2863941297498185,1,0
seeds_1499,4,0.9761904761904762,0.0634300708770752,0.0057904720306396,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,4.486055240436253,1,0
seeds_1499,4,0.9761904761904762,0.1032431125640869,0.0063905715942382,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,78,1.8319667422423629,1,0
analcatdata_gsssexsurvey_852,1,0.90625,0.0624938011169433,0.0056972503662109,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,83,3.705193951538914,4,0
analcatdata_gsssexsurvey_852,1,0.90625,0.0639407634735107,0.0057709217071533,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,47,1.574439534455476,1,0
analcatdata_gsssexsurvey_852,1,0.90625,0.0631296634674072,0.0057213306427001,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,0.6734139929941264,2,0
analcatdata_gsssexsurvey_852,1,0.875,0.064035415649414,0.0059788227081298,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,35,8.239326630054173,3,0
analcatdata_gsssexsurvey_852,1,0.875,0.0650134086608886,0.0067782402038574,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,82,1.2084471164751471,1,0
analcatdata_gsssexsurvey_852,3,0.875,0.0691940784454345,0.0058550834655761,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,49,1.622478823343844,1,0
analcatdata_gsssexsurvey_852,1,0.875,0.0683562755584716,0.0067307949066162,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25,0.276042072142722,1,0
analcatdata_gsssexsurvey_852,1,0.875,0.0592918395996093,0.005500316619873,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,37,1.7836169006624494,1,0
analcatdata_gsssexsurvey_852,1,0.875,0.0637702941894531,0.0059318542480468,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,71,1.3906418629810116,1,0
analcatdata_gsssexsurvey_852,1,0.875,0.0648210048675537,0.0058975219726562,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,0.2342484877620759,2,0
analcatdata_gsssexsurvey_852,1,0.875,0.0653779506683349,0.0060875415802001,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,44,0.1315752472228833,3,0
analcatdata_gsssexsurvey_852,1,0.875,0.064723253250122,0.0059802532196044,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,41,1.6170320932174225,1,0
analcatdata_gsssexsurvey_852,1,0.875,0.0651829242706298,0.0058579444885253,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,40,3.3680965980082966,1,0
analcatdata_gsssexsurvey_852,1,0.875,0.0654046535491943,0.0058968067169189,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,27,1.1137885318260845,1,0
analcatdata_gsssexsurvey_852,3,0.875,0.0631904602050781,0.0058341026306152,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,90,0.2841484233598075,1,0
analcatdata_gsssexsurvey_852,3,0.875,0.0649020671844482,0.0059926509857177,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,42,2.1529996210641595,1,0
analcatdata_gsssexsurvey_852,1,0.875,0.0641620159149169,0.0065705776214599,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,80,0.1446143710870872,1,0
analcatdata_gsssexsurvey_852,1,0.875,0.0737960338592529,0.0070302486419677,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,88,0.7650105239327251,1,0
analcatdata_gsssexsurvey_852,1,0.875,0.0645899772644043,0.0059583187103271,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,75,0.2121942038289751,3,0
analcatdata_gsssexsurvey_852,1,0.875,0.0606412887573242,0.0056064128875732,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,39,0.2338396229711231,2,0
autoUniv-au7-500_1554,1,0.52,0.0751514434814453,0.0062742233276367,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,60,0.2538562722194923,1,0
autoUniv-au7-500_1554,1,0.52,0.0799837112426757,0.0066323280334472,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,49,0.5934909680364556,1,0
autoUniv-au7-500_1554,1,0.52,0.078212022781372,0.00655198097229,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,27,0.1265611496634745,1,0
autoUniv-au7-500_1554,1,0.52,0.0852820873260498,0.0062932968139648,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,58,0.6245782864628697,3,0
autoUniv-au7-500_1554,0,0.52,0.2448601722717285,0.0070929527282714,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,21,1.055394664351424,1,0
autoUniv-au7-500_1554,1,0.52,0.0752344131469726,0.006300926208496,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,80,0.9259522043797792,1,0
autoUniv-au7-500_1554,1,0.52,0.0748734474182128,0.006227970123291,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,38,0.58286529970358,1,0
autoUniv-au7-500_1554,1,0.52,0.0745773315429687,0.0061879158020019,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,55,4.767527602350609,3,0
autoUniv-au7-500_1554,1,0.52,0.0791511535644531,0.0064449310302734,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,57,0.1952780298430151,4,0
autoUniv-au7-500_1554,1,0.52,0.0783774852752685,0.0066871643066406,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,44,1.0265816275919712,2,0
autoUniv-au7-500_1554,1,0.52,0.0768072605133056,0.0062847137451171,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,65,0.1330708202589451,1,0
autoUniv-au7-500_1554,0,0.52,0.2820477485656738,0.007761001586914,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,38,0.1387750389047661,1,0
autoUniv-au7-500_1554,1,0.52,0.0793497562408447,0.0065138339996337,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,72,1.4051791572250163,1,0
autoUniv-au7-500_1554,1,0.52,0.0809347629547119,0.0063340663909912,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,16,1.3553044047043123,2,0
autoUniv-au7-500_1554,1,0.52,0.0748577117919921,0.0062930583953857,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,53,5.702522738645668,1,0
autoUniv-au7-500_1554,1,0.52,0.0753066539764404,0.0063259601593017,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,98,1.3054112506179312,2,0
autoUniv-au7-500_1554,1,0.51,0.2123184204101562,0.006962776184082,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,25,8.309636778553756,1,0
autoUniv-au7-500_1554,3,0.51,0.0756819248199462,0.006479263305664,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,33,0.1251381403683999,1,0
autoUniv-au7-500_1554,1,0.51,0.2091586589813232,0.0069046020507812,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,63,0.1570418380021848,1,0
autoUniv-au7-500_1554,3,0.51,0.0783274173736572,0.00614595413208,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,54,0.1224987686272597,3,0
PizzaCutter1_1443,1,0.9621212121212122,0.076054573059082,0.0061402320861816,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,59,0.2347219479266458,1,0
PizzaCutter1_1443,1,0.9621212121212122,0.0804762840270996,0.006373643875122,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,62,1.209317177831785,4,0
PizzaCutter1_1443,1,0.9621212121212122,0.0734724998474121,0.0059976577758789,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,66,1.95498920135568,2,0
PizzaCutter1_1443,1,0.9621212121212122,0.0788407325744628,0.0061275959014892,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,78,0.1233588510897499,1,0
PizzaCutter1_1443,1,0.9621212121212122,0.0805017948150634,0.0062689781188964,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,60,7.797255756773297,1,0
PizzaCutter1_1443,1,0.9621212121212122,0.0772716999053955,0.0063745975494384,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,44,4.834268337694544,1,0
PizzaCutter1_1443,1,0.9621212121212122,0.0743186473846435,0.0060346126556396,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,67,0.3919448517608135,1,0
PizzaCutter1_1443,1,0.9621212121212122,0.0749485492706298,0.006129503250122,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,97,0.1426839292367789,3,0
PizzaCutter1_1443,1,0.9621212121212122,0.0788009166717529,0.0063216686248779,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,47,0.2186624180769915,2,0
PizzaCutter1_1443,1,0.9621212121212122,0.0795040130615234,0.006277322769165,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,26,0.1794274262324905,2,0
PizzaCutter1_1443,1,0.9621212121212122,0.0762746334075927,0.0061972141265869,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,78,0.1764280193535202,1,0
PizzaCutter1_1443,1,0.9621212121212122,0.0757410526275634,0.0060546398162841,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,47,1.089239487949085,1,0
PizzaCutter1_1443,1,0.9621212121212122,0.0806632041931152,0.0063998699188232,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10,0.310237923560012,1,0
PizzaCutter1_1443,1,0.9621212121212122,0.0868196487426757,0.0067195892333984,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,71,0.5203306791816951,2,0
PizzaCutter1_1443,1,0.9621212121212122,0.0732953548431396,0.0058217048645019,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,37,9.528195660733736,1,0
PizzaCutter1_1443,1,0.9621212121212122,0.0772309303283691,0.0060915946960449,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,48,2.3368374169364343,1,0
PizzaCutter1_1443,1,0.9621212121212122,0.0760624408721923,0.0062992572784423,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,58,7.906082357985221,1,0
PizzaCutter1_1443,1,0.9621212121212122,0.073892593383789,0.0060396194458007,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,55,0.1928026993861163,1,0
PizzaCutter1_1443,1,0.9621212121212122,0.0764362812042236,0.0061724185943603,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,68,0.5811375654329616,1,0
PizzaCutter1_1443,1,0.9621212121212122,0.0762062072753906,0.0061655044555664,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,39,1.2866594277622188,2,0
solar-flare_40687,4,0.7981220657276995,0.1945788860321045,0.0116937160491943,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,63,0.1424020114362011,2,0
solar-flare_40687,4,0.7981220657276995,0.188018798828125,0.0115220546722412,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,44,0.1019471025730951,1,0
solar-flare_40687,4,0.7981220657276995,0.1913290023803711,0.0117230415344238,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,68,2.192141922531546,3,0
solar-flare_40687,4,0.7981220657276995,0.1937253475189209,0.0117409229278564,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,65,1.921494004050165,1,0
solar-flare_40687,4,0.7981220657276995,0.1925940513610839,0.0115690231323242,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,27,0.6630978503400492,2,0
solar-flare_40687,4,0.7981220657276995,0.1945717334747314,0.0123071670532226,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,77,0.953428548947192,2,0
solar-flare_40687,4,0.7981220657276995,0.1894807815551757,0.0115754604339599,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,37,0.6774636554971245,1,0
solar-flare_40687,4,0.7981220657276995,0.1965126991271972,0.0117542743682861,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,70,0.1116889195461375,1,0
solar-flare_40687,4,0.7981220657276995,0.225454568862915,0.0162291526794433,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,59,0.4685362663438026,1,0
solar-flare_40687,4,0.7981220657276995,0.1942198276519775,0.0118570327758789,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,96,0.2260291806847137,1,0
solar-flare_40687,4,0.7981220657276995,0.1955375671386718,0.0117163658142089,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,44,0.1573433448190977,2,0
solar-flare_40687,4,0.7981220657276995,0.1959004402160644,0.0118501186370849,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,41,8.192960627151008,1,0
solar-flare_40687,4,0.7981220657276995,0.1936085224151611,0.0118792057037353,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,50,1.5802268986235075,1,0
