Dataset,Fold,Fold Accuracy,Training Time,Testing Time,Imputer Strategy_none,Imputer Strategy_simpleimputer,Categorical Strategy_none,Categorical Strategy_onehot,Categorical Strategy_ordinalencoder,Feature Selection_extra_tree,Feature Selection_fastica,Feature Selection_feature_agglomeration,Feature Selection_generic_univariate,Feature Selection_kernel_pca,Feature Selection_linear_svc,Feature Selection_none,Feature Selection_nystroem,Feature Selection_pca,Feature Selection_polynomial_features,Feature Selection_random_trees_embedding,Feature Selection_rbf_sampler,Feature Selection_select_percentile,Feature Selection_truncated_svd,Scaler_minmax,Scaler_none,Scaler_normalizer,Scaler_power,Scaler_quantile,Scaler_robust,Scaler_standard,alpha,binarize,fit_prior
autoUniv-au7-700_1553,1,0.4714285714285714,0.0017495155334472,0.000293493270874,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.2251069026354564,0.0,True
autoUniv-au7-700_1553,1,0.4714285714285714,0.0020043849945068,0.0002977848052978,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.630922350545111,0.4423435076713574,False
autoUniv-au7-700_1553,2,0.4714285714285714,0.0030751228332519,0.0006120204925537,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.4718933162269622,0.4863168422720129,True
autoUniv-au7-700_1553,3,0.4714285714285714,0.0018646717071533,0.0003080368041992,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.482422085642524,0.0,True
autoUniv-au7-700_1553,4,0.4642857142857143,0.0023257732391357,0.0005860328674316,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.4278654846859926,0.0,True
autoUniv-au7-700_1553,4,0.4642857142857143,0.0025122165679931,0.0005915164947509,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.1492378973005201,0.0,True
pm10_750,0,0.68,0.0019383430480957,0.0004756450653076,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.2791901018307106,0.276391368652726,False
pm10_750,0,0.68,0.001899242401123,0.0004751682281494,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.2377481427355637,0.0959268121167338,False
pm10_750,0,0.68,0.0018994808197021,0.0004808902740478,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.7178582648666563,0.1443657004925673,True
pm10_750,0,0.68,0.0019128322601318,0.000507116317749,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2.072848525010358,0.257509822818506,False
pm10_750,0,0.68,0.0018982887268066,0.0004713535308837,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.3369862260337309,0.0,True
pm10_750,0,0.68,0.0021085739135742,0.0005023479461669,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.105715792686229,0.3332094569102624,True
pm10_750,0,0.67,0.0018739700317382,0.0004606246948242,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1.0911255578267551,0.205619804180144,False
pm10_750,0,0.67,0.0025854110717773,0.0004897117614746,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1.6274924356916294,0.0773417251963702,False
pm10_750,0,0.67,0.0027265548706054,0.0005230903625488,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,8.428319452611994,0.3897353347830566,True
pm10_750,0,0.67,0.0018846988677978,0.0004796981811523,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1.5098771273823477,0.2003063538838071,True
pm10_750,0,0.67,0.001875877380371,0.0004796981811523,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.8756793708209991,0.0,True
pm10_750,0,0.67,0.0019748210906982,0.000460147857666,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.40217833252668,0.0,True
pm10_750,0,0.67,0.0019609928131103,0.000457763671875,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,7.174658919803491,0.0,True
pm10_750,0,0.67,0.0021135807037353,0.0004842281341552,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.536869541225258,0.0,False
pm10_750,0,0.67,0.0019340515136718,0.0004582405090332,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.4425450289383002,0.4546375133600557,True
pm10_750,0,0.67,0.0226867198944091,0.0006060600280761,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.2982007471907993,0.0,False
pm10_750,0,0.67,0.0018897056579589,0.0004565715789794,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.3351716093892169,0.1974612672267268,True
pm10_750,0,0.67,0.0018568038940429,0.0004513263702392,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.0205683115149715,0.0062310360908801,True
pm10_750,0,0.67,0.0019500255584716,0.0004918575286865,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3.0767974181112043,0.0,True
pm10_750,0,0.67,0.0019655227661132,0.0004732608795166,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.0149354322682391,0.4247474758643617,True
algerian_forest_fires_46279,2,0.979591836734694,0.0016069412231445,0.0004770755767822,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.1366447000504166,0.3518368088189332,False
algerian_forest_fires_46279,1,0.979591836734694,0.0013313293457031,0.0002942085266113,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.8000217242969314,0.0242579279038355,True
algerian_forest_fires_46279,1,0.979591836734694,0.001415729522705,0.0002882480621337,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4.092043646605673,0.0,True
algerian_forest_fires_46279,1,0.979591836734694,0.0014562606811523,0.0002913475036621,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.3793112557616635,0.0,False
algerian_forest_fires_46279,1,0.979591836734694,0.0012426376342773,0.0002703666687011,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.1293717034486463,0.0,False
algerian_forest_fires_46279,1,0.979591836734694,0.0017261505126953,0.0004358291625976,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7131547876333039,0.0,True
algerian_forest_fires_46279,1,0.979591836734694,0.0017230510711669,0.000373363494873,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.001208441030967,0.0066912010062987,True
algerian_forest_fires_46279,1,0.979591836734694,0.001537799835205,0.0003213882446289,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4.902878334613021,0.4664092961234289,False
algerian_forest_fires_46279,1,0.979591836734694,0.0012927055358886,0.0002796649932861,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.124252848534929,0.0749534932296414,False
algerian_forest_fires_46279,1,0.979591836734694,0.0013923645019531,0.0003058910369873,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.415522524690392,0.3899310558900979,False
algerian_forest_fires_46279,1,0.979591836734694,0.0016143321990966,0.0003495216369628,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.8438546034743775,0.1508788374957772,True
algerian_forest_fires_46279,1,0.979591836734694,0.0014796257019042,0.0003352165222167,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.9804693459814112,0.0,False
algerian_forest_fires_46279,1,0.979591836734694,0.0013575553894042,0.0003244876861572,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.4231569527119674,0.3546075627333712,True
algerian_forest_fires_46279,1,0.979591836734694,0.0013840198516845,0.0002996921539306,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.2161202297677285,0.0,True
algerian_forest_fires_46279,1,0.979591836734694,0.0013923645019531,0.0003135204315185,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.2755069186830116,0.368628170510361,False
algerian_forest_fires_46279,1,0.979591836734694,0.001495361328125,0.0003085136413574,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.5984974384944378,0.0,True
algerian_forest_fires_46279,1,0.979591836734694,0.0014312267303466,0.0002887248992919,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.388333581297529,0.0,True
algerian_forest_fires_46279,2,0.979591836734694,0.0016891956329345,0.0004580020904541,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2.810895372461179,0.3553144643629383,True
algerian_forest_fires_46279,1,0.979591836734694,0.0013039112091064,0.0002806186676025,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6421285954864718,0.0874151637926667,True
algerian_forest_fires_46279,1,0.979591836734694,0.0013923645019531,0.000288963317871,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.2688369779817444,0.3890923982489601,False
fri_c3_500_50_937,3,0.7,0.0021066665649414,0.0003983974456787,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5151536504749361,0.4378272069923832,False
fri_c3_500_50_937,3,0.7,0.0020143985748291,0.0003716945648193,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.3700056011347729,0.0,True
fri_c3_500_50_937,1,0.7,0.0018446445465087,0.0004425048828125,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.2249979576155502,0.0009693018588683,True
fri_c3_500_50_937,3,0.7,0.00217866897583,0.0004525184631347,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.066661402539423,0.0,False
fri_c3_500_50_937,1,0.7,0.0018205642700195,0.0004560947418212,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.3192565187631032,0.1258583970701171,False
fri_c3_500_50_937,3,0.7,0.0019164085388183,0.0004734992980957,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.8097201377794867,0.2935911972023235,True
fri_c3_500_50_937,3,0.7,0.0018906593322753,0.0004494190216064,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.591178857236662,0.0,False
fri_c3_500_50_937,3,0.7,0.0019216537475585,0.0003466606140136,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9.20777624843386,0.0567983843731716,False
fri_c3_500_50_937,3,0.7,0.002166748046875,0.0003962516784667,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.6055980781843869,0.2087285799048995,True
fri_c3_500_50_937,3,0.7,0.0022740364074707,0.0003993511199951,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1445323172253225,0.0,True
fri_c3_500_50_937,3,0.7,0.0020225048065185,0.0004441738128662,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.1512347194937844,0.3140669059512668,True
fri_c3_500_50_937,3,0.7,0.0020413398742675,0.0003972053527832,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1.5188239706001814,0.106109599852973,False
fri_c3_500_50_937,1,0.7,0.001798391342163,0.0004456043243408,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.580254746554553,0.4495374371136518,True
fri_c3_500_50_937,3,0.7,0.0018258094787597,0.0004770755767822,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.6878883921578102,0.0,True
fri_c3_500_50_937,3,0.7,0.0018877983093261,0.0004582405090332,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.7306129817589911,0.0,True
fri_c3_500_50_937,1,0.7,0.0018377304077148,0.0004470348358154,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.1281932522492646,0.0065012010369253,False
fri_c3_500_50_937,3,0.7,0.0022318363189697,0.0004043579101562,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0791778446996814,0.0,True
fri_c3_500_50_937,1,0.7,0.0019288063049316,0.0004506111145019,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.022066022246389,0.4695265233240068,False
fri_c3_500_50_937,3,0.7,0.002058982849121,0.0003893375396728,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.1991125512755794,0.0,False
fri_c3_500_50_937,3,0.7,0.0022532939910888,0.0005168914794921,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1613164931078446,0.253503901107308,True
fri_c2_1000_50_866,3,0.85,0.0018861293792724,0.0002884864807128,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.1766627478242526,0.025102398142244,True
fri_c2_1000_50_866,3,0.85,0.0021111965179443,0.0003149509429931,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1592415854873504,0.0,True
fri_c2_1000_50_866,3,0.85,0.0022966861724853,0.0003254413604736,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.6573582370487792,0.0,False
fri_c2_1000_50_866,3,0.85,0.001906394958496,0.0002832412719726,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.2471526690230749,0.1221669241736077,True
fri_c2_1000_50_866,3,0.85,0.0019969940185546,0.0002939701080322,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.3183173454073954,0.0852203293909552,True
fri_c2_1000_50_866,3,0.85,0.0023534297943115,0.0003352165222167,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2224048677167102,0.0,True
fri_c2_1000_50_866,3,0.85,0.0020816326141357,0.0003137588500976,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,8.23513283581646,0.4102217014103121,True
fri_c2_1000_50_866,3,0.85,0.0030558109283447,0.000511884689331,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.119586984652336,0.0,False
fri_c2_1000_50_866,3,0.85,0.0019245147705078,0.0002899169921875,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.2890611157629986,0.0,False
fri_c2_1000_50_866,3,0.85,0.0021193027496337,0.000303030014038,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.4519939147019763,0.0437624559186556,False
fri_c2_1000_50_866,3,0.85,0.0019845962524414,0.0002894401550292,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2628970328977749,0.0,True
fri_c2_1000_50_866,3,0.85,0.0021648406982421,0.0003144741058349,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.9632786149174456,0.4321617192136323,True
fri_c2_1000_50_866,3,0.85,0.0021476745605468,0.0003056526184082,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1094513354624321,0.0,False
fri_c2_1000_50_866,3,0.85,0.0021615028381347,0.0003366470336914,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.2015878398191298,0.0,True
fri_c2_1000_50_866,3,0.85,0.0020797252655029,0.0002996921539306,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.1125417040062615,0.0,False
fri_c2_1000_50_866,3,0.85,0.0020296573638916,0.0003032684326171,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,6.270148932712974,0.1002025470925807,True
fri_c2_1000_50_866,3,0.85,0.002049446105957,0.000307559967041,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.2131991008010837,0.0136526718213295,True
fri_c2_1000_50_866,3,0.85,0.0020680427551269,0.0003023147583007,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4.057125967828624,0.194541974037274,False
fri_c2_1000_50_866,3,0.85,0.0020878314971923,0.0003023147583007,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3.836383627896005,0.0,False
fri_c2_1000_50_866,3,0.85,0.002140998840332,0.0003037452697753,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1796231790408579,0.0,False
fruitfly_714,0,0.72,0.0011866092681884,0.0002601146697998,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6267847889302836,0.3192305768401022,True
fruitfly_714,3,0.72,0.001044750213623,0.0002472400665283,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.2189300026347583,0.0,True
fruitfly_714,3,0.72,0.0011937618255615,0.0002696514129638,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.3231774135720661,0.3554859546959575,True
fruitfly_714,3,0.72,0.0011675357818603,0.0002558231353759,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.3361184480814462,0.0,False
fruitfly_714,0,0.72,0.0011157989501953,0.0002551078796386,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.2956055151476409,0.3344542148916962,False
fruitfly_714,0,0.72,0.0010912418365478,0.0002546310424804,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6650003341393851,0.0,True
fruitfly_714,3,0.72,0.0011894702911376,0.0002617835998535,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7.860779387959544,0.1122090632572158,False
fruitfly_714,3,0.72,0.0012598037719726,0.0002896785736083,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.1789535358846273,0.0,False
fruitfly_714,3,0.72,0.0012133121490478,0.0002758502960205,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8.858991188127984,0.0,False
fruitfly_714,3,0.72,0.0012919902801513,0.0002758502960205,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2892526060286669,0.0,True
fruitfly_714,3,0.72,0.001108169555664,0.0002527236938476,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.513564033097881,0.0,True
fruitfly_714,0,0.72,0.001230239868164,0.0002751350402832,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.4763650080208974,0.0,False
fruitfly_714,3,0.72,0.0011799335479736,0.0002632141113281,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.1932692631278532,0.0143832465110201,True
fruitfly_714,3,0.72,0.0010344982147216,0.0002479553222656,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.197306994595381,0.0887594635650095,False
fruitfly_714,3,0.72,0.0011360645294189,0.0002751350402832,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.4146883153771117,0.2898681073797429,False
fruitfly_714,3,0.72,0.0011854171752929,0.0002815723419189,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.078312302711271,0.1562398932483586,False
fruitfly_714,3,0.72,0.0010395050048828,0.0002529621124267,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.3579612275779556,0.1087583251295529,True
fruitfly_714,0,0.72,0.0011696815490722,0.0002646446228027,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.8780365987981638,0.0,True
fruitfly_714,3,0.72,0.001237154006958,0.0002663135528564,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9809320970358584,0.0,True
fruitfly_714,4,0.72,0.0014281272888183,0.0003292560577392,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2.91390794895407,0.0,True
analcatdata_draft_984,0,0.972972972972973,0.0013530254364013,0.0002810955047607,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.149811733119573,0.3421660300613831,True
analcatdata_draft_984,0,0.972972972972973,0.001460313796997,0.0002753734588623,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.1695083396868835,0.0,True
analcatdata_draft_984,0,0.972972972972973,0.0026757717132568,0.0012986660003662,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.189053014314829,0.0,True
analcatdata_draft_984,0,0.972972972972973,0.0014355182647705,0.000281810760498,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1304897484849196,0.1513198972262392,True
analcatdata_draft_984,0,0.972972972972973,0.0014393329620361,0.0002803802490234,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1911202383973289,0.0,True
analcatdata_draft_984,0,0.972972972972973,0.0014071464538574,0.0002806186676025,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.7118388202019195,0.3901151363098093,True
analcatdata_draft_984,0,0.972972972972973,0.0014021396636962,0.0002806186676025,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.749140534455743,0.359046329706656,True
analcatdata_draft_984,0,0.972972972972973,0.0013415813446044,0.000267744064331,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.6413531640503358,0.0,False
analcatdata_draft_984,0,0.972972972972973,0.0013272762298583,0.0002722740173339,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1879028075188492,0.0,True
analcatdata_draft_984,0,0.972972972972973,0.0014717578887939,0.0002846717834472,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.031668288657405,0.0,True
analcatdata_draft_984,0,0.972972972972973,0.0013530254364013,0.0002768039703369,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1790979531171211,0.1092226627693546,False
analcatdata_draft_984,0,0.972972972972973,0.0021376609802246,0.0003628730773925,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8979267559282568,0.0,False
analcatdata_draft_984,0,0.972972972972973,0.0018877983093261,0.0003392696380615,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.366902948194876,0.2167977166993706,True
analcatdata_draft_984,0,0.972972972972973,0.0027856826782226,0.0012543201446533,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.328494963840829,0.0949160209188715,False
analcatdata_draft_984,0,0.972972972972973,0.0014929771423339,0.000284194946289,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.915318702638713,0.0,False
analcatdata_draft_984,0,0.972972972972973,0.0013012886047363,0.0002715587615966,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9.63899907942259,0.0,False
analcatdata_draft_984,0,0.972972972972973,0.001378059387207,0.0002913475036621,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2.362113962297544,0.2501502812985177,True
analcatdata_draft_984,0,0.972972972972973,0.0017261505126953,0.0003657341003417,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.816300132807649,0.0,False
analcatdata_draft_984,0,0.972972972972973,0.00390625,0.0004010200500488,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6756086683519421,0.3344737434626283,True
analcatdata_draft_984,0,0.972972972972973,0.0018067359924316,0.0003414154052734,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.43337978871777,0.0,True
fri_c0_1000_50_904,2,0.845,0.0028958320617675,0.0006074905395507,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.1205086845727065,0.0770774426317654,False
fri_c0_1000_50_904,2,0.845,0.0027840137481689,0.0005912780761718,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.1761255511201752,0.3729487304090019,True
fri_c0_1000_50_904,2,0.845,0.002960205078125,0.0006523132324218,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.2547658342367342,0.3636230009199533,False
