Dataset,Fold,Fold Accuracy,Training Time,Testing Time,Imputer Strategy_none,Imputer Strategy_simpleimputer,Categorical Strategy_none,Categorical Strategy_onehot,Categorical Strategy_ordinalencoder,Feature Selection_extra_tree,Feature Selection_fastica,Feature Selection_feature_agglomeration,Feature Selection_generic_univariate,Feature Selection_kernel_pca,Feature Selection_linear_svc,Feature Selection_none,Feature Selection_nystroem,Feature Selection_pca,Feature Selection_polynomial_features,Feature Selection_random_trees_embedding,Feature Selection_rbf_sampler,Feature Selection_select_percentile,Feature Selection_truncated_svd,Scaler_minmax,Scaler_none,Scaler_normalizer,Scaler_power,Scaler_quantile,Scaler_robust,Scaler_standard,hidden_layer_sizes,activation,solver,alpha,learning_rate,learning_rate_init,max_iter,random_state
algerian_forest_fires_46279,4,1.0,0.0855567455291748,0.0001914501190185,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"(133,)",tanh,adam,7.257689652504698e-05,constant,0.0032435253242277,270,0
algerian_forest_fires_46279,3,1.0,0.0901362895965576,0.0001940727233886,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"(108,)",identity,adam,0.0004955520749316,constant,0.0003580539552171,247,0
algerian_forest_fires_46279,4,1.0,0.0849907398223877,0.0001881122589111,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,"(146,)",relu,lbfgs,1.1572755781987936e-05,constant,0.0013504845188647,169,0
algerian_forest_fires_46279,2,1.0,0.0867455005645752,0.0002126693725585,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"(119,)",tanh,adam,5.114178561408117e-05,adaptive,0.0040309870871769,157,0
algerian_forest_fires_46279,1,1.0,0.0840864181518554,0.0002048015594482,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,"(31, 63)",tanh,lbfgs,0.0008294850449191,adaptive,0.0003635445154711,221,0
algerian_forest_fires_46279,0,1.0,0.1023750305175781,0.0001914501190185,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,"(75, 17, 12)",identity,lbfgs,0.0004595414616281,constant,0.0001419974642241,174,0
algerian_forest_fires_46279,4,1.0,0.0848145484924316,0.0001986026763916,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"(89,)",identity,lbfgs,1.8608010764397168e-05,adaptive,0.0004567286241969,52,0
algerian_forest_fires_46279,3,1.0,0.0896582603454589,0.0002155303955078,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"(97,)",tanh,lbfgs,5.125761268819952e-05,adaptive,0.0058228797159094,219,0
algerian_forest_fires_46279,2,1.0,0.0846590995788574,0.0001862049102783,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"(85, 36, 35)",relu,sgd,1.0863941547850327e-05,invscaling,0.0008624692464442,182,0
algerian_forest_fires_46279,4,1.0,0.0858995914459228,0.0002367496490478,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,"(133,)",relu,adam,0.0002878531308595,constant,0.0015650364626517,182,0
algerian_forest_fires_46279,0,1.0,0.1233899593353271,0.0001935958862304,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"(58,)",tanh,lbfgs,1.6111360166032678e-05,constant,0.0001209545706185,164,0
algerian_forest_fires_46279,4,1.0,0.0947937965393066,0.0002846717834472,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"(128, 39)",tanh,adam,5.913528430787223e-05,constant,0.0003012587647157,180,0
algerian_forest_fires_46279,0,1.0,0.1316730976104736,0.000197410583496,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"(104,)",relu,adam,0.0006398443086146,constant,0.0037113204228281,135,0
algerian_forest_fires_46279,0,1.0,0.1040992736816406,0.00020432472229,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,"(120,)",logistic,sgd,1.876792623739429e-05,adaptive,0.0026464267420027,286,0
fri_c3_500_50_937,2,0.89,0.1796393394470214,0.0002169609069824,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"(103,)",relu,sgd,4.481054760193663e-05,constant,0.0001666256623745,156,0
fri_c3_500_50_937,2,0.89,0.1859948635101318,0.0002095699310302,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"(42, 70)",relu,lbfgs,0.0004277139977982,invscaling,0.0043742824028199,208,0
fri_c3_500_50_937,2,0.89,0.1821405887603759,0.0002062320709228,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"(82, 74)",relu,adam,0.0001838662423296,adaptive,0.0011578626994101,129,0
fri_c3_500_50_937,2,0.89,0.1841540336608886,0.0002167224884033,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"(64, 53, 40)",logistic,lbfgs,0.0003298196903384,constant,0.0003161130869272,91,0
fri_c3_500_50_937,2,0.89,0.1831507682800293,0.0002522468566894,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"(108,)",relu,lbfgs,0.0008278227924805,constant,0.0002046519598838,189,0
fri_c3_500_50_937,2,0.89,0.1790723800659179,0.0001986026763916,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"(98,)",identity,sgd,0.0006709784295329,constant,0.0002202427948926,268,0
fri_c3_500_50_937,2,0.87,0.1824805736541748,0.0002305507659912,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"(86,)",relu,sgd,3.742777238452441e-05,constant,0.000685477408591,304,0
fri_c3_500_50_937,2,0.87,0.178788423538208,0.0002119541168212,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"(70,)",relu,adam,3.96111534349285e-05,adaptive,0.0056517857590457,272,0
fri_c3_500_50_937,2,0.87,0.1852979660034179,0.0002119541168212,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"(116,)",identity,adam,1.488580413875394e-05,adaptive,0.0005439311889214,106,0
fri_c3_500_50_937,2,0.87,0.1844468116760254,0.0002307891845703,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"(153,)",tanh,adam,5.634574581289423e-05,adaptive,0.0020052157606198,206,0
fri_c3_500_50_937,2,0.87,0.1884536743164062,0.0002357959747314,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"(84, 39)",logistic,adam,0.0003539145388059,adaptive,0.0001929789748144,192,0
fri_c3_500_50_937,2,0.87,0.1849443912506103,0.0002329349517822,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"(76,)",relu,sgd,3.286984329424621e-05,invscaling,0.0001342051869184,273,0
fri_c3_500_50_937,2,0.87,0.1847648620605468,0.0002071857452392,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"(105,)",relu,lbfgs,0.0004529633582432,constant,0.0006641688037025,251,0
fri_c3_500_50_937,2,0.87,0.1794426441192627,0.0002071857452392,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"(90,)",identity,adam,0.0001400683198503,constant,0.0002132574815509,137,0
fri_c3_500_50_937,2,0.87,0.1810076236724853,0.0002281665802001,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"(121, 18, 27)",identity,sgd,5.252531407564073e-05,constant,0.000245111957412,235,0
fri_c3_500_50_937,2,0.87,0.1869182586669922,0.000220775604248,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"(95,)",relu,lbfgs,6.862369916604985e-05,invscaling,0.0003461572714218,257,0
fri_c3_500_50_937,2,0.87,0.1785309314727783,0.0002119541168212,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"(73, 21)",tanh,adam,0.0003482586505152,adaptive,0.0001327424799867,233,0
fri_c3_500_50_937,2,0.87,0.1800079345703125,0.0002076625823974,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"(125,)",identity,adam,4.288829779663453e-05,invscaling,0.0039968963944464,196,0
fri_c3_500_50_937,1,0.83,0.1879720687866211,0.0001978874206542,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"(21, 70)",identity,adam,0.0002711563514516,adaptive,0.001213714361475,134,0
fri_c3_500_50_937,1,0.83,0.1939237117767334,0.0002222061157226,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"(73,)",relu,lbfgs,6.823752420151937e-05,adaptive,0.0006519911046027,160,0
fri_c2_1000_50_866,3,0.935,0.3892331123352051,0.0002193450927734,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"(85,)",tanh,adam,0.0004282143891855,invscaling,0.0004598434778503,416,0
fri_c2_1000_50_866,3,0.935,0.3299558162689209,0.0002031326293945,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,"(122, 38)",relu,lbfgs,2.6512372433988444e-05,invscaling,0.0001004494577915,82,0
fri_c2_1000_50_866,3,0.935,0.3244597911834717,0.0002062320709228,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"(145, 26)",tanh,lbfgs,4.143905746936463e-05,constant,0.0054791548630033,388,0
fri_c2_1000_50_866,3,0.935,0.3362112045288086,0.0002071857452392,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"(95, 31)",relu,lbfgs,9.884391444077044e-05,constant,0.0033400198448693,387,0
fri_c2_1000_50_866,3,0.935,0.3453400135040283,0.0002088546752929,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"(103,)",logistic,adam,0.0003146874012001,adaptive,0.0028981750929408,70,0
fri_c2_1000_50_866,3,0.935,0.3298928737640381,0.0002045631408691,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"(80,)",identity,adam,2.0665549330568046e-05,invscaling,0.000223308288028,138,0
fri_c2_1000_50_866,3,0.935,0.3481175899505615,0.000230073928833,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"(81, 58)",relu,lbfgs,0.0006407573819418,adaptive,0.0001271723790101,169,0
fri_c2_1000_50_866,3,0.935,0.3291044235229492,0.0002202987670898,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"(137, 56)",identity,sgd,1.085534051965456e-05,constant,0.0001347110631466,138,0
fri_c2_1000_50_866,3,0.935,0.3312220573425293,0.0002131462097167,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"(63,)",relu,lbfgs,1.1292663196549332e-05,invscaling,0.0011817785289308,139,0
fri_c2_1000_50_866,3,0.935,0.3395285606384277,0.0002052783966064,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,"(102,)",identity,sgd,7.905329538808205e-05,constant,0.0018717514299877,270,0
fri_c2_1000_50_866,3,0.935,0.358083963394165,0.0002193450927734,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"(169, 57)",tanh,lbfgs,0.0004543571934128,constant,0.0099173459204451,226,0
fri_c2_1000_50_866,3,0.935,0.3292646408081054,0.0001976490020751,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"(39, 45, 20)",relu,adam,1.833995372320025e-05,constant,0.0011084790267855,255,0
fri_c2_1000_50_866,1,0.935,0.3403804302215576,0.0002121925354003,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"(130,)",identity,adam,9.350697650423902e-05,constant,0.0004621266125308,185,0
fri_c2_1000_50_866,1,0.935,0.3267812728881836,0.0002107620239257,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"(88,)",logistic,adam,7.207653188881695e-05,adaptive,0.0022883886945581,178,0
fri_c2_1000_50_866,3,0.935,0.332385778427124,0.0002079010009765,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"(98,)",tanh,adam,0.0003087885568239,constant,0.0019403658208357,125,0
fri_c2_1000_50_866,3,0.935,0.3521699905395508,0.0002150535583496,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,"(101,)",relu,lbfgs,2.676469119049151e-05,adaptive,0.0001111239417227,248,0
fri_c2_1000_50_866,3,0.935,0.3252599239349365,0.0001981258392333,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,"(76, 76)",logistic,adam,0.0001541840007534,invscaling,0.0001767830373333,302,0
fri_c2_1000_50_866,3,0.935,0.3331811428070068,0.0002081394195556,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,"(144,)",relu,sgd,0.0006905710968082,constant,0.0024249249912933,85,0
fri_c2_1000_50_866,3,0.935,0.3339602947235107,0.0002048015594482,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"(75, 13)",relu,sgd,1.2892169849770915e-05,invscaling,0.0001461175298198,279,0
fri_c2_1000_50_866,1,0.935,0.3337066173553467,0.0002062320709228,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"(70, 32)",logistic,adam,0.0005873647657346,adaptive,0.0040963714836053,227,0
fruitfly_714,4,0.76,0.1664316654205322,0.0002386569976806,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,"(107,)",logistic,adam,2.616990805856261e-05,adaptive,0.0065402196160073,84,0
fruitfly_714,4,0.76,0.0719833374023437,0.0002155303955078,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,"(102, 71)",relu,adam,1.4624642571453143e-05,constant,0.000251184479438,56,0
fruitfly_714,4,0.76,0.1741421222686767,0.0002071857452392,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,"(89,)",relu,adam,4.34847365059482e-05,constant,0.0010255709778385,172,0
fruitfly_714,4,0.76,0.0700297355651855,0.0001780986785888,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,"(76,)",relu,adam,0.0001048027333784,constant,0.0004256933094258,148,0
fruitfly_714,4,0.76,0.1728155612945556,0.0002074241638183,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,"(93,)",tanh,adam,5.178387960875374e-05,invscaling,0.0011012074454158,304,0
fruitfly_714,4,0.76,0.1787669658660888,0.0002155303955078,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,"(145, 28)",identity,lbfgs,1.841477805719352e-05,constant,0.0017057577545793,161,0
fruitfly_714,4,0.76,0.1652712821960449,0.0002198219299316,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,"(116,)",tanh,adam,8.980706811131593e-05,invscaling,0.0001055489067053,146,0
fruitfly_714,4,0.76,0.0716276168823242,0.0001716613769531,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,"(158,)",relu,lbfgs,1.0094447655701931e-05,constant,0.0061771644396592,156,0
fruitfly_714,4,0.76,0.0708365440368652,0.0001728534698486,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,"(112,)",logistic,lbfgs,1.0448044338408335e-05,adaptive,0.0005475587761427,176,0
fruitfly_714,4,0.76,0.1214709281921386,0.0002124309539794,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,"(145,)",logistic,adam,0.0004598048728214,invscaling,0.0002419198390561,228,0
fruitfly_714,4,0.76,0.0710582733154296,0.0001735687255859,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,"(148, 73, 35)",relu,adam,0.0001369682271404,adaptive,0.000115933698,307,0
fruitfly_714,4,0.76,0.0715649127960205,0.0002048015594482,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,"(88,)",identity,lbfgs,5.333808133932912e-05,invscaling,0.009669617751183,77,0
fruitfly_714,3,0.72,0.0939474105834961,0.0001947879791259,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"(123,)",logistic,sgd,6.395501336743451e-05,constant,0.0033030933663742,240,0
fruitfly_714,4,0.72,0.0758676528930664,0.000169038772583,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,"(69,)",relu,adam,8.172728073265447e-05,invscaling,0.0008164589792279,66,0
fruitfly_714,0,0.72,0.0619509220123291,0.0001893043518066,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"(131, 39)",logistic,adam,2.961662004847894e-05,constant,0.0053919957032961,305,0
fruitfly_714,4,0.72,0.0939772129058837,0.0001928806304931,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"(89, 46)",tanh,adam,0.0002843000111107,constant,0.0008170767876295,50,0
fruitfly_714,4,0.72,0.0991535186767578,0.0001959800720214,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"(81,)",tanh,sgd,4.115541372819826e-05,adaptive,0.0023758115383421,322,0
fruitfly_714,3,0.72,0.0736770629882812,0.0001814365386962,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"(96,)",relu,sgd,0.0001422495371748,invscaling,0.0082100896036927,294,0
fruitfly_714,4,0.72,0.071274995803833,0.0001907348632812,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,"(82, 21, 28)",logistic,sgd,1.8583546061801054e-05,constant,0.0025851721128996,122,0
fruitfly_714,4,0.72,0.0802457332611084,0.0001766681671142,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,"(80, 46)",identity,adam,1.1353663863008917e-05,adaptive,0.0003021575197156,147,0
analcatdata_draft_984,0,0.972972972972973,0.0205371379852294,0.0002250671386718,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"(83,)",identity,adam,1.9886952546348543e-05,constant,0.0073576252171216,50,0
analcatdata_draft_984,0,0.972972972972973,0.0476112365722656,0.0002081394195556,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"(118,)",identity,sgd,5.072804990732477e-05,invscaling,0.0001107703386356,50,0
analcatdata_draft_984,0,0.972972972972973,0.0588839054107666,0.0002102851867675,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"(90,)",relu,adam,1.896668201393107e-05,constant,0.0069327400977016,170,0
analcatdata_draft_984,0,0.972972972972973,0.1609759330749511,0.0002217292785644,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"(117,)",relu,adam,0.0002082260039361,constant,0.0083994442380265,219,0
analcatdata_draft_984,0,0.972972972972973,0.0674002170562744,0.0001873970031738,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"(117, 30, 31)",identity,adam,2.1176373563270275e-05,constant,0.0001526222718324,304,0
analcatdata_draft_984,0,0.972972972972973,0.0960352420806884,0.0002145767211914,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"(124,)",logistic,adam,0.0004226492732571,invscaling,0.0001294149119545,172,0
analcatdata_draft_984,0,0.972972972972973,0.1182551383972168,0.0001935958862304,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,"(116,)",relu,adam,0.000390736674807,constant,0.0047572479016435,187,0
analcatdata_draft_984,0,0.972972972972973,0.1499886512756347,0.000220775604248,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,"(127, 39)",relu,sgd,3.691581650194314e-05,constant,0.0001122611047434,74,0
analcatdata_draft_984,0,0.972972972972973,0.3443677425384521,0.0003359317779541,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"(148,)",logistic,adam,8.542741116777978e-05,constant,0.0040676442043816,185,0
analcatdata_draft_984,0,0.972972972972973,0.1196649074554443,0.0001919269561767,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"(118, 68)",relu,sgd,0.0002323750037954,adaptive,0.0005081263269268,210,0
analcatdata_draft_984,0,0.972972972972973,0.0180537700653076,0.0001857280731201,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"(58, 12)",tanh,adam,7.058062985504492e-05,adaptive,0.0001106985781842,259,0
analcatdata_draft_984,0,0.972972972972973,0.1524195671081543,0.0001895427703857,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"(24,)",relu,lbfgs,1.433976537391954e-05,constant,0.0019301870805072,195,0
analcatdata_draft_984,0,0.972972972972973,0.1578354835510254,0.0001986026763916,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"(112, 70)",identity,adam,3.5880537225172234e-05,adaptive,0.000362121346128,294,0
analcatdata_draft_984,0,0.972972972972973,0.0818557739257812,0.000211477279663,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"(109,)",relu,adam,0.0001063496053408,adaptive,0.0002006703242351,202,0
analcatdata_draft_984,0,0.972972972972973,0.1528279781341552,0.0001893043518066,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,"(121, 31, 44)",identity,adam,0.0004291991930558,invscaling,0.001239611421972,186,0
analcatdata_draft_984,0,0.972972972972973,0.0799894332885742,0.0001847743988037,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"(99,)",relu,adam,1.3754988697713248e-05,constant,0.0001138784638134,280,0
analcatdata_draft_984,0,0.972972972972973,0.1690366268157959,0.0002000331878662,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"(77, 62)",relu,adam,2.2543198869201364e-05,adaptive,0.0006121073819758,281,0
analcatdata_draft_984,0,0.972972972972973,0.135977029800415,0.0002155303955078,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"(102,)",logistic,sgd,0.0007279265716452,adaptive,0.0017152042524817,168,0
analcatdata_draft_984,0,0.972972972972973,0.068235158920288,0.0001981258392333,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"(102, 30)",logistic,lbfgs,4.327582529026901e-05,constant,0.0028280542277687,380,0
analcatdata_draft_984,0,0.972972972972973,0.1194307804107666,0.0002148151397705,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"(80,)",logistic,adam,5.688970321525954e-05,invscaling,0.0010801551701813,226,0
fri_c0_1000_50_904,0,0.93,0.3404474258422851,0.0002276897430419,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"(65, 85, 20)",tanh,lbfgs,0.0002146690244071,adaptive,0.0001328662745494,211,0
fri_c0_1000_50_904,0,0.93,0.3267154693603515,0.0001997947692871,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"(156,)",tanh,sgd,5.454793139607246e-05,adaptive,0.0033643793215235,169,0
fri_c0_1000_50_904,0,0.93,0.3492498397827148,0.0002532005310058,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"(121,)",tanh,sgd,2.894372574028856e-05,adaptive,0.0005960002217041,245,0
fri_c0_1000_50_904,0,0.93,0.3393342494964599,0.0002074241638183,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"(115,)",relu,adam,0.0008647932474844,adaptive,0.0002298745642536,287,0
fri_c0_1000_50_904,0,0.93,0.3442766666412353,0.0002086162567138,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"(91,)",relu,adam,0.000110160887637,invscaling,0.0003384901427948,209,0
fri_c0_1000_50_904,0,0.93,0.31874680519104,0.0002241134643554,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"(96,)",identity,lbfgs,5.521504933639367e-05,adaptive,0.0021623767759597,222,0
fri_c0_1000_50_904,0,0.93,0.347696304321289,0.0002117156982421,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"(89, 10)",relu,adam,0.0003334419499896,constant,0.0002486365720791,88,0
fri_c0_1000_50_904,0,0.93,0.3321716785430908,0.0002026557922363,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"(83,)",identity,lbfgs,1.601191666867365e-05,constant,0.0001500483437854,116,0
fri_c0_1000_50_904,0,0.93,0.331463098526001,0.0002017021179199,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"(83,)",tanh,sgd,0.0006371805960863,constant,0.0017462517207896,123,0
fri_c0_1000_50_904,0,0.93,0.3593823909759521,0.0002181529998779,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"(92, 39)",tanh,adam,0.0004203933966763,invscaling,0.0019579452068668,225,0
