Dataset,Fold,Fold Accuracy,Training Time,Testing Time,Imputer Strategy_none,Imputer Strategy_simpleimputer,Categorical Strategy_none,Categorical Strategy_onehot,Categorical Strategy_ordinalencoder,Feature Selection_extra_tree,Feature Selection_fastica,Feature Selection_feature_agglomeration,Feature Selection_generic_univariate,Feature Selection_kernel_pca,Feature Selection_linear_svc,Feature Selection_none,Feature Selection_nystroem,Feature Selection_pca,Feature Selection_polynomial_features,Feature Selection_random_trees_embedding,Feature Selection_rbf_sampler,Feature Selection_select_percentile,Feature Selection_truncated_svd,Scaler_minmax,Scaler_none,Scaler_normalizer,Scaler_power,Scaler_quantile,Scaler_robust,Scaler_standard,C,fit_intercept,max_iter,tol,loss,random_state
MegaWatt1_1442,3,0.96,0.0011956691741943,0.0001368522644042,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.2020283887542455,True,979,0.0088924313322173,squared_hinge,0
MegaWatt1_1442,4,0.96,0.0013210773468017,0.0001251697540283,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.5797664402181446,True,870,0.0001072721589734,hinge,0
MegaWatt1_1442,3,0.96,0.0010523796081542,0.0001120567321777,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.4135668611932895,False,1033,0.0024087082646255,squared_hinge,0
MegaWatt1_1442,3,0.96,0.0014009475708007,0.0001204013824462,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1.5079526347048977,True,225,0.0001147569635071,hinge,0
MegaWatt1_1442,3,0.96,0.005091905593872,0.0001485347747802,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2.4220653629526008,False,1058,0.0053084813721225,hinge,0
MegaWatt1_1442,3,0.96,0.0017471313476562,0.000152587890625,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0833879362125003,True,1030,0.0002470886912402,hinge,0
MegaWatt1_1442,3,0.96,0.0012438297271728,0.0001194477081298,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.614340723293829,False,1557,0.0044702450246659,hinge,0
stock_841,4,0.9842105263157894,0.0060386657714843,0.0001752376556396,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.3224131983697487,True,1701,0.0068120304038689,hinge,0
stock_841,4,0.9842105263157894,0.0062358379364013,0.0001790523529052,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.1088999250204165,True,916,0.0001871913737336,hinge,0
stock_841,4,0.9842105263157894,0.0062191486358642,0.0001590251922607,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2.798612507377657,True,1296,0.0001572449765998,squared_hinge,0
stock_841,4,0.9842105263157894,0.0062732696533203,0.0002169609069824,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.3087446097389036,True,1403,0.0047122238597353,squared_hinge,0
stock_841,4,0.9842105263157894,0.0059919357299804,0.0001523494720458,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,8.73576567474639,False,1029,0.0002239945953258,hinge,0
stock_841,4,0.9842105263157894,0.0061261653900146,0.0001556873321533,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4.047876614041443,False,1074,0.0001278440570775,squared_hinge,0
stock_841,4,0.9842105263157894,0.0060935020446777,0.0001571178436279,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1.7874182649156722,False,887,0.0002764283238824,hinge,0
stock_841,4,0.9842105263157894,0.0060441493988037,0.0001709461212158,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2.56284084782752,True,607,0.000257399846733,hinge,0
stock_841,4,0.9842105263157894,0.0061304569244384,0.0001568794250488,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3.975329017687207,True,1333,0.0022348567465511,hinge,0
stock_841,4,0.9842105263157894,0.0062394142150878,0.0001609325408935,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2.337922024549991,True,706,0.0008790184160291,hinge,0
stock_841,4,0.9842105263157894,0.0060970783233642,0.0001587867736816,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.4247880850850117,True,923,0.003398508771856,squared_hinge,0
stock_841,4,0.9842105263157894,0.0061566829681396,0.000154972076416,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1.029618484090683,False,1316,0.000296290814107,hinge,0
stock_841,4,0.9842105263157894,0.0062193870544433,0.0001814365386962,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.4250650121192406,True,585,0.0009588149878479,hinge,0
stock_841,4,0.9842105263157894,0.0062835216522216,0.0001657009124755,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2.543359158494225,True,910,0.0001625601218432,hinge,0
stock_841,4,0.9842105263157894,0.0070006847381591,0.0001578330993652,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.1039127743153599,True,1427,0.0008795411794285,squared_hinge,0
stock_841,4,0.9842105263157894,0.0060904026031494,0.0002095699310302,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.5904808405089564,True,574,0.0009972487831981,hinge,0
stock_841,4,0.9842105263157894,0.0061233043670654,0.0001840591430664,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.2075494010382686,True,869,0.0066528803834009,hinge,0
stock_841,4,0.9842105263157894,0.0062372684478759,0.0001530647277832,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7.920851323710002,False,616,0.007896333790771,hinge,0
stock_841,4,0.9842105263157894,0.006373643875122,0.0002074241638183,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2.744823647681372,True,1294,0.005631144241348,hinge,0
stock_841,4,0.9842105263157894,0.0061376094818115,0.0001609325408935,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1.0159863274120913,True,1582,0.0069963615077692,hinge,0
autoUniv-au7-1100_1552,1,0.3863636363636363,0.041360855102539,0.0002796649932861,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.3050022846306496,False,1362,0.0001239065414486,squared_hinge,0
autoUniv-au7-1100_1552,3,0.3863636363636363,0.0279440879821777,0.0002667903900146,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.1092596712660548,True,1110,0.0045039222169688,squared_hinge,0
autoUniv-au7-1100_1552,1,0.3863636363636363,0.0542919635772705,0.0002727508544921,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3.2467040816582435,True,944,0.0001358870968794,hinge,0
autoUniv-au7-1100_1552,3,0.3863636363636363,0.05621337890625,0.0002985000610351,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.9831617818641992,True,1232,0.0013921819842655,hinge,0
autoUniv-au7-1100_1552,3,0.3863636363636363,0.0281765460968017,0.0002326965332031,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.1510252206397161,True,1196,0.0001480904370874,squared_hinge,0
autoUniv-au7-1100_1552,1,0.3863636363636363,0.0512189865112304,0.0002870559692382,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.4129092718122618,False,623,0.0038189636833313,hinge,0
autoUniv-au7-1100_1552,3,0.3863636363636363,0.0551731586456298,0.0002610683441162,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.1202336912635984,True,669,0.0001010526323324,hinge,0
autoUniv-au7-1100_1552,1,0.3863636363636363,0.0411725044250488,0.00022554397583,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.7351725953428243,True,531,0.0005857942706216,hinge,0
autoUniv-au7-1100_1552,1,0.3772727272727272,0.0351498126983642,0.0002458095550537,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.7578959340023512,True,1073,0.0011456162793288,hinge,0
autoUniv-au7-1100_1552,1,0.3772727272727272,0.0368287563323974,0.0003209114074707,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5.337177166932323,True,918,0.0003481956804935,hinge,0
autoUniv-au7-1100_1552,3,0.3727272727272727,0.028782844543457,0.0003032684326171,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,9.434288909828677,False,1182,0.0010244186241664,hinge,0
autoUniv-au7-1100_1552,3,0.3727272727272727,0.0269520282745361,0.0002460479736328,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1940989714954439,False,1370,0.0056543624944254,squared_hinge,0
autoUniv-au7-1100_1552,2,0.3681818181818181,0.0206248760223388,0.0002405643463134,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2.535925779190446,False,1103,0.0016597052679815,squared_hinge,0
autoUniv-au7-1100_1552,2,0.3681818181818181,0.0221850872039794,0.0003156661987304,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5.538243620617416,False,974,0.0012768855978167,hinge,0
autoUniv-au7-1100_1552,0,0.3636363636363636,0.0283393859863281,0.0002577304840087,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7247341087819196,True,1386,0.0091590050505758,hinge,0
autoUniv-au7-1100_1552,0,0.3636363636363636,0.0282108783721923,0.0002572536468505,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.4499778071769442,True,542,0.0006025605648927,squared_hinge,0
autoUniv-au7-1100_1552,2,0.3636363636363636,0.0235857963562011,0.0002582073211669,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1096517438596893,True,1019,0.0058064064686262,hinge,0
autoUniv-au7-1100_1552,2,0.3636363636363636,0.0236999988555908,0.0002806186676025,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1.3394060943641186,False,936,0.0019656400313899,hinge,0
autoUniv-au7-1100_1552,1,0.3545454545454545,0.0257353782653808,0.0003571510314941,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.2295729214912469,False,954,0.0035510343950394,hinge,0
autoUniv-au7-1100_1552,1,0.3545454545454545,0.0231592655181884,0.0002558231353759,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.1408108630094309,True,843,0.0004207689657686,hinge,0
robot-failures-lp4_1519,4,1.0,0.0039083957672119,0.0001401901245117,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.1018959769132479,True,1391,0.0016645350023577,hinge,0
robot-failures-lp4_1519,4,1.0,0.0039448738098144,0.0001683235168457,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,8.355184429327311,False,478,0.0049769395892378,squared_hinge,0
robot-failures-lp4_1519,4,1.0,0.0038890838623046,0.0001423358917236,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5.200588746921684,True,1203,0.0017834082379354,hinge,0
robot-failures-lp4_1519,3,1.0,0.0019752979278564,0.0001094341278076,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8.404944722897557,True,698,0.0022488340884518,squared_hinge,0
robot-failures-lp4_1519,4,1.0,0.0040264129638671,0.0001401901245117,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,7.646642995832322,True,389,0.0010522212405549,squared_hinge,0
robot-failures-lp4_1519,4,1.0,0.0038752555847167,0.0001430511474609,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.7805865827418978,True,1133,0.0001795310884782,squared_hinge,0
robot-failures-lp4_1519,3,1.0,0.0039813518524169,0.0001502037048339,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1.6304695250791552,True,1155,0.0031535492590914,hinge,0
robot-failures-lp4_1519,3,1.0,0.0038075447082519,0.0001389980316162,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4.945634775461577,False,1411,0.0024532612539777,hinge,0
robot-failures-lp4_1519,3,1.0,0.00201416015625,0.000176191329956,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7.818547734469683,False,1014,0.0009814655650282,hinge,0
robot-failures-lp4_1519,4,1.0,0.004035472869873,0.0001482963562011,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1.509210701086422,False,1286,0.0006402301866361,hinge,0
robot-failures-lp4_1519,4,1.0,0.0032098293304443,0.0001380443572998,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.1736971782292783,True,1265,0.0021565964262583,hinge,0
robot-failures-lp4_1519,4,1.0,0.0041813850402832,0.0001473426818847,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.1833188953574865,True,1047,0.0025130955846061,squared_hinge,0
robot-failures-lp4_1519,4,1.0,0.0039730072021484,0.0001564025878906,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2.0885475011316497,True,616,0.0005827230401828,hinge,0
robot-failures-lp4_1519,4,1.0,0.0039937496185302,0.0001406669616699,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.1450608836519238,False,1216,0.0004105774101298,hinge,0
robot-failures-lp4_1519,3,1.0,0.0021693706512451,0.0001351833343505,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.6725161102183126,True,1269,0.0087053699373705,squared_hinge,0
robot-failures-lp4_1519,4,1.0,0.0038714408874511,0.0001490116119384,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,8.46816380822345,False,730,0.0089548717067515,squared_hinge,0
robot-failures-lp4_1519,4,1.0,0.0039238929748535,0.000199556350708,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.1015329850832729,False,892,0.0005599673079505,hinge,0
robot-failures-lp4_1519,3,1.0,0.0041747093200683,0.0001482963562011,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.2352304874357718,True,473,0.0083486797588937,hinge,0
robot-failures-lp4_1519,3,1.0,0.0038502216339111,0.0009682178497314,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,7.746290347139593,False,1278,0.0014769766941651,hinge,0
robot-failures-lp4_1519,4,1.0,0.003993272781372,0.0001406669616699,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.9499560563960696,True,709,0.0001066926669732,squared_hinge,0
Sick_numeric_41946,1,0.9695364238410596,0.0160224437713623,0.0002782344818115,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.3746795614908427,False,1189,0.0001665852655242,hinge,0
Sick_numeric_41946,1,0.9695364238410596,0.0245242118835449,0.0004158020019531,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.3145087808305944,True,1248,0.0002756748515508,squared_hinge,0
Sick_numeric_41946,1,0.9695364238410596,0.0156712532043457,0.0003643035888671,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5.343506813051103,True,1187,0.0042444495743765,squared_hinge,0
Sick_numeric_41946,1,0.9695364238410596,0.0208625793457031,0.0004096031188964,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7229868231441162,True,1033,0.0029299354033644,squared_hinge,0
Sick_numeric_41946,1,0.9695364238410596,0.0193572044372558,0.0004503726959228,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1.8678491108647028,False,1298,0.0044854873515856,hinge,0
Sick_numeric_41946,1,0.9695364238410596,0.0280244350433349,0.0004036426544189,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.4167400958391905,True,972,0.0010969688311372,hinge,0
Sick_numeric_41946,1,0.9695364238410596,0.0241806507110595,0.0003693103790283,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.2303345467387188,True,1312,0.0013290666897886,squared_hinge,0
Sick_numeric_41946,1,0.9695364238410596,0.0282962322235107,0.0004992485046386,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3.9088075471668495,True,871,0.0001232465156843,squared_hinge,0
Sick_numeric_41946,1,0.9695364238410596,0.0244896411895751,0.0003900527954101,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.4754795628017338,True,1372,0.00026761959841,squared_hinge,0
Sick_numeric_41946,1,0.9695364238410596,0.0249428749084472,0.0003812313079833,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.624715677181164,False,1072,0.0008337621965032,hinge,0
Sick_numeric_41946,1,0.9695364238410596,0.0216917991638183,0.0004136562347412,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7701942092485335,False,992,0.0039600626152445,hinge,0
Sick_numeric_41946,1,0.9695364238410596,0.0185182094573974,0.0003719329833984,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1.577068059802439,True,1007,0.0019570533119943,squared_hinge,0
Sick_numeric_41946,0,0.9682119205298012,0.0196719169616699,0.0003581047058105,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.4059705207042688,True,1363,0.001748109801107,hinge,0
Sick_numeric_41946,0,0.9682119205298012,0.0025434494018554,0.0001533031463623,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.7788168912506804,True,870,0.0061250198007504,squared_hinge,0
Sick_numeric_41946,0,0.9682119205298012,0.0200963020324707,0.000352144241333,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1.2466095447307772,False,1081,0.0015978943227245,hinge,0
Sick_numeric_41946,0,0.9682119205298012,0.0034084320068359,0.0001928806304931,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.5119329567853013,True,704,0.0003530817485198,hinge,0
Sick_numeric_41946,0,0.9682119205298012,0.0033240318298339,0.0001802444458007,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.1032953733769707,True,859,0.0009423290483715,hinge,0
Sick_numeric_41946,1,0.9682119205298012,0.0137479305267333,0.0004091262817382,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.346560233029922,False,1159,0.0026848568488726,squared_hinge,0
Sick_numeric_41946,1,0.9682119205298012,0.0124053955078125,0.0005321502685546,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4.284316305968379,True,814,0.0046016262640667,hinge,0
Sick_numeric_41946,0,0.9682119205298012,0.002406358718872,0.0001482963562011,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.3689121879006609,True,1291,0.0011536557787844,hinge,0
steel-plates-fault_40982,1,0.7654639175257731,0.0584902763366699,0.0004229545593261,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4.412512274628537,True,1439,0.0041687635309565,hinge,0
steel-plates-fault_40982,1,0.7654639175257731,0.066343069076538,0.0004568099975585,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.6576679390924746,True,829,0.0095328980752522,hinge,0
steel-plates-fault_40982,1,0.7654639175257731,0.0641403198242187,0.0004892349243164,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5.401878576868624,True,835,0.0001330433269918,hinge,0
steel-plates-fault_40982,1,0.7654639175257731,0.0588424205780029,0.0003917217254638,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.5634197789543166,False,1270,0.0028918170623419,hinge,0
steel-plates-fault_40982,1,0.7654639175257731,0.0590355396270751,0.0003767013549804,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.3843970406630368,False,1093,0.0071486870399981,hinge,0
steel-plates-fault_40982,1,0.7654639175257731,0.0573506355285644,0.0004045963287353,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.2986834838721285,True,561,0.0010009609632647,hinge,0
steel-plates-fault_40982,4,0.7577319587628866,0.0870187282562255,0.0003559589385986,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.4030451926473624,True,751,0.0005779251270587,squared_hinge,0
steel-plates-fault_40982,4,0.7577319587628866,0.0870189666748046,0.0003533363342285,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.2492535127051096,False,1046,0.0012683552575491,hinge,0
steel-plates-fault_40982,4,0.7577319587628866,0.0818841457366943,0.0003507137298583,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3.1702019804733594,False,1587,0.0065398755589402,hinge,0
steel-plates-fault_40982,4,0.7577319587628866,0.0856776237487793,0.0004637241363525,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,9.197471971365884,True,1291,0.0050573303076338,squared_hinge,0
steel-plates-fault_40982,4,0.7577319587628866,0.0943498611450195,0.0004351139068603,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.6229394480595201,True,1759,0.0015862066924558,squared_hinge,0
steel-plates-fault_40982,4,0.7577319587628866,0.0827884674072265,0.000474214553833,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.4639372330551024,False,1008,0.0073045825210357,hinge,0
steel-plates-fault_40982,4,0.7577319587628866,0.0836260318756103,0.0004076957702636,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1.8843022176760076,True,289,0.0028112716265173,hinge,0
steel-plates-fault_40982,4,0.7577319587628866,0.0866115093231201,0.000399112701416,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.7259555223895687,True,1748,0.0005651755044591,squared_hinge,0
steel-plates-fault_40982,4,0.7577319587628866,0.085374116897583,0.0003435611724853,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.124784632304793,False,716,0.0002992556057691,hinge,0
steel-plates-fault_40982,4,0.7577319587628866,0.066922903060913,0.0004701614379882,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.4883278739067007,True,575,0.0018286149600294,hinge,0
steel-plates-fault_40982,4,0.7577319587628866,0.0858724117279052,0.0003714561462402,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3.984029476485401,False,1264,0.0033390936314148,squared_hinge,0
steel-plates-fault_40982,4,0.7577319587628866,0.0893177986145019,0.000455617904663,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.1371963599376377,False,1425,0.0021425889797452,squared_hinge,0
steel-plates-fault_40982,4,0.7577319587628866,0.0730946063995361,0.0004076957702636,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.329126475626127,True,1376,0.0016944967442386,squared_hinge,0
steel-plates-fault_40982,4,0.7577319587628866,0.061263084411621,0.000359296798706,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,8.906084318053553,True,1132,0.0001514206240126,hinge,0
analcatdata_supreme_728,2,0.9987654320987654,0.0275793075561523,0.0003135204315185,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.3682963207149574,True,439,0.0015688193681045,hinge,0
analcatdata_supreme_728,2,0.9987654320987654,0.0265121459960937,0.0003259181976318,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5.046995137828175,False,1106,0.0001049837647818,hinge,0
analcatdata_supreme_728,2,0.9987654320987654,0.0271763801574707,0.0003490447998046,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,6.284659740183354,False,1414,0.0001203802913203,hinge,0
analcatdata_supreme_728,2,0.9987654320987654,0.0252840518951416,0.0003106594085693,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2.310237517704228,True,1140,0.0003180338880475,hinge,0
analcatdata_supreme_728,2,0.9987654320987654,0.028933048248291,0.0003206729888916,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.8887490135361891,True,995,0.0001766281641197,hinge,0
analcatdata_supreme_728,2,0.9987654320987654,0.0261445045471191,0.0003187656402587,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,8.147986950238813,True,1311,0.0002863095056519,squared_hinge,0
