Dataset,Fold,Fold Accuracy,Training Time,Testing Time,Imputer Strategy_none,Imputer Strategy_simpleimputer,Categorical Strategy_none,Categorical Strategy_onehot,Categorical Strategy_ordinalencoder,Feature Selection_extra_tree,Feature Selection_fastica,Feature Selection_feature_agglomeration,Feature Selection_generic_univariate,Feature Selection_kernel_pca,Feature Selection_linear_svc,Feature Selection_none,Feature Selection_nystroem,Feature Selection_pca,Feature Selection_polynomial_features,Feature Selection_rbf_sampler,Feature Selection_select_percentile,Feature Selection_truncated_svd,Scaler_minmax,Scaler_none,Scaler_normalizer,Scaler_power,Scaler_quantile,Scaler_robust,Scaler_standard,var_smoothing
analcatdata_wildcat_748,3,0.9375,0.0011913776397705,0.0002048015594482,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1.4364725953845591e-09
analcatdata_wildcat_748,3,0.90625,0.0009992122650146,0.0001945495605468,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2.926934125545448e-11
analcatdata_wildcat_748,3,0.90625,0.0011003017425537,0.0001842975616455,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3.556389767037078e-08
analcatdata_wildcat_748,3,0.90625,0.0010604858398437,0.0001909732818603,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1.938768408912339e-08
analcatdata_wildcat_748,3,0.90625,0.0008771419525146,0.0001749992370605,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1.2907479012163949e-08
analcatdata_wildcat_748,3,0.90625,0.0009138584136962,0.0001788139343261,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1.7243028670231746e-09
analcatdata_wildcat_748,3,0.90625,0.0010108947753906,0.0001740455627441,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,7.644511901343677e-11
analcatdata_wildcat_748,0,0.8787878787878788,0.0017139911651611,0.0001938343048095,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3.432291124415564e-08
analcatdata_wildcat_748,0,0.8787878787878788,0.0009880065917968,0.0001823902130126,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2.5814432050764256e-10
analcatdata_wildcat_748,0,0.8787878787878788,0.0010573863983154,0.0001909732818603,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1.2035730977183442e-11
analcatdata_wildcat_748,0,0.8787878787878788,0.0011723041534423,0.0002450942993164,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,8.454670972691503e-08
analcatdata_wildcat_748,0,0.8787878787878788,0.0010185241699218,0.0001857280731201,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2.7837383575171465e-08
analcatdata_wildcat_748,0,0.8787878787878788,0.0011012554168701,0.0002202987670898,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3.095433096322966e-09
analcatdata_wildcat_748,3,0.875,0.0009493827819824,0.0001735687255859,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.121059227446989e-11
analcatdata_wildcat_748,3,0.875,0.0010969638824462,0.0002224445343017,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,8.144496269240049e-11
qualitative-bankruptcy_1495,1,1.0,0.0007603168487548,0.0001361370086669,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.42983090690306e-10
qualitative-bankruptcy_1495,0,1.0,0.0006675720214843,0.000131607055664,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.253416710376447e-09
qualitative-bankruptcy_1495,0,1.0,0.0015943050384521,0.0008091926574707,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6.801709306274463e-09
qualitative-bankruptcy_1495,3,1.0,0.0006694793701171,0.0001323223114013,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1.422626162407258e-08
qualitative-bankruptcy_1495,1,1.0,0.000687837600708,0.0001311302185058,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1.6697202058697623e-09
qualitative-bankruptcy_1495,0,1.0,0.0007524490356445,0.0001411437988281,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4.2143801856504075e-09
qualitative-bankruptcy_1495,1,1.0,0.000683307647705,0.0001389980316162,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1.7578053941925318e-08
qualitative-bankruptcy_1495,3,1.0,0.000725507736206,0.0001394748687744,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.574696586213565e-09
qualitative-bankruptcy_1495,0,1.0,0.0007340908050537,0.0001406669616699,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.595524361811609e-08
qualitative-bankruptcy_1495,0,1.0,0.0007636547088623,0.0001559257507324,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3.151981077473018e-08
qualitative-bankruptcy_1495,0,1.0,0.000683307647705,0.0001397132873535,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4.7582264978379936e-11
qualitative-bankruptcy_1495,0,1.0,0.0007905960083007,0.0001697540283203,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6.161358894680125e-08
qualitative-bankruptcy_1495,0,1.0,0.0008111000061035,0.0001418590545654,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.556981679929364e-11
qualitative-bankruptcy_1495,0,1.0,0.0017251968383789,0.0008966922760009,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,9.226885744107397e-08
qualitative-bankruptcy_1495,0,1.0,0.0006861686706542,0.0001406669616699,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.387312550220821e-09
qualitative-bankruptcy_1495,3,1.0,0.0006952285766601,0.0001413822174072,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.2368771062940636e-09
qualitative-bankruptcy_1495,3,1.0,0.0006687641143798,0.0001375675201416,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.9828556770600868e-10
qualitative-bankruptcy_1495,0,1.0,0.0008230209350585,0.000145673751831,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.407454769018356e-11
qualitative-bankruptcy_1495,1,1.0,0.0008642673492431,0.0001430511474609,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.1966277539773946e-11
qualitative-bankruptcy_1495,3,1.0,0.0006830692291259,0.0001404285430908,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.9261781990789054e-08
wilt_40983,3,0.9886363636363636,0.0014545917510986,0.0003411769866943,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.367442304084246e-10
wilt_40983,3,0.9886363636363636,0.0013854503631591,0.000279426574707,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.7354313055566727e-09
wilt_40983,3,0.9886363636363636,0.0014066696166992,0.0002896785736083,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.337580408445673e-08
wilt_40983,3,0.9886363636363636,0.0013689994812011,0.0003190040588378,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0505550608668011e-10
wilt_40983,3,0.9886363636363636,0.0013067722320556,0.0003528594970703,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.1369724507613672e-08
wilt_40983,3,0.9886363636363636,0.0015649795532226,0.0003705024719238,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.618317132515946e-10
wilt_40983,3,0.9865702479338844,0.0014853477478027,0.0002925395965576,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.096082180697641e-11
wilt_40983,0,0.9865702479338844,0.001493215560913,0.0003268718719482,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.5815867436841624e-08
wilt_40983,0,0.9865702479338844,0.0015633106231689,0.0003130435943603,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.2456183971944675e-09
wilt_40983,0,0.9865702479338844,0.0012526512145996,0.0002303123474121,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2.3971031924997214e-11
wilt_40983,0,0.9865702479338844,0.0016224384307861,0.0003321170806884,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.4690236281719511e-09
wilt_40983,0,0.9865702479338844,0.0014910697937011,0.0003268718719482,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.553027005787179e-08
wilt_40983,3,0.9865702479338844,0.0015335083007812,0.0004234313964843,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.8524190257811388e-11
wilt_40983,0,0.9865702479338844,0.0017070770263671,0.0003783702850341,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.6248663707149504e-10
wilt_40983,0,0.9865702479338844,0.0012156963348388,0.0002262592315673,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1.6628684065406344e-08
wilt_40983,3,0.9865702479338844,0.0015194416046142,0.0003097057342529,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.7128708586301063e-08
wilt_40983,3,0.9865702479338844,0.0012211799621582,0.0002291202545166,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1.2631388864233798e-08
wilt_40983,3,0.9865702479338844,0.0015208721160888,0.0002572536468505,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1.670468536692829e-10
wilt_40983,0,0.9865702479338844,0.0013916492462158,0.0002748966217041,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1.065904369462217e-09
wilt_40983,3,0.9865702479338844,0.0012168884277343,0.0002303123474121,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,9.228091810148807e-09
boston_853,0,0.9215686274509804,0.0010542869567871,0.0001633167266845,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4.077096696927547e-11
boston_853,0,0.9215686274509804,0.000960350036621,0.0001745223999023,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2.3987835007864926e-09
boston_853,0,0.9215686274509804,0.00095796585083,0.0001511573791503,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,7.611932015865138e-09
boston_853,0,0.9215686274509804,0.0010669231414794,0.0001642704010009,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.511698333545676e-08
boston_853,0,0.9215686274509804,0.0010182857513427,0.0001564025878906,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2.7969641215072537e-11
boston_853,0,0.9215686274509804,0.0009522438049316,0.0001499652862548,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2.0830456056008246e-10
boston_853,0,0.9215686274509804,0.0010545253753662,0.0002963542938232,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1.4676273509417846e-09
boston_853,0,0.9215686274509804,0.0010974407196044,0.00016450881958,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,6.371293322577611e-09
boston_853,0,0.9215686274509804,0.0011768341064453,0.0001702308654785,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,8.320418713370134e-09
boston_853,0,0.9215686274509804,0.0011093616485595,0.0001773834228515,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1.0304731870136657e-10
boston_853,0,0.9215686274509804,0.0012297630310058,0.0001578330993652,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.1363351689682416e-11
boston_853,0,0.9215686274509804,0.0010073184967041,0.0001535415649414,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5.960297150501577e-09
boston_853,0,0.9215686274509804,0.0010883808135986,0.0001616477966308,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4.330172019221527e-08
boston_853,0,0.9215686274509804,0.0010457038879394,0.0001535415649414,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1.549059788586051e-08
boston_853,0,0.9215686274509804,0.001054048538208,0.0001640319824218,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.089330785666887e-09
boston_853,0,0.9215686274509804,0.0010945796966552,0.0001699924468994,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,8.133580366342886e-08
boston_853,0,0.9215686274509804,0.0010533332824707,0.0003588199615478,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,5.400912139719705e-10
boston_853,0,0.9215686274509804,0.0009257793426513,0.0001728534698486,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.2595024132333847e-09
boston_853,0,0.9215686274509804,0.0012118816375732,0.0001823902130126,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.1198169989104559e-11
boston_853,0,0.9215686274509804,0.001054048538208,0.0001571178436279,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6.078626391791736e-08
seeds_1499,1,1.0,0.0008699893951416,0.0001826286315917,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.154699047763593e-09
seeds_1499,4,1.0,0.0010714530944824,0.0002319812774658,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.6576313879065214e-10
seeds_1499,4,1.0,0.0008578300476074,0.0001881122589111,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1.5075000789249655e-11
seeds_1499,1,1.0,0.0008242130279541,0.0001792907714843,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.8162827643894427e-10
seeds_1499,4,1.0,0.0009958744049072,0.000216007232666,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0336949788490163e-11
seeds_1499,4,1.0,0.0010046958923339,0.0002100467681884,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.9830814494773174e-10
seeds_1499,1,1.0,0.0008842945098876,0.0001773834228515,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.394692953051106e-08
seeds_1499,4,1.0,0.0013930797576904,0.0002703666687011,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.140658912781084e-11
seeds_1499,1,1.0,0.0008039474487304,0.0001735687255859,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.5193031433058532e-09
seeds_1499,4,1.0,0.0013446807861328,0.0002562999725341,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.5778814590933197e-11
seeds_1499,1,1.0,0.0008397102355957,0.0001797676086425,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.3599298961336252e-08
seeds_1499,4,1.0,0.000758409500122,0.0001769065856933,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1.7766064273586526e-09
seeds_1499,4,1.0,0.0009198188781738,0.0002079010009765,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.440863174858512e-11
seeds_1499,1,1.0,0.0008909702301025,0.000180959701538,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.9171932027343983e-08
seeds_1499,1,1.0,0.000873327255249,0.0001807212829589,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.368028456663501e-08
seeds_1499,4,1.0,0.000922679901123,0.0001757144927978,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6.385653039194695e-08
seeds_1499,4,1.0,0.0010066032409667,0.0002317428588867,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.005802640836665e-11
seeds_1499,4,1.0,0.000842809677124,0.0001933574676513,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6.737019257817435e-10
seeds_1499,4,1.0,0.0008020401000976,0.0001866817474365,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,9.985393912977032e-08
seeds_1499,4,1.0,0.0010280609130859,0.0002341270446777,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.7569187103356952e-08
analcatdata_gsssexsurvey_852,1,0.875,0.0007588863372802,0.0001473426818847,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.1141924979349037e-08
analcatdata_gsssexsurvey_852,1,0.875,0.0007708072662353,0.0001518726348876,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.051615772452524e-09
analcatdata_gsssexsurvey_852,1,0.875,0.0008060932159423,0.0001506805419921,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7.1055648643602354e-09
analcatdata_gsssexsurvey_852,1,0.84375,0.000727891921997,0.0001420974731445,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.66458139083351e-08
analcatdata_gsssexsurvey_852,1,0.84375,0.0007519721984863,0.0001473426818847,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2.3394975265500768e-11
analcatdata_gsssexsurvey_852,1,0.84375,0.0009026527404785,0.0001575946807861,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,5.892808588054978e-09
analcatdata_gsssexsurvey_852,1,0.84375,0.0008163452148437,0.000148057937622,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1.8265535119965452e-08
analcatdata_gsssexsurvey_852,1,0.84375,0.0007214546203613,0.0001425743103027,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1.457012074115113e-11
analcatdata_gsssexsurvey_852,1,0.84375,0.0008378028869628,0.0001542568206787,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.5424557793793248e-10
analcatdata_gsssexsurvey_852,1,0.84375,0.0007483959197998,0.0001595020294189,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.9771811599644252e-10
analcatdata_gsssexsurvey_852,1,0.84375,0.0007495880126953,0.0001502037048339,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.6201706715256353e-08
analcatdata_gsssexsurvey_852,1,0.84375,0.0007412433624267,0.0001459121704101,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.3225300795456197e-08
analcatdata_gsssexsurvey_852,1,0.84375,0.0007236003875732,0.0001466274261474,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4.223630172098716e-09
analcatdata_gsssexsurvey_852,1,0.84375,0.0007705688476562,0.0001547336578369,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1.6553610163367458e-08
analcatdata_gsssexsurvey_852,1,0.84375,0.0007891654968261,0.0001497268676757,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.51206613703152e-10
analcatdata_gsssexsurvey_852,1,0.84375,0.0007166862487792,0.0001428127288818,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3.158801686466271e-08
analcatdata_gsssexsurvey_852,1,0.84375,0.0007245540618896,0.000150442123413,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8.646958455678055e-11
analcatdata_gsssexsurvey_852,1,0.84375,0.0007805824279785,0.0001447200775146,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.581236929327531e-09
analcatdata_gsssexsurvey_852,1,0.84375,0.0008544921875,0.0001542568206787,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,9.268399371587023e-11
analcatdata_gsssexsurvey_852,1,0.84375,0.000805377960205,0.0001440048217773,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.4436033913464035e-11
autoUniv-au7-500_1554,1,0.52,0.0012531280517578,0.0002431869506835,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1.3696353586798043e-10
autoUniv-au7-500_1554,1,0.52,0.0012688636779785,0.0002479553222656,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,9.36757791347694e-10
autoUniv-au7-500_1554,1,0.52,0.0016102790832519,0.000312328338623,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.3645258174184468e-08
autoUniv-au7-500_1554,1,0.52,0.0012097358703613,0.0002663135528564,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1.0849905543125222e-09
autoUniv-au7-500_1554,1,0.52,0.0012829303741455,0.0002479553222656,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,5.2071778395930646e-11
autoUniv-au7-500_1554,1,0.52,0.0012938976287841,0.0002439022064208,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9.355432808933576e-08
autoUniv-au7-500_1554,1,0.52,0.0012319087982177,0.000244140625,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.2030738080209342e-10
autoUniv-au7-500_1554,1,0.52,0.0013098716735839,0.0002439022064208,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,8.733310485109661e-08
autoUniv-au7-500_1554,1,0.52,0.0012738704681396,0.0002777576446533,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.5633800142846643e-08
autoUniv-au7-500_1554,1,0.52,0.0016889572143554,0.0003149509429931,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.4783117696144706e-09
autoUniv-au7-500_1554,1,0.52,0.0012986660003662,0.0002753734588623,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2.3326647713966792e-11
autoUniv-au7-500_1554,1,0.52,0.0012097358703613,0.0002446174621582,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,6.048661012024509e-09
autoUniv-au7-500_1554,1,0.52,0.0012769699096679,0.0002462863922119,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2.4147415010534398e-08
autoUniv-au7-500_1554,1,0.52,0.0012478828430175,0.0002720355987548,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,6.042329419454595e-10
autoUniv-au7-500_1554,1,0.52,0.0012824535369873,0.0002989768981933,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9.039862763401459e-11
autoUniv-au7-500_1554,1,0.52,0.0012989044189453,0.0003027915954589,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1.6266595185754192e-08
autoUniv-au7-500_1554,1,0.52,0.0012481212615966,0.0002670288085937,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1.5146465595291975e-09
autoUniv-au7-500_1554,1,0.52,0.0012397766113281,0.0002431869506835,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6.17333747882633e-11
autoUniv-au7-500_1554,1,0.51,0.0012946128845214,0.0002963542938232,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.28281922342006e-08
autoUniv-au7-500_1554,1,0.51,0.0012264251708984,0.0002510547637939,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6.200017377411288e-08
PizzaCutter1_1443,1,0.9545454545454546,0.001047134399414,0.0001533031463623,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2.9389939615853147e-10
PizzaCutter1_1443,1,0.9545454545454546,0.0009658336639404,0.0001616477966308,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1.803069373272277e-11
PizzaCutter1_1443,1,0.9545454545454546,0.0009467601776123,0.0001559257507324,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3.335447722408893e-09
PizzaCutter1_1443,1,0.9545454545454546,0.0009703636169433,0.000152587890625,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1.857406402934001e-10
