Dataset,Fold,Fold Accuracy,Training Time,Testing Time,Imputer Strategy_none,Imputer Strategy_simpleimputer,Categorical Strategy_none,Categorical Strategy_onehot,Categorical Strategy_ordinalencoder,Feature Selection_extra_tree,Feature Selection_feature_agglomeration,Feature Selection_generic_univariate,Feature Selection_linear_svc,Feature Selection_none,Feature Selection_nystroem,Feature Selection_polynomial_features,Feature Selection_random_trees_embedding,Feature Selection_select_percentile,Scaler_minmax,Scaler_none,Scaler_normalizer,Scaler_power,Scaler_quantile,Scaler_robust,Scaler_standard,alpha,fit_prior
Sick_numeric_41946,0,0.9496688741721856,0.0032751560211181,0.0001323223114013,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.3693494790700055,True
Sick_numeric_41946,0,0.9496688741721856,0.0038070678710937,0.0001580715179443,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1.982262719646922,True
Sick_numeric_41946,0,0.9496688741721856,0.0034792423248291,0.0001406669616699,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.314547558754793,True
Sick_numeric_41946,0,0.9496688741721856,0.0036296844482421,0.0002224445343017,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2.586208989655714,True
Sick_numeric_41946,0,0.9496688741721856,0.0085880756378173,0.0009005069732666,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.5956143390362717,True
Sick_numeric_41946,0,0.9496688741721856,0.0037407875061035,0.0001425743103027,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0746384536816047,True
Sick_numeric_41946,0,0.9496688741721856,0.0058917999267578,0.0002763271331787,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.1671762256168883,True
Sick_numeric_41946,0,0.9496688741721856,0.0033679008483886,0.0001399517059326,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1.5858971276523708,False
Sick_numeric_41946,0,0.9496688741721856,0.0060091018676757,0.0006084442138671,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.848788777733961,True
Sick_numeric_41946,0,0.9496688741721856,0.0034594535827636,0.0001614093780517,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.2400476494698205,False
Sick_numeric_41946,0,0.9496688741721856,0.0110313892364501,0.0011754035949707,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.9672241775241937,False
Sick_numeric_41946,0,0.9496688741721856,0.0076117515563964,0.0003619194030761,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.4969520277495785,False
Sick_numeric_41946,0,0.9496688741721856,0.0034360885620117,0.0001523494720458,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.037533328034226,False
Sick_numeric_41946,0,0.9496688741721856,0.0033745765686035,0.000138521194458,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4.119578940390264,True
steel-plates-fault_40982,3,0.6752577319587629,0.0041999816894531,0.0003209114074707,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.659098138014218,False
steel-plates-fault_40982,1,0.6752577319587629,0.0042963027954101,0.0003337860107421,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4.649956823754837,True
steel-plates-fault_40982,1,0.6752577319587629,0.0041038990020751,0.000298261642456,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.2227578220360209,True
steel-plates-fault_40982,3,0.6752577319587629,0.0042405128479003,0.0003199577331542,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1.8685321938720296,True
steel-plates-fault_40982,3,0.6752577319587629,0.0041654109954833,0.0002942085266113,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.72221454328701,False
steel-plates-fault_40982,3,0.6752577319587629,0.0042140483856201,0.0003247261047363,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.5655902008540444,True
steel-plates-fault_40982,3,0.6752577319587629,0.0041658878326416,0.000293493270874,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.2860172830143808,True
steel-plates-fault_40982,1,0.6752577319587629,0.0040009021759033,0.0003180503845214,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.3051540907086137,True
steel-plates-fault_40982,1,0.6752577319587629,0.0041432380676269,0.0003626346588134,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.8251317059552689,True
steel-plates-fault_40982,3,0.6752577319587629,0.0040078163146972,0.0002942085266113,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4.751770269697017,False
steel-plates-fault_40982,1,0.6752577319587629,0.0041263103485107,0.000298261642456,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1.2673753407600628,True
steel-plates-fault_40982,1,0.6752577319587629,0.0040895938873291,0.000293493270874,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1.3950226800008816,True
steel-plates-fault_40982,2,0.6675257731958762,0.0039710998535156,0.0002942085266113,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2.6605505535893847,True
steel-plates-fault_40982,2,0.6675257731958762,0.004162311553955,0.0003082752227783,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.3821516442303175,True
steel-plates-fault_40982,2,0.6675257731958762,0.0040934085845947,0.0003108978271484,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.5764560159822721,False
steel-plates-fault_40982,2,0.6675257731958762,0.0040004253387451,0.0003340244293212,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4.968785346652389,False
steel-plates-fault_40982,2,0.6675257731958762,0.0040040016174316,0.0002939701080322,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.1268912895881269,True
steel-plates-fault_40982,2,0.6675257731958762,0.0042073726654052,0.000298261642456,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1.0640676244700968,True
steel-plates-fault_40982,3,0.6649484536082474,0.0038909912109375,0.0002849102020263,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.1764551905373417,False
steel-plates-fault_40982,3,0.6649484536082474,0.0040459632873535,0.0002992153167724,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1.270785168425224,False
analcatdata_supreme_728,0,0.938347718865598,0.0063755512237548,0.000420331954956,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3.333058238242723,False
analcatdata_supreme_728,0,0.938347718865598,0.0071427822113037,0.0005197525024414,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.7991270947596387,True
analcatdata_supreme_728,0,0.938347718865598,0.00639009475708,0.00044846534729,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4.869797507067719,True
analcatdata_supreme_728,0,0.938347718865598,0.0061728954315185,0.0004298686981201,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.4766071076474089,True
analcatdata_supreme_728,0,0.938347718865598,0.0064122676849365,0.0004260540008544,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.477590441313122,True
analcatdata_supreme_728,0,0.938347718865598,0.0065655708312988,0.0004382133483886,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,8.470166951552294,True
analcatdata_supreme_728,0,0.938347718865598,0.0062835216522216,0.0004572868347167,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.4455222503506113,True
analcatdata_supreme_728,0,0.938347718865598,0.0068221092224121,0.0004327297210693,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.2422236013950402,False
analcatdata_supreme_728,0,0.938347718865598,0.0063464641571044,0.0004444122314453,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1.269309103176195,False
analcatdata_supreme_728,0,0.938347718865598,0.0062670707702636,0.0004189014434814,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,8.024014613678574,True
analcatdata_supreme_728,0,0.938347718865598,0.00628662109375,0.0004181861877441,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3.618154076138544,False
analcatdata_supreme_728,0,0.938347718865598,0.0066428184509277,0.0005552768707275,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.7453108004514515,True
analcatdata_supreme_728,0,0.938347718865598,0.0062482357025146,0.000439167022705,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.027231323811978,False
analcatdata_supreme_728,0,0.938347718865598,0.0064268112182617,0.0004599094390869,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,9.902761201006742,True
analcatdata_supreme_728,0,0.938347718865598,0.006521463394165,0.0004591941833496,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2.740122614603928,True
analcatdata_supreme_728,0,0.938347718865598,0.0063874721527099,0.0004310607910156,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.1592447646301347,True
analcatdata_supreme_728,0,0.938347718865598,0.0065054893493652,0.0004501342773437,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1.6579636545459806,True
analcatdata_supreme_728,0,0.938347718865598,0.0063624382019042,0.0004289150238037,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,7.656488266945759,False
analcatdata_supreme_728,0,0.938347718865598,0.0065913200378417,0.0004549026489257,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.2432793134002152,False
analcatdata_supreme_728,0,0.938347718865598,0.0060145854949951,0.0003941059112548,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3.525695671217043,False
KungChi3_1441,4,1.0,0.001112937927246,8.940696716308594e-05,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2.463495731279898,False
KungChi3_1441,4,1.0,0.0012624263763427,0.0001046657562255,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.1032386570590636,True
KungChi3_1441,4,1.0,0.0011312961578369,9.107589721679688e-05,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.2870422391898494,True
KungChi3_1441,4,1.0,0.0010614395141601,8.845329284667969e-05,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.5084783292890781,True
KungChi3_1441,4,1.0,0.0010988712310791,9.012222290039062e-05,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.6133061946067528,True
KungChi3_1441,4,1.0,0.0013463497161865,0.0001089572906494,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.5349780034104138,False
KungChi3_1441,4,1.0,0.0011534690856933,9.560585021972656e-05,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.1057832409146129,True
KungChi3_1441,4,1.0,0.0012528896331787,9.489059448242188e-05,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,7.512253834197358,True
KungChi3_1441,4,1.0,0.0011782646179199,9.250640869140624e-05,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3.36577740094088,True
KungChi3_1441,4,1.0,0.0013618469238281,0.0001156330108642,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.1026922269730628,True
KungChi3_1441,4,1.0,0.0011367797851562,9.822845458984376e-05,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.503328292099371,False
KungChi3_1441,4,1.0,0.0011048316955566,8.988380432128906e-05,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.767300870237641,True
KungChi3_1441,4,1.0,0.00115966796875,9.34600830078125e-05,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2713090769733506,False
KungChi3_1441,4,1.0,0.0010406970977783,9.012222290039062e-05,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.791455287453419,True
KungChi3_1441,4,1.0,0.0011353492736816,9.41753387451172e-05,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.8770808443735363,False
KungChi3_1441,4,1.0,0.0011398792266845,9.012222290039062e-05,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5.33381191820279,False
KungChi3_1441,4,1.0,0.0010673999786376,9.894371032714844e-05,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.989585376163578,True
KungChi3_1441,4,1.0,0.001199722290039,0.0001213550567626,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.5127801342643513,False
KungChi3_1441,4,1.0,0.0011260509490966,9.179115295410156e-05,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.8975538159078531,True
KungChi3_1441,4,1.0,0.0011088848114013,9.107589721679688e-05,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1320785115807661,True
autoUniv-au7-700_1553,3,0.4928571428571429,0.0017256736755371,0.0001068115234375,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.6966824997366021,False
autoUniv-au7-700_1553,3,0.4928571428571429,0.0017542839050292,0.0001125335693359,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4.00775337649294,True
autoUniv-au7-700_1553,4,0.4714285714285714,0.0020990371704101,0.0001816749572753,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3.1311049310510444,True
autoUniv-au7-700_1553,0,0.4714285714285714,0.0017516613006591,0.0001022815704345,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3.709227245299699,False
autoUniv-au7-700_1553,2,0.4714285714285714,0.0022001266479492,0.0001230239868164,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.3477911191703481,True
autoUniv-au7-700_1553,0,0.4714285714285714,0.0016555786132812,0.0001013278961181,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.1575919509085518,False
autoUniv-au7-700_1553,3,0.4714285714285714,0.0017852783203125,0.0001180171966552,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.8322982265023374,False
autoUniv-au7-700_1553,4,0.4714285714285714,0.0021462440490722,0.0001819133758544,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.9142382468747264,False
autoUniv-au7-700_1553,2,0.4714285714285714,0.0025277137756347,0.0001296997070312,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1.7732584442212165,True
autoUniv-au7-700_1553,3,0.4714285714285714,0.0019519329071044,0.0001225471496582,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.1543463703968553,True
autoUniv-au7-700_1553,2,0.4642857142857143,0.0020158290863037,0.0001771450042724,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.1194958028234147,False
autoUniv-au7-700_1553,4,0.4642857142857143,0.0021615028381347,0.0001842975616455,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3.1212124528328444,False
autoUniv-au7-700_1553,2,0.4642857142857143,0.0020740032196044,0.0001778602600097,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1.9124508031209573,False
autoUniv-au7-700_1553,3,0.4642857142857143,0.0015947818756103,9.942054748535156e-05,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.2753196941593403,True
autoUniv-au7-700_1553,3,0.4642857142857143,0.0017933845520019,0.0001125335693359,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4.771539119304316,True
autoUniv-au7-700_1553,3,0.4642857142857143,0.0016977787017822,0.0001246929168701,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.4955980694415167,True
autoUniv-au7-700_1553,3,0.4642857142857143,0.0017082691192626,0.000110387802124,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.9112189741511908,False
autoUniv-au7-700_1553,3,0.4642857142857143,0.0017321109771728,0.0001263618469238,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.1787482349914576,False
autoUniv-au7-700_1553,3,0.4642857142857143,0.0015742778778076,9.79900360107422e-05,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,8.817530095285855,False
autoUniv-au7-700_1553,2,0.4642857142857143,0.0020995140075683,0.0001804828643798,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2.8223649686000822,True
pm10_750,0,0.67,0.0017025470733642,0.000159740447998,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.3021491449509422,False
pm10_750,0,0.67,0.0017838478088378,0.0001735687255859,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,7.919241381035865,True
pm10_750,0,0.67,0.0016455650329589,0.0001478195190429,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.580764747534208,True
pm10_750,0,0.67,0.0017642974853515,0.0001521110534667,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.7090818960059351,False
pm10_750,0,0.67,0.0017676353454589,0.0001523494720458,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.2137671250648255,True
pm10_750,0,0.67,0.0016882419586181,0.0001502037048339,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.7132894104396822,True
pm10_750,0,0.67,0.0016901493072509,0.0001506805419921,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,8.842527189690625,False
pm10_750,0,0.67,0.0016396045684814,0.0001523494720458,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.7350007625232531,True
pm10_750,0,0.67,0.0017848014831542,0.0001518726348876,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2.5135958479940723,False
pm10_750,0,0.67,0.0016989707946777,0.0001823902130126,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,9.058091161585772,False
pm10_750,0,0.67,0.0017588138580322,0.0001487731933593,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.7609889977687363,True
pm10_750,0,0.67,0.0016918182373046,0.0001490116119384,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.3709339318054593,False
pm10_750,0,0.67,0.0016767978668212,0.0001487731933593,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.4868604659069126,True
pm10_750,0,0.67,0.0016388893127441,0.0001435279846191,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.2973232681443679,True
pm10_750,0,0.67,0.0016889572143554,0.0001459121704101,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,7.82885096159205,True
pm10_750,0,0.67,0.0016005039215087,0.0001478195190429,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6.112392196634552,True
pm10_750,0,0.67,0.0016822814941406,0.0001461505889892,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1.8718146636803128,False
pm10_750,0,0.67,0.0017197132110595,0.0001490116119384,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.1439189031527417,True
pm10_750,0,0.67,0.0018091201782226,0.0001559257507324,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3.8305547671466735,True
pm10_750,0,0.67,0.0017359256744384,0.0001518726348876,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4.315497600909108,True
fri_c3_500_50_937,3,0.7,0.0018641948699951,0.000159740447998,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2.2571017157818103,True
fri_c3_500_50_937,3,0.7,0.0018568038940429,0.0001616477966308,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.4538472352831341,True
fri_c3_500_50_937,3,0.7,0.0017547607421875,0.0001604557037353,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.2963833068542448,True
fri_c3_500_50_937,3,0.7,0.0018348693847656,0.0001702308654785,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.2300549052790797,False
fri_c3_500_50_937,3,0.7,0.0021367073059082,0.0001771450042724,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.1513569193192735,True
fri_c3_500_50_937,3,0.7,0.0018908977508544,0.0001642704010009,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2.442289177600926,True
fri_c3_500_50_937,1,0.69,0.0017547607421875,0.0001609325408935,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.652183365303034,True
fri_c3_500_50_937,1,0.69,0.0018317699432373,0.0001642704010009,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.5666889270851858,False
fri_c3_500_50_937,1,0.69,0.0017566680908203,0.0001592636108398,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.1494254626323334,True
fri_c3_500_50_937,1,0.69,0.0017459392547607,0.0001676082611083,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.7533556486113611,True
fri_c3_500_50_937,1,0.69,0.0018606185913085,0.0001666545867919,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3.710395362700099,True
fri_c3_500_50_937,1,0.69,0.0018713474273681,0.0001606941223144,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2.627035774907611,True
fri_c3_500_50_937,2,0.68,0.001814842224121,0.0001630783081054,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.192892551223337,True
fri_c3_500_50_937,2,0.68,0.0018229484558105,0.0001626014709472,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.2423764912541822,False
fri_c3_500_50_937,2,0.68,0.0018308162689208,0.0001606941223144,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.5115161322449224,True
fri_c3_500_50_937,2,0.68,0.0017576217651367,0.0001599788665771,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2.257293984040199,True
fri_c3_500_50_937,2,0.68,0.0018086433410644,0.0001578330993652,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.3150103377370057,True
fri_c3_500_50_937,2,0.68,0.0020313262939453,0.0001869201660156,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3.245191851894774,True
fri_c3_500_50_937,0,0.67,0.0014827251434326,0.0001003742218017,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.5641997521395145,True
fri_c3_500_50_937,1,0.67,0.0018031597137451,0.0001616477966308,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.616226679034431,True
fruitfly_714,3,0.68,0.0011267662048339,8.940696716308594e-05,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2147137633586835,False
fruitfly_714,0,0.68,0.0010671615600585,8.940696716308594e-05,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2605343158586058,True
fruitfly_714,3,0.68,0.0010263919830322,8.869171142578125e-05,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2.4584223964647256,True
fruitfly_714,0,0.68,0.0010371208190917,8.940696716308594e-05,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2.8057646815286548,True
fruitfly_714,3,0.68,0.0012130737304687,9.202957153320312e-05,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.3072132863071382,True
fruitfly_714,0,0.68,0.0011987686157226,9.608268737792967e-05,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.467525972503705,True
fruitfly_714,3,0.68,0.0011775493621826,9.107589721679688e-05,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5556459772434786,True
fruitfly_714,0,0.68,0.0010271072387695,8.988380432128906e-05,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2.829161799487281,True
fruitfly_714,0,0.68,0.0011301040649414,9.059906005859376e-05,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.820510440333218,True
fruitfly_714,3,0.68,0.0011162757873535,0.0001649856567382,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.8434887601398933,False
fruitfly_714,3,0.68,0.0010454654693603,0.0001380443572998,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4.538282340713149,False
fruitfly_714,0,0.68,0.0012640953063964,0.0001056194305419,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1.1253724597631445,False
fruitfly_714,3,0.68,0.0012273788452148,9.27448272705078e-05,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.78691900510277,False
fruitfly_714,0,0.68,0.001579999923706,0.0001323223114013,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.1223899002975926,True
fruitfly_714,3,0.68,0.0012061595916748,9.942054748535156e-05,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2.402085389856824,False
fruitfly_714,0,0.68,0.0014164447784423,0.0001263618469238,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2.0052439718429804,True
fruitfly_714,3,0.68,0.0014104843139648,0.0001163482666015,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,6.5107566371335,True
fruitfly_714,3,0.68,0.0010993480682373,9.083747863769533e-05,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1912734275025026,True
