Dataset,Fold,Fold Accuracy,Training Time,Testing Time,Imputer Strategy_none,Imputer Strategy_simpleimputer,Categorical Strategy_none,Categorical Strategy_onehot,Categorical Strategy_ordinalencoder,Feature Selection_extra_tree,Feature Selection_fastica,Feature Selection_feature_agglomeration,Feature Selection_generic_univariate,Feature Selection_kernel_pca,Feature Selection_linear_svc,Feature Selection_none,Feature Selection_nystroem,Feature Selection_pca,Feature Selection_polynomial_features,Feature Selection_random_trees_embedding,Feature Selection_rbf_sampler,Feature Selection_select_percentile,Feature Selection_truncated_svd,Scaler_minmax,Scaler_none,Scaler_normalizer,Scaler_power,Scaler_quantile,Scaler_robust,Scaler_standard,C,kernel,degree,gamma,coef0,shrinking,tol,random_state
steel-plates-fault_40982,1,0.788659793814433,0.0876746177673339,0.0191900730133056,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5696700839501408,sigmoid,5,auto,0.07705726117267,True,0.0015717601101878,0
steel-plates-fault_40982,1,0.788659793814433,0.101351261138916,0.0217552185058593,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.4953829690082046,sigmoid,2,scale,0.1430191865384053,True,0.0003204741137349,0
steel-plates-fault_40982,4,0.788659793814433,1.1447992324829102,0.2049472332000732,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.3377077677488036,poly,3,0.516611764851937,0.3042565426527525,False,0.00024237266953,0
steel-plates-fault_40982,1,0.788659793814433,0.0576801300048828,0.0199947357177734,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4125034477052169,linear,3,scale,-0.2872992449980929,False,0.0001380920255371,0
steel-plates-fault_40982,1,0.788659793814433,0.0957663059234619,0.0196568965911865,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6193192331613496,rbf,2,auto,0.3000133259230798,True,0.0078838131015046,0
steel-plates-fault_40982,4,0.788659793814433,1.146362066268921,0.2133715152740478,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.4816530004926779,rbf,3,scale,-0.2847073781132113,False,0.0002050569573306,0
steel-plates-fault_40982,1,0.788659793814433,0.0869278907775878,0.026993989944458,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,8.196267771115128,sigmoid,5,auto,0.2431532903876105,True,0.0003086582476037,0
steel-plates-fault_40982,1,0.788659793814433,0.0988142490386962,0.0261120796203613,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.4743699961572363,linear,3,scale,0.0910055116491301,True,0.0055718458436613,0
steel-plates-fault_40982,4,0.788659793814433,1.1509699821472168,0.2073452472686767,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.3495956654104473,sigmoid,3,scale,-0.0978796443491408,False,0.0026321497720983,0
steel-plates-fault_40982,1,0.788659793814433,0.0580446720123291,0.0199830532073974,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.5455304157805508,poly,3,auto,0.1270965394140478,False,0.0014199487998479,0
steel-plates-fault_40982,1,0.788659793814433,0.0591058731079101,0.0204222202301025,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8010039848032131,rbf,2,scale,0.0080282959876198,False,0.0007310690730653,0
steel-plates-fault_40982,1,0.788659793814433,0.0580651760101318,0.020010232925415,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.263686253329236,linear,2,scale,-0.4074084115876054,True,0.0058744629191131,0
steel-plates-fault_40982,1,0.788659793814433,0.0585668087005615,0.020047903060913,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.686419908026228,poly,3,0.0691833835366764,-0.1693544376818209,True,0.000118934614796,0
steel-plates-fault_40982,1,0.788659793814433,0.0678815841674804,0.0200512409210205,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2.8842386220216234,linear,3,auto,-0.2830848036614082,True,0.0001885221630867,0
analcatdata_supreme_728,2,0.9962962962962963,0.0808122158050537,0.0295054912567138,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4.788454964449593,sigmoid,3,scale,-0.2528293931097674,False,0.0018025701904077,0
analcatdata_supreme_728,2,0.9962962962962963,0.0868964195251464,0.0306687355041503,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.3050999451602407,poly,4,auto,-0.1048340973830689,True,0.0003892451437346,0
analcatdata_supreme_728,2,0.9962962962962963,0.1001570224761962,0.0295326709747314,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3.5175161399412795,rbf,3,0.04103573308503295,0.1948403286026899,True,0.0002657809312753,0
analcatdata_supreme_728,2,0.9962962962962963,0.0981264114379882,0.0349147319793701,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.740608817165472,sigmoid,4,scale,-0.2781516662081555,True,0.0016197591229269,0
analcatdata_supreme_728,2,0.9962962962962963,0.0781393051147461,0.0295133590698242,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.3560372426326935,linear,3,scale,-0.4352703707214027,True,0.0010332277875759,0
analcatdata_supreme_728,2,0.9962962962962963,0.1002783775329589,0.0343389511108398,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1.6668027760602595,sigmoid,3,auto,-0.4411653225164996,True,0.0011065413936152,0
analcatdata_supreme_728,2,0.9950617283950616,0.0524969100952148,0.0174415111541748,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,8.54066490720613,linear,3,scale,-0.2681987230592932,False,0.003350649936179,0
analcatdata_supreme_728,2,0.9950617283950616,0.0594258308410644,0.0197129249572753,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4.531084592949172,sigmoid,2,0.08764037198196876,-0.2792804494326253,True,0.0001774962296268,0
analcatdata_supreme_728,2,0.9950617283950616,0.0531888008117675,0.0179603099822998,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2002659188318887,rbf,4,scale,-0.3202052574592667,True,0.0011333364712917,0
analcatdata_supreme_728,2,0.9950617283950616,0.0535149574279785,0.0178403854370117,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.3168489491518741,poly,3,scale,-0.102475808472207,True,0.0090479629830742,0
analcatdata_supreme_728,2,0.9950617283950616,0.0554614067077636,0.0186057090759277,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4.221248980744266,sigmoid,5,auto,-0.1526063539607386,False,0.0007823930080739,0
analcatdata_supreme_728,2,0.9950617283950616,0.0568099021911621,0.0138688087463378,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3.3777413215061065,poly,3,scale,0.0746753197018607,False,0.0002940823630107,0
analcatdata_supreme_728,0,0.9938347718865598,0.0159800052642822,0.005115270614624,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.5498593192439103,rbf,3,scale,-0.4394611963622561,False,0.0005156327875166,0
analcatdata_supreme_728,0,0.9938347718865598,0.0170776844024658,0.0057215690612792,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.5309294309127929,rbf,3,auto,-0.1715759451760098,True,0.0001851569828104,0
analcatdata_supreme_728,0,0.9938347718865598,0.015817642211914,0.005286693572998,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2.741846011082824,sigmoid,3,0.0653222065359909,-0.1300921842202835,True,0.0061905795027519,0
analcatdata_supreme_728,0,0.9938347718865598,0.0154430866241455,0.0051591396331787,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.4989749165794932,sigmoid,3,scale,-0.2513681310542084,False,0.0001245347334725,0
analcatdata_supreme_728,0,0.9938347718865598,0.0161831378936767,0.0053610801696777,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.975672545153957,poly,4,auto,-0.535020244399026,False,0.0001476506644546,0
analcatdata_supreme_728,0,0.9938347718865598,0.0158753395080566,0.0051822662353515,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4.158310331864732,poly,3,scale,0.3635007292976334,False,0.0002571485060006,0
analcatdata_supreme_728,0,0.9938347718865598,0.015979528427124,0.0053834915161132,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.5080933203242284,rbf,4,auto,0.2197569512700094,True,0.0053930078223454,0
analcatdata_supreme_728,0,0.9938347718865598,0.0156891345977783,0.0051038265228271,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.8385519925929128,sigmoid,2,scale,-0.8143289949281719,True,0.0053701457066724,0
KungChi3_1441,4,1.0,0.0013065338134765,0.0001842975616455,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1.8763829188292125,rbf,3,scale,0.5133912704448413,False,0.0054777484627357,0
KungChi3_1441,4,1.0,0.0011096000671386,0.0001652240753173,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3.422615168446218,sigmoid,2,0.5716411764022407,-0.2338853309737129,False,0.000127621958397,0
KungChi3_1441,4,1.0,0.0016472339630126,0.0002667903900146,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5449133281705865,rbf,3,0.013036787778052323,-0.0992807093605287,False,0.0036161438985075,0
KungChi3_1441,4,1.0,0.001054048538208,0.0001583099365234,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1246017871435908,poly,3,auto,-0.8862459508254436,True,0.0017065234131847,0
KungChi3_1441,4,1.0,0.0012407302856445,0.000190258026123,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1267023009439632,rbf,4,scale,0.0478078568505144,True,0.0016361793518974,0
KungChi3_1441,4,1.0,0.0016775131225585,0.0004599094390869,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2.829589033242402,sigmoid,4,0.07564186928444108,0.2411244828333606,True,0.0054325538054298,0
KungChi3_1441,4,1.0,0.0011775493621826,0.0001924037933349,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7502613555018257,rbf,3,0.05411181710229564,-0.4864288896434364,False,0.0001088707044278,0
KungChi3_1441,4,1.0,0.0022857189178466,0.0010406970977783,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.6367020051036241,poly,3,auto,0.1455562767521439,True,0.0006076495732303,0
KungChi3_1441,4,1.0,0.001237154006958,0.0002470016479492,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2.5237732139764404,rbf,3,scale,-0.5596680663810228,False,0.0003367504008393,0
KungChi3_1441,4,1.0,0.0017497539520263,0.0004770755767822,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.2596715341176536,linear,5,scale,-0.293581838635395,True,0.000222548877356,0
KungChi3_1441,4,1.0,0.0013713836669921,0.0001783370971679,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.9556831728270798,linear,4,scale,0.2747764941718582,False,0.0092925457967913,0
KungChi3_1441,4,1.0,0.0052676200866699,0.0011563301086425,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.4240627440109679,rbf,3,auto,-0.2608512011277575,False,0.0046474406105782,0
KungChi3_1441,4,1.0,0.0011529922485351,0.0001661777496337,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7090363815124531,sigmoid,2,scale,0.3865765394586493,False,0.0025133713345855,0
KungChi3_1441,4,1.0,0.0012793540954589,0.0002002716064453,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.8495646339273633,linear,3,scale,-0.0130271562999092,True,0.0086698157384095,0
KungChi3_1441,4,1.0,0.0019745826721191,0.0003862380981445,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.2738001051727984,linear,3,0.23188446109505262,-0.0812209371356981,False,0.0037968186368209,0
KungChi3_1441,4,1.0,0.0013618469238281,0.0002026557922363,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.1855470874172065,poly,2,0.35345116436975565,0.1395134420214056,False,0.0004117249630003,0
KungChi3_1441,4,1.0,0.0012426376342773,0.0001921653747558,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.1335573417801647,rbf,4,auto,0.2328370218801034,False,0.0005051108521357,0
KungChi3_1441,4,1.0,0.0014774799346923,0.0002367496490478,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8.704755078193475,sigmoid,4,scale,0.1882142390496631,False,0.0002223855922177,0
KungChi3_1441,4,1.0,0.0017426013946533,0.0002295970916748,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.69036500243853,poly,2,0.06915676530840961,-0.1447314820399873,True,0.0009397817672791,0
KungChi3_1441,4,1.0,0.001173973083496,0.0001661777496337,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.3892655099651111,rbf,3,auto,0.4010645771855181,False,0.0041924753617815,0
autoUniv-au7-700_1553,0,0.5428571428571428,0.0130603313446044,0.0030770301818847,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.1169172267604692,linear,2,scale,0.0221859533826487,False,0.005478393467328,0
autoUniv-au7-700_1553,0,0.5428571428571428,0.0131747722625732,0.0031647682189941,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7807402678729503,poly,4,scale,0.2276053794314826,False,0.0003212795760589,0
autoUniv-au7-700_1553,3,0.5285714285714286,0.0098288059234619,0.0027177333831787,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.975550900752305,poly,3,0.0438147072637877,-0.3410340430530824,True,0.0007046790018667,0
autoUniv-au7-700_1553,3,0.5285714285714286,0.0095622539520263,0.0025553703308105,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9660001987603016,rbf,2,scale,-0.2101132836945424,True,0.0069367917480225,0
autoUniv-au7-700_1553,0,0.5142857142857142,0.0095648765563964,0.0025811195373535,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9.698158500421846,poly,3,0.08195454183526056,0.0070598851160604,False,0.000210399809698,0
autoUniv-au7-700_1553,4,0.5142857142857142,0.009883165359497,0.0026001930236816,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.054109605423701,linear,3,0.1248013325582011,-0.1578443834896936,False,0.0002409844239642,0
autoUniv-au7-700_1553,0,0.5142857142857142,0.0095641613006591,0.0026185512542724,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5504244754966604,linear,2,scale,0.3015263260836679,True,0.0001000674470561,0
autoUniv-au7-700_1553,4,0.5142857142857142,0.0099773406982421,0.002655029296875,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.1631349454789811,rbf,3,scale,0.1821970821621912,True,0.0064718734247416,0
autoUniv-au7-700_1553,3,0.5071428571428571,0.0094375610351562,0.0025882720947265,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2.691648282008002,rbf,2,0.05187250211175187,-0.1728895887589686,False,0.0008037951243213,0
autoUniv-au7-700_1553,3,0.5071428571428571,0.0095133781433105,0.0025701522827148,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2.8545140153232773,rbf,2,auto,-0.505326859023439,False,0.0001660526729416,0
autoUniv-au7-700_1553,3,0.5071428571428571,0.0104022026062011,0.0025191307067871,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.1618123918194512,rbf,2,auto,-0.2184139339458952,False,0.0003770075470627,0
autoUniv-au7-700_1553,3,0.5071428571428571,0.0102055072784423,0.0026187896728515,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3.6240133549455984,rbf,2,scale,-0.4913505529943182,True,0.0009851186221588,0
autoUniv-au7-700_1553,3,0.5071428571428571,0.0096693038940429,0.0026028156280517,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.1034099474345332,sigmoid,4,auto,-0.4660088994843991,True,0.0002077295335541,0
autoUniv-au7-700_1553,3,0.5071428571428571,0.009340763092041,0.002521276473999,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.140802452299643,linear,3,auto,-0.6361788136942669,False,0.0002320019540092,0
autoUniv-au7-700_1553,3,0.5071428571428571,0.0095374584197998,0.0025722980499267,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4.800017785855023,rbf,3,auto,-0.0932505179796081,False,0.0093585179744406,0
autoUniv-au7-700_1553,3,0.5071428571428571,0.0093445777893066,0.0025622844696044,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.226548775840245,sigmoid,4,scale,0.1974706146813496,False,0.002054570192597,0
autoUniv-au7-700_1553,1,0.5071428571428571,0.0142009258270263,0.0030689239501953,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.563947458265347,linear,2,scale,0.2883589988676777,False,0.0004299399420337,0
autoUniv-au7-700_1553,1,0.5071428571428571,0.009345531463623,0.0025241374969482,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.843312534704032,poly,5,scale,0.1425966408501857,True,0.0001487083003554,0
autoUniv-au7-700_1553,3,0.5,0.0104830265045166,0.0026607513427734,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.1886068322516504,sigmoid,3,scale,-0.0674127047684582,False,0.0092959379097197,0
autoUniv-au7-700_1553,0,0.5,0.0107808113098144,0.0025365352630615,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.9609784453546268,sigmoid,4,scale,-0.3534735981435975,False,0.0001501270333497,0
pm10_750,0,0.69,0.0699465274810791,0.0163474082946777,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2.3236439528928527,poly,3,scale,0.2242899293935314,False,0.0002731457263619,0
pm10_750,0,0.69,0.0690693855285644,0.0162317752838134,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.2260930525120579,sigmoid,2,0.052642236289256635,0.0788670090330058,False,0.0001563490171874,0
pm10_750,0,0.69,0.0696179866790771,0.0164995193481445,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1.6174881186640568,linear,4,scale,0.0917518228841942,False,0.0005125438722862,0
pm10_750,0,0.69,0.0701608657836914,0.0163989067077636,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5.838746193787705,rbf,2,scale,0.1042264974742307,False,0.0030774233703973,0
pm10_750,0,0.69,0.0697276592254638,0.0165410041809082,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1.18435024328404,poly,3,0.7053217867689415,0.0346240959244595,False,0.0062312301320303,0
pm10_750,0,0.69,0.0696208477020263,0.0163750648498535,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.926178349203054,rbf,3,scale,0.0372224513370224,True,0.000200359258849,0
pm10_750,0,0.68,0.0052278041839599,0.0014569759368896,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8.28700478989854,sigmoid,3,scale,-0.3368006327547398,True,0.0001540794101095,0
pm10_750,0,0.68,0.0050129890441894,0.0014359951019287,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.524439234547435,linear,3,scale,-0.1333173425583691,False,0.001119363462328,0
pm10_750,0,0.68,0.0049517154693603,0.0013957023620605,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6985847429567559,rbf,2,scale,0.0120403339886558,False,0.0022229288526222,0
pm10_750,0,0.68,0.0049817562103271,0.0013637542724609,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.2151303494851947,rbf,5,scale,0.2105192696628613,True,0.0049782571908303,0
pm10_750,0,0.68,0.0049269199371337,0.001389741897583,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.865103484658298,rbf,3,scale,-0.0607259869289781,True,0.0001528993313222,0
pm10_750,0,0.68,0.0050890445709228,0.0013983249664306,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.4446845304840556,rbf,2,scale,0.4591233025048692,False,0.0006671680542556,0
pm10_750,0,0.67,0.0062885284423828,0.001819372177124,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.4564005510239846,poly,3,auto,0.2058620292580327,False,0.0020475246050898,0
pm10_750,0,0.67,0.0065705776214599,0.0020370483398437,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2.334680841819017,linear,2,auto,-0.0519738132819067,True,0.0001524882061253,0
pm10_750,0,0.67,0.0060374736785888,0.0018541812896728,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.7924972962744838,sigmoid,3,scale,0.1551652817429377,True,0.0048665121044069,0
pm10_750,0,0.67,0.0061733722686767,0.0018327236175537,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,7.064085170809711,linear,3,auto,-0.1444890598191523,True,0.0053930858979955,0
pm10_750,0,0.67,0.0059573650360107,0.0017757415771484,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.8911559907932746,rbf,2,0.47961735889380386,0.0052389196127902,False,0.0003684535162697,0
pm10_750,0,0.67,0.0061676502227783,0.0018432140350341,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.2414863997673474,poly,2,scale,-0.1960804635934132,True,0.000712041374433,0
pm10_750,0,0.66,0.0748035907745361,0.0174298286437988,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.5722598260044223,rbf,2,scale,-0.3286120147196897,True,0.0030458409325706,0
pm10_750,0,0.66,0.0741975307464599,0.0174474716186523,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.4739941890197851,linear,2,auto,0.126437592376336,True,0.0024297100681518,0
fri_c3_500_50_937,2,0.92,0.0035126209259033,0.000885009765625,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.3007537867386754,sigmoid,5,0.7470431013911747,-0.0551352255268558,True,0.0001181924481202,0
fri_c3_500_50_937,2,0.92,0.0035312175750732,0.0008957386016845,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.1387590156760635,linear,3,auto,0.0972400339757632,False,0.0016822559987525,0
fri_c3_500_50_937,2,0.92,0.0034492015838623,0.0008823871612548,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8.581204658243903,linear,4,0.015470039336744965,-0.2307183730320202,True,0.0001237791027824,0
fri_c3_500_50_937,2,0.92,0.0034379959106445,0.0009546279907226,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.3114187320950144,rbf,3,scale,0.075803602555822,False,0.0034415096203599,0
fri_c3_500_50_937,2,0.92,0.004854679107666,0.0010991096496582,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.23602471776584,rbf,4,auto,-0.3904311174155512,False,0.0007230983137917,0
fri_c3_500_50_937,2,0.92,0.0035147666931152,0.000892162322998,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.1608035857722436,rbf,2,auto,-0.0092882718860606,True,0.0047037490942808,0
fri_c3_500_50_937,2,0.91,0.003662109375,0.0008661746978759,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7062124471758814,poly,3,auto,-0.3492890127190626,True,0.0027705427144158,0
fri_c3_500_50_937,2,0.91,0.003577709197998,0.0008721351623535,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.849826111697657,poly,2,scale,-0.1520562775816165,False,0.0030459220459767,0
fri_c3_500_50_937,2,0.91,0.0036890506744384,0.0008819103240966,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.406405612294472,rbf,4,0.468073510998096,0.0397927844137973,True,0.0001709565603049,0
fri_c3_500_50_937,2,0.91,0.0034677982330322,0.000840425491333,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.4099024267068293,linear,2,auto,0.6688225805956484,True,0.0008009768442155,0
