Dataset,Fold,Fold Accuracy,Training Time,Testing Time,Imputer Strategy_none,Imputer Strategy_simpleimputer,Categorical Strategy_none,Categorical Strategy_onehot,Categorical Strategy_ordinalencoder,Feature Selection_extra_tree,Feature Selection_fastica,Feature Selection_feature_agglomeration,Feature Selection_generic_univariate,Feature Selection_kernel_pca,Feature Selection_linear_svc,Feature Selection_none,Feature Selection_nystroem,Feature Selection_pca,Feature Selection_polynomial_features,Feature Selection_random_trees_embedding,Feature Selection_rbf_sampler,Feature Selection_select_percentile,Feature Selection_truncated_svd,Scaler_minmax,Scaler_none,Scaler_normalizer,Scaler_power,Scaler_quantile,Scaler_robust,Scaler_standard,penalty,loss,C,tol,max_iter,random_state
autoUniv-au7-700_1553,2,0.4857142857142857,0.0649662017822265,0.0003135204315185,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,l2,hinge,1.390464808260832,4.34352115237575e-05,713,0
autoUniv-au7-700_1553,3,0.4857142857142857,0.0014646053314208,0.0001246929168701,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,l2,squared_hinge,0.2069777792371386,4.611809674496684e-05,1052,0
autoUniv-au7-700_1553,1,0.4857142857142857,0.0218117237091064,0.0001678466796875,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,l2,squared_hinge,0.6751404568441897,3.390083609685271e-05,984,0
autoUniv-au7-700_1553,2,0.4857142857142857,0.0635678768157959,0.0002622604370117,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,l2,hinge,1.093969363281941,0.0009061459635111,736,0
autoUniv-au7-700_1553,2,0.4857142857142857,0.0328199863433837,0.000270128250122,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,l1,squared_hinge,0.145361742851538,0.0008349139544993,1031,0
autoUniv-au7-700_1553,3,0.4857142857142857,0.0014195442199707,0.0001237392425537,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,l1,hinge,1.5803161168976545,0.0001740195920941,1168,0
autoUniv-au7-700_1553,3,0.4857142857142857,0.0013923645019531,0.0001196861267089,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,l2,squared_hinge,0.2906956313439259,1.7792084357742175e-05,1175,0
pm10_750,0,0.67,0.0011980533599853,0.0001196861267089,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,l2,squared_hinge,6.924931367295239,0.000259032332636,1321,0
pm10_750,2,0.67,0.0205240249633789,0.0001628398895263,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,l2,squared_hinge,0.3444195073211978,0.0008930416962613,988,0
pm10_750,2,0.67,0.0236456394195556,0.0001564025878906,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,l1,hinge,3.755949137080312,0.0009923633673201,698,0
pm10_750,2,0.67,0.0258779525756835,0.0002205371856689,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,l2,hinge,1.4598918434613235,0.0001710839189735,585,0
pm10_750,0,0.67,0.001133918762207,0.0001122951507568,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,l2,squared_hinge,2.347977993936204,2.3832643031235235e-05,862,0
pm10_750,2,0.67,0.0255758762359619,0.0001494884490966,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,l2,squared_hinge,6.360980772292371,0.000460640952404,594,0
pm10_750,2,0.67,0.0193560123443603,0.0001752376556396,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,l2,squared_hinge,4.9616565512514486,0.0001760049733276,787,0
pm10_750,0,0.67,0.0012006759643554,0.0001177787780761,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,l2,squared_hinge,0.1800902353359345,8.021538061880388e-05,645,0
pm10_750,0,0.67,0.0014550685882568,0.0001418590545654,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,l2,squared_hinge,7.370363091291515,1.995015159462534e-05,804,0
pm10_750,0,0.67,0.0011513233184814,0.0001091957092285,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,l2,hinge,0.1893860853787583,3.0170211045651093e-05,1535,0
pm10_750,0,0.67,0.0011932849884033,0.0001189708709716,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,l2,hinge,0.4293175900493654,0.0001436597151872,963,0
pm10_750,2,0.67,0.0243716239929199,0.0001704692840576,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,l2,squared_hinge,1.1124149956256943,3.3213176736881175e-05,1472,0
pm10_750,2,0.66,0.0289816856384277,0.0001623630523681,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,l2,squared_hinge,7.356970194628253,9.031437750409346e-05,1125,0
pm10_750,2,0.66,0.028433084487915,0.0001845359802246,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,l2,squared_hinge,1.796270724099936,0.0002698755185984,813,0
pm10_750,2,0.66,0.0377266407012939,0.0002286434173583,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,l2,squared_hinge,5.622146913680403,0.0009434624177384,963,0
pm10_750,2,0.66,0.0296099185943603,0.0002429485321044,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,l2,squared_hinge,7.64613426022559,1.224118625245254e-05,505,0
pm10_750,2,0.66,0.0333940982818603,0.0001699924468994,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,l2,squared_hinge,3.1402870090264763,0.0003922300065569,901,0
pm10_750,2,0.66,0.0280799865722656,0.0001633167266845,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,l2,squared_hinge,0.9200556621214784,1.801903099526556e-05,607,0
pm10_750,2,0.66,0.03275728225708,0.0001883506774902,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,l1,squared_hinge,0.5970739559631626,0.0007710220103534,1180,0
pm10_750,2,0.66,0.0283806324005126,0.0001935958862304,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,l2,hinge,0.355089249940957,0.0003466739205972,870,0
fri_c3_500_50_937,1,0.78,0.003800630569458,0.0001747608184814,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,l2,squared_hinge,3.5441638015292827,0.0009353175131941,1221,0
fri_c3_500_50_937,1,0.78,0.004288911819458,0.0001521110534667,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,l1,squared_hinge,0.1880196006839942,2.1716820661444095e-05,1299,0
fri_c3_500_50_937,1,0.78,0.0037369728088378,0.0001561641693115,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,l2,squared_hinge,9.520210973067622,8.141358498032765e-05,385,0
fri_c3_500_50_937,1,0.78,0.0037751197814941,0.0001490116119384,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,l2,squared_hinge,3.5019141661984907,0.0003029249850495,1473,0
fri_c3_500_50_937,1,0.78,0.0041446685791015,0.0002152919769287,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,l2,squared_hinge,0.1615347407241473,0.0001428163715727,633,0
fri_c3_500_50_937,1,0.78,0.0043399333953857,0.0001595020294189,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,l2,hinge,2.483900833356018,1.3464502759951813e-05,1179,0
fri_c3_500_50_937,1,0.72,0.0039739608764648,0.0001494884490966,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,l2,squared_hinge,0.8709682434871056,4.966994807596119e-05,901,0
fri_c3_500_50_937,1,0.72,0.0039601325988769,0.0001513957977294,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,l2,hinge,0.7176793592490565,0.000386779687205,1376,0
fri_c3_500_50_937,1,0.72,0.0039324760437011,0.0001509189605712,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,l2,squared_hinge,2.255421164906981,9.674879703723798e-05,1216,0
fri_c3_500_50_937,1,0.72,0.0039560794830322,0.0001528263092041,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,l2,squared_hinge,0.2166664519689488,0.0002447614222401,1177,0
fri_c3_500_50_937,1,0.72,0.0046620368957519,0.0002131462097167,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,l1,squared_hinge,9.973747385118724,0.000191002043204,1067,0
fri_c3_500_50_937,1,0.72,0.0046854019165039,0.0001537799835205,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,l2,squared_hinge,1.2273530470477494,0.0007703555303831,839,0
fri_c3_500_50_937,1,0.72,0.0040662288665771,0.0001671314239501,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,l1,hinge,1.546217062962066,0.0005203911798925,703,0
fri_c3_500_50_937,1,0.72,0.0042612552642822,0.0001556873321533,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,l2,squared_hinge,0.7085766059357465,4.870802504882324e-05,585,0
fri_c3_500_50_937,1,0.72,0.003943920135498,0.0001516342163085,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,l1,squared_hinge,1.6287049397551907,9.894552781929876e-05,812,0
fri_c3_500_50_937,1,0.72,0.0039832592010498,0.0001482963562011,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,l2,squared_hinge,2.128258127408305,8.969180093602745e-05,1274,0
fri_c3_500_50_937,1,0.72,0.0047569274902343,0.0001709461212158,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,l2,hinge,0.4908977968155639,3.613242169155703e-05,699,0
fri_c3_500_50_937,1,0.72,0.0040187835693359,0.0001516342163085,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,l1,hinge,0.8397877913155269,0.0001746479230918,1363,0
fri_c3_500_50_937,1,0.72,0.0039260387420654,0.0001492500305175,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,l2,hinge,0.3244838866630617,3.3195244773389135e-05,692,0
fri_c3_500_50_937,1,0.72,0.0041010379791259,0.0001623630523681,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,l1,hinge,3.4986793104967435,2.0861131411622004e-05,951,0
fruitfly_714,3,0.72,0.0012006759643554,0.0001394748687744,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,l2,squared_hinge,0.777954611261979,2.2940689560344785e-05,1056,0
fruitfly_714,3,0.72,0.0009322166442871,0.0001118183135986,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,l2,squared_hinge,1.991482591005824,1.7376486690198194e-05,1128,0
fruitfly_714,3,0.72,0.0009028911590576,0.000110387802124,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,l2,squared_hinge,1.2180421214338222,1.1924671472944256e-05,892,0
fruitfly_714,3,0.72,0.0009570121765136,0.0001099109649658,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,l2,squared_hinge,4.799873083606425,1.5166377484313552e-05,614,0
fruitfly_714,3,0.72,0.0010724067687988,0.0001275539398193,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,l2,squared_hinge,0.1089036226744334,1.2517895052378516e-05,673,0
fruitfly_714,0,0.72,0.0009405612945556,0.0001115798950195,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,l1,hinge,9.643919872729688,0.0001248004437342,524,0
fruitfly_714,0,0.72,0.000925064086914,0.000115156173706,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,l1,squared_hinge,7.217925864061216,1.3010935109385694e-05,1642,0
fruitfly_714,3,0.72,0.0009958744049072,0.0001115798950195,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,l1,squared_hinge,0.1991916396502045,0.0009826087607815,481,0
fruitfly_714,4,0.72,0.0009653568267822,0.0001111030578613,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,l2,hinge,0.1248344479993872,0.0001008077510131,624,0
fruitfly_714,3,0.72,0.0009074211120605,0.0001072883605957,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,l2,squared_hinge,1.7191436712532242,0.000634219702145,993,0
fruitfly_714,0,0.72,0.0009596347808837,0.0001130104064941,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,l2,hinge,2.7720924671109275,9.454226829600148e-05,452,0
fruitfly_714,3,0.72,0.0013377666473388,0.0001382827758789,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,l2,squared_hinge,0.8923827835816732,1.8696429288724328e-05,652,0
fruitfly_714,3,0.72,0.0012202262878417,0.0001587867736816,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,l1,squared_hinge,0.3601894450901149,0.0004800272282302,1034,0
fruitfly_714,3,0.72,0.0011391639709472,0.0001139640808105,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,l2,squared_hinge,1.8980500910135545,2.9885557129013387e-05,1061,0
fruitfly_714,3,0.72,0.001105785369873,0.0001246929168701,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,l2,hinge,1.869275351448901,1.2047594190305726e-05,1123,0
fruitfly_714,3,0.72,0.0019571781158447,0.0001330375671386,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,l2,squared_hinge,0.1979996389061187,2.4099860603965164e-05,1215,0
fruitfly_714,3,0.72,0.0009694099426269,0.0001108646392822,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,l2,squared_hinge,3.97166254536249,0.000158120314761,988,0
fruitfly_714,3,0.72,0.0019803047180175,0.0001327991485595,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,l2,squared_hinge,3.155162299997817,7.401522332308804e-05,793,0
fruitfly_714,3,0.72,0.0016696453094482,0.0001406669616699,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,l2,squared_hinge,0.1477924882508298,2.1049432629036028e-05,1137,0
fruitfly_714,4,0.72,0.0010225772857666,0.000133991241455,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,l2,squared_hinge,0.841252098555187,0.0001164073878592,1417,0
analcatdata_draft_984,0,0.972972972972973,0.001105785369873,0.0001361370086669,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,l1,squared_hinge,0.6120986975271859,0.0008055792034662,1185,0
analcatdata_draft_984,0,0.972972972972973,0.0013470649719238,0.0001220703125,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,l2,squared_hinge,0.8412866527339425,0.0002839362258032,741,0
analcatdata_draft_984,0,0.972972972972973,0.0025386810302734,0.0009486675262451,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,l2,hinge,0.836732059246261,1.3755899408208923e-05,1184,0
analcatdata_draft_984,0,0.972972972972973,0.0014340877532958,0.0001323223114013,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,l2,hinge,1.1171121725865696,4.36083944869787e-05,1168,0
analcatdata_draft_984,0,0.972972972972973,0.002481460571289,0.0001158714294433,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,l1,squared_hinge,0.3584332598364335,0.000242542166368,629,0
analcatdata_draft_984,0,0.972972972972973,0.0011003017425537,0.0001142024993896,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,l2,squared_hinge,0.8695005433353814,1.906683578766139e-05,930,0
analcatdata_draft_984,0,0.972972972972973,0.0010874271392822,0.0001118183135986,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,l2,squared_hinge,0.1581208766214355,0.0001194823349616,1170,0
analcatdata_draft_984,0,0.972972972972973,0.0011625289916992,0.0001189708709716,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,l1,squared_hinge,0.2256191510874844,0.0001236616261789,1348,0
analcatdata_draft_984,0,0.972972972972973,0.0023026466369628,0.0001399517059326,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,l2,squared_hinge,0.1499907025839809,1.5027482277170895e-05,806,0
analcatdata_draft_984,0,0.972972972972973,0.0011348724365234,0.0001158714294433,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,l1,hinge,0.2356943601695821,0.0001630255428706,563,0
analcatdata_draft_984,0,0.972972972972973,0.0010716915130615,0.0001165866851806,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,l2,squared_hinge,0.1020144872370868,0.0006311690738716,1153,0
analcatdata_draft_984,0,0.972972972972973,0.001117467880249,0.0001168251037597,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,l1,squared_hinge,0.1190313905433572,0.0002011116871028,926,0
analcatdata_draft_984,0,0.972972972972973,0.0010864734649658,0.0001182556152343,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,l2,squared_hinge,3.919845331835248,0.00067758519025,1072,0
analcatdata_draft_984,0,0.972972972972973,0.0059015750885009,0.0001437664031982,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,l2,squared_hinge,0.2501811654625551,0.0001686924951545,1057,0
analcatdata_draft_984,0,0.972972972972973,0.0014801025390625,0.0001657009124755,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,l2,hinge,1.0964269883383926,0.0003188597116917,1045,0
analcatdata_draft_984,0,0.972972972972973,0.0013551712036132,0.0001373291015625,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,l1,squared_hinge,0.5504767863237893,0.0006098535895881,876,0
analcatdata_draft_984,0,0.972972972972973,0.0012280941009521,0.0001239776611328,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,l2,squared_hinge,0.455048728181148,8.446795581716732e-05,1272,0
analcatdata_draft_984,0,0.972972972972973,0.001173973083496,0.0001294612884521,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,l1,hinge,5.178481530137981,2.069987012768417e-05,745,0
analcatdata_draft_984,0,0.972972972972973,0.0047767162322998,0.0001411437988281,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,l2,squared_hinge,0.9385456958355284,1.7321434921436456e-05,1080,0
analcatdata_draft_984,0,0.972972972972973,0.0056450366973876,0.0001490116119384,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,l2,squared_hinge,1.080463783456374,0.0008072370739815,1117,0
fri_c0_1000_50_904,3,0.87,0.0016472339630126,0.0001232624053955,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,l2,hinge,0.8283480488319428,0.0001241220378778,941,0
fri_c0_1000_50_904,3,0.87,0.0017750263214111,0.0001204013824462,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,l2,hinge,0.3450454937306917,0.0002323799130479,1238,0
fri_c0_1000_50_904,3,0.87,0.0016357898712158,0.0001189708709716,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,l2,squared_hinge,2.32542889275863,0.0001673308687593,860,0
fri_c0_1000_50_904,3,0.87,0.001676321029663,0.0001239776611328,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,l2,squared_hinge,0.1242679471397495,0.0001348570167294,1689,0
fri_c0_1000_50_904,3,0.87,0.001777172088623,0.0001225471496582,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,l1,squared_hinge,0.3655504663338563,0.0001314715979486,1071,0
fri_c0_1000_50_904,3,0.87,0.0015740394592285,0.0001189708709716,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,l2,squared_hinge,2.103935879647538,8.832511103682343e-05,1371,0
fri_c0_1000_50_904,3,0.86,0.0015254020690917,0.0001168251037597,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,l2,hinge,0.1166364524961238,0.0005872643748273,1266,0
fri_c0_1000_50_904,3,0.86,0.0015146732330322,0.0001161098480224,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,l2,hinge,0.1125681550363914,1.744932990961633e-05,1427,0
fri_c0_1000_50_904,3,0.86,0.0015976428985595,0.0001161098480224,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,l1,squared_hinge,0.5565834663623964,0.0002702118140265,1026,0
fri_c0_1000_50_904,3,0.86,0.0019481182098388,0.0001225471496582,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,l2,squared_hinge,0.3179485233269501,0.0002298813432451,1338,0
fri_c0_1000_50_904,3,0.86,0.0016679763793945,0.0001187324523925,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,l2,squared_hinge,2.523022317490561,1.332898177308336e-05,1437,0
fri_c0_1000_50_904,3,0.86,0.0017399787902832,0.0003561973571777,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,l2,squared_hinge,3.250018912961732,2.7171344907094687e-05,1086,0
fri_c0_1000_50_904,3,0.86,0.0015783309936523,0.0001168251037597,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,l2,squared_hinge,0.1181624348944014,0.0003762004628577,790,0
fri_c0_1000_50_904,3,0.86,0.001622200012207,0.000119924545288,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,l1,squared_hinge,0.7460851748415972,2.9346127029105747e-05,1549,0
fri_c0_1000_50_904,3,0.86,0.001533031463623,0.0001189708709716,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,l2,squared_hinge,7.698918409914749,0.0001430446179426,1006,0
fri_c0_1000_50_904,3,0.86,0.0018310546875,0.0001323223114013,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,l2,squared_hinge,0.4225963001386853,1.470370232840962e-05,1024,0
fri_c0_1000_50_904,3,0.86,0.0015687942504882,0.0001194477081298,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,l2,squared_hinge,0.2476942778989181,2.791028496302817e-05,1081,0
fri_c0_1000_50_904,3,0.86,0.0016801357269287,0.0001180171966552,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,l2,squared_hinge,1.1030513211099595,0.0006049722477144,765,0
fri_c0_1000_50_904,3,0.855,0.0017216205596923,0.0001552104949951,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,l1,hinge,0.7976812931122492,5.291648454991851e-05,1102,0
fri_c0_1000_50_904,3,0.855,0.001814842224121,0.0001516342163085,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,l2,squared_hinge,0.2748021671104655,0.000409031674105,1104,0
breast-w_15,3,0.9928571428571428,0.0015869140625,0.0001173019409179,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,l1,hinge,0.2841442216627405,9.056021880908402e-05,997,0
breast-w_15,3,0.9928571428571428,0.0015845298767089,0.000124454498291,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,l2,hinge,2.362727615684125,4.411040816110848e-05,980,0
breast-w_15,3,0.9928571428571428,0.0013351440429687,0.0001187324523925,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,l2,squared_hinge,0.4424252358616058,0.0001358708496954,933,0
breast-w_15,3,0.9928571428571428,0.0012784004211425,0.0001139640808105,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,l2,squared_hinge,9.376836861796166,0.0001169363931691,886,0
breast-w_15,3,0.9928571428571428,0.0020978450775146,0.0001814365386962,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,l2,squared_hinge,0.3798389020680113,0.0009323053920371,1218,0
breast-w_15,3,0.9928571428571428,0.0012626647949218,0.0001187324523925,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,l2,squared_hinge,1.2467478714514035,4.884953885899784e-05,1087,0
breast-w_15,3,0.9928571428571428,0.0014071464538574,0.0001325607299804,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,l1,squared_hinge,0.1400388262649845,0.0002029522683777,1279,0
