Dataset,Fold,Fold Accuracy,Training Time,Testing Time,Imputer Strategy_none,Imputer Strategy_simpleimputer,Categorical Strategy_none,Categorical Strategy_onehot,Categorical Strategy_ordinalencoder,Feature Selection_extra_tree,Feature Selection_fastica,Feature Selection_feature_agglomeration,Feature Selection_generic_univariate,Feature Selection_kernel_pca,Feature Selection_linear_svc,Feature Selection_none,Feature Selection_nystroem,Feature Selection_pca,Feature Selection_polynomial_features,Feature Selection_random_trees_embedding,Feature Selection_rbf_sampler,Feature Selection_select_percentile,Feature Selection_truncated_svd,Scaler_minmax,Scaler_none,Scaler_normalizer,Scaler_power,Scaler_quantile,Scaler_robust,Scaler_standard,n_estimators,criterion,max_depth,min_samples_split,min_samples_leaf,max_features,bootstrap,random_state
autoUniv-au7-1100_1552,0,0.4545454545454545,0.2420911788940429,0.0099718570709228,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,162,gini,,2,2,sqrt,False,0
autoUniv-au7-1100_1552,0,0.4545454545454545,0.1831498146057129,0.0074424743652343,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,135,log_loss,,3,1,sqrt,False,0
autoUniv-au7-1100_1552,0,0.4545454545454545,0.1912293434143066,0.0071070194244384,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,107,log_loss,33.0,2,1,sqrt,True,0
autoUniv-au7-1100_1552,0,0.4363636363636363,0.2172796726226806,0.0069565773010253,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,51,gini,,2,1,sqrt,False,0
autoUniv-au7-1100_1552,0,0.4363636363636363,0.2279310226440429,0.0072696208953857,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,157,log_loss,9.0,2,1,,True,0
autoUniv-au7-1100_1552,0,0.4363636363636363,0.2033393383026123,0.0073390007019042,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,129,entropy,18.0,2,1,,True,0
autoUniv-au7-1100_1552,2,0.4363636363636363,0.195988655090332,0.0076093673706054,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,201,entropy,,3,1,sqrt,True,0
autoUniv-au7-1100_1552,2,0.4363636363636363,0.1884787082672119,0.0072722434997558,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,42,log_loss,14.0,4,2,sqrt,True,0
autoUniv-au7-1100_1552,1,0.4363636363636363,0.1817498207092285,0.0072767734527587,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,143,entropy,26.0,2,1,sqrt,False,0
autoUniv-au7-1100_1552,0,0.4363636363636363,0.200324535369873,0.0074694156646728,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,127,gini,1.0,2,1,,False,0
autoUniv-au7-1100_1552,1,0.4363636363636363,0.212146520614624,0.0073919296264648,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,83,gini,9.0,2,3,sqrt,False,0
autoUniv-au7-1100_1552,0,0.4318181818181818,0.1393501758575439,0.0074532032012939,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,168,entropy,,4,2,,False,0
autoUniv-au7-1100_1552,0,0.4318181818181818,0.1322157382965088,0.0073013305664062,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,120,log_loss,3.0,5,2,,False,0
autoUniv-au7-1100_1552,0,0.4318181818181818,0.1403663158416748,0.0086543560028076,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,53,gini,39.0,2,1,,False,0
autoUniv-au7-1100_1552,0,0.4318181818181818,0.1659893989562988,0.0076909065246582,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,94,gini,21.0,2,1,sqrt,False,0
robot-failures-lp4_1519,3,1.0,0.0753908157348632,0.0043292045593261,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,53,entropy,,2,1,sqrt,True,0
robot-failures-lp4_1519,4,1.0,0.1008129119873046,0.0040385723114013,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,77,entropy,,2,1,,False,0
robot-failures-lp4_1519,4,1.0,0.0756022930145263,0.0039324760437011,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,135,gini,,6,1,sqrt,True,0
robot-failures-lp4_1519,0,1.0,0.076648473739624,0.0051436424255371,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,149,log_loss,1.0,5,1,log2,False,0
robot-failures-lp4_1519,3,1.0,0.1020996570587158,0.0040962696075439,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,111,log_loss,25.0,2,1,sqrt,True,0
robot-failures-lp4_1519,3,1.0,0.0798606872558593,0.0043137073516845,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,62,entropy,7.0,3,1,sqrt,False,0
robot-failures-lp4_1519,3,1.0,0.0835504531860351,0.0054037570953369,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,119,gini,,2,1,,True,0
robot-failures-lp4_1519,4,1.0,0.0778806209564209,0.0054476261138916,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,136,entropy,,2,2,log2,False,0
robot-failures-lp4_1519,0,1.0,0.0991919040679931,0.0042665004730224,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10,gini,,2,1,,False,0
robot-failures-lp4_1519,4,1.0,0.0735187530517578,0.0039443969726562,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,106,entropy,16.0,2,1,log2,True,0
robot-failures-lp4_1519,2,1.0,0.1057713031768798,0.004239797592163,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,90,gini,1.0,4,1,log2,True,0
robot-failures-lp4_1519,4,1.0,0.0723354816436767,0.0039920806884765,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,148,entropy,,4,1,,True,0
robot-failures-lp4_1519,2,1.0,0.0748498439788818,0.0040130615234375,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,119,gini,25.0,3,2,,False,0
robot-failures-lp4_1519,4,1.0,0.0722115039825439,0.0039732456207275,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,124,log_loss,,2,1,,False,0
robot-failures-lp4_1519,3,1.0,0.0974161624908447,0.0039680004119873,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,76,log_loss,28.0,2,2,,False,0
robot-failures-lp4_1519,4,1.0,0.0983123779296875,0.0040490627288818,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,100,log_loss,6.0,2,1,sqrt,False,0
robot-failures-lp4_1519,0,1.0,0.0871603488922119,0.0040044784545898,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,147,gini,,2,2,sqrt,False,0
robot-failures-lp4_1519,4,1.0,0.0879569053649902,0.0043854713439941,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,97,gini,,2,1,sqrt,False,0
robot-failures-lp4_1519,4,1.0,0.0900714397430419,0.0042316913604736,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,109,gini,,2,1,sqrt,True,0
robot-failures-lp4_1519,0,1.0,0.1022160053253173,0.0043642520904541,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,23,gini,,5,1,sqrt,False,0
Sick_numeric_41946,1,0.9841059602649008,0.3911514282226562,0.01092529296875,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,97,gini,35.0,3,2,sqrt,True,0
Sick_numeric_41946,0,0.9841059602649008,0.3687219619750976,0.0112953186035156,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10,entropy,17.0,2,1,sqrt,False,0
Sick_numeric_41946,0,0.9841059602649008,0.4169564247131347,0.0118224620819091,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,74,entropy,10.0,2,2,sqrt,False,0
Sick_numeric_41946,0,0.9841059602649008,0.3552720546722412,0.0112905502319335,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,103,gini,7.0,4,2,log2,False,0
Sick_numeric_41946,0,0.9841059602649008,0.3733448982238769,0.0109806060791015,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,138,gini,,3,2,sqrt,True,0
Sick_numeric_41946,0,0.9841059602649008,0.3325810432434082,0.0110669136047363,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,50,entropy,,2,1,log2,True,0
Sick_numeric_41946,0,0.9841059602649008,0.3729145526885986,0.0113999843597412,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,119,gini,29.0,2,1,sqrt,True,0
Sick_numeric_41946,0,0.9841059602649008,0.3347055912017822,0.0114412307739257,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,173,log_loss,15.0,2,1,log2,False,0
Sick_numeric_41946,0,0.9841059602649008,0.3343527317047119,0.0114674568176269,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,68,gini,25.0,2,1,,False,0
Sick_numeric_41946,0,0.9841059602649008,0.3487734794616699,0.0113706588745117,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,23,gini,15.0,4,1,sqrt,True,0
Sick_numeric_41946,1,0.9841059602649008,0.3937709331512451,0.0110869407653808,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,114,gini,6.0,4,1,,False,0
Sick_numeric_41946,1,0.9841059602649008,0.3920040130615234,0.0105419158935546,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,40,gini,,2,2,log2,True,0
Sick_numeric_41946,1,0.9841059602649008,0.4295125007629394,0.0114614963531494,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,59,log_loss,31.0,2,1,sqrt,False,0
Sick_numeric_41946,1,0.9841059602649008,0.3780539035797119,0.0106170177459716,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,146,gini,5.0,5,1,sqrt,False,0
Sick_numeric_41946,0,0.9841059602649008,0.3894295692443847,0.0117022991180419,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,194,entropy,5.0,2,1,,False,0
Sick_numeric_41946,1,0.9841059602649008,0.4184887409210205,0.0113763809204101,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,50,gini,15.0,2,1,log2,False,0
Sick_numeric_41946,0,0.9841059602649008,0.3577389717102051,0.0110890865325927,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,63,entropy,,4,1,sqrt,True,0
Sick_numeric_41946,0,0.9841059602649008,0.3619987964630127,0.0118050575256347,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,78,log_loss,,3,1,,True,0
Sick_numeric_41946,0,0.9827814569536424,0.4087281227111816,0.0112130641937255,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,73,log_loss,17.0,6,1,,False,0
Sick_numeric_41946,0,0.9827814569536424,0.4486923217773437,0.0112645626068115,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,197,gini,9.0,2,2,log2,True,0
steel-plates-fault_40982,1,0.8221649484536082,0.34944748878479,0.0091316699981689,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,73,log_loss,22.0,4,1,,False,0
steel-plates-fault_40982,1,0.8221649484536082,0.3489196300506592,0.0091817378997802,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,81,gini,7.0,2,1,,True,0
steel-plates-fault_40982,1,0.8221649484536082,0.3541426658630371,0.0091433525085449,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,181,gini,23.0,5,1,sqrt,True,0
steel-plates-fault_40982,1,0.8221649484536082,0.3439772129058838,0.0091409683227539,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,129,entropy,,4,1,log2,False,0
steel-plates-fault_40982,1,0.8221649484536082,0.3555150032043457,0.0093908309936523,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,149,log_loss,,5,1,,True,0
steel-plates-fault_40982,1,0.8221649484536082,0.3449254035949707,0.0090909004211425,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,55,gini,,4,1,sqrt,True,0
steel-plates-fault_40982,4,0.8195876288659794,0.3609788417816162,0.0087325572967529,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,73,log_loss,,2,2,sqrt,False,0
steel-plates-fault_40982,1,0.8195876288659794,0.335460901260376,0.0086941719055175,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,48,gini,9.0,2,2,sqrt,True,0
steel-plates-fault_40982,1,0.8195876288659794,0.3382785320281982,0.0087625980377197,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,140,gini,,2,1,sqrt,False,0
steel-plates-fault_40982,4,0.8195876288659794,0.3651406764984131,0.0085763931274414,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,161,log_loss,,2,1,sqrt,True,0
steel-plates-fault_40982,1,0.8195876288659794,0.3373506069183349,0.0089061260223388,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,70,entropy,,2,1,,True,0
steel-plates-fault_40982,1,0.8195876288659794,0.3288064002990722,0.0085296630859375,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,82,gini,,3,1,,True,0
steel-plates-fault_40982,4,0.8195876288659794,0.3603317737579345,0.0086181163787841,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,84,entropy,28.0,2,1,sqrt,True,0
steel-plates-fault_40982,4,0.8195876288659794,0.3669652938842773,0.0087101459503173,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,23,log_loss,,2,1,log2,True,0
steel-plates-fault_40982,1,0.8195876288659794,0.3352706432342529,0.0087168216705322,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,66,entropy,10.0,2,1,log2,False,0
steel-plates-fault_40982,4,0.8195876288659794,0.3580825328826904,0.0086829662322998,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,139,gini,,2,2,sqrt,False,0
steel-plates-fault_40982,4,0.8195876288659794,0.3620498180389404,0.0087068080902099,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,56,gini,11.0,2,1,sqrt,False,0
steel-plates-fault_40982,1,0.8195876288659794,0.3398315906524658,0.0087811946868896,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,105,log_loss,18.0,3,1,sqrt,True,0
steel-plates-fault_40982,1,0.8170103092783505,0.1562249660491943,0.0093286037445068,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,35,entropy,15.0,2,2,log2,True,0
steel-plates-fault_40982,1,0.8170103092783505,0.8197829723358154,0.0109105110168457,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,93,entropy,10.0,2,1,sqrt,False,0
analcatdata_supreme_728,0,0.995067817509248,0.1371347904205322,0.006685733795166,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,72,log_loss,,5,1,sqrt,False,0
analcatdata_supreme_728,0,0.995067817509248,0.1422309875488281,0.0069689750671386,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,39,gini,,4,2,sqrt,True,0
analcatdata_supreme_728,0,0.995067817509248,0.1212680339813232,0.0057590007781982,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,140,entropy,,2,1,,True,0
analcatdata_supreme_728,0,0.995067817509248,0.2354333400726318,0.0067005157470703,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,142,gini,,2,2,,True,0
analcatdata_supreme_728,0,0.995067817509248,0.242999792098999,0.007077932357788,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,52,gini,,5,1,sqrt,True,0
analcatdata_supreme_728,0,0.995067817509248,0.2671685218811035,0.0076620578765869,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,89,gini,,2,1,,False,0
analcatdata_supreme_728,0,0.995067817509248,0.1017789840698242,0.0057876110076904,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,102,log_loss,18.0,2,1,sqrt,True,0
analcatdata_supreme_728,0,0.995067817509248,0.1011545658111572,0.0056829452514648,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,10,gini,3.0,4,2,log2,True,0
analcatdata_supreme_728,0,0.995067817509248,0.1367790699005127,0.0066900253295898,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,30,gini,,4,1,sqrt,False,0
analcatdata_supreme_728,0,0.995067817509248,0.1008391380310058,0.0057885646820068,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,164,gini,,4,2,sqrt,True,0
analcatdata_supreme_728,0,0.995067817509248,0.2431855201721191,0.0069284439086914,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,47,gini,16.0,2,1,,False,0
analcatdata_supreme_728,0,0.995067817509248,0.1009516716003418,0.0056719779968261,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,163,gini,22.0,3,3,,False,0
analcatdata_supreme_728,0,0.995067817509248,0.1407978534698486,0.0066924095153808,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,33,log_loss,,5,1,sqrt,True,0
analcatdata_supreme_728,0,0.995067817509248,0.2339019775390625,0.0071215629577636,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,133,gini,,2,3,sqrt,False,0
analcatdata_supreme_728,0,0.995067817509248,0.1372373104095459,0.0066468715667724,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,84,gini,18.0,2,1,sqrt,False,0
analcatdata_supreme_728,0,0.995067817509248,0.1048517227172851,0.0056917667388916,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,91,entropy,,4,1,,True,0
analcatdata_supreme_728,0,0.995067817509248,0.1357004642486572,0.0066962242126464,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,193,entropy,6.0,6,2,sqrt,False,0
analcatdata_supreme_728,0,0.995067817509248,0.2438185214996338,0.0069725513458251,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,37,entropy,,6,1,log2,False,0
analcatdata_supreme_728,2,0.9950617283950616,0.1470859050750732,0.0081040859222412,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,130,gini,,2,1,,False,0
analcatdata_supreme_728,2,0.9950617283950616,0.1457686424255371,0.0075900554656982,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,128,log_loss,16.0,2,1,sqrt,False,0
KungChi3_1441,4,1.0,0.0754234790802002,0.004080057144165,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,182,log_loss,,3,2,sqrt,True,0
KungChi3_1441,4,1.0,0.07430100440979,0.0040488243103027,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,111,log_loss,15.0,3,1,sqrt,True,0
KungChi3_1441,4,1.0,0.0779891014099121,0.0042996406555175,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,61,gini,8.0,4,1,sqrt,False,0
KungChi3_1441,4,1.0,0.0969810485839843,0.004695177078247,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,46,entropy,18.0,2,2,log2,False,0
KungChi3_1441,4,1.0,0.071378469467163,0.0040345191955566,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,151,entropy,,4,2,sqrt,False,0
KungChi3_1441,4,1.0,0.0718421936035156,0.0039710998535156,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,106,gini,,3,1,sqrt,True,0
KungChi3_1441,4,1.0,0.0756187438964843,0.0042500495910644,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,134,gini,,2,1,log2,False,0
KungChi3_1441,4,1.0,0.0954914093017578,0.0046510696411132,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,log_loss,31.0,5,2,,False,0
KungChi3_1441,4,1.0,0.0718863010406494,0.0040366649627685,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,112,gini,14.0,5,1,sqrt,True,0
KungChi3_1441,4,1.0,0.0773036479949951,0.0042281150817871,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,74,gini,,2,1,log2,True,0
KungChi3_1441,4,1.0,0.0765104293823242,0.0041725635528564,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,30,log_loss,21.0,2,1,log2,False,0
KungChi3_1441,4,1.0,0.0746183395385742,0.0041487216949462,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,97,entropy,19.0,2,1,,False,0
KungChi3_1441,4,1.0,0.0769379138946533,0.0042459964752197,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,155,gini,14.0,5,1,log2,True,0
KungChi3_1441,4,1.0,0.0713014602661132,0.0041346549987792,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,213,gini,,2,1,log2,True,0
KungChi3_1441,4,1.0,0.0788509845733642,0.0041213035583496,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,112,gini,16.0,9,1,,False,0
KungChi3_1441,4,1.0,0.0769529342651367,0.0042855739593505,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,65,log_loss,6.0,2,1,sqrt,False,0
KungChi3_1441,4,1.0,0.0973124504089355,0.0044665336608886,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,62,log_loss,5.0,3,1,log2,False,0
KungChi3_1441,4,1.0,0.0952334403991699,0.0045094490051269,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,148,gini,,5,1,log2,False,0
KungChi3_1441,4,1.0,0.0707337856292724,0.004030704498291,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,50,log_loss,6.0,2,1,sqrt,True,0
KungChi3_1441,4,1.0,0.0767970085144043,0.0040690898895263,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,131,gini,,2,1,sqrt,False,0
autoUniv-au7-700_1553,0,0.55,0.1027805805206298,0.0063884258270263,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,115,entropy,26.0,2,1,sqrt,True,0
autoUniv-au7-700_1553,0,0.55,0.1026298999786377,0.0064172744750976,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,109,gini,18.0,2,1,sqrt,True,0
autoUniv-au7-700_1553,2,0.55,0.1056241989135742,0.0064060688018798,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,22,entropy,8.0,3,2,log2,True,0
autoUniv-au7-700_1553,2,0.55,0.1070713996887207,0.0066282749176025,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,82,gini,29.0,2,3,,True,0
autoUniv-au7-700_1553,0,0.5357142857142857,0.1020176410675048,0.0063295364379882,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,27,gini,,2,1,sqrt,False,0
autoUniv-au7-700_1553,0,0.5357142857142857,0.1031949520111084,0.0063240528106689,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,71,gini,25.0,2,1,sqrt,False,0
autoUniv-au7-700_1553,0,0.5285714285714286,0.10418701171875,0.0063285827636718,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,146,gini,1.0,3,2,,True,0
