Dataset,Fold,Fold Accuracy,Training Time,Testing Time,Imputer Strategy_none,Imputer Strategy_simpleimputer,Categorical Strategy_none,Categorical Strategy_onehot,Categorical Strategy_ordinalencoder,Feature Selection_extra_tree,Feature Selection_fastica,Feature Selection_feature_agglomeration,Feature Selection_generic_univariate,Feature Selection_kernel_pca,Feature Selection_linear_svc,Feature Selection_none,Feature Selection_nystroem,Feature Selection_pca,Feature Selection_polynomial_features,Feature Selection_rbf_sampler,Feature Selection_select_percentile,Feature Selection_truncated_svd,Scaler_minmax,Scaler_none,Scaler_normalizer,Scaler_power,Scaler_quantile,Scaler_robust,Scaler_standard,learning_rate,max_iter,max_depth,min_samples_leaf,l2_regularization,max_bins,random_state
fri_c3_500_50_937,2,0.94,0.162980318069458,0.0019478797912597,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0771938330715647,86,,14,0.0592172260777587,255,0
fri_c3_500_50_937,4,0.94,2.564260244369507,0.0020267963409423,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.2070468795543288,175,,26,0.1076178478647863,255,0
fri_c3_500_50_937,2,0.94,0.1994524002075195,0.0019333362579345,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.1174052548313911,95,22.0,4,0.1829428666134519,255,0
fri_c3_500_50_937,2,0.94,0.155642032623291,0.0019400119781494,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.1267402314250661,108,24.0,13,0.0110191704543125,255,0
fri_c3_500_50_937,4,0.94,2.6573939323425293,0.0021760463714599,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0206008764518664,146,26.0,31,0.1451321876222029,229,0
fri_c3_500_50_937,2,0.94,0.1620607376098632,0.0024805068969726,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0890377203078487,180,20.0,15,0.1368768039643118,255,0
fri_c3_500_50_937,4,0.94,2.640244245529175,0.0024356842041015,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.4442184333480835,98,1.0,26,0.1713201811126343,202,0
fri_c3_500_50_937,2,0.94,0.2175898551940918,0.0019752979278564,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.1044531892542324,163,1.0,16,0.312507746159096,255,0
fri_c3_500_50_937,2,0.94,0.17014741897583,0.001939058303833,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.025089015395207,191,26.0,26,0.037048120673191,255,0
fri_c3_500_50_937,2,0.94,0.2017407417297363,0.0019471645355224,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0671111034390881,94,26.0,5,0.0560401959135546,244,0
fri_c3_500_50_937,2,0.94,0.1679329872131347,0.0019989013671875,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.3233086095661235,72,21.0,33,0.0304735999631225,200,0
fri_c3_500_50_937,2,0.94,0.1577107906341552,0.0025217533111572,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0186202213378175,209,7.0,9,0.0396166911172476,237,0
fri_c3_500_50_937,2,0.94,0.1629276275634765,0.0023772716522216,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1448527585059373,156,12.0,6,0.0400217837655445,255,0
fri_c3_500_50_937,4,0.94,2.592435359954834,0.0023221969604492,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.8523725134108081,101,11.0,32,0.203849169999189,255,0
fri_c3_500_50_937,2,0.94,0.1605546474456787,0.0024580955505371,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0576240554369081,132,5.0,20,0.0064963483614935,240,0
fri_c3_500_50_937,4,0.94,2.644548177719116,0.0026247501373291,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0122259463682123,48,,17,0.0226522510917365,250,0
fri_c3_500_50_937,2,0.94,0.1702334880828857,0.0023207664489746,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1845899312429899,155,37.0,36,0.0943040883905283,255,0
fri_c3_500_50_937,2,0.94,0.1714911460876464,0.0018160343170166,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0124224435149506,10,,27,0.1448998968407061,209,0
fri_c3_500_50_937,2,0.94,0.1746959686279297,0.001906394958496,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0241663648937988,154,28.0,16,0.1195267650970701,210,0
fruitfly_714,4,0.76,0.0439419746398925,0.0019071102142333,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.1825975317665154,111,19.0,19,0.0232156082495941,253,0
fruitfly_714,4,0.76,0.0389266014099121,0.0016696453094482,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0151282918447402,99,5.0,1,0.0292073832894951,255,0
fruitfly_714,4,0.76,0.0468664169311523,0.0021185874938964,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0340931941733989,111,34.0,20,0.030516165464927,255,0
fruitfly_714,4,0.76,0.0446946620941162,0.0016558170318603,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0166193328513155,133,1.0,19,0.010379140833195,212,0
fruitfly_714,4,0.76,0.037989854812622,0.00160813331604,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.1959483251954882,207,16.0,23,0.1885321155444005,198,0
fruitfly_714,4,0.76,0.0466089248657226,0.0019752979278564,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0164856847891154,133,17.0,1,0.0173774887846231,252,0
fruitfly_714,4,0.76,0.0378508567810058,0.0015864372253417,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.1714764259697923,75,1.0,25,0.1770043296333627,236,0
fruitfly_714,4,0.76,0.0378475189208984,0.0016047954559326,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.018594347455699,90,28.0,20,0.0438600746099551,226,0
fruitfly_714,4,0.76,0.0380592346191406,0.0016431808471679,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7703874710534466,55,8.0,25,0.0611231934837705,232,0
fruitfly_714,4,0.76,0.0431540012359619,0.0016555786132812,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.068039537810772,38,16.0,4,0.0621479456944365,255,0
fruitfly_714,4,0.76,0.0379164218902587,0.0016040802001953,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0179134880833552,10,18.0,8,0.124879174203471,210,0
fruitfly_714,4,0.76,0.0371744632720947,0.0015656948089599,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0121233013555826,77,1.0,1,0.1314159145903205,255,0
fruitfly_714,4,0.72,0.0364077091217041,0.0015487670898437,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0455874298159132,30,4.0,21,0.1023564265175707,233,0
fruitfly_714,4,0.72,0.0384881496429443,0.0015807151794433,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.6064190679219934,105,31.0,17,0.1486196394993121,255,0
fruitfly_714,4,0.72,0.0409858226776123,0.0015208721160888,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0193923447767205,75,,19,0.0008337842433394,235,0
fruitfly_714,1,0.72,0.0462787151336669,0.0016884803771972,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.3816490055352598,46,1.0,6,0.0702814622452156,209,0
fruitfly_714,1,0.72,0.0504703521728515,0.0018203258514404,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0683508086607966,10,12.0,8,0.0742390669906905,251,0
fruitfly_714,1,0.72,0.0479347705841064,0.002004861831665,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.4035113001779736,83,,1,0.027356859233605,217,0
fruitfly_714,1,0.72,0.044459581375122,0.0020270347595214,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5605091385044388,12,17.0,7,0.0812766444273752,255,0
fruitfly_714,4,0.72,0.0440926551818847,0.0020914077758789,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.9899998190421014,135,1.0,13,0.0629529151158448,254,0
analcatdata_draft_984,0,0.9864864864864864,0.1067631244659423,0.0018978118896484,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0136897322241163,113,15.0,14,0.0638871723771342,234,0
analcatdata_draft_984,0,0.9864864864864864,0.1322941780090332,0.0022306442260742,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.3913835079220136,89,,19,0.0126074159631629,255,0
analcatdata_draft_984,0,0.9864864864864864,0.129918098449707,0.0024394989013671,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0137840794443186,173,17.0,28,0.0571394325386591,255,0
analcatdata_draft_984,0,0.9864864864864864,0.1299443244934082,0.0023128986358642,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0426172501344185,100,20.0,13,0.1454276580138931,252,0
analcatdata_draft_984,0,0.9864864864864864,0.116281509399414,0.0018949508666992,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1960940920056829,119,19.0,25,0.0527615778192436,233,0
analcatdata_draft_984,0,0.9864864864864864,0.115009069442749,0.0021474361419677,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0784470957774013,134,29.0,28,0.0668451491968115,255,0
analcatdata_draft_984,0,0.9864864864864864,0.1217997074127197,0.0022492408752441,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1350559588302114,74,37.0,32,0.3427143439419107,255,0
analcatdata_draft_984,0,0.9864864864864864,0.1238472461700439,0.0022392272949218,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.85582356754931,74,4.0,25,0.2054041154250123,246,0
analcatdata_draft_984,0,0.9864864864864864,0.1292822360992431,0.0023531913757324,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.4338239421240332,102,11.0,21,0.2640861158460665,255,0
analcatdata_draft_984,0,0.9864864864864864,0.1026067733764648,0.0018067359924316,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0533751507165751,33,,9,0.0080859304281591,246,0
analcatdata_draft_984,0,0.9864864864864864,0.1150016784667968,0.002234935760498,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.1584489149814818,189,14.0,23,0.0963855922780468,255,0
analcatdata_draft_984,0,0.9864864864864864,0.1150152683258056,0.0019612312316894,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0125016131531893,108,1.0,16,0.0252845152299303,235,0
analcatdata_draft_984,0,0.972972972972973,0.0899610519409179,0.0015826225280761,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0805001100868744,90,13.0,34,0.0517923509177013,255,0
analcatdata_draft_984,0,0.972972972972973,0.1070451736450195,0.0018517971038818,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.1647377275151435,204,,21,0.1138653875981027,248,0
analcatdata_draft_984,0,0.972972972972973,0.119840383529663,0.0020954608917236,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.268803091163059,45,,18,0.086492032524526,255,0
analcatdata_draft_984,0,0.972972972972973,0.0938761234283447,0.0018756389617919,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.6353815175005841,177,17.0,34,0.0704678035509799,194,0
analcatdata_draft_984,0,0.972972972972973,0.0965187549591064,0.0020496845245361,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0368227709980557,141,,15,0.168442246505615,255,0
analcatdata_draft_984,0,0.972972972972973,0.150599718093872,0.002335786819458,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.6372955220787755,156,24.0,20,0.1147588152656479,255,0
analcatdata_draft_984,0,0.972972972972973,0.0951480865478515,0.0017199516296386,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.2103957835827795,91,17.0,40,0.1720621495981217,255,0
analcatdata_draft_984,0,0.972972972972973,0.1229689121246337,0.0023808479309082,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0142985317663026,103,,23,0.2687251696108546,214,0
fri_c0_1000_50_904,4,0.925,0.3246183395385742,0.0026051998138427,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0576322755872314,83,11.0,31,0.1244693421893008,255,0
fri_c0_1000_50_904,4,0.925,0.3069369792938232,0.002610445022583,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0897821988506559,150,1.0,35,0.0503180612285128,250,0
fri_c0_1000_50_904,4,0.925,0.3243815898895263,0.0026781558990478,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.050696097751737,120,,14,0.0239245430374499,223,0
fri_c0_1000_50_904,4,0.925,0.2948412895202636,0.0025691986083984,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0170560845506773,72,,29,0.031596539585083,255,0
fri_c0_1000_50_904,4,0.925,0.2609355449676513,0.0023553371429443,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.1268145618623712,74,,17,0.050522479613892,255,0
fri_c0_1000_50_904,4,0.925,0.322401762008667,0.0021197795867919,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.01834454139984,99,,40,0.1347424108487435,253,0
fri_c0_1000_50_904,4,0.925,0.2829270362854004,0.0021808147430419,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6761676872740843,83,37.0,34,0.004098312521395,255,0
fri_c0_1000_50_904,4,0.925,0.2849116325378418,0.0021657943725585,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5376580116496937,172,31.0,27,0.1683523058343973,229,0
fri_c0_1000_50_904,4,0.925,0.3229231834411621,0.00242280960083,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.089213651921097,140,,30,0.1419375276840465,255,0
fri_c0_1000_50_904,4,0.925,0.2945051193237304,0.0025837421417236,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0136614655781888,140,37.0,13,0.0691981166782597,255,0
fri_c0_1000_50_904,4,0.925,0.2954614162445068,0.0022346973419189,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.1271776569018783,112,9.0,37,0.0510270489155527,255,0
fri_c0_1000_50_904,4,0.925,0.289703369140625,0.0024728775024414,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.152923215714484,59,6.0,11,0.0119568812878516,255,0
fri_c0_1000_50_904,4,0.925,0.3026068210601806,0.002681016921997,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5981988847675744,135,35.0,24,0.03420700816422,242,0
fri_c0_1000_50_904,4,0.925,0.3000257015228271,0.0022470951080322,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0136469322045742,10,,13,0.0116116008443887,239,0
fri_c0_1000_50_904,4,0.925,0.2801506519317627,0.0024776458740234,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2422197466939345,109,,29,0.1708620413979856,237,0
fri_c0_1000_50_904,4,0.925,0.2996292114257812,0.0023729801177978,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.1335395114368391,59,,37,0.0711999500180115,235,0
fri_c0_1000_50_904,4,0.925,0.3056349754333496,0.002352237701416,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.022363978565982,56,9.0,25,0.0283406930478974,255,0
fri_c0_1000_50_904,4,0.925,0.3066763877868652,0.002662181854248,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0175172890137483,77,23.0,23,0.0018254961041069,253,0
fri_c0_1000_50_904,4,0.925,0.2845523357391357,0.0023145675659179,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2442877340161645,96,1.0,19,0.0742171406332415,255,0
fri_c0_1000_50_904,4,0.925,0.2973828315734863,0.0026469230651855,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0478235439915934,99,23.0,21,0.139467778876696,255,0
breast-w_15,1,0.9857142857142858,0.259639024734497,0.0020370483398437,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.9997223285854908,140,20.0,17,0.1454546588207212,229,0
breast-w_15,1,0.9857142857142858,0.2979540824890136,0.0023989677429199,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.6137709355338197,91,10.0,36,0.0241340878150267,210,0
breast-w_15,1,0.9857142857142858,0.3851456642150879,0.0021276473999023,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.1353427344302875,95,,28,0.5310797258434118,211,0
breast-w_15,1,0.9857142857142858,0.1549983024597168,0.0020155906677246,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.1920716076610428,30,17.0,17,0.0841136684073781,228,0
breast-w_15,0,0.9857142857142858,0.1374385356903076,0.001979112625122,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0207861054069543,37,,21,0.0403477639494186,255,0
breast-w_15,3,0.9857142857142858,0.2842776775360107,0.0022597312927246,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6137752915613022,114,,49,0.0498909811663731,255,0
breast-w_15,1,0.9857142857142858,0.4550950527191162,0.0023491382598876,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0827689696069507,132,,23,0.0132887998775755,255,0
breast-w_15,0,0.9857142857142858,0.1085679531097412,0.001983642578125,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.1103336534891121,87,42.0,35,0.0679946392323102,255,0
breast-w_15,1,0.9857142857142858,0.2551939487457275,0.0023326873779296,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.5575170740282914,147,13.0,14,0.1399563762741006,238,0
breast-w_15,3,0.9857142857142858,0.2992055416107178,0.00211763381958,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0102920208883436,30,,25,0.0526633406823088,236,0
breast-w_15,0,0.9857142857142858,0.1081109046936035,0.0021300315856933,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0974301119032576,120,,14,0.2016298925742502,255,0
breast-w_15,1,0.9857142857142858,0.1596810817718505,0.0029544830322265,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.1792806036612862,57,,15,0.0647700462377478,255,0
breast-w_15,0,0.9857142857142858,0.170048713684082,0.0030615329742431,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.020826678317385,53,,28,0.2308702007223562,255,0
breast-w_15,1,0.9857142857142858,0.2641153335571289,0.0019106864929199,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0136962226386148,62,,11,0.1214709453060605,255,0
breast-w_15,0,0.9857142857142858,0.1553325653076172,0.0022339820861816,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.117454124880604,96,10.0,8,0.0056580617773219,244,0
breast-w_15,3,0.9857142857142858,0.2470426559448242,0.0026957988739013,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.1244681157472554,122,4.0,27,0.0069368797181359,249,0
breast-w_15,1,0.9857142857142858,0.2209880352020263,0.0024449825286865,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0457615801179299,118,2.0,15,0.1609970057747696,255,0
breast-w_15,0,0.9857142857142858,0.1158709526062011,0.0019731521606445,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.581383301854371,85,,17,0.0441336428178959,255,0
breast-w_15,1,0.9857142857142858,0.2316598892211914,0.0025486946105957,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0400100572643384,132,18.0,2,0.0209789457674766,227,0
breast-w_15,1,0.9857142857142858,0.1525545120239257,0.0024118423461914,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.1078844742088688,184,,7,0.2004857256079085,251,0
autoUniv-au1-1000_1547,3,0.825,0.2619791030883789,0.0023777484893798,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1389806173500977,111,,20,0.0376681982194012,255,0
autoUniv-au1-1000_1547,3,0.825,0.2532558441162109,0.0024545192718505,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2067479107234201,86,,7,0.0694061996785493,251,0
autoUniv-au1-1000_1547,3,0.825,0.2973175048828125,0.0025076866149902,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0217396070059878,200,18.0,6,0.1267112799098166,203,0
autoUniv-au1-1000_1547,3,0.825,0.2792563438415527,0.002490758895874,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0109614265075709,120,,8,0.1253356346705126,255,0
autoUniv-au1-1000_1547,3,0.825,0.2376265525817871,0.0020327568054199,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7282361027032588,51,8.0,23,0.2554677743884211,255,0
autoUniv-au1-1000_1547,3,0.825,0.2672913074493408,0.0025014877319335,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7422827881797524,10,3.0,18,0.1981160730982496,239,0
autoUniv-au1-1000_1547,3,0.825,0.2397406101226806,0.0022952556610107,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.3766531136745365,112,12.0,35,0.4206768747889591,209,0
autoUniv-au1-1000_1547,3,0.825,0.2364342212677002,0.002000093460083,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0555403234998855,149,,1,0.0904806338505686,255,0
autoUniv-au1-1000_1547,3,0.825,0.2575356960296631,0.0021893978118896,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0200217204170064,193,19.0,20,0.0511683765717221,255,0
autoUniv-au1-1000_1547,3,0.825,0.2884447574615478,0.0021994113922119,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0518399103863005,90,1.0,24,0.0274565951904898,255,0
autoUniv-au1-1000_1547,3,0.825,0.2772037982940674,0.0022056102752685,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2834437815717154,186,,29,0.0279673388250789,255,0
autoUniv-au1-1000_1547,3,0.825,0.2925672531127929,0.0021107196807861,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0468166064632395,32,,21,0.0163606578013698,231,0
autoUniv-au1-1000_1547,3,0.825,0.293278694152832,0.0022342205047607,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.3906842344075882,83,5.0,24,0.1297064351967652,152,0
autoUniv-au1-1000_1547,3,0.825,0.2490949630737304,0.001936912536621,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.2218332331825372,49,,22,0.1062017030319852,252,0
autoUniv-au1-1000_1547,3,0.825,0.2971889972686767,0.0026638507843017,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1819530011291741,140,,24,0.0345726802869384,250,0
autoUniv-au1-1000_1547,3,0.825,0.2743756771087646,0.0020887851715087,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7252265473397671,35,28.0,20,0.2226897860696919,255,0
autoUniv-au1-1000_1547,3,0.825,0.278325080871582,0.0026426315307617,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.6121143774081573,120,5.0,41,0.0803601414550772,255,0
autoUniv-au1-1000_1547,3,0.825,0.2736964225769043,0.002408742904663,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.265051907294235,38,19.0,26,0.0071516441500797,254,0
autoUniv-au1-1000_1547,3,0.825,0.2466542720794677,0.0021820068359375,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0250319721355831,188,,22,0.0063420133361307,255,0
