Dataset,Fold,Fold Accuracy,Training Time,Testing Time,Imputer Strategy_none,Imputer Strategy_simpleimputer,Categorical Strategy_none,Categorical Strategy_onehot,Categorical Strategy_ordinalencoder,Feature Selection_extra_tree,Feature Selection_fastica,Feature Selection_feature_agglomeration,Feature Selection_generic_univariate,Feature Selection_kernel_pca,Feature Selection_linear_svc,Feature Selection_none,Feature Selection_nystroem,Feature Selection_pca,Feature Selection_polynomial_features,Feature Selection_random_trees_embedding,Feature Selection_rbf_sampler,Feature Selection_select_percentile,Feature Selection_truncated_svd,Scaler_minmax,Scaler_none,Scaler_normalizer,Scaler_power,Scaler_quantile,Scaler_robust,Scaler_standard,n_neighbors,weights,algorithm,leaf_size,p,metric
PieChart1_1451,3,0.950354609929078,0.0011086463928222,0.0079617500305175,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,uniform,kd_tree,40,2,chebyshev
PieChart1_1451,1,0.950354609929078,0.0009295940399169,0.0078670978546142,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6,uniform,ball_tree,29,2,euclidean
PieChart1_1451,3,0.950354609929078,0.0011141300201416,0.0080313682556152,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,uniform,brute,36,2,minkowski
PieChart1_1451,1,0.950354609929078,0.0008795261383056,0.0083372592926025,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,uniform,auto,46,3,minkowski
PieChart1_1451,1,0.950354609929078,0.0008513927459716,0.0078692436218261,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,uniform,kd_tree,31,1,euclidean
PieChart1_1451,3,0.950354609929078,0.0011637210845947,0.0084843635559082,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,distance,ball_tree,34,2,manhattan
PieChart1_1451,1,0.950354609929078,0.0008533000946044,0.0079562664031982,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,uniform,brute,25,1,chebyshev
PieChart1_1451,3,0.950354609929078,0.0011250972747802,0.0080115795135498,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,uniform,auto,29,3,euclidean
PieChart1_1451,3,0.950354609929078,0.001105785369873,0.0082230567932128,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,uniform,ball_tree,37,3,euclidean
PieChart1_1451,1,0.950354609929078,0.0009686946868896,0.007840871810913,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,uniform,brute,28,2,manhattan
PieChart1_1451,3,0.9432624113475178,0.0011236667633056,0.0082509517669677,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,uniform,brute,25,2,euclidean
PieChart1_1451,3,0.9432624113475178,0.0009119510650634,0.0016942024230957,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,uniform,auto,42,2,manhattan
PieChart1_1451,3,0.9432624113475178,0.0008161067962646,0.0021905899047851,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,uniform,brute,35,2,manhattan
PieChart1_1451,1,0.9432624113475178,0.0008490085601806,0.0015723705291748,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,uniform,kd_tree,25,2,chebyshev
PieChart1_1451,2,0.9432624113475178,0.0010745525360107,0.0083715915679931,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,uniform,ball_tree,48,2,manhattan
PieChart1_1451,2,0.9432624113475178,0.0012521743774414,0.0080616474151611,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,uniform,brute,51,1,manhattan
PieChart1_1451,1,0.9432624113475178,0.000720739364624,0.0015249252319335,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,uniform,auto,40,1,chebyshev
PieChart1_1451,3,0.9432624113475178,0.0007343292236328,0.0013747215270996,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,uniform,auto,18,2,chebyshev
bridges_327,0,0.8571428571428571,0.0006647109985351,0.0021295547485351,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,uniform,auto,34,3,minkowski
bridges_327,0,0.8571428571428571,0.0006639957427978,0.002061128616333,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,uniform,brute,36,3,euclidean
bridges_327,0,0.8571428571428571,0.0006055831909179,0.0011584758758544,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5,uniform,auto,14,2,chebyshev
bridges_327,0,0.8095238095238095,0.0005991458892822,0.0020616054534912,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,distance,kd_tree,42,3,chebyshev
bridges_327,0,0.8095238095238095,0.0007236003875732,0.0020947456359863,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,uniform,kd_tree,32,1,minkowski
bridges_327,0,0.8095238095238095,0.0006642341613769,0.0020642280578613,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,uniform,auto,41,2,euclidean
bridges_327,0,0.8095238095238095,0.0007174015045166,0.0021131038665771,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,distance,auto,27,2,minkowski
bridges_327,0,0.8095238095238095,0.0005309581756591,0.0005643367767333,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,uniform,auto,35,2,manhattan
bridges_327,0,0.8095238095238095,0.0005779266357421,0.0019068717956542,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,distance,auto,35,2,chebyshev
bridges_327,0,0.7619047619047619,0.0005967617034912,0.0020747184753417,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,uniform,brute,32,2,euclidean
bridges_327,0,0.7619047619047619,0.0005643367767333,0.0011458396911621,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,uniform,brute,35,2,manhattan
bridges_327,0,0.7619047619047619,0.0006840229034423,0.002054214477539,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,uniform,brute,29,2,chebyshev
bridges_327,0,0.7619047619047619,0.0005114078521728,0.0006804466247558,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,8,uniform,auto,18,3,manhattan
bridges_327,0,0.7619047619047619,0.0005042552947998,0.0010735988616943,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,uniform,kd_tree,10,2,minkowski
bridges_327,0,0.7619047619047619,0.0004739761352539,0.0007140636444091,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4,uniform,brute,24,2,manhattan
bridges_327,0,0.7619047619047619,0.0005674362182617,0.0011253356933593,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3,distance,brute,38,2,minkowski
bridges_327,0,0.7619047619047619,0.0006051063537597,0.0020616054534912,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,uniform,auto,20,2,manhattan
bridges_327,0,0.7619047619047619,0.0005080699920654,0.0006501674652099,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4,distance,auto,41,2,minkowski
bridges_327,0,0.7619047619047619,0.0005733966827392,0.00120210647583,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4,distance,brute,44,2,minkowski
bridges_327,0,0.7619047619047619,0.0006814002990722,0.0020699501037597,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,uniform,kd_tree,35,1,minkowski
analcatdata_authorship_458,4,1.0,0.0006806850433349,0.0093896389007568,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,uniform,auto,28,3,chebyshev
analcatdata_authorship_458,0,1.0,0.0011358261108398,0.0720188617706298,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,distance,kd_tree,33,2,euclidean
analcatdata_authorship_458,3,1.0,0.001115083694458,0.0724167823791503,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,uniform,ball_tree,15,2,minkowski
analcatdata_authorship_458,0,1.0,0.0020942687988281,0.0233852863311767,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,distance,auto,12,2,minkowski
analcatdata_authorship_458,4,1.0,0.0011355876922607,0.0723354816436767,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,uniform,auto,21,1,chebyshev
analcatdata_authorship_458,3,1.0,0.001300573348999,0.0722229480743408,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,uniform,brute,46,3,chebyshev
analcatdata_authorship_458,2,1.0,0.0019855499267578,0.0109081268310546,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,7,uniform,auto,19,2,minkowski
analcatdata_authorship_458,4,1.0,0.0021054744720458,0.0143687725067138,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,uniform,kd_tree,24,2,euclidean
analcatdata_authorship_458,0,1.0,0.0012214183807373,0.0599298477172851,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5,distance,brute,30,2,manhattan
analcatdata_authorship_458,0,1.0,0.0010609626770019,0.0071051120758056,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,uniform,auto,24,2,manhattan
analcatdata_authorship_458,0,1.0,0.0010838508605957,0.0763161182403564,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,uniform,kd_tree,35,1,chebyshev
analcatdata_authorship_458,2,1.0,0.000701904296875,0.0092513561248779,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,uniform,kd_tree,22,2,minkowski
analcatdata_authorship_458,2,1.0,0.0008821487426757,0.0150575637817382,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,uniform,ball_tree,19,2,chebyshev
analcatdata_authorship_458,3,1.0,0.0009841918945312,0.0717017650604248,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,uniform,ball_tree,57,2,minkowski
analcatdata_authorship_458,0,1.0,0.0007023811340332,0.0092902183532714,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,uniform,auto,21,2,euclidean
analcatdata_authorship_458,2,1.0,0.0017261505126953,0.0105805397033691,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,uniform,auto,38,2,minkowski
analcatdata_authorship_458,0,1.0,0.002143383026123,0.0723118782043457,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,8,uniform,kd_tree,21,3,chebyshev
analcatdata_authorship_458,2,1.0,0.0010633468627929,0.011348009109497,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,distance,kd_tree,15,3,minkowski
analcatdata_authorship_458,3,1.0,0.0009379386901855,0.0703532695770263,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,10,uniform,auto,29,3,minkowski
analcatdata_authorship_458,0,1.0,0.0017762184143066,0.0107777118682861,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,distance,brute,17,1,chebyshev
Loan-Predication_43595,2,0.8455284552845529,0.0008814334869384,0.0066835880279541,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,distance,brute,26,2,euclidean
Loan-Predication_43595,2,0.8455284552845529,0.0009186267852783,0.0068473815917968,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,distance,auto,22,2,chebyshev
Loan-Predication_43595,2,0.8455284552845529,0.0006577968597412,0.0015783309936523,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4,uniform,brute,43,2,manhattan
Loan-Predication_43595,2,0.8455284552845529,0.000955581665039,0.0081658363342285,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,uniform,auto,15,3,minkowski
Loan-Predication_43595,2,0.8373983739837398,0.0010669231414794,0.0070769786834716,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,7,uniform,ball_tree,37,1,euclidean
Loan-Predication_43595,2,0.8373983739837398,0.0008051395416259,0.0065712928771972,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,uniform,kd_tree,33,2,minkowski
Loan-Predication_43595,2,0.8373983739837398,0.0007922649383544,0.0064659118652343,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,uniform,auto,28,1,minkowski
Loan-Predication_43595,2,0.8292682926829268,0.0010030269622802,0.0690703392028808,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,uniform,ball_tree,22,2,minkowski
Loan-Predication_43595,2,0.8292682926829268,0.0009820461273193,0.0073626041412353,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,distance,ball_tree,32,2,chebyshev
Loan-Predication_43595,2,0.8292682926829268,0.0009694099426269,0.0070185661315917,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5,uniform,kd_tree,32,3,minkowski
Loan-Predication_43595,2,0.8292682926829268,0.0010237693786621,0.0068132877349853,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,distance,ball_tree,34,2,minkowski
Loan-Predication_43595,2,0.8292682926829268,0.0010597705841064,0.007436990737915,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,uniform,ball_tree,27,2,chebyshev
Loan-Predication_43595,2,0.8292682926829268,0.0010151863098144,0.0076723098754882,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,uniform,brute,19,2,euclidean
Loan-Predication_43595,2,0.8292682926829268,0.0010013580322265,0.0073602199554443,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,distance,kd_tree,39,3,euclidean
Loan-Predication_43595,2,0.8292682926829268,0.001007080078125,0.0076007843017578,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,uniform,ball_tree,30,1,chebyshev
Loan-Predication_43595,1,0.8292682926829268,0.0009355545043945,0.0068731307983398,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,distance,ball_tree,24,2,manhattan
Loan-Predication_43595,2,0.8292682926829268,0.0014436244964599,0.0083990097045898,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,uniform,auto,20,1,chebyshev
Loan-Predication_43595,4,0.8278688524590164,0.0013835430145263,0.0088217258453369,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,distance,auto,39,2,manhattan
Loan-Predication_43595,4,0.8278688524590164,0.0009670257568359,0.0071234703063964,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,uniform,brute,44,1,manhattan
Loan-Predication_43595,4,0.8278688524590164,0.0010132789611816,0.0074560642242431,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,distance,auto,36,1,manhattan
xd6_40693,0,0.9794871794871794,0.001239538192749,0.0145132541656494,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12,uniform,auto,36,3,euclidean
xd6_40693,0,0.9794871794871794,0.00209641456604,0.0150439739227294,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,uniform,kd_tree,42,2,minkowski
xd6_40693,0,0.9794871794871794,0.001307725906372,0.0145623683929443,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,uniform,brute,26,3,minkowski
xd6_40693,0,0.9794871794871794,0.0011391639709472,0.0143444538116455,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,uniform,brute,51,2,minkowski
xd6_40693,2,0.9794871794871794,0.0005192756652832,0.0018985271453857,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,uniform,brute,19,2,minkowski
xd6_40693,0,0.9794871794871794,0.0012588500976562,0.0146405696868896,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,distance,brute,28,2,euclidean
xd6_40693,0,0.9794871794871794,0.0021097660064697,0.0148975849151611,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,distance,auto,22,2,euclidean
xd6_40693,2,0.9794871794871794,0.0004944801330566,0.0015418529510498,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5,uniform,auto,31,1,manhattan
xd6_40693,0,0.9794871794871794,0.0011632442474365,0.014589786529541,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,uniform,brute,47,2,chebyshev
xd6_40693,0,0.9794871794871794,0.0020928382873535,0.0157275199890136,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,uniform,ball_tree,28,2,manhattan
xd6_40693,0,0.9794871794871794,0.0010271072387695,0.0130612850189208,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,uniform,brute,34,3,minkowski
xd6_40693,0,0.9794871794871794,0.0020961761474609,0.0127580165863037,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,uniform,auto,10,1,minkowski
xd6_40693,0,0.9794871794871794,0.0010299682617187,0.0128040313720703,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,distance,ball_tree,34,2,minkowski
xd6_40693,0,0.9794871794871794,0.0012133121490478,0.0145950317382812,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,distance,brute,40,1,chebyshev
xd6_40693,0,0.9794871794871794,0.001239538192749,0.0155587196350097,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,uniform,auto,31,2,euclidean
xd6_40693,0,0.9794871794871794,0.0013537406921386,0.0156373977661132,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,distance,brute,19,2,chebyshev
xd6_40693,2,0.9794871794871794,0.0004818439483642,0.0015628337860107,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,10,distance,auto,18,2,minkowski
xd6_40693,2,0.9794871794871794,0.0004844665527343,0.0015473365783691,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5,distance,auto,24,2,manhattan
xd6_40693,0,0.9794871794871794,0.0012397766113281,0.0200309753417968,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,uniform,ball_tree,18,2,manhattan
xd6_40693,0,0.9794871794871794,0.0014746189117431,0.0146040916442871,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,uniform,auto,46,2,chebyshev
wisconsin_753,1,0.8205128205128205,0.0006985664367675,0.0027570724487304,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4,uniform,auto,35,2,euclidean
wisconsin_753,1,0.8205128205128205,0.0006070137023925,0.0027480125427246,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,uniform,auto,44,1,manhattan
wisconsin_753,1,0.8205128205128205,0.0006542205810546,0.002840518951416,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,6,uniform,ball_tree,27,3,chebyshev
wisconsin_753,1,0.8205128205128205,0.0007350444793701,0.0029633045196533,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4,distance,auto,22,3,chebyshev
wisconsin_753,1,0.8205128205128205,0.000673770904541,0.0030708312988281,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4,distance,brute,23,2,minkowski
wisconsin_753,1,0.8205128205128205,0.0007679462432861,0.0029242038726806,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,7,uniform,brute,25,2,manhattan
wisconsin_753,1,0.7435897435897436,0.0006229877471923,0.0026681423187255,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,uniform,kd_tree,25,1,minkowski
wisconsin_753,1,0.7435897435897436,0.000678539276123,0.002854585647583,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,uniform,kd_tree,42,2,chebyshev
wisconsin_753,1,0.7435897435897436,0.0009047985076904,0.0042827129364013,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,8,distance,auto,39,2,chebyshev
wisconsin_753,1,0.7435897435897436,0.0007116794586181,0.0029489994049072,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,uniform,kd_tree,33,1,euclidean
wisconsin_753,1,0.7435897435897436,0.0007834434509277,0.0030257701873779,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,uniform,auto,13,1,chebyshev
wisconsin_753,1,0.7435897435897436,0.0006000995635986,0.0026695728302001,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,uniform,ball_tree,33,2,manhattan
wisconsin_753,1,0.7435897435897436,0.0006868839263916,0.0028505325317382,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,distance,ball_tree,27,1,manhattan
wisconsin_753,1,0.7435897435897436,0.0006382465362548,0.0027801990509033,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,uniform,kd_tree,44,1,euclidean
wisconsin_753,1,0.7435897435897436,0.0006189346313476,0.002763032913208,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4,distance,brute,39,1,euclidean
wisconsin_753,1,0.7435897435897436,0.0006213188171386,0.0028905868530273,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,uniform,auto,31,2,chebyshev
wisconsin_753,1,0.7435897435897436,0.00067138671875,0.0031025409698486,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,uniform,auto,10,2,minkowski
wisconsin_753,1,0.7435897435897436,0.0007421970367431,0.0029351711273193,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,uniform,auto,29,1,chebyshev
wisconsin_753,1,0.717948717948718,0.0006904602050781,0.0027375221252441,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,distance,brute,23,2,minkowski
wisconsin_753,1,0.717948717948718,0.0008072853088378,0.0029816627502441,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,distance,ball_tree,34,1,manhattan
mc2_1054,4,0.84375,0.0007758140563964,0.0030910968780517,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,4,uniform,auto,19,2,minkowski
mc2_1054,4,0.84375,0.0006108283996582,0.0027012825012207,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,7,uniform,auto,33,1,minkowski
mc2_1054,4,0.84375,0.0006070137023925,0.0023603439331054,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,uniform,ball_tree,10,1,chebyshev
mc2_1054,4,0.84375,0.0006370544433593,0.0025320053100585,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,9,uniform,auto,16,2,euclidean
mc2_1054,4,0.84375,0.0006954669952392,0.0024993419647216,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,5,distance,ball_tree,21,3,euclidean
mc2_1054,4,0.84375,0.0006349086761474,0.002382755279541,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,6,distance,ball_tree,25,3,manhattan
mc2_1054,0,0.8181818181818182,0.000462532043457,0.0026063919067382,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,uniform,auto,34,2,euclidean
mc2_1054,0,0.8181818181818182,0.000819444656372,0.0023579597473144,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,8,uniform,auto,13,1,euclidean
