Dataset,Imputer Strategy,Categorical Strategy,Feature Selection,Scaler,Classifier,Fold,Fold Accuracy,Training Time,Testing Time,source_csv
sa-heart_1498,simpleimputer,none,polynomial_features,robust,GaussianNB(),2,0.8043478260869565,0.0009272098541259,0.0001885890960693,sa-heart_1498_results_GaussianNB().csv
autoUniv-au6-400_1551,none,onehot,generic_univariate,quantile,GaussianNB(),3,0.4,0.0014054775238037,0.0002954006195068,autoUniv-au6-400_1551_results_GaussianNB().csv
autoUniv-au6-400_1551,simpleimputer,ordinalencoder,generic_univariate,quantile,GaussianNB(),3,0.4,0.0013554096221923,0.000295877456665,autoUniv-au6-400_1551_results_GaussianNB().csv
autoUniv-au6-400_1551,simpleimputer,onehot,generic_univariate,quantile,GaussianNB(),3,0.4,0.0013737678527832,0.0002884864807128,autoUniv-au6-400_1551_results_GaussianNB().csv
autoUniv-au6-400_1551,none,ordinalencoder,generic_univariate,quantile,GaussianNB(),3,0.4,0.0014982223510742,0.0002951622009277,autoUniv-au6-400_1551_results_GaussianNB().csv
autoUniv-au6-400_1551,simpleimputer,onehot,generic_univariate,minmax,GaussianNB(),3,0.3875,0.0013141632080078,0.0002989768981933,autoUniv-au6-400_1551_results_GaussianNB().csv
autoUniv-au6-400_1551,none,onehot,generic_univariate,none,GaussianNB(),3,0.3875,0.001380443572998,0.0003581047058105,autoUniv-au6-400_1551_results_GaussianNB().csv
autoUniv-au6-400_1551,simpleimputer,ordinalencoder,generic_univariate,minmax,GaussianNB(),3,0.3875,0.0013313293457031,0.000317096710205,autoUniv-au6-400_1551_results_GaussianNB().csv
autoUniv-au6-400_1551,simpleimputer,ordinalencoder,generic_univariate,robust,GaussianNB(),3,0.3875,0.0014176368713378,0.0002946853637695,autoUniv-au6-400_1551_results_GaussianNB().csv
autoUniv-au6-400_1551,none,onehot,generic_univariate,standard,GaussianNB(),3,0.3875,0.001408576965332,0.0002954006195068,autoUniv-au6-400_1551_results_GaussianNB().csv
autoUniv-au6-400_1551,none,ordinalencoder,generic_univariate,robust,GaussianNB(),3,0.3875,0.0014395713806152,0.0003049373626708,autoUniv-au6-400_1551_results_GaussianNB().csv
autoUniv-au6-400_1551,simpleimputer,ordinalencoder,generic_univariate,none,GaussianNB(),3,0.3875,0.0013999938964843,0.0003063678741455,autoUniv-au6-400_1551_results_GaussianNB().csv
autoUniv-au6-400_1551,none,ordinalencoder,generic_univariate,minmax,GaussianNB(),3,0.3875,0.0013420581817626,0.0002882480621337,autoUniv-au6-400_1551_results_GaussianNB().csv
autoUniv-au6-400_1551,none,onehot,generic_univariate,minmax,GaussianNB(),3,0.3875,0.001396894454956,0.0003261566162109,autoUniv-au6-400_1551_results_GaussianNB().csv
autoUniv-au6-400_1551,none,ordinalencoder,generic_univariate,none,GaussianNB(),3,0.3875,0.0013463497161865,0.0003092288970947,autoUniv-au6-400_1551_results_GaussianNB().csv
autoUniv-au6-400_1551,simpleimputer,ordinalencoder,generic_univariate,power,GaussianNB(),3,0.3875,0.0015637874603271,0.0003292560577392,autoUniv-au6-400_1551_results_GaussianNB().csv
autoUniv-au6-400_1551,none,ordinalencoder,generic_univariate,power,GaussianNB(),3,0.3875,0.0014810562133789,0.0003004074096679,autoUniv-au6-400_1551_results_GaussianNB().csv
autoUniv-au6-400_1551,simpleimputer,onehot,generic_univariate,power,GaussianNB(),3,0.3875,0.0014619827270507,0.000298261642456,autoUniv-au6-400_1551_results_GaussianNB().csv
autoUniv-au6-400_1551,simpleimputer,onehot,generic_univariate,standard,GaussianNB(),3,0.3875,0.0013887882232666,0.0002903938293457,autoUniv-au6-400_1551_results_GaussianNB().csv
autoUniv-au6-400_1551,none,ordinalencoder,generic_univariate,standard,GaussianNB(),3,0.3875,0.0013020038604736,0.0002861022949218,autoUniv-au6-400_1551_results_GaussianNB().csv
autoUniv-au6-400_1551,simpleimputer,ordinalencoder,generic_univariate,standard,GaussianNB(),3,0.3875,0.0013103485107421,0.0002908706665039,autoUniv-au6-400_1551_results_GaussianNB().csv
analcatdata_marketing_986,simpleimputer,onehot,extra_tree,minmax,GaussianNB(),4,0.6805555555555556,0.0008587837219238,0.000154972076416,analcatdata_marketing_986_results_GaussianNB().csv
analcatdata_marketing_986,simpleimputer,onehot,extra_tree,standard,GaussianNB(),4,0.6805555555555556,0.0009300708770751,0.0001673698425292,analcatdata_marketing_986_results_GaussianNB().csv
analcatdata_marketing_986,simpleimputer,onehot,extra_tree,robust,GaussianNB(),4,0.6805555555555556,0.0009596347808837,0.0001552104949951,analcatdata_marketing_986_results_GaussianNB().csv
analcatdata_marketing_986,simpleimputer,none,extra_tree,none,GaussianNB(),4,0.6805555555555556,0.0008707046508789,0.0001506805419921,analcatdata_marketing_986_results_GaussianNB().csv
analcatdata_marketing_986,simpleimputer,none,extra_tree,robust,GaussianNB(),4,0.6805555555555556,0.0008399486541748,0.000150442123413,analcatdata_marketing_986_results_GaussianNB().csv
analcatdata_marketing_986,simpleimputer,ordinalencoder,extra_tree,standard,GaussianNB(),4,0.6805555555555556,0.0008809566497802,0.0002260208129882,analcatdata_marketing_986_results_GaussianNB().csv
analcatdata_marketing_986,simpleimputer,ordinalencoder,extra_tree,none,GaussianNB(),4,0.6805555555555556,0.000845193862915,0.0001544952392578,analcatdata_marketing_986_results_GaussianNB().csv
analcatdata_marketing_986,simpleimputer,none,extra_tree,standard,GaussianNB(),4,0.6805555555555556,0.0008456707000732,0.0001499652862548,analcatdata_marketing_986_results_GaussianNB().csv
analcatdata_marketing_986,simpleimputer,ordinalencoder,extra_tree,minmax,GaussianNB(),4,0.6805555555555556,0.0008738040924072,0.0002295970916748,analcatdata_marketing_986_results_GaussianNB().csv
analcatdata_marketing_986,simpleimputer,onehot,extra_tree,power,GaussianNB(),4,0.6805555555555556,0.0008506774902343,0.0001490116119384,analcatdata_marketing_986_results_GaussianNB().csv
analcatdata_marketing_986,simpleimputer,ordinalencoder,extra_tree,robust,GaussianNB(),4,0.6805555555555556,0.0008301734924316,0.0001509189605712,analcatdata_marketing_986_results_GaussianNB().csv
analcatdata_marketing_986,simpleimputer,none,extra_tree,minmax,GaussianNB(),4,0.6805555555555556,0.0009791851043701,0.0001711845397949,analcatdata_marketing_986_results_GaussianNB().csv
analcatdata_marketing_986,simpleimputer,ordinalencoder,extra_tree,power,GaussianNB(),4,0.6805555555555556,0.0008752346038818,0.0001552104949951,analcatdata_marketing_986_results_GaussianNB().csv
analcatdata_marketing_986,simpleimputer,none,extra_tree,power,GaussianNB(),4,0.6805555555555556,0.0008656978607177,0.0001497268676757,analcatdata_marketing_986_results_GaussianNB().csv
analcatdata_marketing_986,simpleimputer,onehot,extra_tree,none,GaussianNB(),4,0.6805555555555556,0.0009548664093017,0.0001666545867919,analcatdata_marketing_986_results_GaussianNB().csv
analcatdata_marketing_986,simpleimputer,onehot,fastica,quantile,GaussianNB(),0,0.6712328767123288,0.0008735656738281,0.0001780986785888,analcatdata_marketing_986_results_GaussianNB().csv
analcatdata_marketing_986,simpleimputer,none,linear_svc,power,GaussianNB(),0,0.6712328767123288,0.000823974609375,0.0001583099365234,analcatdata_marketing_986_results_GaussianNB().csv
