Dataset,Imputer Strategy,Categorical Strategy,Feature Selection,Scaler,Classifier,Fold,Fold Accuracy,Training Time,Testing Time,source_csv
sa-heart_1498,simpleimputer,none,polynomial_features,robust,SVC(random_state=0),2,0.8260869565217391,0.0054399967193603,0.001474380493164,sa-heart_1498_results_SVC(random_state=0).csv
sa-heart_1498,none,ordinalencoder,nystroem,power,SVC(random_state=0),2,0.8260869565217391,0.0103931427001953,0.0035583972930908,sa-heart_1498_results_SVC(random_state=0).csv
sa-heart_1498,simpleimputer,ordinalencoder,none,standard,SVC(random_state=0),2,0.8260869565217391,0.0057423114776611,0.0011591911315917,sa-heart_1498_results_SVC(random_state=0).csv
sa-heart_1498,simpleimputer,ordinalencoder,pca,standard,SVC(random_state=0),2,0.8260869565217391,0.0040028095245361,0.0009686946868896,sa-heart_1498_results_SVC(random_state=0).csv
sa-heart_1498,simpleimputer,none,none,standard,SVC(random_state=0),2,0.8260869565217391,0.0059661865234375,0.0011999607086181,sa-heart_1498_results_SVC(random_state=0).csv
sa-heart_1498,none,none,polynomial_features,robust,SVC(random_state=0),2,0.8260869565217391,0.0055274963378906,0.0014815330505371,sa-heart_1498_results_SVC(random_state=0).csv
sa-heart_1498,simpleimputer,ordinalencoder,kernel_pca,standard,SVC(random_state=0),2,0.8260869565217391,0.0063273906707763,0.0015385150909423,sa-heart_1498_results_SVC(random_state=0).csv
sa-heart_1498,simpleimputer,ordinalencoder,polynomial_features,standard,SVC(random_state=0),2,0.8260869565217391,0.0055024623870849,0.0014538764953613,sa-heart_1498_results_SVC(random_state=0).csv
sa-heart_1498,simpleimputer,none,polynomial_features,standard,SVC(random_state=0),2,0.8260869565217391,0.0056424140930175,0.0014789104461669,sa-heart_1498_results_SVC(random_state=0).csv
sa-heart_1498,simpleimputer,none,pca,standard,SVC(random_state=0),2,0.8260869565217391,0.0039055347442626,0.0010168552398681,sa-heart_1498_results_SVC(random_state=0).csv
sa-heart_1498,simpleimputer,onehot,none,standard,SVC(random_state=0),2,0.8260869565217391,0.0041356086730957,0.0010130405426025,sa-heart_1498_results_SVC(random_state=0).csv
