Dataset,Fold,Fold Accuracy,Training Time,Testing Time,Imputer Strategy_none,Imputer Strategy_simpleimputer,Categorical Strategy_none,Categorical Strategy_onehot,Categorical Strategy_ordinalencoder,Feature Selection_extra_tree,Feature Selection_fastica,Feature Selection_feature_agglomeration,Feature Selection_generic_univariate,Feature Selection_kernel_pca,Feature Selection_linear_svc,Feature Selection_none,Feature Selection_nystroem,Feature Selection_pca,Feature Selection_polynomial_features,Feature Selection_random_trees_embedding,Feature Selection_rbf_sampler,Feature Selection_select_percentile,Feature Selection_truncated_svd,Scaler_minmax,Scaler_none,Scaler_normalizer,Scaler_power,Scaler_quantile,Scaler_robust,Scaler_standard
autoUniv-au6-400_1551,2,0.375,0.0014290809631347,0.0001254081726074,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
autoUniv-au6-400_1551,3,0.375,0.0015070438385009,0.0001206398010253,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
autoUniv-au6-400_1551,2,0.375,0.0014460086822509,0.0001399517059326,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
autoUniv-au6-400_1551,3,0.375,0.0015029907226562,0.0001235008239746,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
autoUniv-au6-400_1551,2,0.375,0.0016875267028808,0.0001251697540283,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
autoUniv-au6-400_1551,2,0.375,0.0015900135040283,0.0001225471496582,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
autoUniv-au6-400_1551,2,0.375,0.0014350414276123,0.0001227855682373,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
autoUniv-au6-400_1551,2,0.375,0.0014448165893554,0.0001235008239746,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
autoUniv-au6-400_1551,3,0.375,0.0014886856079101,0.0001232624053955,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
autoUniv-au6-400_1551,2,0.3625,0.0014684200286865,0.0001239776611328,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
autoUniv-au6-400_1551,2,0.3625,0.0014054775238037,0.0001227855682373,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
autoUniv-au6-400_1551,2,0.35,0.0017094612121582,0.0001254081726074,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
autoUniv-au6-400_1551,2,0.35,0.0016148090362548,0.0001287460327148,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
analcatdata_marketing_986,4,0.6805555555555556,0.0016407966613769,0.0001120567321777,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
analcatdata_marketing_986,4,0.6805555555555556,0.0015037059783935,0.000136375427246,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
analcatdata_marketing_986,4,0.6805555555555556,0.0016062259674072,0.0001184940338134,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
analcatdata_marketing_986,4,0.6805555555555556,0.0012011528015136,0.0001118183135986,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
analcatdata_marketing_986,4,0.6805555555555556,0.0015778541564941,0.0001108646392822,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
analcatdata_marketing_986,4,0.6805555555555556,0.0013709068298339,0.0001258850097656,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
analcatdata_marketing_986,4,0.6805555555555556,0.0019679069519042,0.0001122951507568,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
