Dataset,Fold,Fold Accuracy,Training Time,Testing Time,Imputer Strategy_none,Imputer Strategy_simpleimputer,Categorical Strategy_none,Categorical Strategy_onehot,Categorical Strategy_ordinalencoder,Feature Selection_extra_tree,Feature Selection_feature_agglomeration,Feature Selection_generic_univariate,Feature Selection_linear_svc,Feature Selection_none,Feature Selection_nystroem,Feature Selection_polynomial_features,Feature Selection_random_trees_embedding,Feature Selection_select_percentile,Scaler_minmax,Scaler_none,Scaler_normalizer,Scaler_power,Scaler_quantile,Scaler_robust,Scaler_standard
analcatdata_broadwaymult_452,0,0.5087719298245614,0.0011525154113769,0.0001084804534912,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
analcatdata_broadwaymult_452,0,0.5087719298245614,0.0009605884552001,9.465217590332033e-05,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
analcatdata_broadwaymult_452,0,0.5087719298245614,0.0009598731994628,9.41753387451172e-05,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
analcatdata_broadwaymult_452,3,0.4912280701754385,0.0010187625885009,9.369850158691406e-05,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
analcatdata_broadwaymult_452,0,0.4912280701754385,0.0010251998901367,9.465217590332033e-05,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
analcatdata_broadwaymult_452,0,0.4912280701754385,0.0013561248779296,0.0001399517059326,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
analcatdata_broadwaymult_452,0,0.4912280701754385,0.001349925994873,0.0001366138458251,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
analcatdata_broadwaymult_452,0,0.4912280701754385,0.0012831687927246,0.0001401901245117,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
students_scores_43097,1,0.915,0.0021753311157226,0.0001552104949951,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
students_scores_43097,1,0.915,0.0021579265594482,0.0001490116119384,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
students_scores_43097,1,0.905,0.0023739337921142,0.0001788139343261,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
students_scores_43097,1,0.905,0.0022239685058593,0.0002014636993408,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
students_scores_43097,1,0.9,0.001894474029541,9.512901306152344e-05,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
students_scores_43097,1,0.9,0.001979112625122,0.0001311302185058,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
students_scores_43097,1,0.9,0.0019705295562744,0.0001158714294433,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
students_scores_43097,0,0.9,0.0025825500488281,0.0001993179321289,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
students_scores_43097,0,0.9,0.0023796558380126,0.0001881122589111,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
students_scores_43097,1,0.9,0.0020539760589599,0.0001347064971923,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
students_scores_43097,1,0.895,0.0032801628112792,0.001009464263916,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
students_scores_43097,1,0.895,0.0019402503967285,0.000115156173706,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
students_scores_43097,1,0.895,0.0039424896240234,0.0012705326080322,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
students_scores_43097,1,0.895,0.00185227394104,0.0001053810119628,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
students_scores_43097,0,0.89,0.002044677734375,0.0001301765441894,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
students_scores_43097,1,0.89,0.0018901824951171,0.0001018047332763,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
students_scores_43097,0,0.89,0.0019342899322509,9.703636169433594e-05,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
students_scores_43097,1,0.89,0.001976728439331,0.0001013278961181,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
students_scores_43097,0,0.89,0.0022876262664794,0.0001821517944335,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
students_scores_43097,1,0.89,0.0023550987243652,0.0001842975616455,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
KungChi3_1441,4,1.0,0.001112937927246,8.940696716308594e-05,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
KungChi3_1441,4,1.0,0.0012624263763427,0.0001046657562255,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
KungChi3_1441,4,1.0,0.0011312961578369,9.107589721679688e-05,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
KungChi3_1441,4,1.0,0.0010614395141601,8.845329284667969e-05,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
KungChi3_1441,4,1.0,0.0010988712310791,9.012222290039062e-05,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
KungChi3_1441,4,1.0,0.0013463497161865,0.0001089572906494,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
KungChi3_1441,4,1.0,0.0011534690856933,9.560585021972656e-05,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
KungChi3_1441,4,1.0,0.0012528896331787,9.489059448242188e-05,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
KungChi3_1441,4,1.0,0.0011782646179199,9.250640869140624e-05,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
KungChi3_1441,4,1.0,0.0013618469238281,0.0001156330108642,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
KungChi3_1441,4,1.0,0.0011367797851562,9.822845458984376e-05,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
KungChi3_1441,4,1.0,0.0011048316955566,8.988380432128906e-05,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
KungChi3_1441,4,1.0,0.00115966796875,9.34600830078125e-05,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
KungChi3_1441,4,1.0,0.0010406970977783,9.012222290039062e-05,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
KungChi3_1441,4,1.0,0.0011353492736816,9.41753387451172e-05,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
KungChi3_1441,4,1.0,0.0011398792266845,9.012222290039062e-05,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
KungChi3_1441,4,1.0,0.0010673999786376,9.894371032714844e-05,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
KungChi3_1441,4,1.0,0.001199722290039,0.0001213550567626,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
KungChi3_1441,4,1.0,0.0011260509490966,9.179115295410156e-05,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
KungChi3_1441,4,1.0,0.0011088848114013,9.107589721679688e-05,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
autoUniv-au7-700_1553,3,0.4928571428571429,0.0017256736755371,0.0001068115234375,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
autoUniv-au7-700_1553,3,0.4928571428571429,0.0017542839050292,0.0001125335693359,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
autoUniv-au7-700_1553,4,0.4714285714285714,0.0020990371704101,0.0001816749572753,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
autoUniv-au7-700_1553,0,0.4714285714285714,0.0017516613006591,0.0001022815704345,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
autoUniv-au7-700_1553,2,0.4714285714285714,0.0022001266479492,0.0001230239868164,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
autoUniv-au7-700_1553,0,0.4714285714285714,0.0016555786132812,0.0001013278961181,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
autoUniv-au7-700_1553,3,0.4714285714285714,0.0017852783203125,0.0001180171966552,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
autoUniv-au7-700_1553,4,0.4714285714285714,0.0021462440490722,0.0001819133758544,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
autoUniv-au7-700_1553,2,0.4714285714285714,0.0025277137756347,0.0001296997070312,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
autoUniv-au7-700_1553,3,0.4714285714285714,0.0019519329071044,0.0001225471496582,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
autoUniv-au7-700_1553,2,0.4642857142857143,0.0020158290863037,0.0001771450042724,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
autoUniv-au7-700_1553,4,0.4642857142857143,0.0021615028381347,0.0001842975616455,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
autoUniv-au7-700_1553,2,0.4642857142857143,0.0020740032196044,0.0001778602600097,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
autoUniv-au7-700_1553,3,0.4642857142857143,0.0015947818756103,9.942054748535156e-05,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
autoUniv-au7-700_1553,3,0.4642857142857143,0.0017933845520019,0.0001125335693359,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
autoUniv-au7-700_1553,3,0.4642857142857143,0.0016977787017822,0.0001246929168701,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
autoUniv-au7-700_1553,3,0.4642857142857143,0.0017082691192626,0.000110387802124,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
autoUniv-au7-700_1553,3,0.4642857142857143,0.0017321109771728,0.0001263618469238,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
autoUniv-au7-700_1553,3,0.4642857142857143,0.0015742778778076,9.79900360107422e-05,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
autoUniv-au7-700_1553,2,0.4642857142857143,0.0020995140075683,0.0001804828643798,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
pm10_750,0,0.67,0.0017025470733642,0.000159740447998,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
pm10_750,0,0.67,0.0017838478088378,0.0001735687255859,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
pm10_750,0,0.67,0.0016455650329589,0.0001478195190429,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
pm10_750,0,0.67,0.0017642974853515,0.0001521110534667,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
pm10_750,0,0.67,0.0017676353454589,0.0001523494720458,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
pm10_750,0,0.67,0.0016882419586181,0.0001502037048339,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
pm10_750,0,0.67,0.0016901493072509,0.0001506805419921,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
pm10_750,0,0.67,0.0016396045684814,0.0001523494720458,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
pm10_750,0,0.67,0.0017848014831542,0.0001518726348876,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
pm10_750,0,0.67,0.0016989707946777,0.0001823902130126,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
pm10_750,0,0.67,0.0017588138580322,0.0001487731933593,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
pm10_750,0,0.67,0.0016918182373046,0.0001490116119384,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
pm10_750,0,0.67,0.0016767978668212,0.0001487731933593,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
pm10_750,0,0.67,0.0016388893127441,0.0001435279846191,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
pm10_750,0,0.67,0.0016889572143554,0.0001459121704101,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
pm10_750,0,0.67,0.0016005039215087,0.0001478195190429,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
pm10_750,0,0.67,0.0016822814941406,0.0001461505889892,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
pm10_750,0,0.67,0.0017197132110595,0.0001490116119384,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
pm10_750,0,0.67,0.0018091201782226,0.0001559257507324,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
pm10_750,0,0.67,0.0017359256744384,0.0001518726348876,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
algerian_forest_fires_46279,1,0.979591836734694,0.0012695789337158,9.584426879882812e-05,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
algerian_forest_fires_46279,1,0.979591836734694,0.0013749599456787,9.894371032714844e-05,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
algerian_forest_fires_46279,1,0.979591836734694,0.0012347698211669,9.703636169433594e-05,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
algerian_forest_fires_46279,1,0.979591836734694,0.0012269020080566,9.822845458984376e-05,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
algerian_forest_fires_46279,1,0.979591836734694,0.001319408416748,9.846687316894533e-05,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
algerian_forest_fires_46279,1,0.979591836734694,0.0013513565063476,9.703636169433594e-05,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
algerian_forest_fires_46279,1,0.979591836734694,0.0012962818145751,9.870529174804688e-05,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
algerian_forest_fires_46279,1,0.979591836734694,0.0013380050659179,9.918212890625e-05,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
algerian_forest_fires_46279,1,0.979591836734694,0.0012094974517822,9.608268737792967e-05,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
algerian_forest_fires_46279,1,0.979591836734694,0.0012369155883789,0.0001201629638671,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
algerian_forest_fires_46279,1,0.979591836734694,0.0012097358703613,9.632110595703124e-05,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
algerian_forest_fires_46279,1,0.979591836734694,0.0013458728790283,9.870529174804688e-05,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
algerian_forest_fires_46279,4,0.9791666666666666,0.0014171600341796,0.0001332759857177,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
algerian_forest_fires_46279,4,0.9791666666666666,0.0014867782592773,0.0001361370086669,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
algerian_forest_fires_46279,4,0.9791666666666666,0.0015497207641601,0.0001616477966308,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
algerian_forest_fires_46279,4,0.9791666666666666,0.0014784336090087,0.000145673751831,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
algerian_forest_fires_46279,4,0.9791666666666666,0.0014464855194091,0.0001726150512695,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
algerian_forest_fires_46279,4,0.9791666666666666,0.0015194416046142,0.0001373291015625,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
algerian_forest_fires_46279,4,0.9791666666666666,0.0014295578002929,0.0001344680786132,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
algerian_forest_fires_46279,4,0.9791666666666666,0.0014872550964355,0.0001358985900878,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
fri_c3_500_50_937,3,0.7,0.0018641948699951,0.000159740447998,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
fri_c3_500_50_937,3,0.7,0.0018568038940429,0.0001616477966308,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
fri_c3_500_50_937,3,0.7,0.0017547607421875,0.0001604557037353,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
fri_c3_500_50_937,3,0.7,0.0018348693847656,0.0001702308654785,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
fri_c3_500_50_937,3,0.7,0.0021367073059082,0.0001771450042724,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
fri_c3_500_50_937,3,0.7,0.0018908977508544,0.0001642704010009,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
fri_c3_500_50_937,1,0.69,0.0017547607421875,0.0001609325408935,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
fri_c3_500_50_937,1,0.69,0.0018317699432373,0.0001642704010009,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
fri_c3_500_50_937,1,0.69,0.0017566680908203,0.0001592636108398,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
fri_c3_500_50_937,1,0.69,0.0017459392547607,0.0001676082611083,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
fri_c3_500_50_937,1,0.69,0.0018606185913085,0.0001666545867919,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
fri_c3_500_50_937,1,0.69,0.0018713474273681,0.0001606941223144,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
fri_c3_500_50_937,2,0.68,0.001814842224121,0.0001630783081054,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
fri_c3_500_50_937,2,0.68,0.0018229484558105,0.0001626014709472,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
fri_c3_500_50_937,2,0.68,0.0018308162689208,0.0001606941223144,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
fri_c3_500_50_937,2,0.68,0.0017576217651367,0.0001599788665771,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
fri_c3_500_50_937,2,0.68,0.0018086433410644,0.0001578330993652,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
fri_c3_500_50_937,2,0.68,0.0020313262939453,0.0001869201660156,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
fri_c3_500_50_937,0,0.67,0.0014827251434326,0.0001003742218017,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
fri_c3_500_50_937,1,0.67,0.0018031597137451,0.0001616477966308,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
fri_c2_1000_50_866,4,0.775,0.0043284893035888,0.0006496906280517,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
fri_c2_1000_50_866,4,0.775,0.0484440326690673,0.0016052722930908,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
fri_c2_1000_50_866,4,0.775,0.0041661262512207,0.0004513263702392,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
fri_c2_1000_50_866,4,0.775,0.0040388107299804,0.0005164146423339,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
fri_c2_1000_50_866,4,0.775,0.0044567584991455,0.0004949569702148,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
fri_c2_1000_50_866,4,0.775,0.0041594505310058,0.0004963874816894,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
fri_c2_1000_50_866,4,0.77,0.0022377967834472,0.0001807212829589,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
fri_c2_1000_50_866,4,0.77,0.0021500587463378,0.000176191329956,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
fri_c2_1000_50_866,4,0.77,0.0021939277648925,0.0001788139343261,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
fri_c2_1000_50_866,4,0.77,0.0026261806488037,0.0002119541168212,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
fri_c2_1000_50_866,4,0.77,0.0022356510162353,0.0001804828643798,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
fri_c2_1000_50_866,4,0.77,0.0021445751190185,0.0001947879791259,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
fri_c2_1000_50_866,3,0.765,0.0022230148315429,0.0001814365386962,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
fri_c2_1000_50_866,3,0.765,0.0023024082183837,0.0001978874206542,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
fri_c2_1000_50_866,3,0.765,0.0022389888763427,0.0002002716064453,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
fri_c2_1000_50_866,3,0.765,0.0022215843200683,0.0001833438873291,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
fri_c2_1000_50_866,3,0.765,0.0024936199188232,0.0002024173736572,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
fri_c2_1000_50_866,3,0.765,0.0024335384368896,0.0002055168151855,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
fri_c2_1000_50_866,0,0.755,0.0024042129516601,0.0001966953277587,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
fri_c2_1000_50_866,0,0.755,0.0021653175354003,0.0001819133758544,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
fruitfly_714,3,0.68,0.0011267662048339,8.940696716308594e-05,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
fruitfly_714,0,0.68,0.0010671615600585,8.940696716308594e-05,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
fruitfly_714,3,0.68,0.0010263919830322,8.869171142578125e-05,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
fruitfly_714,0,0.68,0.0010371208190917,8.940696716308594e-05,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
fruitfly_714,3,0.68,0.0012130737304687,9.202957153320312e-05,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
fruitfly_714,0,0.68,0.0011987686157226,9.608268737792967e-05,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
fruitfly_714,3,0.68,0.0011775493621826,9.107589721679688e-05,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
fruitfly_714,0,0.68,0.0010271072387695,8.988380432128906e-05,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
fruitfly_714,0,0.68,0.0011301040649414,9.059906005859376e-05,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
fruitfly_714,3,0.68,0.0011162757873535,0.0001649856567382,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
fruitfly_714,3,0.68,0.0010454654693603,0.0001380443572998,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
fruitfly_714,0,0.68,0.0012640953063964,0.0001056194305419,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
fruitfly_714,3,0.68,0.0012273788452148,9.27448272705078e-05,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
fruitfly_714,0,0.68,0.001579999923706,0.0001323223114013,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
fruitfly_714,3,0.68,0.0012061595916748,9.942054748535156e-05,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
fruitfly_714,0,0.68,0.0014164447784423,0.0001263618469238,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
fruitfly_714,3,0.68,0.0014104843139648,0.0001163482666015,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
fruitfly_714,3,0.68,0.0010993480682373,9.083747863769533e-05,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
fruitfly_714,3,0.68,0.0010452270507812,9.03606414794922e-05,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
fruitfly_714,0,0.68,0.0011861324310302,9.107589721679688e-05,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
analcatdata_draft_984,0,0.972972972972973,0.0016314983367919,0.0001158714294433,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
analcatdata_draft_984,0,0.972972972972973,0.0014278888702392,9.775161743164062e-05,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
analcatdata_draft_984,0,0.972972972972973,0.0013022422790527,9.5367431640625e-05,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
analcatdata_draft_984,0,0.972972972972973,0.0017256736755371,0.0001332759857177,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
analcatdata_draft_984,0,0.972972972972973,0.0012216567993164,0.0001173019409179,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
analcatdata_draft_984,0,0.972972972972973,0.0012385845184326,9.489059448242188e-05,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
